"Status","Year","Age","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","No function","Medway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Swansea","40","30","[c]","[c]"
"In post","2021","16-19","No function","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Westminster","40","40","[c]","[c]"
"In post","2021","16-19","No function","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","80","80","17790","17780"
"In post","2021","16-19","Project Delivery","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","York","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","City of Edinburgh","40","40","[c]","[c]"
"In post","2021","16-19","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Derby","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tyneside","30","30","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","16-19","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Camden and City of London","70","70","37560","36160"
"In post","2021","20-29","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Central Hampshire","80","80","30900","28650"
"In post","2021","20-29","Analysis","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Leeds","50","50","34480","30730"
"In post","2021","20-29","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Analysis","Manchester","110","110","33840","31810"
"In post","2021","20-29","Analysis","Monmouthshire and Newport","350","350","31500","29540"
