"Status","Year","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","290","270","30880","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","180","170","34670","27570"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","3640","3400","34080","31780"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","3840","3770","38410","37320"
"In post","2021","Greater Manchester","Greater Manchester North East","Female","740","680","27400","27570"
"In post","2021","Greater Manchester","Greater Manchester North East","Male","470","450","27940","27570"
"In post","2021","Greater Manchester","Greater Manchester North West","Female","1340","1160","24820","22850"
"In post","2021","Greater Manchester","Greater Manchester North West","Male","650","620","26330","26780"
"In post","2021","Greater Manchester","Greater Manchester South East","Female","870","770","25440","21920"
"In post","2021","Greater Manchester","Greater Manchester South East","Male","520","500","25950","24300"
"In post","2021","Greater Manchester","Greater Manchester South West","Female","3090","2830","29920","25570"
"In post","2021","Greater Manchester","Greater Manchester South West","Male","3050","2960","31070","27570"
"In post","2021","Greater Manchester","Manchester","Female","4710","4380","33180","28430"
"In post","2021","Greater Manchester","Manchester","Male","4280","4150","34440","30990"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","Female","1870","1760","33500","33000"
"In post","2021","Hampshire and Isle of Wight","Central Hampshire","Male","2320","2270","38340","37320"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","Female","390","350","25840","25790"
"In post","2021","Hampshire and Isle of Wight","Isle of Wight","Male","510","480","28820","27380"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","Female","600","560","29400","26870"
"In post","2021","Hampshire and Isle of Wight","North Hampshire","Male","420","410","37610","32060"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","Female","1950","1740","29240","26670"
"In post","2021","Hampshire and Isle of Wight","Portsmouth","Male","1960","1900","31940","28130"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","Female","2070","1740","29850","27570"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","Male","1980","1770","30180","27570"
"In post","2021","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Southampton","Female","710","630","29440","27570"
"In post","2021","Hampshire and Isle of Wight","Southampton","Male","570","550","37030","31040"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","220","200","26490","26670"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","220","220","29320","26930"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Female","730","640","26400","23420"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Male","570","540","27360","25710"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Female","1200","1100","27750","25520"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Male","1050","1030","29850","27570"
"In post","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Female","110","100","27650","27570"
"In post","2021","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Male","100","100","31100","29190"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","600","550","28410","27570"
"In post","2021","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","540","520","29850","27570"
"In post","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","150","140","27810","27570"
"In post","2021","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","180","170","28970","27150"
"In post","2021","Highlands and Islands","Na h-Eileanan Siar","Female","100","90","24500","21010"
"In post","2021","Highlands and Islands","Na h-Eileanan Siar","Male","80","70","27570","27570"
"In post","2021","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Shetland Islands","Female","30","30","[c]","[c]"
"In post","2021","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","Hackney and Newham","Female","1820","1650","33280","31060"
"In post","2021","Inner London - East","Hackney and Newham","Male","1220","1180","36550","31880"
"In post","2021","Inner London - East","Haringey and Islington","Female","840","780","30160","31060"
"In post","2021","Inner London - East","Haringey and Islington","Male","670","650","32310","31540"
"In post","2021","Inner London - East","Lambeth","Female","2590","2410","42350","37460"
"In post","2021","Inner London - East","Lambeth","Male","1790","1730","45540","40170"
"In post","2021","Inner London - East","Lewisham and Southwark","Female","810","770","34040","31060"
"In post","2021","Inner London - East","Lewisham and Southwark","Male","580","560","33550","31060"
"In post","2021","Inner London - East","Tower Hamlets","Female","3580","3410","46080","40600"
"In post","2021","Inner London - East","Tower Hamlets","Male","3300","3240","50850","47980"
"In post","2021","Inner London - West","Camden and City of London","Female","1780","1670","35800","30920"
"In post","2021","Inner London - West","Camden and City of London","Male","1860","1820","40630","36160"
"In post","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","430","410","31850","31060"
"In post","2021","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","420","410","33470","32680"
"In post","2021","Inner London - West","Wandsworth","Female","480","450","30480","30220"
"In post","2021","Inner London - West","Wandsworth","Male","480","470","33660","33260"
"In post","2021","Inner London - West","Westminster","Female","29620","28450","46860","41970"
"In post","2021","Inner London - West","Westminster","Male","26060","25800","49460","45200"
"In post","2021","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kent","East Kent","Female","2060","1840","27960","25980"
"In post","2021","Kent","East Kent","Male","2170","2050","28400","27240"
"In post","2021","Kent","Kent Thames Gateway","Female","760","700","28550","29290"
"In post","2021","Kent","Kent Thames Gateway","Male","850","820","31590","31650"
"In post","2021","Kent","Medway","Female","780","720","29570","29290"
"In post","2021","Kent","Medway","Male","640","620","32860","30400"
"In post","2021","Kent","Mid Kent","Female","500","460","29710","29290"
"In post","2021","Kent","Mid Kent","Male","380","370","31030","29290"
"In post","2021","Kent","West Kent","Female","130","120","32890","29290"
"In post","2021","Kent","West Kent","Male","270","260","38140","37320"
"In post","2021","Lancashire","Blackburn with Darwen","Female","300","250","26530","27570"
"In post","2021","Lancashire","Blackburn with Darwen","Male","200","190","27180","27570"
"In post","2021","Lancashire","Blackpool","Female","3220","2840","28370","27570"
"In post","2021","Lancashire","Blackpool","Male","1930","1860","30190","27570"
"In post","2021","Lancashire","Chorley and West Lancashire","Female","630","580","28710","27380"
"In post","2021","Lancashire","Chorley and West Lancashire","Male","700","650","30590","28830"
"In post","2021","Lancashire","East Lancashire","Female","320","280","25540","27570"
"In post","2021","Lancashire","East Lancashire","Male","160","160","26320","27570"
"In post","2021","Lancashire","Lancaster and Wyre","Female","600","540","27720","26670"
"In post","2021","Lancashire","Lancaster and Wyre","Male","450","440","29660","26930"
"In post","2021","Lancashire","Mid Lancashire","Female","3210","2770","27110","23840"
"In post","2021","Lancashire","Mid Lancashire","Male","2400","2260","27920","25560"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Female","1560","1350","26630","24470"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Leicester","Male","1060","1010","27190","26440"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","1050","950","27880","25550"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","970","950","30410","27380"
"In post","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","360","310","25110","26780"
"In post","2021","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","150","150","26800","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","680","600","25800","23530"
"In post","2021","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","420","410","27550","25400"
"In post","2021","Lincolnshire","Lincolnshire","Female","1450","1320","26730","25600"
"In post","2021","Lincolnshire","Lincolnshire","Male","1380","1340","29580","27570"
"In post","2021","Merseyside","East Merseyside","Female","730","630","26930","27570"
"In post","2021","Merseyside","East Merseyside","Male","310","300","29280","27570"
"In post","2021","Merseyside","Liverpool","Female","5970","5340","28360","25040"
"In post","2021","Merseyside","Liverpool","Male","4270","4120","30120","25560"
"In post","2021","Merseyside","Sefton","Female","3520","3060","27950","25560"
"In post","2021","Merseyside","Sefton","Male","2540","2440","30500","26920"
"In post","2021","Merseyside","Wirral","Female","1470","1230","25940","25860"
"In post","2021","Merseyside","Wirral","Male","680","640","26870","27130"
"In post","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","930","840","32400","27570"
"In post","2021","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","940","910","39900","33650"
"In post","2021","North Yorkshire","North Yorkshire CC","Female","900","830","28900","26700"
"In post","2021","North Yorkshire","North Yorkshire CC","Male","1030","1000","30220","27570"
"In post","2021","North Yorkshire","York","Female","1560","1440","35900","31350"
"In post","2021","North Yorkshire","York","Male","1230","1200","36560","32160"
"In post","2021","Northern Ireland","Antrim and Newtownabbey","Female","60","60","26650","21670"
"In post","2021","Northern Ireland","Antrim and Newtownabbey","Male","140","140","23700","20310"
"In post","2021","Northern Ireland","Ards and North Down","Female","60","50","28760","22330"
"In post","2021","Northern Ireland","Ards and North Down","Male","170","170","24940","20310"
"In post","2021","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Belfast","Female","1440","1290","28780","25560"
"In post","2021","Northern Ireland","Belfast","Male","1380","1330","29010","25560"
"In post","2021","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Causeway Coast and Glens","Male","60","60","20740","20310"
"In post","2021","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Lisburn and Castlereagh","Female","180","170","26820","22580"
"In post","2021","Northern Ireland","Lisburn and Castlereagh","Male","220","210","28150","24970"
"In post","2021","Northern Ireland","Mid and East Antrim","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Mid and East Antrim","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Newry, Mourne and Down","Male","60","60","21140","20310"
"In post","2021","Northumberland and Tyne and Wear","Northumberland","Female","250","220","27710","27570"
"In post","2021","Northumberland and Tyne and Wear","Northumberland","Male","140","140","29420","27570"
"In post","2021","Northumberland and Tyne and Wear","Sunderland","Female","3090","2500","24490","21440"
"In post","2021","Northumberland and Tyne and Wear","Sunderland","Male","1340","1250","26430","25560"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","Female","9330","8090","28140","25560"
"In post","2021","Northumberland and Tyne and Wear","Tyneside","Male","7210","6930","30490","26470"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","Female","390","340","30120","31060"
"In post","2021","Outer London - East and North East","Barking & Dagenham and Havering","Male","210","200","31100","31060"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","Female","920","860","30500","31060"
"In post","2021","Outer London - East and North East","Bexley and Greenwich","Male","840","820","33250","33180"
"In post","2021","Outer London - East and North East","Enfield","Female","240","220","30180","31060"
"In post","2021","Outer London - East and North East","Enfield","Male","120","120","30030","31060"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","Female","720","630","28820","30330"
"In post","2021","Outer London - East and North East","Redbridge and Waltham Forest","Male","340","330","29360","31060"
"In post","2021","Outer London - South","Bromley","Female","330","300","29460","31060"
"In post","2021","Outer London - South","Bromley","Male","130","120","29250","31060"
"In post","2021","Outer London - South","Croydon","Female","5350","4950","36810","32090"
"In post","2021","Outer London - South","Croydon","Male","4270","4190","40290","36160"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","400","370","30020","31060"
"In post","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","250","250","32870","31060"
"In post","2021","Outer London - West and North West","Barnet","Female","1060","980","38310","32330"
"In post","2021","Outer London - West and North West","Barnet","Male","620","600","42610","38520"
"In post","2021","Outer London - West and North West","Brent","Female","400","360","30470","31050"
"In post","2021","Outer London - West and North West","Brent","Male","210","200","33300","31060"
"In post","2021","Outer London - West and North West","Ealing","Female","340","310","31640","31060"
"In post","2021","Outer London - West and North West","Ealing","Male","180","170","30700","31060"
"In post","2021","Outer London - West and North West","Harrow and Hillingdon","Female","1670","1490","30880","29170"
"In post","2021","Outer London - West and North West","Harrow and Hillingdon","Male","1730","1590","31460","29410"
"In post","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","1480","1370","31680","30250"
"In post","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","1380","1330","33640","31870"
"In post","2021","Overseas","Overseas","Female","1500","1490","49160","46620"
"In post","2021","Overseas","Overseas","Male","2260","2250","50540","50430"
"In post","2021","Shropshire and Staffordshire","Shropshire CC","Female","490","440","27660","26670"
"In post","2021","Shropshire and Staffordshire","Shropshire CC","Male","680","670","30110","29670"
"In post","2021","Shropshire and Staffordshire","Staffordshire CC","Female","2090","1920","29320","27380"
"In post","2021","Shropshire and Staffordshire","Staffordshire CC","Male","1880","1820","30510","27570"
"In post","2021","Shropshire and Staffordshire","Stoke-on-Trent","Female","830","730","24810","21170"
"In post","2021","Shropshire and Staffordshire","Stoke-on-Trent","Male","410","390","25950","23200"
"In post","2021","Shropshire and Staffordshire","Telford and Wrekin","Female","1130","1010","31680","27570"
"In post","2021","Shropshire and Staffordshire","Telford and Wrekin","Male","800","770","35680","31810"
"In post","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","1840","1570","26140","26120"
"In post","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","1150","1100","28800","27570"
"In post","2021","South Yorkshire","Sheffield","Female","3880","3440","32330","27570"
"In post","2021","South Yorkshire","Sheffield","Male","3060","2960","34320","30200"
"In post","2021","Southern Scotland","Dumfries and Galloway","Female","250","220","27880","26530"
"In post","2021","Southern Scotland","Dumfries and Galloway","Male","320","300","30440","28870"
"In post","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","510","440","26050","27570"
"In post","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","450","430","27460","26160"
"In post","2021","Southern Scotland","Scottish Borders","Female","260","220","28640","27570"
"In post","2021","Southern Scotland","Scottish Borders","Male","220","220","30380","27570"
"In post","2021","Southern Scotland","South Ayrshire","Female","200","180","27800","27570"
"In post","2021","Southern Scotland","South Ayrshire","Male","120","110","28270","27570"
"In post","2021","Southern Scotland","South Lanarkshire","Female","2280","1980","29490","25560"
"In post","2021","Southern Scotland","South Lanarkshire","Male","1420","1340","31520","26120"
"In post","2021","Surrey, East and West Sussex","Brighton and Hove","Female","420","370","30640","27570"
"In post","2021","Surrey, East and West Sussex","Brighton and Hove","Male","230","220","30520","27570"
"In post","2021","Surrey, East and West Sussex","East Surrey","Female","520","480","33020","31880"
"In post","2021","Surrey, East and West Sussex","East Surrey","Male","470","460","33880","33880"
"In post","2021","Surrey, East and West Sussex","East Sussex CC","Female","1180","1010","26080","26350"
"In post","2021","Surrey, East and West Sussex","East Sussex CC","Male","820","780","27860","27570"
"In post","2021","Surrey, East and West Sussex","West Surrey","Female","1220","1120","31860","29290"
"In post","2021","Surrey, East and West Sussex","West Surrey","Male","890","870","34120","30780"
"In post","2021","Surrey, East and West Sussex","West Sussex (North East)","Female","650","570","30360","27570"
"In post","2021","Surrey, East and West Sussex","West Sussex (North East)","Male","590","530","31130","28350"
"In post","2021","Surrey, East and West Sussex","West Sussex (South West)","Female","720","630","28900","27570"
"In post","2021","Surrey, East and West Sussex","West Sussex (South West)","Male","600","560","31660","28130"
"In post","2021","Tees Valley and Durham","Darlington","Female","600","550","34360","30200"
"In post","2021","Tees Valley and Durham","Darlington","Male","380","370","37750","36500"
"In post","2021","Tees Valley and Durham","Durham CC","Female","3150","2750","26070","23240"
"In post","2021","Tees Valley and Durham","Durham CC","Male","2440","2280","28250","26780"
"In post","2021","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","870","760","26530","27470"
"In post","2021","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","680","650","28150","27570"
"In post","2021","Tees Valley and Durham","South Teesside","Female","750","650","26620","26060"
"In post","2021","Tees Valley and Durham","South Teesside","Male","370","360","25980","24890"
"In post","2021","Unknown","Unknown","Female","1200","1130","33020","29250"
"In post","2021","Unknown","Unknown","Male","2530","2510","36930","32700"
"In post","2021","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","840","770","27910","26670"
"In post","2021","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","1580","1540","31950","29420"
"In post","2021","West Central Scotland","Glasgow City","Female","6320","5720","31190","27570"
"In post","2021","West Central Scotland","Glasgow City","Male","5330","5140","32570","27570"
"In post","2021","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Female","590","510","28080","27570"
"In post","2021","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Male","460","430","31640","27570"
"In post","2021","West Central Scotland","North Lanarkshire","Female","1750","1470","25360","21440"
"In post","2021","West Central Scotland","North Lanarkshire","Male","1050","980","27540","25560"
"In post","2021","West Midlands","Birmingham","Female","6600","5950","30240","27570"
"In post","2021","West Midlands","Birmingham","Male","5000","4850","32400","27570"
"In post","2021","West Midlands","Coventry","Female","1460","1350","35630","31000"
"In post","2021","West Midlands","Coventry","Male","970","950","38730","36430"
"In post","2021","West Midlands","Dudley","Female","810","670","24960","25410"
"In post","2021","West Midlands","Dudley","Male","340","320","25360","26580"
"In post","2021","West Midlands","Sandwell","Female","310","270","26810","27570"
"In post","2021","West Midlands","Sandwell","Male","140","130","27970","27570"
