"Status","Year","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Social Research","London","330","320","46450","42470"
"In post","2021","Analysis","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","North West (England)","40","30","[c]","[c]"
"In post","2021","Analysis","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","South East (England)","220","200","37540","37020"
"In post","2021","Analysis","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Wales","260","250","38200","37020"
"In post","2021","Analysis","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","London","790","760","46960","42470"
"In post","2021","Analysis","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","North West (England)","130","120","38730","38630"
"In post","2021","Analysis","Statistics","Scotland","30","30","[c]","[c]"
"In post","2021","Analysis","Statistics","South East (England)","180","180","40260","37020"
"In post","2021","Analysis","Statistics","South West (England)","180","160","39510","36300"
"In post","2021","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Wales","310","300","41090","37020"
"In post","2021","Analysis","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Yorkshire and The Humber","100","100","38190","34090"
"In post","2021","Analysis","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","London","70","70","46050","41760"
"In post","2021","Analysis","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Midlands (England)","120","110","42940","41650"
"In post","2021","Commercial","Commercial","East of England","230","220","39160","35760"
"In post","2021","Commercial","Commercial","London","700","680","47510","42470"
"In post","2021","Commercial","Commercial","North East (England)","70","70","45820","41100"
"In post","2021","Commercial","Commercial","North West (England)","460","450","38480","35760"
"In post","2021","Commercial","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Overseas","40","30","[c]","[c]"
"In post","2021","Commercial","Commercial","Scotland","280","270","35600","33930"
"In post","2021","Commercial","Commercial","South East (England)","430","410","38370","36390"
"In post","2021","Commercial","Commercial","South West (England)","910","870","40130","38200"
"In post","2021","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Wales","330","310","34880","31640"
"In post","2021","Commercial","Commercial","West Midlands (England)","210","200","39620","38000"
"In post","2021","Commercial","Commercial","Yorkshire and The Humber","320","310","40400","37100"
"In post","2021","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","East of England","90","90","34150","33000"
"In post","2021","Commercial","Knowledge and Information Management","London","130","120","37250","32040"
"In post","2021","Commercial","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","North West (England)","40","40","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","South East (England)","140","140","30050","28670"
"In post","2021","Commercial","Knowledge and Information Management","South West (England)","190","180","36110","33300"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","London","240","240","52260","46550"
"In post","2021","Commercial","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","North West (England)","40","40","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","South East (England)","30","30","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","West Midlands (England)","50","50","27410","22030"
"In post","2021","Commercial","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","South West (England)","50","50","[c]","[c]"
"In post","2021","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","South West (England)","60","60","47390","42780"
"In post","2021","Commercial","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Scotland","40","40","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","South West (England)","60","50","45000","42530"
"In post","2021","Commercial","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","East of England","70","60","57360","54800"
"In post","2021","Commercial","Unknown","London","760","750","75670","67770"
"In post","2021","Commercial","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","North West (England)","220","210","59050","53460"
"In post","2021","Commercial","Unknown","Scotland","40","40","[c]","[c]"
"In post","2021","Commercial","Unknown","South East (England)","70","60","67440","65640"
"In post","2021","Commercial","Unknown","South West (England)","80","80","74110","64500"
"In post","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Commercial","Unknown","Yorkshire and The Humber","110","100","64390","62210"
"In post","2021","Commercial","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","East Midlands (England)","100","100","36620","34570"
"In post","2021","Communications","Communications","East of England","90","90","34140","31810"
"In post","2021","Communications","Communications","London","1790","1750","46170","42130"
"In post","2021","Communications","Communications","North East (England)","120","110","33590","31810"
"In post","2021","Communications","Communications","North West (England)","190","180","36540","33710"
"In post","2021","Communications","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Scotland","70","60","38380","36720"
"In post","2021","Communications","Communications","South East (England)","290","280","33380","31810"
"In post","2021","Communications","Communications","South West (England)","290","280","35380","33300"
"In post","2021","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Wales","190","180","35150","31020"
"In post","2021","Communications","Communications","West Midlands (England)","130","120","38570","36510"
"In post","2021","Communications","Communications","Yorkshire and The Humber","120","120","41760","38180"
"In post","2021","Communications","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","East Midlands (England)","110","110","29090","25560"
"In post","2021","Communications","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","London","80","70","46090","35290"
"In post","2021","Communications","Operational Delivery","North East (England)","630","580","27500","25560"
"In post","2021","Communications","Operational Delivery","North West (England)","220","210","29570","26520"
"In post","2021","Communications","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Scotland","70","70","31330","31810"
"In post","2021","Communications","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Wales","220","210","29800","31810"
"In post","2021","Communications","Operational Delivery","West Midlands (England)","70","70","32160","31810"
"In post","2021","Communications","Operational Delivery","Yorkshire and The Humber","100","90","29930","31810"
"In post","2021","Communications","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","London","190","180","25630","21800"
"In post","2021","Communications","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","East Midlands (England)","210","210","27410","25560"
"In post","2021","Communications","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","North East (England)","660","630","27220","25560"
"In post","2021","Communications","Tax","North West (England)","200","200","27700","25560"
"In post","2021","Communications","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","Scotland","60","50","28350","28130"
"In post","2021","Communications","Tax","Wales","530","500","27260","25560"
"In post","2021","Communications","Tax","West Midlands (England)","120","110","27970","25560"
"In post","2021","Communications","Tax","Yorkshire and The Humber","370","360","27380","25560"
"In post","2021","Communications","Unknown","East Midlands (England)","80","80","28310","25560"
"In post","2021","Communications","Unknown","London","350","350","48230","43120"
"In post","2021","Communications","Unknown","North East (England)","140","130","29240","25560"
"In post","2021","Communications","Unknown","North West (England)","100","100","29070","27570"
"In post","2021","Communications","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","London","330","330","44300","40000"
"In post","2021","Counter Fraud","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","North West (England)","80","80","39290","39170"
"In post","2021","Counter Fraud","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","West Midlands (England)","70","70","37390","37380"
"In post","2021","Counter Fraud","Counter Fraud","Yorkshire and The Humber","50","50","37940","37910"
"In post","2021","Counter Fraud","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","London","60","60","43950","39800"
"In post","2021","Counter Fraud","Intelligence Analysis","North East (England)","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","East Midlands (England)","180","170","31030","31810"
"In post","2021","Counter Fraud","Legal","East of England","320","300","26850","25560"
"In post","2021","Counter Fraud","Legal","London","920","900","36170","36160"
"In post","2021","Counter Fraud","Legal","North East (England)","150","150","29010","25560"
"In post","2021","Counter Fraud","Legal","North West (England)","450","440","30570","28130"
"In post","2021","Counter Fraud","Legal","Northern Ireland","160","150","28890","25910"
"In post","2021","Counter Fraud","Legal","Scotland","200","190","29450","28130"
"In post","2021","Counter Fraud","Legal","South East (England)","240","230","30640","28130"
"In post","2021","Counter Fraud","Legal","South West (England)","150","140","30000","26980"
"In post","2021","Counter Fraud","Legal","Wales","170","150","28790","26290"
"In post","2021","Counter Fraud","Legal","West Midlands (England)","180","160","29400","26540"
"In post","2021","Counter Fraud","Legal","Yorkshire and The Humber","220","210","30370","28130"
"In post","2021","Counter Fraud","Operational Delivery","East Midlands (England)","190","170","30950","28130"
"In post","2021","Counter Fraud","Operational Delivery","East of England","60","60","28030","25560"
"In post","2021","Counter Fraud","Operational Delivery","London","390","370","34840","32520"
"In post","2021","Counter Fraud","Operational Delivery","North East (England)","180","170","28990","25560"
"In post","2021","Counter Fraud","Operational Delivery","North West (England)","730","670","30290","28130"
"In post","2021","Counter Fraud","Operational Delivery","Northern Ireland","160","150","29800","28130"
"In post","2021","Counter Fraud","Operational Delivery","Scotland","330","300","28220","25560"
"In post","2021","Counter Fraud","Operational Delivery","South East (England)","80","70","28860","28130"
