"Status","Year","Parent_department","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","SEO/HEO","East Midlands (England)","60","50","35150","34480"
"In post","2021","Attorney General's Departments","SEO/HEO","East of England","70","70","37160","38000"
"In post","2021","Attorney General's Departments","SEO/HEO","London","710","700","37480","38290"
"In post","2021","Attorney General's Departments","SEO/HEO","North East (England)","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","SEO/HEO","North West (England)","140","140","35170","34480"
"In post","2021","Attorney General's Departments","SEO/HEO","South East (England)","90","80","37520","39540"
"In post","2021","Attorney General's Departments","SEO/HEO","South West (England)","50","50","[c]","[c]"
"In post","2021","Attorney General's Departments","SEO/HEO","Wales","60","50","35480","34480"
"In post","2021","Attorney General's Departments","SEO/HEO","West Midlands (England)","80","70","35120","34480"
"In post","2021","Attorney General's Departments","SEO/HEO","Yorkshire and The Humber","160","150","35500","34480"
"In post","2021","Attorney General's Departments","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","AA/AO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","AA/AO","London","140","140","24470","24490"
"In post","2021","Cabinet Office","AA/AO","North East (England)","160","140","20800","20800"
"In post","2021","Cabinet Office","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","AA/AO","South East (England)","30","30","[c]","[c]"
"In post","2021","Cabinet Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","AA/AO","Yorkshire and The Humber","170","160","20910","20920"
"In post","2021","Cabinet Office","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","London","600","590","27960","27500"
"In post","2021","Cabinet Office","EO","North East (England)","100","90","24800","23850"
"In post","2021","Cabinet Office","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","EO","Yorkshire and The Humber","110","100","26410","26670"
"In post","2021","Cabinet Office","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","East of England","40","40","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","London","2370","2330","59810","56470"
"In post","2021","Cabinet Office","G6/G7","North East (England)","30","30","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","North West (England)","180","180","57630","52590"
"In post","2021","Cabinet Office","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","South East (England)","50","50","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","South West (England)","70","70","61300","54700"
"In post","2021","Cabinet Office","G6/G7","Unknown","80","80","57410","54700"
"In post","2021","Cabinet Office","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","G6/G7","Yorkshire and The Humber","130","120","57330","52850"
"In post","2021","Cabinet Office","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","London","760","750","94650","80420"
"In post","2021","Cabinet Office","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","North West (England)","40","40","[c]","[c]"
"In post","2021","Cabinet Office","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","South West (England)","30","30","[c]","[c]"
"In post","2021","Cabinet Office","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SCS","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","East of England","40","40","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","London","2630","2610","34120","34550"
"In post","2021","Cabinet Office","SEO/HEO","North East (England)","120","120","33060","32000"
"In post","2021","Cabinet Office","SEO/HEO","North West (England)","200","190","33490","32980"
"In post","2021","Cabinet Office","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","Scotland","40","40","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","South East (England)","100","90","33750","33300"
"In post","2021","Cabinet Office","SEO/HEO","South West (England)","80","70","33230","33300"
"In post","2021","Cabinet Office","SEO/HEO","Unknown","460","450","31530","32000"
"In post","2021","Cabinet Office","SEO/HEO","Wales","40","40","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","SEO/HEO","Yorkshire and The Humber","290","280","34380","33300"
"In post","2021","Chancellor's other departments","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","EO","London","40","30","[c]","[c]"
"In post","2021","Chancellor's other departments","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","G6/G7","London","160","150","77590","72060"
"In post","2021","Chancellor's other departments","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","SEO/HEO","London","120","120","41610","42080"
"In post","2021","Chancellor's other departments","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","EO","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","EO","North West (England)","90","90","24640","24440"
"In post","2021","Charity Commission","EO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","G6/G7","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","G6/G7","North West (England)","30","30","[c]","[c]"
"In post","2021","Charity Commission","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SCS","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","London","40","40","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","North West (England)","170","160","32880","29550"
"In post","2021","Charity Commission","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","EO","London","70","70","28600","28160"
"In post","2021","Competition and Markets Authority","EO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","London","390","380","66620","64220"
"In post","2021","Competition and Markets Authority","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SCS","London","110","100","109740","101590"
"In post","2021","Competition and Markets Authority","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","SEO/HEO","London","190","180","37880","35660"
"In post","2021","Competition and Markets Authority","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","East of England","50","50","20980","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","London","150","140","25280","25060"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","North West (England)","90","90","20760","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Scotland","80","80","21320","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","South East (England)","60","50","21560","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","South West (England)","150","150","21830","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Wales","630","560","21370","21140"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","West Midlands (England)","170","160","20570","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","AA/AO","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","London","420","410","28720","27690"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","North East (England)","70","70","24680","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","North West (England)","100","90","24770","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Scotland","90","80","25070","24500"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","South West (England)","210","200","26020","25780"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Wales","810","770","26300","25100"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","West Midlands (England)","110","110","25340","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","EO","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","London","2360","2300","59000","56990"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","North West (England)","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","South West (England)","590","570","52660","49270"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Wales","430","400","59240","59360"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","West Midlands (England)","80","80","55350","52930"
"In post","2021","Department for Business, Energy and Industrial Strategy","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","London","330","320","83830","75880"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Wales","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","East Midlands (England)","120","110","35290","34500"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","East of England","120","110","37020","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","London","2360","2320","38240","39080"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","North East (England)","100","100","34610","33250"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","North West (England)","230","220","36690","35070"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Scotland","200","190","42070","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","South East (England)","140","140","37500","37420"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","South West (England)","1100","1050","37190","38200"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Wales","880","840","38210","39210"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","West Midlands (England)","300","290","36650","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","SEO/HEO","Yorkshire and The Humber","110","100","36170","34500"
"In post","2021","Department for Digital, Culture, Media and Sport","AA/AO","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","London","170","170","27490","26180"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","EO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","London","780","770","58780","57300"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS","London","120","110","86940","77180"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","London","630","630","37120","34020"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","London","30","30","[c]","[c]"
"In post","2021","Department for Education","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","EO","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Department for Education","EO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","EO","London","280","270","29250","28500"
"In post","2021","Department for Education","EO","North East (England)","120","110","25770","26000"
"In post","2021","Department for Education","EO","North West (England)","160","160","25540","25000"
"In post","2021","Department for Education","EO","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","EO","West Midlands (England)","170","170","25430","25000"
"In post","2021","Department for Education","EO","Yorkshire and The Humber","170","170","25610","25000"
"In post","2021","Department for Education","G6/G7","East Midlands (England)","100","100","54100","50630"
"In post","2021","Department for Education","G6/G7","East of England","30","30","[c]","[c]"
"In post","2021","Department for Education","G6/G7","London","1190","1140","59250","55800"
"In post","2021","Department for Education","G6/G7","North East (England)","200","200","53710","50630"
"In post","2021","Department for Education","G6/G7","North West (England)","370","360","54510","50630"
"In post","2021","Department for Education","G6/G7","South West (England)","80","80","55940","51140"
"In post","2021","Department for Education","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","G6/G7","West Midlands (England)","420","410","54660","50630"
"In post","2021","Department for Education","G6/G7","Yorkshire and The Humber","480","460","54530","50630"
"In post","2021","Department for Education","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS","London","200","190","84400","75290"
"In post","2021","Department for Education","SCS","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SCS","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Department for Education","SEO/HEO","East Midlands (England)","150","140","35260","36500"
"In post","2021","Department for Education","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SEO/HEO","London","940","910","38780","40230"
"In post","2021","Department for Education","SEO/HEO","North East (England)","430","410","34520","36500"
"In post","2021","Department for Education","SEO/HEO","North West (England)","570","560","34500","36500"
"In post","2021","Department for Education","SEO/HEO","South West (England)","120","110","35060","36500"
"In post","2021","Department for Education","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","SEO/HEO","West Midlands (England)","640","620","34490","36500"
"In post","2021","Department for Education","SEO/HEO","Yorkshire and The Humber","790","760","34570","36500"
"In post","2021","Department for Education","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","East of England","80","70","20790","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","London","90","80","24440","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","North East (England)","150","140","21080","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","North West (England)","620","550","21000","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","Scotland","40","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","South East (England)","280","270","23340","24370"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","South West (England)","300","280","21070","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","Wales","140","130","21100","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","West Midlands (England)","140","130","20990","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","AA/AO","Yorkshire and The Humber","150","140","21350","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","East Midlands (England)","60","60","25460","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","East of England","190","180","25510","25010"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","London","300","290","28690","28270"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","North East (England)","110","100","25430","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","North West (England)","320","290","25460","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","Scotland","40","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","South East (England)","330","310","27290","27960"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","South West (England)","300","280","25380","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","Wales","70","60","25550","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","West Midlands (England)","150","140","25470","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","EO","Yorkshire and The Humber","210","200","25550","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","East of England","150","140","51870","48370"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","London","880","850","57270","54650"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","North East (England)","90","80","52310","49360"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","North West (England)","160","150","52030","49300"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","South East (England)","250","240","55790","53930"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","South West (England)","400","380","52240","49360"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","G6/G7","West Midlands (England)","90","90","52520","50360"
