"Status","Year","Disability","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Yorkshire and The Humber","North Yorkshire","490","460","31710","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","South Yorkshire","1310","1180","30610","27570"
"In post","2022","Declared disabled","Yorkshire and The Humber","West Yorkshire","2020","1830","31560","27570"
"In post","2022","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","8890","8250","32580","27570"
"In post","2022","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","4290","3940","28580","26950"
"In post","2022","Declared non-disabled","East Midlands (England)","Lincolnshire","2100","1970","28880","26930"
"In post","2022","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","3150","2960","33440","29290"
"In post","2022","Declared non-disabled","East of England","East Anglia","8780","8190","30380","27570"
"In post","2022","Declared non-disabled","East of England","Essex","3590","3310","31500","29290"
"In post","2022","Declared non-disabled","London","Inner London - East","11910","11410","42900","37610"
"In post","2022","Declared non-disabled","London","Inner London - West","38320","37190","48580","44500"
"In post","2022","Declared non-disabled","London","Outer London - East and North East","2820","2630","31650","31060"
"In post","2022","Declared non-disabled","London","Outer London - South","7950","7540","39090","35070"
"In post","2022","Declared non-disabled","London","Outer London - West and North West","6370","5930","33320","31060"
"In post","2022","Declared non-disabled","North East (England)","Northumberland, and Tyne and Wear","15370","13960","30610","27570"
"In post","2022","Declared non-disabled","North East (England)","Tees Valley and Durham","6650","6050","29160","27130"
"In post","2022","Declared non-disabled","North West (England)","Cheshire","2500","2330","31480","27570"
"In post","2022","Declared non-disabled","North West (England)","Cumbria","1790","1640","28450","25100"
"In post","2022","Declared non-disabled","North West (England)","Greater Manchester","13920","13110","32530","27570"
"In post","2022","Declared non-disabled","North West (England)","Lancashire","10240","9360","29650","27570"
"In post","2022","Declared non-disabled","North West (England)","Merseyside","14290","13170","29800","26820"
"In post","2022","Declared non-disabled","Northern Ireland","Northern Ireland","2560","2430","30190","26820"
"In post","2022","Declared non-disabled","Overseas","Overseas","2350","2340","49080","47470"
"In post","2022","Declared non-disabled","Scotland","Eastern Scotland","11180","10570","36350","30840"
"In post","2022","Declared non-disabled","Scotland","Highlands and Islands","1430","1350","29990","27570"
"In post","2022","Declared non-disabled","Scotland","North Eastern Scotland","1120","1050","38920","31540"
"In post","2022","Declared non-disabled","Scotland","Southern Scotland","3730","3410","30930","27570"
"In post","2022","Declared non-disabled","Scotland","West Central Scotland","11990","11160","32000","27570"
"In post","2022","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","6300","5980","33410","29530"
"In post","2022","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","10390","9680","33990","30450"
"In post","2022","Declared non-disabled","South East (England)","Kent","5940","5550","30140","28710"
"In post","2022","Declared non-disabled","South East (England)","Surrey, East and West Sussex","6080","5570","31600","28140"
"In post","2022","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","1250","1150","27850","26840"
"In post","2022","Declared non-disabled","South West (England)","Devon","6760","6210","33070","28080"
"In post","2022","Declared non-disabled","South West (England)","Dorset and Somerset","3680","3430","30530","27570"
"In post","2022","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","21610","20560","36970","33350"
"In post","2022","Declared non-disabled","Unknown","Unknown","850","810","33320","29390"
"In post","2022","Declared non-disabled","Wales","East Wales","13990","13150","34950","30450"
"In post","2022","Declared non-disabled","Wales","West Wales and The Valleys","12320","11230","29760","27030"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","2960","2770","29030","26700"
"In post","2022","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","6050","5650","31160","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","West Midlands","13160","12180","31540","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","3490","3180","28620","27130"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","3230","3070","33160","29270"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","7250","6600","32340","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","12100","11230","33000","27570"
"In post","2022","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","800","740","32050","29190"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","440","400","29000","27570"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire","270","260","29470","27570"
"In post","2022","Undeclared","East of England","Bedfordshire and Hertfordshire","260","240","33340","30700"
"In post","2022","Undeclared","East of England","East Anglia","1030","950","31190","31180"
"In post","2022","Undeclared","East of England","Essex","300","280","31750","29290"
"In post","2022","Undeclared","London","Inner London - East","930","890","40490","35900"
"In post","2022","Undeclared","London","Inner London - West","3020","2950","46590","42250"
"In post","2022","Undeclared","London","Outer London - East and North East","290","270","32040","31060"
"In post","2022","Undeclared","London","Outer London - South","620","590","39800","35200"
"In post","2022","Undeclared","London","Outer London - West and North West","490","460","33900","31060"
"In post","2022","Undeclared","North East (England)","Northumberland, and Tyne and Wear","1020","940","30660","27570"
"In post","2022","Undeclared","North East (England)","Tees Valley and Durham","800","710","30390","31150"
"In post","2022","Undeclared","North West (England)","Cheshire","280","260","31040","31180"
"In post","2022","Undeclared","North West (England)","Cumbria","120","110","30490","27570"
"In post","2022","Undeclared","North West (England)","Greater Manchester","1200","1130","31960","29360"
"In post","2022","Undeclared","North West (England)","Lancashire","1000","910","29180","27570"
"In post","2022","Undeclared","North West (England)","Merseyside","900","820","30620","27570"
"In post","2022","Undeclared","Northern Ireland","Northern Ireland","220","210","29910","26820"
"In post","2022","Undeclared","Overseas","Overseas","160","160","46740","41820"
"In post","2022","Undeclared","Scotland","Eastern Scotland","570","530","33360","27570"
"In post","2022","Undeclared","Scotland","Highlands and Islands","50","40","[c]","[c]"
"In post","2022","Undeclared","Scotland","North Eastern Scotland","60","50","41370","30360"
"In post","2022","Undeclared","Scotland","Southern Scotland","180","160","30860","27370"
"In post","2022","Undeclared","Scotland","West Central Scotland","690","640","30500","27570"
"In post","2022","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","720","680","34050","33430"
"In post","2022","Undeclared","South East (England)","Hampshire and Isle of Wight","1000","920","31670","29670"
"In post","2022","Undeclared","South East (England)","Kent","690","640","30300","29290"
"In post","2022","Undeclared","South East (England)","Surrey, East and West Sussex","660","610","32440","30170"
"In post","2022","Undeclared","South West (England)","Cornwall and Isles of Scilly","90","90","27930","26710"
"In post","2022","Undeclared","South West (England)","Devon","470","430","30440","27570"
"In post","2022","Undeclared","South West (England)","Dorset and Somerset","400","370","31210","28700"
"In post","2022","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1650","1560","37250","33840"
"In post","2022","Undeclared","Unknown","Unknown","60","50","35620","31060"
"In post","2022","Undeclared","Wales","East Wales","910","860","32450","29470"
"In post","2022","Undeclared","Wales","West Wales and The Valleys","1000","900","29230","26750"
"In post","2022","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","390","370","30400","30450"
"In post","2022","Undeclared","West Midlands (England)","Shropshire and Staffordshire","650","600","30770","27570"
"In post","2022","Undeclared","West Midlands (England)","West Midlands","900","830","30810","27570"
"In post","2022","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","400","370","30740","31300"
"In post","2022","Undeclared","Yorkshire and The Humber","North Yorkshire","300","280","31860","29390"
"In post","2022","Undeclared","Yorkshire and The Humber","South Yorkshire","580","540","32740","30820"
"In post","2022","Undeclared","Yorkshire and The Humber","West Yorkshire","970","890","31950","30450"
"In post","2022","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","2270","2170","30760","26820"
"In post","2022","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","750","710","26930","24260"
"In post","2022","Unknown","East Midlands (England)","Lincolnshire","230","220","28760","26110"
"In post","2022","Unknown","East of England","Bedfordshire and Hertfordshire","750","720","35120","32120"
"In post","2022","Unknown","East of England","East Anglia","1630","1540","31760","27260"
"In post","2022","Unknown","East of England","Essex","740","690","30830","26820"
"In post","2022","Unknown","London","Inner London - East","4350","4190","42680","37930"
"In post","2022","Unknown","London","Inner London - West","13970","13730","46280","40650"
"In post","2022","Unknown","London","Outer London - East and North East","420","410","30440","30460"
"In post","2022","Unknown","London","Outer London - South","2040","1990","38740","35050"
"In post","2022","Unknown","London","Outer London - West and North West","1390","1330","36750","31060"
"In post","2022","Unknown","North East (England)","Northumberland, and Tyne and Wear","4260","3880","28970","26590"
"In post","2022","Unknown","North East (England)","Tees Valley and Durham","1180","1130","27800","24880"
"In post","2022","Unknown","North West (England)","Cheshire","1140","1110","33960","32770"
"In post","2022","Unknown","North West (England)","Cumbria","150","140","31180","27570"
"In post","2022","Unknown","North West (England)","Greater Manchester","4090","3930","31820","27570"
"In post","2022","Unknown","North West (England)","Lancashire","1480","1380","28350","24800"
"In post","2022","Unknown","North West (England)","Merseyside","3540","3340","28930","24900"
"In post","2022","Unknown","Northern Ireland","Northern Ireland","1140","1090","28390","24880"
"In post","2022","Unknown","Overseas","Overseas","940","930","51580","51500"
"In post","2022","Unknown","Scotland","Eastern Scotland","7180","6790","35320","31800"
"In post","2022","Unknown","Scotland","Highlands and Islands","350","330","30420","27940"
"In post","2022","Unknown","Scotland","North Eastern Scotland","630","590","33140","30680"
"In post","2022","Unknown","Scotland","Southern Scotland","1800","1650","29130","26120"
"In post","2022","Unknown","Scotland","West Central Scotland","5230","4950","32940","30450"
"In post","2022","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1470","1400","34810","30700"
"In post","2022","Unknown","South East (England)","Hampshire and Isle of Wight","2520","2270","31470","26830"
"In post","2022","Unknown","South East (England)","Kent","1140","1090","29260","26640"
