"Status","Year","Ethnicity","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inner London - West","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","London","150","140","44050","40050"
"Leaver Dept.","2021","Undeclared","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Wales","70","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","120","120","37880","35900"
"Leaver Dept.","2021","Unknown","Greater Manchester","North West (England)","110","100","[c]","[c]"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - West","London","1320","1120","43170","38750"
"Leaver Dept.","2021","Unknown","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Yorkshire and The Humber","60","60","34430","33300"
"Leaver Dept.","2021","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","North East (England)","110","100","30740","29380"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","410","410","33970","32000"
"Leaver Dept.","2021","Unknown","West Central Scotland","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands","West Midlands (England)","90","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Yorkshire and The Humber","110","80","[c]","[c]"
"Leaver Dept.","2021","White","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Derbyshire and Nottinghamshire","East Midlands (England)","100","90","28330","24000"
"Leaver Dept.","2021","White","Devon","South West (England)","60","50","27560","24170"
"Leaver Dept.","2021","White","Dorset and Somerset","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","White","East Anglia","East of England","70","70","[c]","[c]"
"Leaver Dept.","2021","White","East Wales","Wales","270","260","33480","29570"
"Leaver Dept.","2021","White","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Eastern Scotland","Scotland","130","130","32400","27570"
"Leaver Dept.","2021","White","Essex","East of England","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","460","450","35340","32290"
"Leaver Dept.","2021","White","Greater Manchester","North West (England)","250","240","30960","27570"
"Leaver Dept.","2021","White","Hampshire and Isle of Wight","South East (England)","130","120","35650","29540"
"Leaver Dept.","2021","White","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Inner London - East","London","240","240","47880","43790"
"Leaver Dept.","2021","White","Inner London - West","London","2150","2000","47320","42460"
"Leaver Dept.","2021","White","Kent","South East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","White","Lancashire","North West (England)","110","100","32740","27570"
"Leaver Dept.","2021","White","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","North West (England)","270","250","29280","24890"
"Leaver Dept.","2021","White","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","Northern Ireland","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","North East (England)","310","300","27130","24890"
"Leaver Dept.","2021","White","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","London","100","100","43100","36870"
"Leaver Dept.","2021","White","Outer London - West and North West","London","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","Overseas","60","40","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","West Midlands (England)","60","60","26520","21170"
"Leaver Dept.","2021","White","South Yorkshire","Yorkshire and The Humber","110","110","34470","30980"
"Leaver Dept.","2021","White","Southern Scotland","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","South East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","White","Tees Valley and Durham","North East (England)","120","120","26430","24310"
"Leaver Dept.","2021","White","Unknown","Unknown","220","220","37940","32000"
"Leaver Dept.","2021","White","West Central Scotland","Scotland","230","220","26860","26240"
"Leaver Dept.","2021","White","West Midlands","West Midlands (England)","150","140","32100","27570"
"Leaver Dept.","2021","White","West Wales and The Valleys","Wales","140","130","28960","26590"
"Leaver Dept.","2021","White","West Yorkshire","Yorkshire and The Humber","170","160","33170","29520"
"Leaver Dept.","2022","Asian","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Derbyshire and Nottinghamshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","100","100","35740","28870"
"Leaver Dept.","2022","Asian","Greater Manchester","North West (England)","140","130","27930","25690"
"Leaver Dept.","2022","Asian","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Inner London - East","London","330","310","41780","32650"
"Leaver Dept.","2022","Asian","Inner London - West","London","570","520","41060","35200"
"Leaver Dept.","2022","Asian","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Lancashire","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - East and North East","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - South","London","60","50","[c]","[c]"
"Leaver Dept.","2022","Asian","Outer London - West and North West","London","350","320","39190","32330"
"Leaver Dept.","2022","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Midlands","West Midlands (England)","280","270","28550","25860"
"Leaver Dept.","2022","Asian","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","West Yorkshire","Yorkshire and The Humber","140","130","30640","27570"
"Leaver Dept.","2022","Black","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Derbyshire and Nottinghamshire","East Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Black","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","60","50","36570","34930"
"Leaver Dept.","2022","Black","Greater Manchester","North West (England)","70","70","29390","27570"
"Leaver Dept.","2022","Black","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Inner London - East","London","260","250","39120","32480"
"Leaver Dept.","2022","Black","Inner London - West","London","300","270","38450","35060"
"Leaver Dept.","2022","Black","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Outer London - South","London","70","60","34240","31060"
"Leaver Dept.","2022","Black","Outer London - West and North West","London","130","120","34650","28760"
"Leaver Dept.","2022","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Midlands","West Midlands (England)","90","90","32560","27570"
"Leaver Dept.","2022","Black","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","West Yorkshire","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","50","50","34000","31520"
"Leaver Dept.","2022","Mixed","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inner London - East","London","80","80","43220","40070"
"Leaver Dept.","2022","Mixed","Inner London - West","London","210","190","42150","39260"
"Leaver Dept.","2022","Mixed","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Northumberland, and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
