"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Heterosexual / straight","320","280","27130","27470"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Undeclared","30","30","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","40","30","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","1020","980","36570","33440"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","90","80","31560","29000"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","200","190","39100","37440"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","50","40","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Heterosexual / straight","80","80","30480","28500"
"In post","2021","Declared disabled","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Heterosexual / straight","180","160","28520","26520"
"In post","2021","Declared disabled","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Heterosexual / straight","240","230","33430","31810"
"In post","2021","Declared disabled","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Undeclared","40","40","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Heterosexual / straight","130","130","30090","30780"
"In post","2021","Declared disabled","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","Heterosexual / straight","940","860","29730","27570"
"In post","2021","Declared disabled","Birmingham","LGBO","100","90","28450","27570"
"In post","2021","Declared disabled","Birmingham","Undeclared","120","110","28200","27320"
"In post","2021","Declared disabled","Birmingham","Unknown","120","100","28210","26410"
"In post","2021","Declared disabled","Blackburn with Darwen","Heterosexual / straight","50","50","27370","27570"
"In post","2021","Declared disabled","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","Heterosexual / straight","550","490","27600","27570"
"In post","2021","Declared disabled","Blackpool","LGBO","50","50","26500","27570"
"In post","2021","Declared disabled","Blackpool","Undeclared","80","70","28760","27570"
"In post","2021","Declared disabled","Blackpool","Unknown","90","70","26100","27570"
"In post","2021","Declared disabled","Bournemouth and Poole","Heterosexual / straight","80","80","25980","27370"
"In post","2021","Declared disabled","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Heterosexual / straight","250","210","26500","25560"
"In post","2021","Declared disabled","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Unknown","50","40","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Declared disabled","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Heterosexual / straight","90","80","26880","27570"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Heterosexual / straight","50","50","29990","27570"
"In post","2021","Declared disabled","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","Heterosexual / straight","480","440","32980","28130"
"In post","2021","Declared disabled","Bristol, City of","LGBO","70","70","32910","29360"
"In post","2021","Declared disabled","Bristol, City of","Undeclared","80","70","31940","27570"
"In post","2021","Declared disabled","Bristol, City of","Unknown","50","40","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Heterosexual / straight","50","50","31170","31060"
"In post","2021","Declared disabled","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","Heterosexual / straight","150","140","30660","28200"
"In post","2021","Declared disabled","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","Heterosexual / straight","140","120","26500","27570"
"In post","2021","Declared disabled","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","Heterosexual / straight","270","250","33000","31650"
"In post","2021","Declared disabled","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","Undeclared","40","40","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","Heterosexual / straight","200","190","35370","30460"
"In post","2021","Declared disabled","Camden and City of London","LGBO","30","30","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","Undeclared","30","30","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","Heterosexual / straight","800","730","32190","27570"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","LGBO","100","100","30760","27570"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","Undeclared","110","110","31660","27570"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","70","60","26390","21440"
"In post","2021","Declared disabled","Causeway Coast and Glens","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Causeway Coast and Glens","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","Heterosexual / straight","350","330","34690","33300"
"In post","2021","Declared disabled","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","Undeclared","50","40","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","Heterosexual / straight","140","120","28590","27570"
"In post","2021","Declared disabled","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","Heterosexual / straight","60","60","30700","27570"
"In post","2021","Declared disabled","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","Heterosexual / straight","70","60","25340","27570"
"In post","2021","Declared disabled","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chorley and West Lancashire","Heterosexual / straight","100","100","28470","27380"
"In post","2021","Declared disabled","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","City of Edinburgh","Heterosexual / straight","750","710","36810","32140"
"In post","2021","Declared disabled","City of Edinburgh","LGBO","140","130","35950","31810"
"In post","2021","Declared disabled","City of Edinburgh","Undeclared","80","80","37520","31970"
"In post","2021","Declared disabled","City of Edinburgh","Unknown","130","120","32670","30080"
"In post","2021","Declared disabled","Clackmannanshire and Fife","Heterosexual / straight","120","110","30200","27570"
"In post","2021","Declared disabled","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Conwy and Denbighshire","Heterosexual / straight","60","60","32770","28530"
"In post","2021","Declared disabled","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Heterosexual / straight","160","140","26980","27570"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Heterosexual / straight","170","150","34380","30070"
"In post","2021","Declared disabled","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Coventry","Unknown","30","30","[c]","[c]"
"In post","2021","Declared disabled","Croydon","Heterosexual / straight","700","650","36840","32520"
"In post","2021","Declared disabled","Croydon","LGBO","70","60","39480","35140"
"In post","2021","Declared disabled","Croydon","Undeclared","130","120","36600","32350"
"In post","2021","Declared disabled","Croydon","Unknown","50","40","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Heterosexual / straight","90","80","34020","30230"
"In post","2021","Declared disabled","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Heterosexual / straight","110","100","25380","21010"
"In post","2021","Declared disabled","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Derry City and Strabane","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Heterosexual / straight","370","320","28100","26330"
"In post","2021","Declared disabled","Devon CC","LGBO","40","40","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Undeclared","40","30","[c]","[c]"
"In post","2021","Declared disabled","Devon CC","Unknown","130","120","32630","31990"
"In post","2021","Declared disabled","Dorset CC","Heterosexual / straight","180","160","29260","27570"
"In post","2021","Declared disabled","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Heterosexual / straight","130","110","25320","25410"
"In post","2021","Declared disabled","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Heterosexual / straight","440","380","26520","25310"
"In post","2021","Declared disabled","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Undeclared","40","40","[c]","[c]"
"In post","2021","Declared disabled","Durham CC","Unknown","50","40","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Heterosexual / straight","70","60","32180","31060"
"In post","2021","Declared disabled","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","70","60","25090","27150"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Heterosexual / straight","80","70","27760","26520"
"In post","2021","Declared disabled","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Heterosexual / straight","70","60","26430","27570"
"In post","2021","Declared disabled","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","130","120","29720","27570"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Heterosexual / straight","340","310","28100","27370"
"In post","2021","Declared disabled","East Kent","LGBO","30","30","[c]","[c]"
"In post","2021","Declared disabled","East Kent","Undeclared","60","50","28250","27370"
"In post","2021","Declared disabled","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Heterosexual / straight","70","60","25410","27570"
"In post","2021","Declared disabled","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Heterosexual / straight","140","120","27350","27570"
"In post","2021","Declared disabled","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Heterosexual / straight","140","130","27990","26930"
"In post","2021","Declared disabled","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Heterosexual / straight","70","60","31680","30210"
"In post","2021","Declared disabled","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Heterosexual / straight","200","170","25630","26780"
"In post","2021","Declared disabled","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Undeclared","30","30","[c]","[c]"
"In post","2021","Declared disabled","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Enfield","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Declared disabled","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Heterosexual / straight","100","90","32650","29290"
"In post","2021","Declared disabled","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Heterosexual / straight","130","110","27110","29050"
"In post","2021","Declared disabled","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Heterosexual / straight","120","110","27230","27570"
"In post","2021","Declared disabled","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Falkirk","Unknown","40","30","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Fermanagh and Omagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Heterosexual / straight","150","130","28000","26960"
"In post","2021","Declared disabled","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Undeclared","40","40","[c]","[c]"
"In post","2021","Declared disabled","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Glasgow City","Heterosexual / straight","850","770","28840","26160"
"In post","2021","Declared disabled","Glasgow City","LGBO","130","120","29640","26160"
"In post","2021","Declared disabled","Glasgow City","Undeclared","110","100","27180","26140"
"In post","2021","Declared disabled","Glasgow City","Unknown","100","90","30450","27570"
"In post","2021","Declared disabled","Gloucestershire","Heterosexual / straight","120","100","27110","27570"
"In post","2021","Declared disabled","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Heterosexual / straight","120","110","27640","27570"
"In post","2021","Declared disabled","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Heterosexual / straight","200","170","24700","22260"
"In post","2021","Declared disabled","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Undeclared","40","30","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester North West","Unknown","30","30","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Heterosexual / straight","130","120","26230","22260"
"In post","2021","Declared disabled","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Greater Manchester South West","Heterosexual / straight","390","360","30350","27570"
"In post","2021","Declared disabled","Greater Manchester South West","LGBO","60","60","28350","26270"
"In post","2021","Declared disabled","Greater Manchester South West","Undeclared","50","50","28160","26120"
"In post","2021","Declared disabled","Greater Manchester South West","Unknown","60","50","28430","25560"
"In post","2021","Declared disabled","Gwent Valleys","Heterosexual / straight","130","110","26280","27570"
"In post","2021","Declared disabled","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Heterosexual / straight","70","70","24000","21010"
"In post","2021","Declared disabled","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","Heterosexual / straight","310","280","33390","31060"
"In post","2021","Declared disabled","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","Undeclared","40","40","[c]","[c]"
"In post","2021","Declared disabled","Hackney and Newham","Unknown","70","60","30120","30250"
"In post","2021","Declared disabled","Haringey and Islington","Heterosexual / straight","130","120","32220","31060"
"In post","2021","Declared disabled","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
