"Status","Year","Ethnicity","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Hampshire and Isle of Wight","Female","160","140","28300","26670"
"In post","2021","Asian","Hampshire and Isle of Wight","Male","140","130","32790","27570"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Female","110","90","25530","25040"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Male","90","80","27410","25400"
"In post","2021","Asian","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","Female","1450","1320","35940","31060"
"In post","2021","Asian","Inner London - East","Male","1070","1050","38590","32520"
"In post","2021","Asian","Inner London - West","Female","3560","3390","40880","36160"
"In post","2021","Asian","Inner London - West","Male","2440","2410","41950","36650"
"In post","2021","Asian","Kent","Female","90","80","29190","29290"
"In post","2021","Asian","Kent","Male","70","70","29800","29290"
"In post","2021","Asian","Lancashire","Female","400","330","24420","21010"
"In post","2021","Asian","Lancashire","Male","570","540","25130","21440"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Female","570","490","24960","21770"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Male","460","430","25470","22350"
"In post","2021","Asian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Female","70","60","33150","25040"
"In post","2021","Asian","Merseyside","Male","90","90","34110","27570"
"In post","2021","Asian","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Female","40","30","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Male","40","40","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Female","160","150","26930","21440"
"In post","2021","Asian","Northumberland and Tyne and Wear","Male","120","120","30070","25560"
"In post","2021","Asian","Outer London - East and North East","Female","440","380","29370","31060"
"In post","2021","Asian","Outer London - East and North East","Male","260","250","30040","31060"
"In post","2021","Asian","Outer London - South","Female","1070","970","33140","29570"
"In post","2021","Asian","Outer London - South","Male","640","620","35620","31060"
"In post","2021","Asian","Outer London - West and North West","Female","1630","1450","30940","29690"
"In post","2021","Asian","Outer London - West and North West","Male","1010","970","31510","29080"
"In post","2021","Asian","Overseas","Female","60","60","42680","34770"
"In post","2021","Asian","Overseas","Male","90","90","48870","45910"
"In post","2021","Asian","Shropshire and Staffordshire","Female","140","130","31460","27570"
"In post","2021","Asian","Shropshire and Staffordshire","Male","160","150","32620","27570"
"In post","2021","Asian","South Yorkshire","Female","210","190","27550","24890"
"In post","2021","Asian","South Yorkshire","Male","200","200","28940","25040"
"In post","2021","Asian","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Surrey, East and West Sussex","Female","180","160","29480","27960"
"In post","2021","Asian","Surrey, East and West Sussex","Male","130","130","29890","27570"
"In post","2021","Asian","Tees Valley and Durham","Female","50","50","25400","21440"
"In post","2021","Asian","Tees Valley and Durham","Male","60","50","27890","24880"
"In post","2021","Asian","Unknown","Female","110","90","28840","27570"
"In post","2021","Asian","Unknown","Male","60","60","31140","27570"
"In post","2021","Asian","West Central Scotland","Female","130","110","27680","24890"
"In post","2021","Asian","West Central Scotland","Male","110","100","30510","26160"
"In post","2021","Asian","West Midlands","Female","2020","1800","27270","25560"
"In post","2021","Asian","West Midlands","Male","1560","1520","27920","26470"
"In post","2021","Asian","West Wales and The Valleys","Female","50","40","[c]","[c]"
"In post","2021","Asian","West Wales and The Valleys","Male","50","50","[c]","[c]"
"In post","2021","Asian","West Yorkshire","Female","880","760","27090","25560"
"In post","2021","Asian","West Yorkshire","Male","920","890","28470","27570"
"In post","2021","Black","Bedfordshire and Hertfordshire","Female","150","140","30430","29290"
"In post","2021","Black","Bedfordshire and Hertfordshire","Male","80","80","32090","30270"
"In post","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Female","170","160","29620","27570"
"In post","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Male","110","110","31590","29290"
"In post","2021","Black","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derbyshire and Nottinghamshire","Female","190","180","26850","25830"
"In post","2021","Black","Derbyshire and Nottinghamshire","Male","120","120","27970","27570"
"In post","2021","Black","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Anglia","Female","70","60","31320","27570"
"In post","2021","Black","East Anglia","Male","50","50","33730","29200"
"In post","2021","Black","East Wales","Female","80","70","28070","25560"
"In post","2021","Black","East Wales","Male","80","80","30620","27570"
"In post","2021","Black","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Eastern Scotland","Female","60","50","30790","27570"
"In post","2021","Black","Eastern Scotland","Male","30","30","[c]","[c]"
"In post","2021","Black","Essex","Female","170","160","29130","29290"
"In post","2021","Black","Essex","Male","80","80","30680","29290"
"In post","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Female","250","240","31390","28610"
"In post","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Male","240","240","34220","33150"
"In post","2021","Black","Greater Manchester","Female","300","280","28260","27370"
"In post","2021","Black","Greater Manchester","Male","220","210","28700","27470"
"In post","2021","Black","Hampshire and Isle of Wight","Female","100","90","28560","27570"
"In post","2021","Black","Hampshire and Isle of Wight","Male","70","60","29160","27200"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Male","40","40","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","Female","1720","1640","32740","31060"
"In post","2021","Black","Inner London - East","Male","810","790","35030","31730"
"In post","2021","Black","Inner London - West","Female","2940","2840","36570","32960"
"In post","2021","Black","Inner London - West","Male","1390","1380","37810","34550"
"In post","2021","Black","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Female","110","110","31870","29290"
"In post","2021","Black","Kent","Male","70","70","31270","29290"
"In post","2021","Black","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Male","30","30","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Female","110","100","25400","22350"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Male","60","60","28250","27250"
"In post","2021","Black","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Female","60","50","27290","24890"
"In post","2021","Black","Merseyside","Male","60","50","29780","27570"
"In post","2021","Black","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northumberland and Tyne and Wear","Female","60","50","25100","21050"
"In post","2021","Black","Northumberland and Tyne and Wear","Male","50","50","29740","25560"
"In post","2021","Black","Outer London - East and North East","Female","440","420","30560","31060"
"In post","2021","Black","Outer London - East and North East","Male","200","200","31050","31060"
"In post","2021","Black","Outer London - South","Female","1090","1030","32670","30110"
"In post","2021","Black","Outer London - South","Male","490","480","33770","31060"
"In post","2021","Black","Outer London - West and North West","Female","550","520","30990","31060"
"In post","2021","Black","Outer London - West and North West","Male","330","320","31970","31060"
"In post","2021","Black","Overseas","Female","40","40","[c]","[c]"
"In post","2021","Black","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Black","Shropshire and Staffordshire","Female","50","50","28600","27570"
"In post","2021","Black","Shropshire and Staffordshire","Male","60","50","28280","27570"
"In post","2021","Black","South Yorkshire","Female","80","70","28520","25520"
"In post","2021","Black","South Yorkshire","Male","70","60","26860","25000"
"In post","2021","Black","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Surrey, East and West Sussex","Female","100","90","29320","27570"
"In post","2021","Black","Surrey, East and West Sussex","Male","120","110","31760","31680"
"In post","2021","Black","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Female","40","40","[c]","[c]"
"In post","2021","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Central Scotland","Female","50","40","[c]","[c]"
"In post","2021","Black","West Central Scotland","Male","50","50","31740","27570"
"In post","2021","Black","West Midlands","Female","720","660","27670","25930"
"In post","2021","Black","West Midlands","Male","310","300","29790","27570"
"In post","2021","Black","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Yorkshire","Female","180","170","28460","27570"
"In post","2021","Black","West Yorkshire","Male","140","140","28560","27570"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester","Female","40","40","[c]","[c]"
"In post","2021","Chinese","Greater Manchester","Male","40","40","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - East","Female","70","70","42930","40450"
"In post","2021","Chinese","Inner London - East","Male","40","40","[c]","[c]"
"In post","2021","Chinese","Inner London - West","Female","210","210","46230","41780"
"In post","2021","Chinese","Inner London - West","Male","150","150","42560","40050"
"In post","2021","Chinese","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","Female","40","40","[c]","[c]"
"In post","2021","Chinese","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","Female","90","80","31240","29290"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","Male","50","50","32770","29290"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Female","90","80","30200","27570"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Male","90","90","34330","30430"
"In post","2021","Mixed","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Female","130","120","29920","27130"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Male","80","80","31010","27570"
"In post","2021","Mixed","Devon","Female","50","40","[c]","[c]"
"In post","2021","Mixed","Devon","Male","50","50","33870","31620"
"In post","2021","Mixed","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","Female","110","100","27700","27570"
"In post","2021","Mixed","East Anglia","Male","80","70","30730","27850"
"In post","2021","Mixed","East Wales","Female","170","160","31460","27570"
"In post","2021","Mixed","East Wales","Male","110","110","33180","29540"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","Female","60","60","37880","33450"
"In post","2021","Mixed","Eastern Scotland","Male","60","60","37770","30650"
"In post","2021","Mixed","Essex","Female","50","50","31270","29290"
"In post","2021","Mixed","Essex","Male","50","40","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Female","230","210","32610","28900"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Male","220","210","35950","33000"
"In post","2021","Mixed","Greater Manchester","Female","200","190","28420","25560"
"In post","2021","Mixed","Greater Manchester","Male","120","120","31300","27570"
"In post","2021","Mixed","Hampshire and Isle of Wight","Female","90","80","28890","26670"
"In post","2021","Mixed","Hampshire and Isle of Wight","Male","90","90","35000","31650"
"In post","2021","Mixed","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Female","30","30","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Male","30","30","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Inner London - East","Female","390","380","37300","31880"
"In post","2021","Mixed","Inner London - East","Male","220","210","39880","35050"
"In post","2021","Mixed","Inner London - West","Female","1170","1130","43330","38750"
"In post","2021","Mixed","Inner London - West","Male","880","870","45740","40840"
"In post","2021","Mixed","Kent","Female","60","60","29960","29290"
"In post","2021","Mixed","Kent","Male","50","50","31600","29290"
"In post","2021","Mixed","Lancashire","Female","80","70","27960","26970"
"In post","2021","Mixed","Lancashire","Male","50","50","29680","27570"
"In post","2021","Mixed","Leicestershire, Rutland and Northamptonshire","Female","60","60","28120","27570"
"In post","2021","Mixed","Leicestershire, Rutland and Northamptonshire","Male","40","30","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Merseyside","Female","150","130","27180","24890"
"In post","2021","Mixed","Merseyside","Male","100","100","31660","26080"
"In post","2021","Mixed","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northumberland and Tyne and Wear","Female","70","60","30220","27570"
"In post","2021","Mixed","Northumberland and Tyne and Wear","Male","70","70","29000","25560"
"In post","2021","Mixed","Outer London - East and North East","Female","70","70","30480","31060"
"In post","2021","Mixed","Outer London - East and North East","Male","50","50","[c]","[c]"
"In post","2021","Mixed","Outer London - South","Female","230","220","35260","31060"
"In post","2021","Mixed","Outer London - South","Male","130","130","36170","32000"
"In post","2021","Mixed","Outer London - West and North West","Female","180","170","31140","31060"
"In post","2021","Mixed","Outer London - West and North West","Male","90","90","33140","31060"
"In post","2021","Mixed","Overseas","Female","50","50","[c]","[c]"
"In post","2021","Mixed","Overseas","Male","50","50","51740","53000"
"In post","2021","Mixed","Shropshire and Staffordshire","Female","70","60","31570","27130"
"In post","2021","Mixed","Shropshire and Staffordshire","Male","40","40","[c]","[c]"
"In post","2021","Mixed","South Yorkshire","Female","90","80","30190","27570"
"In post","2021","Mixed","South Yorkshire","Male","50","50","31850","27370"
"In post","2021","Mixed","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Surrey, East and West Sussex","Female","110","100","30090","27570"
"In post","2021","Mixed","Surrey, East and West Sussex","Male","90","90","31010","28240"
"In post","2021","Mixed","Tees Valley and Durham","Female","50","40","[c]","[c]"
"In post","2021","Mixed","Tees Valley and Durham","Male","40","40","[c]","[c]"
"In post","2021","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","West Central Scotland","Female","60","60","30980","27570"
"In post","2021","Mixed","West Central Scotland","Male","50","50","[c]","[c]"
"In post","2021","Mixed","West Midlands","Female","250","220","27760","26560"
"In post","2021","Mixed","West Midlands","Male","120","120","30060","27570"
"In post","2021","Mixed","West Wales and The Valleys","Female","60","60","26410","22640"
"In post","2021","Mixed","West Wales and The Valleys","Male","40","40","[c]","[c]"
"In post","2021","Mixed","West Yorkshire","Female","160","150","30530","27570"
"In post","2021","Mixed","West Yorkshire","Male","110","100","31780","27570"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Female","40","30","[c]","[c]"
"In post","2021","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
