"Status","Year","Sex","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Scotland","200","190","33350","29850"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","South East (England)","140","130","33110","34390"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","South West (England)","840","780","37500","37420"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Wales","1410","1270","31580","26920"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","West Midlands (England)","370","350","32450","30360"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","110","110","31390","30950"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","London","920","890","48550","51730"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Education","East Midlands (England)","180","160","40010","36980"
"In post","2021","Female","Department for Education","East of England","40","40","[c]","[c]"
"In post","2021","Female","Department for Education","London","1610","1530","49430","53420"
"In post","2021","Female","Department for Education","North East (England)","490","450","36960","36500"
"In post","2021","Female","Department for Education","North West (England)","630","610","40340","36780"
"In post","2021","Female","Department for Education","South West (England)","130","120","42620","37100"
"In post","2021","Female","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Education","West Midlands (England)","740","710","39870","36780"
"In post","2021","Female","Department for Education","Yorkshire and The Humber","820","770","39950","36780"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","East Midlands (England)","140","130","33170","29290"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","East of England","410","370","32850","29720"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","London","1400","1340","44630","39420"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","North East (England)","290","260","31300","29180"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","North West (England)","900","790","27880","24920"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Scotland","100","90","30790","26580"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","South East (England)","760","710","33760","29700"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","South West (England)","1020","930","33830","30160"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Wales","220","210","27820","24920"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","West Midlands (England)","370","340","31550","29180"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","570","530","34710","30720"
"In post","2021","Female","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","London","1130","1120","44160","38540"
"In post","2021","Female","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Overseas","40","40","[c]","[c]"
"In post","2021","Female","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","South East (England)","50","50","47890","51970"
"In post","2021","Female","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","East Midlands (England)","230","210","32910","30730"
"In post","2021","Female","Department for Transport","East of England","90","80","28010","26780"
"In post","2021","Female","Department for Transport","London","1420","1370","46450","42890"
"In post","2021","Female","Department for Transport","North East (England)","170","140","25730","21590"
"In post","2021","Female","Department for Transport","North West (England)","120","110","27430","26700"
"In post","2021","Female","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Scotland","120","110","29330","26780"
"In post","2021","Female","Department for Transport","South East (England)","530","490","33120","30730"
"In post","2021","Female","Department for Transport","South West (England)","270","240","32900","27570"
"In post","2021","Female","Department for Transport","Wales","4030","3360","24480","21590"
"In post","2021","Female","Department for Transport","West Midlands (England)","130","120","28410","26700"
"In post","2021","Female","Department for Transport","Yorkshire and The Humber","180","160","27440","26480"
"In post","2021","Female","Department for Work and Pensions","East Midlands (England)","3180","2720","26620","27570"
"In post","2021","Female","Department for Work and Pensions","East of England","3150","2720","28190","27570"
"In post","2021","Female","Department for Work and Pensions","London","6520","5950","33050","31060"
"In post","2021","Female","Department for Work and Pensions","North East (England)","6070","5140","26420","27570"
"In post","2021","Female","Department for Work and Pensions","North West (England)","11820","10240","26800","27570"
"In post","2021","Female","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Work and Pensions","Scotland","6060","5170","25430","27570"
"In post","2021","Female","Department for Work and Pensions","South East (England)","4550","3970","27500","27570"
"In post","2021","Female","Department for Work and Pensions","South West (England)","3890","3240","26120","27570"
"In post","2021","Female","Department for Work and Pensions","Unknown","570","520","30000","27570"
"In post","2021","Female","Department for Work and Pensions","Wales","3830","3310","25750","27570"
"In post","2021","Female","Department for Work and Pensions","West Midlands (England)","5130","4320","26020","27570"
"In post","2021","Female","Department for Work and Pensions","Yorkshire and The Humber","6070","5170","28840","27570"
"In post","2021","Female","Department of Health and Social Care","East Midlands (England)","150","140","40960","36330"
"In post","2021","Female","Department of Health and Social Care","East of England","470","420","42230","38200"
"In post","2021","Female","Department of Health and Social Care","London","4100","3850","46400","40650"
"In post","2021","Female","Department of Health and Social Care","North East (England)","110","100","43190","38890"
"In post","2021","Female","Department of Health and Social Care","North West (England)","390","350","36730","31370"
"In post","2021","Female","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","South East (England)","360","310","44310","39380"
"In post","2021","Female","Department of Health and Social Care","South West (England)","840","760","36140","31230"
"In post","2021","Female","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","West Midlands (England)","350","310","40340","33850"
"In post","2021","Female","Department of Health and Social Care","Yorkshire and The Humber","900","840","41090","36820"
"In post","2021","Female","ESTYN","Wales","70","60","53760","63880"
"In post","2021","Female","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Female","Food Standards Agency","London","230","220","43240","40960"
"In post","2021","Female","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Food Standards Agency","Northern Ireland","60","50","38740","37910"
"In post","2021","Female","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Food Standards Agency","Wales","60","60","37730","37910"
"In post","2021","Female","Food Standards Agency","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Female","Food Standards Agency","Yorkshire and The Humber","120","120","36090","31570"
"In post","2021","Female","Foreign, Commonwealth and Development Office","London","2240","2160","47810","41880"
"In post","2021","Female","Foreign, Commonwealth and Development Office","Overseas","940","940","52310","53470"
"In post","2021","Female","Foreign, Commonwealth and Development Office","Scotland","550","520","39850","33930"
"In post","2021","Female","Foreign, Commonwealth and Development Office","South East (England)","490","460","33930","27530"
"In post","2021","Female","HM Land Registry","East Midlands (England)","540","480","30770","27130"
"In post","2021","Female","HM Land Registry","East of England","180","160","30320","27130"
"In post","2021","Female","HM Land Registry","London","200","190","39500","37290"
"In post","2021","Female","HM Land Registry","North East (England)","460","410","27810","27130"
"In post","2021","Female","HM Land Registry","North West (England)","560","490","29310","27130"
"In post","2021","Female","HM Land Registry","South West (England)","860","740","30940","27130"
"In post","2021","Female","HM Land Registry","Wales","430","380","28240","27130"
"In post","2021","Female","HM Land Registry","West Midlands (England)","390","340","29200","27130"
"In post","2021","Female","HM Land Registry","Yorkshire and The Humber","190","170","28900","27130"
"In post","2021","Female","HM Revenue and Customs","East Midlands (England)","2020","1820","31410","28130"
"In post","2021","Female","HM Revenue and Customs","East of England","1000","880","30500","28130"
"In post","2021","Female","HM Revenue and Customs","London","4270","3980","41690","36160"
"In post","2021","Female","HM Revenue and Customs","North East (England)","6560","5530","26510","21440"
"In post","2021","Female","HM Revenue and Customs","North West (England)","6750","5990","29610","25560"
"In post","2021","Female","HM Revenue and Customs","Northern Ireland","1020","910","28110","25560"
"In post","2021","Female","HM Revenue and Customs","Scotland","4320","3720","26320","21440"
"In post","2021","Female","HM Revenue and Customs","South East (England)","1330","1150","29110","27230"
"In post","2021","Female","HM Revenue and Customs","South West (England)","860","780","31610","28130"
"In post","2021","Female","HM Revenue and Customs","Wales","2230","1980","27640","25560"
"In post","2021","Female","HM Revenue and Customs","West Midlands (England)","2090","1880","31450","28130"
"In post","2021","Female","HM Revenue and Customs","Yorkshire and The Humber","2600","2290","29390","25560"
"In post","2021","Female","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury","East of England","50","40","[c]","[c]"
"In post","2021","Female","HM Treasury","London","1100","1060","47060","43340"
"In post","2021","Female","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury","North West (England)","30","30","[c]","[c]"
"In post","2021","Female","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","HM Treasury","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2021","Female","Home Office","East Midlands (England)","110","100","27560","25310"
"In post","2021","Female","Home Office","East of England","900","800","25620","25040"
"In post","2021","Female","Home Office","London","7160","6620","38680","35070"
"In post","2021","Female","Home Office","North East (England)","750","620","24730","21430"
"In post","2021","Female","Home Office","North West (England)","3990","3570","26370","24890"
"In post","2021","Female","Home Office","Northern Ireland","270","230","25320","24890"
"In post","2021","Female","Home Office","Overseas","130","130","[c]","[c]"
"In post","2021","Female","Home Office","Scotland","550","490","26920","25040"
"In post","2021","Female","Home Office","South East (England)","1520","1330","27210","25990"
"In post","2021","Female","Home Office","South West (England)","160","140","27030","25310"
"In post","2021","Female","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Home Office","Wales","360","320","26890","25040"
"In post","2021","Female","Home Office","West Midlands (England)","570","510","27750","25310"
"In post","2021","Female","Home Office","Yorkshire and The Humber","1860","1650","27590","24890"
"In post","2021","Female","Ministry of Defence","East Midlands (England)","890","840","26900","21580"
"In post","2021","Female","Ministry of Defence","East of England","1700","1610","29870","26670"
"In post","2021","Female","Ministry of Defence","London","1550","1500","41010","37640"
"In post","2021","Female","Ministry of Defence","North East (England)","100","90","23600","21580"
"In post","2021","Female","Ministry of Defence","North West (England)","910","830","27440","23470"
"In post","2021","Female","Ministry of Defence","Northern Ireland","280","260","26110","22330"
"In post","2021","Female","Ministry of Defence","Overseas","340","340","41410","40580"
"In post","2021","Female","Ministry of Defence","Scotland","1440","1350","27260","22080"
"In post","2021","Female","Ministry of Defence","South East (England)","4470","4230","32010","28670"
"In post","2021","Female","Ministry of Defence","South West (England)","8620","8060","34010","32730"
"In post","2021","Female","Ministry of Defence","Unknown","230","220","33740","32700"
"In post","2021","Female","Ministry of Defence","Wales","350","330","25480","21580"
"In post","2021","Female","Ministry of Defence","West Midlands (England)","1200","1140","30040","26670"
"In post","2021","Female","Ministry of Defence","Yorkshire and The Humber","750","710","27360","22080"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","East of England","40","40","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","London","920","890","48080","53130"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","North East (England)","30","30","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","North West (England)","80","80","34860","31950"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","South West (England)","440","390","39820","34860"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","West Midlands (England)","70","70","40190","36340"
"In post","2021","Female","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","50","50","42750","38110"
"In post","2021","Female","Ministry of Justice","East Midlands (England)","3930","3550","26320","23240"
"In post","2021","Female","Ministry of Justice","East of England","3410","3110","27320","24550"
"In post","2021","Female","Ministry of Justice","London","8440","8010","34690","30850"
"In post","2021","Female","Ministry of Justice","North East (England)","2350","2120","27270","23970"
"In post","2021","Female","Ministry of Justice","North West (England)","5410","4940","27290","23840"
"In post","2021","Female","Ministry of Justice","Scotland","320","290","24650","21490"
"In post","2021","Female","Ministry of Justice","South East (England)","4960","4530","28500","26340"
"In post","2021","Female","Ministry of Justice","South West (England)","2710","2430","27180","23840"
"In post","2021","Female","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Ministry of Justice","Wales","2340","2160","27250","23840"
"In post","2021","Female","Ministry of Justice","West Midlands (England)","5020","4580","26360","22920"
"In post","2021","Female","Ministry of Justice","Yorkshire and The Humber","4530","4090","27700","24640"
"In post","2021","Female","National Crime Agency","East Midlands (England)","60","50","34990","36410"
"In post","2021","Female","National Crime Agency","East of England","70","60","34870","34140"
"In post","2021","Female","National Crime Agency","London","750","720","41790","39840"
"In post","2021","Female","National Crime Agency","North East (England)","40","40","[c]","[c]"
"In post","2021","Female","National Crime Agency","North West (England)","620","600","34710","32770"
"In post","2021","Female","National Crime Agency","Northern Ireland","60","50","39180","39480"
"In post","2021","Female","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","National Crime Agency","South East (England)","180","170","37630","37560"
"In post","2021","Female","National Crime Agency","South West (England)","250","240","33760","32770"
"In post","2021","Female","National Crime Agency","Unknown","40","40","[c]","[c]"
"In post","2021","Female","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","National Crime Agency","West Midlands (England)","210","200","34890","34140"
"In post","2021","Female","National Crime Agency","Yorkshire and The Humber","120","110","34930","34140"
"In post","2021","Female","Northern Ireland Office","London","40","40","[c]","[c]"
"In post","2021","Female","Northern Ireland Office","Northern Ireland","50","50","36720","34990"
"In post","2021","Female","Office for Standards in Education","East Midlands (England)","120","110","42850","39850"
"In post","2021","Female","Office for Standards in Education","East of England","70","70","58660","51360"
"In post","2021","Female","Office for Standards in Education","London","300","290","55970","51360"
"In post","2021","Female","Office for Standards in Education","North West (England)","320","300","39450","32010"
"In post","2021","Female","Office for Standards in Education","South West (England)","180","170","43000","39850"
"In post","2021","Female","Office for Standards in Education","West Midlands (England)","100","100","52200","51360"
"In post","2021","Female","Office for Standards in Education","Yorkshire and The Humber","90","90","62410","64500"
"In post","2021","Female","Office of Gas and Electricity Markets","London","300","290","49510","46160"
"In post","2021","Female","Office of Gas and Electricity Markets","Scotland","240","240","34900","31720"
"In post","2021","Female","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Qualifications and Examinations Regulation","West Midlands (England)","150","150","43160","39250"
"In post","2021","Female","Office of Rail and Road","London","90","90","50940","49580"
"In post","2021","Female","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Other Cabinet Office Agencies","East of England","80","70","34840","34800"
"In post","2021","Female","Other Cabinet Office Agencies","London","60","60","48500","43400"
"In post","2021","Female","Other Cabinet Office Agencies","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Other Cabinet Office Agencies","North West (England)","230","220","36510","34800"
"In post","2021","Female","Other Cabinet Office Agencies","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Other Cabinet Office Agencies","Wales","50","50","33980","31680"
"In post","2021","Female","Other Cabinet Office Agencies","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Female","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scotland Office","Scotland","50","50","47490","48930"
"In post","2021","Female","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Scottish Government","Scotland","11550","10730","36160","30650"
"In post","2021","Female","The National Archives","London","290","270","35110","32290"
"In post","2021","Female","UK Export Finance","London","150","150","49040","43000"
"In post","2021","Female","UK Supreme Court","London","30","30","[c]","[c]"
"In post","2021","Female","United Kingdom Statistics Authority","London","200","200","40650","32540"
"In post","2021","Female","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","United Kingdom Statistics Authority","South East (England)","1380","1120","28560","23520"
"In post","2021","Female","United Kingdom Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","United Kingdom Statistics Authority","Wales","1530","1410","32600","29540"
"In post","2021","Female","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Wales Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Water Services Regulation Authority","London","40","40","[c]","[c]"
"In post","2021","Female","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Water Services Regulation Authority","West Midlands (England)","90","90","49210","43240"
"In post","2021","Female","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Welsh Government","Wales","3410","3150","39790","37410"
"In post","2021","Male","Attorney General's Departments","East Midlands (England)","140","140","40540","45140"
"In post","2021","Male","Attorney General's Departments","East of England","150","150","46020","50520"
"In post","2021","Male","Attorney General's Departments","London","1750","1710","50830","51250"
"In post","2021","Male","Attorney General's Departments","North East (England)","110","110","41530","48080"
"In post","2021","Male","Attorney General's Departments","North West (England)","320","310","43070","48080"
"In post","2021","Male","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Attorney General's Departments","South East (England)","220","210","45120","50520"
"In post","2021","Male","Attorney General's Departments","South West (England)","130","120","44800","49650"
"In post","2021","Male","Attorney General's Departments","Wales","120","110","46540","48830"
"In post","2021","Male","Attorney General's Departments","West Midlands (England)","180","170","43690","48080"
"In post","2021","Male","Attorney General's Departments","Yorkshire and The Humber","350","340","45670","49650"
"In post","2021","Male","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cabinet Office","East of England","60","60","46550","44060"
"In post","2021","Male","Cabinet Office","London","3050","3030","52820","54700"
"In post","2021","Male","Cabinet Office","North East (England)","160","160","31040","23850"
"In post","2021","Male","Cabinet Office","North West (England)","210","200","48710","49700"
"In post","2021","Male","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cabinet Office","Scotland","40","40","[c]","[c]"
"In post","2021","Male","Cabinet Office","South East (England)","110","110","46100","34640"
"In post","2021","Male","Cabinet Office","South West (England)","110","110","53580","51700"
"In post","2021","Male","Cabinet Office","Unknown","280","280","36480","32000"
"In post","2021","Male","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Cabinet Office","Yorkshire and The Humber","340","330","36570","33300"
"In post","2021","Male","Chancellor's other departments","London","200","200","63760","52280"
"In post","2021","Male","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Male","Charity Commission","North West (England)","130","130","33070","29160"
"In post","2021","Male","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Male","Competition and Markets Authority","London","390","380","62910","59170"
"In post","2021","Male","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","East Midlands (England)","90","90","34390","34390"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","East of England","90","80","36100","35150"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","London","2880","2850","49900","53380"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","North East (England)","80","80","34280","30950"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","North West (England)","200","200","33880","33720"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","Scotland","200","190","37050","33860"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","South East (England)","100","100","37380","36730"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","South West (England)","1230","1200","41310","39960"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","Wales","1360","1330","37790","36070"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","West Midlands (England)","300","290","34400","31600"
"In post","2021","Male","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","90","90","34020","31000"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","London","790","790","50460","51730"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
