"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Heterosexual / straight","100","90","34420","30980"
"Leaver Dept.","2021","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Swansea","Heterosexual / straight","100","100","27350","23860"
"Leaver Dept.","2021","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Heterosexual / straight","130","130","46850","40480"
"Leaver Dept.","2021","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Unknown","150","140","49300","48180"
"Leaver Dept.","2021","Tyneside","Heterosexual / straight","150","140","27590","24340"
"Leaver Dept.","2021","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Unknown","200","190","30990","27570"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","240","230","38120","32000"
"Leaver Dept.","2021","Unknown","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","400","400","33870","32000"
"Leaver Dept.","2021","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Heterosexual / straight","2230","2160","45530","40140"
"Leaver Dept.","2021","Westminster","LGBO","260","260","43850","38590"
"Leaver Dept.","2021","Westminster","Undeclared","270","260","47860","46030"
"Leaver Dept.","2021","Westminster","Unknown","1580","1240","43170","38750"
"Leaver Dept.","2021","Wiltshire","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","Unknown","60","60","35180","34420"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Heterosexual / straight","70","60","24640","22980"
"Leaver Dept.","2022","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Heterosexual / straight","760","700","38920","32820"
"Leaver Dept.","2022","Barnet","LGBO","50","50","41850","35580"
"Leaver Dept.","2022","Barnet","Undeclared","100","80","43150","36330"
"Leaver Dept.","2022","Barnet","Unknown","240","220","51010","42820"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","360","350","35200","32710"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","60","60","39300","38980"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Heterosexual / straight","500","460","33740","27570"
"Leaver Dept.","2022","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Undeclared","50","50","36310","29730"
"Leaver Dept.","2022","Birmingham","Unknown","230","220","35260","27570"
"Leaver Dept.","2022","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Heterosexual / straight","70","60","33480","31990"
"Leaver Dept.","2022","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Heterosexual / straight","340","320","36240","29160"
"Leaver Dept.","2022","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Unknown","110","100","45220","38160"
"Leaver Dept.","2022","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Heterosexual / straight","200","180","39060","30760"
"Leaver Dept.","2022","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Heterosexual / straight","180","180","33000","28090"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Unknown","120","120","33680","27570"
"Leaver Dept.","2022","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Heterosexual / straight","70","70","34040","27570"
"Leaver Dept.","2022","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Unknown","110","110","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Heterosexual / straight","70","70","32920","29360"
"Leaver Dept.","2022","Coventry","LGBO","[c]","[c]","[c]","[c]"
