"Status","Year","Function_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Derbyshire and Nottinghamshire","Male","40","40","[c]","[c]"
"In post","2021","Commercial","Devon","Female","120","110","40890","38370"
"In post","2021","Commercial","Devon","Male","110","110","44940","46750"
"In post","2021","Commercial","Dorset and Somerset","Female","40","30","[c]","[c]"
"In post","2021","Commercial","Dorset and Somerset","Male","30","30","[c]","[c]"
"In post","2021","Commercial","East Anglia","Female","200","190","38740","35760"
"In post","2021","Commercial","East Anglia","Male","150","150","44200","40130"
"In post","2021","Commercial","East Wales","Female","90","90","36440","34030"
"In post","2021","Commercial","East Wales","Male","90","90","39270","35420"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Female","40","40","[c]","[c]"
"In post","2021","Commercial","Eastern Scotland","Male","70","60","36300","36620"
"In post","2021","Commercial","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Female","500","470","39590","34800"
"In post","2021","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Male","560","550","44670","40580"
"In post","2021","Commercial","Greater Manchester","Female","170","160","43050","38630"
"In post","2021","Commercial","Greater Manchester","Male","170","170","43960","38630"
"In post","2021","Commercial","Hampshire and Isle of Wight","Female","210","200","34880","33300"
"In post","2021","Commercial","Hampshire and Isle of Wight","Male","160","160","41450","34800"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inner London - East","Female","110","100","51000","50470"
"In post","2021","Commercial","Inner London - East","Male","90","90","55880","52250"
"In post","2021","Commercial","Inner London - West","Female","670","650","56720","53360"
"In post","2021","Commercial","Inner London - West","Male","790","780","66330","59690"
"In post","2021","Commercial","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancashire","Female","40","40","[c]","[c]"
"In post","2021","Commercial","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Merseyside","Female","170","170","39660","34800"
"In post","2021","Commercial","Merseyside","Male","150","150","44350","38990"
"In post","2021","Commercial","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Female","40","40","[c]","[c]"
"In post","2021","Commercial","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland and Tyne and Wear","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Outer London - South","Female","70","70","46880","45070"
"In post","2021","Commercial","Outer London - South","Male","50","50","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Female","40","40","[c]","[c]"
"In post","2021","Commercial","Outer London - West and North West","Male","50","50","[c]","[c]"
"In post","2021","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Shropshire and Staffordshire","Female","110","100","36000","33300"
"In post","2021","Commercial","Shropshire and Staffordshire","Male","80","80","36990","27010"
"In post","2021","Commercial","South Yorkshire","Female","60","60","44510","40780"
"In post","2021","Commercial","South Yorkshire","Male","40","40","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Female","60","60","46170","43320"
"In post","2021","Commercial","Southern Scotland","Male","40","40","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Female","50","40","[c]","[c]"
"In post","2021","Commercial","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Female","70","70","35540","33150"
"In post","2021","Commercial","West Central Scotland","Male","110","110","37990","34800"
"In post","2021","Commercial","West Midlands","Female","70","60","45560","38280"
"In post","2021","Commercial","West Midlands","Male","60","60","47840","40860"
"In post","2021","Commercial","West Wales and The Valleys","Female","100","80","31840","31040"
"In post","2021","Commercial","West Wales and The Valleys","Male","80","80","35060","31210"
"In post","2021","Commercial","West Yorkshire","Female","160","150","45750","39290"
"In post","2021","Commercial","West Yorkshire","Male","110","100","47380","43570"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Female","40","40","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Male","60","60","33400","31200"
"In post","2021","Communications","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Female","50","40","27920","26030"
"In post","2021","Communications","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Female","230","220","30700","26700"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Male","260","250","28480","25560"
"In post","2021","Communications","Devon","Female","30","30","[c]","[c]"
"In post","2021","Communications","Devon","Male","30","30","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Female","440","410","29680","25560"
"In post","2021","Communications","East Wales","Male","430","430","29080","25560"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Female","80","80","34130","31810"
"In post","2021","Communications","Eastern Scotland","Male","70","60","32020","30160"
"In post","2021","Communications","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","120","110","36550","33950"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","110","110","38400","35650"
"In post","2021","Communications","Greater Manchester","Female","210","200","30080","27510"
"In post","2021","Communications","Greater Manchester","Male","290","290","29130","25560"
"In post","2021","Communications","Hampshire and Isle of Wight","Female","120","110","33500","33000"
"In post","2021","Communications","Hampshire and Isle of Wight","Male","90","90","31170","29200"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","Female","140","130","44990","40810"
"In post","2021","Communications","Inner London - East","Male","90","90","49680","42630"
"In post","2021","Communications","Inner London - West","Female","1170","1130","45870","41890"
"In post","2021","Communications","Inner London - West","Male","810","800","47470","42800"
"In post","2021","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Merseyside","Female","60","50","39630","35410"
"In post","2021","Communications","Merseyside","Male","40","40","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland and Tyne and Wear","Female","780","710","27920","25560"
"In post","2021","Communications","Northumberland and Tyne and Wear","Male","730","720","27940","25560"
"In post","2021","Communications","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Outer London - West and North West","Female","50","50","28950","27220"
"In post","2021","Communications","Outer London - West and North West","Male","150","150","24730","21450"
"In post","2021","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands","Female","140","140","33830","31810"
"In post","2021","Communications","West Midlands","Male","140","140","31700","31810"
"In post","2021","Communications","West Wales and The Valleys","Female","50","50","29740","26470"
"In post","2021","Communications","West Wales and The Valleys","Male","30","30","[c]","[c]"
"In post","2021","Communications","West Yorkshire","Female","250","250","31270","25560"
"In post","2021","Communications","West Yorkshire","Male","300","300","29050","25560"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","50","40","[c]","[c]"
"In post","2021","Counter Fraud","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Female","230","210","31980","31810"
"In post","2021","Counter Fraud","Derbyshire and Nottinghamshire","Male","280","280","34660","31810"
"In post","2021","Counter Fraud","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Anglia","Female","200","180","26780","25560"
"In post","2021","Counter Fraud","East Anglia","Male","180","180","29460","28130"
"In post","2021","Counter Fraud","East Wales","Female","190","170","29800","27130"
"In post","2021","Counter Fraud","East Wales","Male","190","180","32900","31810"
"In post","2021","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Eastern Scotland","Female","110","100","30060","28130"
"In post","2021","Counter Fraud","Eastern Scotland","Male","120","120","32690","31810"
"In post","2021","Counter Fraud","Essex","Female","30","30","[c]","[c]"
"In post","2021","Counter Fraud","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","160","150","34140","31810"
"In post","2021","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","230","220","36220","31810"
"In post","2021","Counter Fraud","Greater Manchester","Female","490","450","32650","31810"
"In post","2021","Counter Fraud","Greater Manchester","Male","610","590","33500","31810"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Female","70","60","31840","31810"
"In post","2021","Counter Fraud","Hampshire and Isle of Wight","Male","60","60","34970","31810"
"In post","2021","Counter Fraud","Inner London - East","Female","100","90","38350","36160"
"In post","2021","Counter Fraud","Inner London - East","Male","90","80","43580","40780"
"In post","2021","Counter Fraud","Inner London - West","Female","620","580","38150","36160"
"In post","2021","Counter Fraud","Inner London - West","Male","870","850","40890","36160"
"In post","2021","Counter Fraud","Kent","Female","80","80","29150","28130"
"In post","2021","Counter Fraud","Kent","Male","110","110","30710","28130"
"In post","2021","Counter Fraud","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Merseyside","Female","300","270","30990","28130"
"In post","2021","Counter Fraud","Merseyside","Male","260","250","34730","31810"
"In post","2021","Counter Fraud","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Female","190","170","30810","28130"
"In post","2021","Counter Fraud","Northern Ireland","Male","210","200","31510","31810"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Female","260","240","31380","31810"
"In post","2021","Counter Fraud","Northumberland and Tyne and Wear","Male","270","260","32800","31810"
"In post","2021","Counter Fraud","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - South","Female","270","250","36090","32520"
"In post","2021","Counter Fraud","Outer London - South","Male","360","350","39040","36160"
"In post","2021","Counter Fraud","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Southern Scotland","Female","60","50","29060","28130"
"In post","2021","Counter Fraud","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Female","270","240","29310","28130"
"In post","2021","Counter Fraud","West Central Scotland","Male","260","250","31760","31810"
"In post","2021","Counter Fraud","West Midlands","Female","360","320","30710","28130"
"In post","2021","Counter Fraud","West Midlands","Male","370","350","33480","31810"
"In post","2021","Counter Fraud","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","Female","380","340","31050","28130"
"In post","2021","Counter Fraud","West Yorkshire","Male","440","430","33070","31810"
"In post","2021","Debt","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Derbyshire and Nottinghamshire","Female","130","110","21690","20140"
"In post","2021","Debt","Derbyshire and Nottinghamshire","Male","120","110","21210","20140"
"In post","2021","Debt","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Wales","Female","160","150","23090","20140"
"In post","2021","Debt","East Wales","Male","170","160","23100","20140"
"In post","2021","Debt","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Eastern Scotland","Female","310","280","21420","20140"
"In post","2021","Debt","Eastern Scotland","Male","310","300","21590","20140"
"In post","2021","Debt","Essex","Female","40","30","[c]","[c]"
"In post","2021","Debt","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
