"Status","Year","Function_of_post","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Department for Education (excl. agencies)","Female","220","200","43850","42580"
"In post","2021","Analysis","Department for Education (excl. agencies)","Male","190","190","44990","44750"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","40","40","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","40","40","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Female","100","100","41910","38160"
"In post","2021","Analysis","Department for International Trade","Male","150","150","44020","40330"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Female","180","170","47630","44030"
"In post","2021","Analysis","Department for Transport (excl. agencies)","Male","220","220","45960","42890"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Female","150","130","52140","53360"
"In post","2021","Analysis","Department of Health and Social Care (excl. agencies)","Male","140","140","51970","53360"
"In post","2021","Analysis","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Driver and Vehicle Standards Agency","Male","30","30","[c]","[c]"
"In post","2021","Analysis","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Male","50","40","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Actuary's Department","Female","60","50","67910","65470"
"In post","2021","Analysis","Government Actuary's Department","Male","110","110","71000","60400"
"In post","2021","Analysis","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Female","280","260","44290","38630"
"In post","2021","Analysis","HM Revenue and Customs (excl. agencies)","Male","360","360","43850","38630"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Female","40","40","[c]","[c]"
"In post","2021","Analysis","HM Treasury (excl. agencies)","Male","80","80","48720","52530"
"In post","2021","Analysis","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Female","90","90","40130","38720"
"In post","2021","Analysis","Ministry of Defence (excl. agencies)","Male","110","100","40730","38500"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","80","70","46360","42980"
"In post","2021","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","120","120","46790","48200"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Female","190","180","45260","40480"
"In post","2021","Analysis","Ministry of Justice (excl. agencies)","Male","210","210","45140","40620"
"In post","2021","Analysis","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Female","80","80","40340","35010"
"In post","2021","Analysis","Office for Standards in Education, Children's Services and Skills","Male","70","70","39160","35010"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Gas and Electricity Markets","Male","50","50","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Office of Rail and Road","Male","30","30","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","UK Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","United Kingdom Statistics Authority","Female","910","850","36230","33020"
"In post","2021","Analysis","United Kingdom Statistics Authority","Male","750","740","38310","36030"
"In post","2021","Analysis","United Kingdom Statistics Authority","Unknown","40","30","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Welsh Revenue Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Welsh Revenue Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Female","30","30","[c]","[c]"
"In post","2021","Commercial","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Female","670","650","66570","62250"
"In post","2021","Commercial","Cabinet Office (excl. agencies)","Male","750","750","74230","65440"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Commercial Service","Female","190","180","33620","33340"
"In post","2021","Commercial","Crown Commercial Service","Male","180","180","34510","34800"
"In post","2021","Commercial","Crown Prosecution Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Defence Equipment and Support","Female","80","80","40860","35530"
"In post","2021","Commercial","Defence Equipment and Support","Male","200","200","45800","42000"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Female","40","30","[c]","[c]"
"In post","2021","Commercial","Defence Science and Technology Laboratory","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Education (excl. agencies)","Female","100","90","39720","38000"
"In post","2021","Commercial","Department for Education (excl. agencies)","Male","90","90","39840","38000"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","90","80","37580","36970"
"In post","2021","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","60","60","41680","37940"
"In post","2021","Commercial","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Female","120","110","47050","40650"
"In post","2021","Commercial","Department of Health and Social Care (excl. agencies)","Male","90","80","51060","40650"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Female","80","70","31320","31040"
"In post","2021","Commercial","Driver and Vehicle Licensing Agency","Male","80","70","34290","31040"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Driver and Vehicle Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Female","40","40","[c]","[c]"
"In post","2021","Commercial","FCDO Services","Male","40","40","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Female","50","50","[c]","[c]"
"In post","2021","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Male","30","30","[c]","[c]"
"In post","2021","Commercial","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Prison and Probation Service","Female","380","360","45420","42630"
"In post","2021","Commercial","HM Prison and Probation Service","Male","310","300","53970","52370"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Female","70","70","34340","31810"
"In post","2021","Commercial","HM Revenue and Customs (excl. agencies)","Male","70","70","39250","38630"
"In post","2021","Commercial","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Legal Aid Agency","Female","100","90","36880","37310"
"In post","2021","Commercial","Legal Aid Agency","Male","60","60","39010","40080"
"In post","2021","Commercial","Met Office","Female","100","90","41620","39560"
"In post","2021","Commercial","Met Office","Male","90","90","44490","46100"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Female","800","760","33520","33300"
"In post","2021","Commercial","Ministry of Defence (excl. agencies)","Male","730","720","36780","34800"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Female","110","110","32790","33240"
"In post","2021","Commercial","Ministry of Justice (excl. agencies)","Male","100","100","32550","28120"
"In post","2021","Commercial","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Public Health England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Public Health England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scottish Prison Service","Female","40","30","[c]","[c]"
"In post","2021","Commercial","Scottish Prison Service","Male","50","50","[c]","[c]"
"In post","2021","Commercial","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Submarine Delivery Agency","Female","70","70","37150","33680"
"In post","2021","Commercial","Submarine Delivery Agency","Male","80","80","43480","40850"
"In post","2021","Commercial","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Export Finance","Female","60","60","45420","44080"
"In post","2021","Commercial","UK Export Finance","Male","130","130","58130","52500"
"In post","2021","Commercial","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","UK Intellectual Property Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Valuation Office Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wilton Park","Female","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wilton Park","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Attorney General's Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cabinet Office (excl. agencies)","Female","200","200","46520","42550"
"In post","2021","Communications","Cabinet Office (excl. agencies)","Male","140","140","47870","40600"
"In post","2021","Communications","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Companies House","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Companies House","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Crown Prosecution Service","Female","30","30","[c]","[c]"
"In post","2021","Communications","Crown Prosecution Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Defence Equipment and Support","Female","90","80","30200","27220"
"In post","2021","Communications","Defence Equipment and Support","Male","200","200","25560","21380"
"In post","2021","Communications","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","60","60","50360","47380"
"In post","2021","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","50","50","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department for Education (excl. agencies)","Female","150","150","37570","33500"
"In post","2021","Communications","Department for Education (excl. agencies)","Male","80","80","38290","33510"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","170","160","41020","37360"
"In post","2021","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","90","90","42650","39090"
"In post","2021","Communications","Department for International Trade","Female","60","60","39600","38470"
"In post","2021","Communications","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2021","Communications","Department for Transport (excl. agencies)","Female","60","60","46740","43270"
"In post","2021","Communications","Department for Transport (excl. agencies)","Male","50","50","47590","43360"
"In post","2021","Communications","Department of Health and Social Care (excl. agencies)","Female","110","110","43120","36070"
"In post","2021","Communications","Department of Health and Social Care (excl. agencies)","Male","80","80","44020","40650"
"In post","2021","Communications","Driver and Vehicle Licensing Agency","Female","40","40","[c]","[c]"
"In post","2021","Communications","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Driver and Vehicle Standards Agency","Female","50","50","30590","26780"
"In post","2021","Communications","Driver and Vehicle Standards Agency","Male","40","30","[c]","[c]"
"In post","2021","Communications","Education and Skills Funding Agency","Female","60","50","41660","39840"
"In post","2021","Communications","Education and Skills Funding Agency","Male","30","30","[c]","[c]"
"In post","2021","Communications","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Female","80","70","48590","44560"
"In post","2021","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Male","60","60","49100","46670"
"In post","2021","Communications","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Legal Department","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Prison and Probation Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Prison and Probation Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs (excl. agencies)","Female","2000","1870","29700","25560"
"In post","2021","Communications","HM Revenue and Customs (excl. agencies)","Male","2160","2130","28800","25560"
"In post","2021","Communications","HM Treasury (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Legal Aid Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Legal Aid Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Medicines and Healthcare Products Regulatory Agency","Female","30","30","[c]","[c]"
"In post","2021","Communications","Medicines and Healthcare Products Regulatory Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Met Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Met Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence (excl. agencies)","Female","260","250","35440","33300"
