"Status","Year","Sex","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Undeclared","Northumberland and Tyne and Wear","460","400","27360","25560"
"In post","2021","Female","Undeclared","Outer London - East and North East","150","140","29600","30340"
"In post","2021","Female","Undeclared","Outer London - South","310","290","35900","31120"
"In post","2021","Female","Undeclared","Outer London - West and North West","250","230","32820","31060"
"In post","2021","Female","Undeclared","Overseas","50","50","[c]","[c]"
"In post","2021","Female","Undeclared","Shropshire and Staffordshire","280","250","28910","26910"
"In post","2021","Female","Undeclared","South Yorkshire","280","260","32010","29730"
"In post","2021","Female","Undeclared","Southern Scotland","70","60","29130","26160"
"In post","2021","Female","Undeclared","Surrey, East and West Sussex","320","290","30020","27570"
"In post","2021","Female","Undeclared","Tees Valley and Durham","320","280","27850","27130"
"In post","2021","Female","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Undeclared","West Central Scotland","340","300","28200","26280"
"In post","2021","Female","Undeclared","West Midlands","490","440","29660","27570"
"In post","2021","Female","Undeclared","West Wales and The Valleys","470","400","26370","21590"
"In post","2021","Female","Undeclared","West Yorkshire","460","410","30340","27570"
"In post","2021","Female","Unknown","Bedfordshire and Hertfordshire","340","320","33050","30200"
"In post","2021","Female","Unknown","Berkshire, Buckinghamshire and Oxfordshire","620","580","33610","29290"
"In post","2021","Female","Unknown","Cheshire","480","470","31530","30640"
"In post","2021","Female","Unknown","Cornwall and Isles of Scilly","70","60","29480","22640"
"In post","2021","Female","Unknown","Cumbria","40","40","[c]","[c]"
"In post","2021","Female","Unknown","Derbyshire and Nottinghamshire","960","890","28410","25560"
"In post","2021","Female","Unknown","Devon","430","400","26390","22350"
"In post","2021","Female","Unknown","Dorset and Somerset","270","240","28620","24920"
"In post","2021","Female","Unknown","East Anglia","650","590","31060","26440"
"In post","2021","Female","Unknown","East Wales","2060","1880","28500","25560"
"In post","2021","Female","Unknown","East Yorkshire and Northern Lincolnshire","180","170","24950","22350"
"In post","2021","Female","Unknown","Eastern Scotland","3540","3290","33200","29350"
"In post","2021","Female","Unknown","Essex","350","310","29900","25850"
"In post","2021","Female","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","1770","1640","34640","31810"
"In post","2021","Female","Unknown","Greater Manchester","1590","1480","29040","25560"
"In post","2021","Female","Unknown","Hampshire and Isle of Wight","1260","1110","29510","26350"
"In post","2021","Female","Unknown","Herefordshire, Worcestershire and Warwickshire","120","110","24900","22850"
"In post","2021","Female","Unknown","Highlands and Islands","170","150","27330","26160"
"In post","2021","Female","Unknown","Inner London - East","1880","1790","41460","36160"
"In post","2021","Female","Unknown","Inner London - West","6920","6720","44270","38670"
"In post","2021","Female","Unknown","Kent","360","340","28150","25560"
"In post","2021","Female","Unknown","Lancashire","700","630","26070","22350"
"In post","2021","Female","Unknown","Leicestershire, Rutland and Northamptonshire","460","410","25280","22350"
"In post","2021","Female","Unknown","Lincolnshire","90","90","26750","21580"
"In post","2021","Female","Unknown","Merseyside","1630","1460","27710","22970"
"In post","2021","Female","Unknown","North Eastern Scotland","300","280","30650","28410"
"In post","2021","Female","Unknown","North Yorkshire","300","280","32250","26670"
"In post","2021","Female","Unknown","Northern Ireland","400","360","26610","22330"
"In post","2021","Female","Unknown","Northumberland and Tyne and Wear","2310","1960","25330","21440"
"In post","2021","Female","Unknown","Outer London - East and North East","200","190","27870","28720"
"In post","2021","Female","Unknown","Outer London - South","700","670","34730","31060"
"In post","2021","Female","Unknown","Outer London - West and North West","630","590","37780","31060"
"In post","2021","Female","Unknown","Overseas","390","390","50680","46620"
"In post","2021","Female","Unknown","Shropshire and Staffordshire","510","480","29110","23970"
"In post","2021","Female","Unknown","South Yorkshire","420","400","30460","27570"
"In post","2021","Female","Unknown","Southern Scotland","1060","930","27190","23340"
"In post","2021","Female","Unknown","Surrey, East and West Sussex","430","400","30490","27570"
"In post","2021","Female","Unknown","Tees Valley and Durham","560","530","24700","22350"
"In post","2021","Female","Unknown","Unknown","480","470","34480","32000"
"In post","2021","Female","Unknown","West Central Scotland","1960","1800","31070","26670"
"In post","2021","Female","Unknown","West Midlands","1520","1420","30360","25560"
"In post","2021","Female","Unknown","West Wales and The Valleys","880","800","25470","21590"
"In post","2021","Female","Unknown","West Yorkshire","1750","1640","31450","26800"
"In post","2021","Male","Declared disabled","Bedfordshire and Hertfordshire","180","170","32320","29290"
"In post","2021","Male","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","450","440","32700","30460"
"In post","2021","Male","Declared disabled","Cheshire","140","130","30740","27570"
"In post","2021","Male","Declared disabled","Cornwall and Isles of Scilly","80","70","26520","26690"
"In post","2021","Male","Declared disabled","Cumbria","100","100","28820","26580"
"In post","2021","Male","Declared disabled","Derbyshire and Nottinghamshire","600","570","29430","27570"
"In post","2021","Male","Declared disabled","Devon","430","410","30230","27570"
"In post","2021","Male","Declared disabled","Dorset and Somerset","260","250","30070","27570"
"In post","2021","Male","Declared disabled","East Anglia","600","570","30630","28200"
"In post","2021","Male","Declared disabled","East Wales","720","680","32340","27680"
"In post","2021","Male","Declared disabled","East Yorkshire and Northern Lincolnshire","230","210","27560","26930"
"In post","2021","Male","Declared disabled","Eastern Scotland","820","790","33440","30080"
"In post","2021","Male","Declared disabled","Essex","240","230","31930","29290"
"In post","2021","Male","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","1460","1410","36440","33300"
"In post","2021","Male","Declared disabled","Greater Manchester","890","850","30270","27570"
"In post","2021","Male","Declared disabled","Hampshire and Isle of Wight","750","710","31300","28650"
"In post","2021","Male","Declared disabled","Herefordshire, Worcestershire and Warwickshire","150","140","29320","27570"
"In post","2021","Male","Declared disabled","Highlands and Islands","70","70","28510","27570"
"In post","2021","Male","Declared disabled","Inner London - East","600","580","39680","34870"
"In post","2021","Male","Declared disabled","Inner London - West","2270","2230","45720","40380"
"In post","2021","Male","Declared disabled","Kent","430","410","30470","29290"
"In post","2021","Male","Declared disabled","Lancashire","720","670","27820","27130"
"In post","2021","Male","Declared disabled","Leicestershire, Rutland and Northamptonshire","280","260","27030","25850"
"In post","2021","Male","Declared disabled","Lincolnshire","150","150","29680","27570"
"In post","2021","Male","Declared disabled","Merseyside","820","770","28610","25560"
"In post","2021","Male","Declared disabled","North Eastern Scotland","50","50","39650","32400"
"In post","2021","Male","Declared disabled","North Yorkshire","180","170","31590","28020"
"In post","2021","Male","Declared disabled","Northern Ireland","150","140","26090","23250"
"In post","2021","Male","Declared disabled","Northumberland and Tyne and Wear","880","820","27140","23420"
"In post","2021","Male","Declared disabled","Outer London - East and North East","150","140","30670","31060"
"In post","2021","Male","Declared disabled","Outer London - South","420","410","38400","35050"
"In post","2021","Male","Declared disabled","Outer London - West and North West","380","360","32850","31060"
"In post","2021","Male","Declared disabled","Overseas","140","140","48330","42800"
"In post","2021","Male","Declared disabled","Shropshire and Staffordshire","440","420","29850","27570"
"In post","2021","Male","Declared disabled","South Yorkshire","480","450","31090","27570"
"In post","2021","Male","Declared disabled","Southern Scotland","180","170","29110","26120"
"In post","2021","Male","Declared disabled","Surrey, East and West Sussex","390","360","29910","27570"
"In post","2021","Male","Declared disabled","Tees Valley and Durham","420","390","27840","27140"
"In post","2021","Male","Declared disabled","Unknown","70","70","32220","27570"
"In post","2021","Male","Declared disabled","West Central Scotland","720","670","29380","27570"
"In post","2021","Male","Declared disabled","West Midlands","740","700","29850","27570"
"In post","2021","Male","Declared disabled","West Wales and The Valleys","570","540","27900","26120"
"In post","2021","Male","Declared disabled","West Yorkshire","670","630","31530","27570"
"In post","2021","Male","Declared non-disabled","Bedfordshire and Hertfordshire","1330","1290","33660","30750"
"In post","2021","Male","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","3100","3040","34440","31810"
"In post","2021","Male","Declared non-disabled","Cheshire","930","910","32300","29180"
"In post","2021","Male","Declared non-disabled","Cornwall and Isles of Scilly","510","490","27370","26670"
"In post","2021","Male","Declared non-disabled","Cumbria","670","650","29630","25490"
"In post","2021","Male","Declared non-disabled","Derbyshire and Nottinghamshire","3420","3290","33230","28210"
"In post","2021","Male","Declared non-disabled","Devon","3380","3260","34290","31740"
"In post","2021","Male","Declared non-disabled","Dorset and Somerset","1780","1730","30710","28220"
"In post","2021","Male","Declared non-disabled","East Anglia","4030","3900","31270","28130"
"In post","2021","Male","Declared non-disabled","East Wales","6050","5860","35160","30130"
"In post","2021","Male","Declared non-disabled","East Yorkshire and Northern Lincolnshire","1610","1540","29230","27150"
"In post","2021","Male","Declared non-disabled","Eastern Scotland","4330","4220","36710","31810"
"In post","2021","Male","Declared non-disabled","Essex","1630","1540","32450","29290"
"In post","2021","Male","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","10720","10480","38830","36000"
"In post","2021","Male","Declared non-disabled","Greater Manchester","5790","5620","32530","27570"
"In post","2021","Male","Declared non-disabled","Hampshire and Isle of Wight","4810","4620","34690","31810"
"In post","2021","Male","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","1300","1270","28700","26700"
"In post","2021","Male","Declared non-disabled","Highlands and Islands","670","650","29840","27570"
"In post","2021","Male","Declared non-disabled","Inner London - East","4760","4630","44830","38320"
"In post","2021","Male","Declared non-disabled","Inner London - West","18670","18460","49330","45200"
"In post","2021","Male","Declared non-disabled","Kent","2940","2820","30230","29200"
"In post","2021","Male","Declared non-disabled","Lancashire","3950","3780","29590","27570"
"In post","2021","Male","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","1730","1670","28870","27370"
"In post","2021","Male","Declared non-disabled","Lincolnshire","950","930","29690","27570"
"In post","2021","Male","Declared non-disabled","Merseyside","5250","5060","30090","26670"
"In post","2021","Male","Declared non-disabled","North Eastern Scotland","520","510","43490","35110"
"In post","2021","Male","Declared non-disabled","North Yorkshire","1590","1550","34710","30440"
"In post","2021","Male","Declared non-disabled","Northern Ireland","1230","1190","28350","25490"
"In post","2021","Male","Declared non-disabled","Northumberland and Tyne and Wear","5500","5290","30720","27570"
"In post","2021","Male","Declared non-disabled","Outer London - East and North East","1040","1010","31980","31060"
"In post","2021","Male","Declared non-disabled","Outer London - South","3290","3230","39960","35200"
"In post","2021","Male","Declared non-disabled","Outer London - West and North West","2920","2770","33350","31060"
"In post","2021","Male","Declared non-disabled","Overseas","1590","1590","49920","48120"
"In post","2021","Male","Declared non-disabled","Shropshire and Staffordshire","2500","2420","31350","27570"
"In post","2021","Male","Declared non-disabled","South Yorkshire","3020","2910","33200","27680"
"In post","2021","Male","Declared non-disabled","Southern Scotland","1440","1370","31410","27570"
"In post","2021","Male","Declared non-disabled","Surrey, East and West Sussex","2450","2320","31690","28350"
"In post","2021","Male","Declared non-disabled","Tees Valley and Durham","2540","2410","29200","27280"
"In post","2021","Male","Declared non-disabled","Unknown","430","420","33850","27570"
"In post","2021","Male","Declared non-disabled","West Central Scotland","4760","4590","31700","27570"
"In post","2021","Male","Declared non-disabled","West Midlands","4880","4740","32500","27570"
"In post","2021","Male","Declared non-disabled","West Wales and The Valleys","4330","4180","31420","27570"
"In post","2021","Male","Declared non-disabled","West Yorkshire","4830","4650","32980","27570"
"In post","2021","Male","Undeclared","Bedfordshire and Hertfordshire","130","130","33810","31880"
"In post","2021","Male","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","410","400","35090","34250"
"In post","2021","Male","Undeclared","Cheshire","150","140","32310","31650"
"In post","2021","Male","Undeclared","Cornwall and Isles of Scilly","50","50","27840","26630"
"In post","2021","Male","Undeclared","Cumbria","60","60","32060","29180"
"In post","2021","Male","Undeclared","Derbyshire and Nottinghamshire","400","380","31570","31650"
"In post","2021","Male","Undeclared","Devon","280","260","30560","28220"
"In post","2021","Male","Undeclared","Dorset and Somerset","260","240","31390","31650"
"In post","2021","Male","Undeclared","East Anglia","660","620","32060","31650"
"In post","2021","Male","Undeclared","East Wales","570","540","31790","28850"
"In post","2021","Male","Undeclared","East Yorkshire and Northern Lincolnshire","280","260","31540","31650"
"In post","2021","Male","Undeclared","Eastern Scotland","250","250","32440","27570"
"In post","2021","Male","Undeclared","Essex","180","170","33600","31100"
"In post","2021","Male","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","1150","1120","39840","38090"
"In post","2021","Male","Undeclared","Greater Manchester","620","580","31130","31180"
"In post","2021","Male","Undeclared","Hampshire and Isle of Wight","750","710","34250","31990"
"In post","2021","Male","Undeclared","Herefordshire, Worcestershire and Warwickshire","230","220","31250","31900"
"In post","2021","Male","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Male","Undeclared","Inner London - East","470","440","41260","35900"
"In post","2021","Male","Undeclared","Inner London - West","1970","1950","46700","42460"
"In post","2021","Male","Undeclared","Kent","440","410","31610","30890"
"In post","2021","Male","Undeclared","Lancashire","510","470","29470","27680"
"In post","2021","Male","Undeclared","Leicestershire, Rutland and Northamptonshire","230","220","29810","31180"
"In post","2021","Male","Undeclared","Lincolnshire","160","150","30220","29600"
"In post","2021","Male","Undeclared","Merseyside","460","430","30840","27570"
"In post","2021","Male","Undeclared","North Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Male","Undeclared","North Yorkshire","190","190","32420","30810"
"In post","2021","Male","Undeclared","Northern Ireland","110","110","28340","25560"
"In post","2021","Male","Undeclared","Northumberland and Tyne and Wear","500","480","30540","27570"
"In post","2021","Male","Undeclared","Outer London - East and North East","150","150","33140","33950"
"In post","2021","Male","Undeclared","Outer London - South","260","250","41010","36620"
"In post","2021","Male","Undeclared","Outer London - West and North West","300","290","36410","31800"
"In post","2021","Male","Undeclared","Overseas","120","120","46480","41160"
"In post","2021","Male","Undeclared","Shropshire and Staffordshire","370","350","30390","28410"
"In post","2021","Male","Undeclared","South Yorkshire","310","300","32110","30830"
"In post","2021","Male","Undeclared","Southern Scotland","90","80","31630","27570"
"In post","2021","Male","Undeclared","Surrey, East and West Sussex","360","340","32400","31650"
"In post","2021","Male","Undeclared","Tees Valley and Durham","490","440","30700","31650"
"In post","2021","Male","Undeclared","Unknown","30","30","[c]","[c]"
"In post","2021","Male","Undeclared","West Central Scotland","300","290","30890","27570"
"In post","2021","Male","Undeclared","West Midlands","410","390","31580","27570"
"In post","2021","Male","Undeclared","West Wales and The Valleys","490","460","30990","27370"
"In post","2021","Male","Undeclared","West Yorkshire","480","460","31120","31650"
"In post","2021","Male","Unknown","Bedfordshire and Hertfordshire","310","310","35380","31810"
"In post","2021","Male","Unknown","Berkshire, Buckinghamshire and Oxfordshire","850","830","34080","30400"
"In post","2021","Male","Unknown","Cheshire","490","490","34990","34140"
"In post","2021","Male","Unknown","Cornwall and Isles of Scilly","90","90","25170","21950"
"In post","2021","Male","Unknown","Cumbria","70","70","32870","30630"
"In post","2021","Male","Unknown","Derbyshire and Nottinghamshire","950","920","29580","25560"
"In post","2021","Male","Unknown","Devon","580","560","29690","26650"
"In post","2021","Male","Unknown","Dorset and Somerset","410","390","31540","27540"
"In post","2021","Male","Unknown","East Anglia","810","790","31880","27920"
"In post","2021","Male","Unknown","East Wales","2040","1990","30840","26670"
"In post","2021","Male","Unknown","East Yorkshire and Northern Lincolnshire","270","260","26280","24920"
"In post","2021","Male","Unknown","Eastern Scotland","3720","3570","33870","32140"
"In post","2021","Male","Unknown","Essex","330","320","31750","28130"
"In post","2021","Male","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","2320","2280","38530","35740"
"In post","2021","Male","Unknown","Greater Manchester","1670","1640","30740","26130"
"In post","2021","Male","Unknown","Hampshire and Isle of Wight","1450","1350","32350","28650"
"In post","2021","Male","Unknown","Herefordshire, Worcestershire and Warwickshire","160","160","28060","24440"
"In post","2021","Male","Unknown","Highlands and Islands","180","170","30120","29190"
"In post","2021","Male","Unknown","Inner London - East","1740","1710","45290","40000"
"In post","2021","Male","Unknown","Inner London - West","5900","5850","47040","40650"
"In post","2021","Male","Unknown","Kent","490","490","31420","29290"
"In post","2021","Male","Unknown","Lancashire","660","640","26920","23440"
"In post","2021","Male","Unknown","Leicestershire, Rutland and Northamptonshire","370","360","26580","23970"
"In post","2021","Male","Unknown","Lincolnshire","120","110","27550","24440"
"In post","2021","Male","Unknown","Merseyside","1270","1240","29770","25560"
"In post","2021","Male","Unknown","North Eastern Scotland","330","310","33420","33650"
"In post","2021","Male","Unknown","North Yorkshire","310","300","30340","26670"
"In post","2021","Male","Unknown","Northern Ireland","570","560","26360","21880"
"In post","2021","Male","Unknown","Northumberland and Tyne and Wear","1810","1740","28320","25560"
"In post","2021","Male","Unknown","Outer London - East and North East","170","170","30620","31060"
"In post","2021","Male","Unknown","Outer London - South","690","670","37920","35050"
"In post","2021","Male","Unknown","Outer London - West and North West","500","490","36600","31060"
"In post","2021","Male","Unknown","Overseas","400","400","54610","53470"
"In post","2021","Male","Unknown","Shropshire and Staffordshire","460","450","30970","25560"
"In post","2021","Male","Unknown","South Yorkshire","410","400","32440","27570"
"In post","2021","Male","Unknown","Southern Scotland","820","780","28830","25560"
"In post","2021","Male","Unknown","Surrey, East and West Sussex","410","400","31380","29170"
"In post","2021","Male","Unknown","Tees Valley and Durham","430","420","26480","24440"
"In post","2021","Male","Unknown","Unknown","1990","1990","37870","33570"
"In post","2021","Male","Unknown","West Central Scotland","2650","2530","32660","31810"
"In post","2021","Male","Unknown","West Midlands","1370","1330","32510","28130"
"In post","2021","Male","Unknown","West Wales and The Valleys","640","620","28340","23840"
"In post","2021","Male","Unknown","West Yorkshire","1710","1680","30530","25560"
"In post","2021","Unknown","Declared disabled","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Female","Declared disabled","Bedfordshire and Hertfordshire","370","330","31850","29290"
"In post","2022","Female","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","600","550","31840","28920"
"In post","2022","Female","Declared disabled","Cheshire","300","260","29480","27570"
"In post","2022","Female","Declared disabled","Cornwall and Isles of Scilly","160","140","26620","27570"
"In post","2022","Female","Declared disabled","Cumbria","150","130","27790","25190"
