"Status","Year","Responsibility_level","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","G6/G7","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","North Hampshire","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","North Yorkshire CC","40","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Overseas","100","100","66630","63860"
"In post","2022","G6/G7","Unknown","Oxfordshire CC","40","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","Perth and Kinross, and Stirling","40","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Plymouth","40","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Portsmouth","60","50","64110","57400"
"In post","2022","G6/G7","Unknown","Powys","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Sefton","50","50","56190","52180"
"In post","2022","G6/G7","Unknown","Sheffield","290","280","56260","52340"
"In post","2022","G6/G7","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Solihull","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","South West Wales","50","50","62450","61440"
"In post","2022","G6/G7","Unknown","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Staffordshire CC","40","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Swansea","60","50","61420","61440"
"In post","2022","G6/G7","Unknown","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Tyneside","30","30","[c]","[c]"
"In post","2022","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","West Lothian","50","40","[c]","[c]"
"In post","2022","G6/G7","Unknown","West Surrey","70","60","58300","54550"
"In post","2022","G6/G7","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Westminster","2220","2160","61680","58550"
"In post","2022","G6/G7","Unknown","Wiltshire","100","90","67200","64220"
"In post","2022","G6/G7","Unknown","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","G6/G7","Unknown","York","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Tower Hamlets","40","30","[c]","[c]"
"In post","2022","SCS","Analysis","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Analysis","Westminster","90","90","86570","78840"
"In post","2022","SCS","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","Westminster","190","180","114370","113200"
"In post","2022","SCS","Commercial","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Commercial","York","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Communications","Westminster","100","100","92860","86620"
"In post","2022","SCS","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Debt","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Debt","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Tower Hamlets","50","50","97860","90900"
"In post","2022","SCS","Digital, Data & Technology","Tyneside","30","30","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Westminster","90","90","91660","85900"
"In post","2022","SCS","Digital, Data & Technology","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Digital, Data & Technology","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Westminster","150","140","89330","81700"
"In post","2022","SCS","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Finance","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Grants Management","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Grants Management","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Grants Management","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Grants Management","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Bedford","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Westminster","120","110","86080","78150"
"In post","2022","SCS","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Human Resources","York","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Legal","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Legal","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","SCS","Legal","Bedford","[c]","[c]","[c]","[c]"
