"Status","Year","Parent_department","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","West Yorkshire","Yorkshire and The Humber","450","420","41050","38000"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","120","110","35550","33300"
"In post","2021","Cabinet Office","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Anglia","East of England","110","110","47220","40250"
"In post","2021","Cabinet Office","East Wales","Wales","60","60","38710","30620"
"In post","2021","Cabinet Office","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","170","170","55360","52600"
"In post","2021","Cabinet Office","Greater Manchester","North West (England)","270","270","45320","38650"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","South East (England)","90","90","51790","51480"
"In post","2021","Cabinet Office","Inner London - East","London","900","880","52110","54700"
"In post","2021","Cabinet Office","Inner London - West","London","5550","5480","49460","40600"
"In post","2021","Cabinet Office","Kent","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","North West (England)","50","50","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","North West (England)","130","120","49120","49700"
"In post","2021","Cabinet Office","North Yorkshire","Yorkshire and The Humber","450","420","29430","26670"
"In post","2021","Cabinet Office","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","North East (England)","400","380","28460","23850"
"In post","2021","Cabinet Office","Outer London - South","London","50","50","43890","32000"
"In post","2021","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Yorkshire","Yorkshire and The Humber","100","100","46980","49700"
"In post","2021","Cabinet Office","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Unknown","600","600","36250","32000"
"In post","2021","Cabinet Office","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Cabinet Office","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Yorkshire","Yorkshire and The Humber","190","180","47020","40250"
"In post","2021","Chancellor's other departments","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Inner London - West","London","360","350","59470","50060"
"In post","2021","Chancellor's other departments","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","South West (England)","50","50","35580","30350"
"In post","2021","Charity Commission","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","London","70","70","42950","37910"
"In post","2021","Charity Commission","Merseyside","North West (England)","310","290","32780","29160"
"In post","2021","Competition and Markets Authority","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Scotland","50","50","56490","55860"
"In post","2021","Competition and Markets Authority","Inner London - East","London","790","760","60810","56630"
"In post","2021","Competition and Markets Authority","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","East of England","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","80","70","40790","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","East Midlands (England)","190","170","31230","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Devon","South West (England)","1820","1740","39690","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Anglia","East of England","140","130","32090","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Wales","Wales","2770","2590","34630","30170"
"In post","2021","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Scotland","140","130","27470","23560"
"In post","2021","Department for Business, Energy and Industrial Strategy","Essex","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","250","240","40490","36740"
"In post","2021","Department for Business, Energy and Industrial Strategy","Greater Manchester","North West (England)","360","340","32560","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","South East (England)","90","90","35300","36580"
"In post","2021","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Inner London - East","London","250","240","42830","42790"
"In post","2021","Department for Business, Energy and Industrial Strategy","Inner London - West","London","5210","5100","49150","52080"
"In post","2021","Department for Business, Energy and Industrial Strategy","Kent","South East (England)","60","50","26670","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","Lancashire","North West (England)","50","50","33410","31700"
"In post","2021","Department for Business, Energy and Industrial Strategy","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Merseyside","North West (England)","50","50","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Scotland","130","130","47200","41420"
"In post","2021","Department for Business, Energy and Industrial Strategy","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","North East (England)","210","190","31390","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Outer London - South","London","70","60","32350","27650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","90","90","43130","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Central Scotland","Scotland","110","100","30700","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands","West Midlands (England)","670","630","33290","30390"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Yorkshire","Yorkshire and The Humber","190","180","32180","30950"
"In post","2021","Department for Digital, Culture, Media and Sport","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Greater Manchester","North West (England)","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Inner London - West","London","1710","1680","49440","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Derbyshire and Nottinghamshire","East Midlands (England)","290","280","41750","37100"
"In post","2021","Department for Education","East Anglia","East of England","40","40","[c]","[c]"
"In post","2021","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","220","210","43730","39780"
"In post","2021","Department for Education","Greater Manchester","North West (England)","1140","1120","40360","36780"
"In post","2021","Department for Education","Inner London - West","London","2580","2490","50360","53420"
"In post","2021","Department for Education","Northumberland and Tyne and Wear","North East (England)","80","80","39120","36780"
"In post","2021","Department for Education","Outer London - South","London","50","50","[c]","[c]"
"In post","2021","Department for Education","South Yorkshire","Yorkshire and The Humber","1390","1330","40460","36960"
"In post","2021","Department for Education","Tees Valley and Durham","North East (England)","710","680","38100","36780"
"In post","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands","West Midlands (England)","1280","1250","40710","36820"
"In post","2021","Department for Education","West Yorkshire","Yorkshire and The Humber","100","90","45390","40300"
"In post","2021","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","400","380","35760","31640"
"In post","2021","Department for Environment, Food and Rural Affairs","Cheshire","North West (England)","310","290","36060","31030"
"In post","2021","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","South West (England)","90","90","33110","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Cumbria","North West (England)","1000","900","25920","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","East Midlands (England)","160","150","32770","29190"
"In post","2021","Department for Environment, Food and Rural Affairs","Devon","South West (England)","530","490","29560","25490"
"In post","2021","Department for Environment, Food and Rural Affairs","Dorset and Somerset","South West (England)","220","210","33530","29720"
"In post","2021","Department for Environment, Food and Rural Affairs","East Anglia","East of England","760","720","34490","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","East Wales","Wales","120","120","30980","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Eastern Scotland","Scotland","60","60","34060","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Essex","East of England","60","50","30500","28340"
"In post","2021","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","940","890","38700","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","South East (England)","50","50","32980","30280"
"In post","2021","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","440","410","32880","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Highlands and Islands","Scotland","30","30","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Inner London - West","London","2510","2440","45300","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","Kent","South East (England)","60","60","29030","27380"
"In post","2021","Department for Environment, Food and Rural Affairs","Lancashire","North West (England)","100","100","33340","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Lincolnshire","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North Yorkshire","Yorkshire and The Humber","920","880","34920","30400"
"In post","2021","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","North East (England)","540","500","32020","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","90","80","34110","31800"
"In post","2021","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","West Midlands (England)","150","140","31590","26630"
"In post","2021","Department for Environment, Food and Rural Affairs","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Southern Scotland","Scotland","50","50","30910","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","South East (England)","870","830","36450","32560"
"In post","2021","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Wales","230","210","27650","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","West Yorkshire","Yorkshire and The Humber","130","120","34710","35900"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","120","110","47060","51860"
"In post","2021","Department for International Trade","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Devon","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Anglia","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Inner London - West","London","2320","2290","45240","38950"
"In post","2021","Department for International Trade","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Overseas","160","160","56610","54470"
"In post","2021","Department for International Trade","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Bedfordshire and Hertfordshire","East of England","120","120","29890","30350"
"In post","2021","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","90","90","27700","26780"
"In post","2021","Department for Transport","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Cornwall and Isles of Scilly","South West (England)","60","50","29350","26780"
"In post","2021","Department for Transport","Cumbria","North West (England)","30","30","[c]","[c]"
"In post","2021","Department for Transport","Derbyshire and Nottinghamshire","East Midlands (England)","440","420","35050","31380"
"In post","2021","Department for Transport","Devon","South West (England)","110","100","34110","29080"
"In post","2021","Department for Transport","Dorset and Somerset","South West (England)","70","60","28650","26780"
"In post","2021","Department for Transport","East Anglia","East of England","180","170","28420","26780"
"In post","2021","Department for Transport","East Wales","Wales","150","130","30090","26780"
"In post","2021","Department for Transport","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","140","130","33900","27680"
"In post","2021","Department for Transport","Eastern Scotland","Scotland","130","120","28920","27230"
"In post","2021","Department for Transport","Essex","East of England","90","80","32890","26780"
"In post","2021","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","530","510","33630","30060"
"In post","2021","Department for Transport","Greater Manchester","North West (England)","160","150","27540","26740"
"In post","2021","Department for Transport","Hampshire and Isle of Wight","South East (England)","890","860","39360","32050"
"In post","2021","Department for Transport","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","60","60","28710","26780"
"In post","2021","Department for Transport","Highlands and Islands","Scotland","80","80","31890","31780"
"In post","2021","Department for Transport","Inner London - East","London","110","100","32660","32740"
"In post","2021","Department for Transport","Inner London - West","London","2980","2930","48780","44030"
"In post","2021","Department for Transport","Kent","South East (England)","190","180","31430","30580"
"In post","2021","Department for Transport","Lancashire","North West (England)","110","100","28520","26780"
"In post","2021","Department for Transport","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","170","160","31390","27250"
"In post","2021","Department for Transport","Lincolnshire","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Department for Transport","Merseyside","North West (England)","130","120","31510","26780"
"In post","2021","Department for Transport","North Eastern Scotland","Scotland","80","70","32730","27680"
"In post","2021","Department for Transport","North Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Department for Transport","Northumberland and Tyne and Wear","North East (England)","310","280","27240","26470"
"In post","2021","Department for Transport","Outer London - East and North East","London","140","130","32320","30780"
"In post","2021","Department for Transport","Outer London - South","London","70","60","32180","30780"
"In post","2021","Department for Transport","Outer London - West and North West","London","140","130","32500","30780"
"In post","2021","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Shropshire and Staffordshire","West Midlands (England)","190","180","28340","26780"
"In post","2021","Department for Transport","South Yorkshire","Yorkshire and The Humber","90","90","28120","26780"
"In post","2021","Department for Transport","Southern Scotland","Scotland","40","40","[c]","[c]"
"In post","2021","Department for Transport","Surrey, East and West Sussex","South East (England)","300","280","32540","30700"
"In post","2021","Department for Transport","Tees Valley and Durham","North East (England)","60","50","29730","27110"
"In post","2021","Department for Transport","West Central Scotland","Scotland","130","120","35020","27680"
"In post","2021","Department for Transport","West Midlands","West Midlands (England)","210","210","30010","26780"
"In post","2021","Department for Transport","West Wales and The Valleys","Wales","6760","6000","26420","21590"
"In post","2021","Department for Transport","West Yorkshire","Yorkshire and The Humber","280","260","28700","26700"
"In post","2021","Department for Work and Pensions","Bedfordshire and Hertfordshire","East of England","1170","1070","29550","29290"
"In post","2021","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","1150","1050","28280","27570"
"In post","2021","Department for Work and Pensions","Cheshire","North West (England)","970","880","26000","27570"
"In post","2021","Department for Work and Pensions","Cornwall and Isles of Scilly","South West (England)","830","740","25490","27570"
"In post","2021","Department for Work and Pensions","Cumbria","North West (England)","280","240","27170","27570"
"In post","2021","Department for Work and Pensions","Derbyshire and Nottinghamshire","East Midlands (England)","2690","2390","28460","27570"
"In post","2021","Department for Work and Pensions","Devon","South West (England)","2070","1760","25790","27570"
"In post","2021","Department for Work and Pensions","Dorset and Somerset","South West (England)","910","800","26650","27570"
"In post","2021","Department for Work and Pensions","East Anglia","East of England","1870","1640","27130","27570"
"In post","2021","Department for Work and Pensions","East Wales","Wales","2330","2110","26760","27570"
"In post","2021","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","1210","1030","25920","27570"
"In post","2021","Department for Work and Pensions","Eastern Scotland","Scotland","3290","2930","25350","27570"
"In post","2021","Department for Work and Pensions","Essex","East of England","1660","1500","29500","29290"
"In post","2021","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","2010","1770","27290","27570"
"In post","2021","Department for Work and Pensions","Greater Manchester","North West (England)","5140","4700","27390","27570"
"In post","2021","Department for Work and Pensions","Hampshire and Isle of Wight","South East (England)","1380","1200","26680","27570"
"In post","2021","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","920","800","25490","27570"
"In post","2021","Department for Work and Pensions","Highlands and Islands","Scotland","470","430","26040","27570"
"In post","2021","Department for Work and Pensions","Inner London - East","London","2980","2780","30710","31060"
"In post","2021","Department for Work and Pensions","Inner London - West","London","2710","2590","42680","36650"
"In post","2021","Department for Work and Pensions","Kent","South East (England)","1770","1650","29040","29290"
"In post","2021","Department for Work and Pensions","Lancashire","North West (England)","7670","6950","27270","27570"
"In post","2021","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","1640","1460","25540","27570"
"In post","2021","Department for Work and Pensions","Lincolnshire","East Midlands (England)","550","480","26440","27570"
"In post","2021","Department for Work and Pensions","Merseyside","North West (England)","4560","4020","28510","27570"
"In post","2021","Department for Work and Pensions","North Eastern Scotland","Scotland","370","340","41210","27570"
"In post","2021","Department for Work and Pensions","North Yorkshire","Yorkshire and The Humber","590","530","29930","27570"
"In post","2021","Department for Work and Pensions","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Northumberland and Tyne and Wear","North East (England)","7280","6480","27920","27570"
"In post","2021","Department for Work and Pensions","Outer London - East and North East","London","1940","1780","30190","31060"
"In post","2021","Department for Work and Pensions","Outer London - South","London","840","790","30800","31060"
"In post","2021","Department for Work and Pensions","Outer London - West and North West","London","1710","1590","30890","31060"
"In post","2021","Department for Work and Pensions","Shropshire and Staffordshire","West Midlands (England)","1520","1330","26540","27570"
"In post","2021","Department for Work and Pensions","South Yorkshire","Yorkshire and The Humber","3350","2950","30550","27570"
"In post","2021","Department for Work and Pensions","Southern Scotland","Scotland","880","770","26310","27570"
"In post","2021","Department for Work and Pensions","Surrey, East and West Sussex","South East (England)","2460","2200","26730","27570"
"In post","2021","Department for Work and Pensions","Tees Valley and Durham","North East (England)","2340","2050","25060","27570"
"In post","2021","Department for Work and Pensions","Unknown","Unknown","900","840","30410","27570"
"In post","2021","Department for Work and Pensions","West Central Scotland","Scotland","4040","3530","25230","27570"
"In post","2021","Department for Work and Pensions","West Midlands","West Midlands (England)","5240","4610","26230","27570"
"In post","2021","Department for Work and Pensions","West Wales and The Valleys","Wales","3410","3030","25510","27570"
"In post","2021","Department for Work and Pensions","West Yorkshire","Yorkshire and The Humber","4450","4020","30330","27570"
"In post","2021","Department of Health and Social Care","Bedfordshire and Hertfordshire","East of England","340","330","44700","41010"
"In post","2021","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","370","330","44590","40030"
"In post","2021","Department of Health and Social Care","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Derbyshire and Nottinghamshire","East Midlands (England)","170","160","43750","36330"
"In post","2021","Department of Health and Social Care","Devon","South West (England)","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","East Anglia","East of England","320","290","42820","34700"
"In post","2021","Department of Health and Social Care","East Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Essex","East of England","80","70","46700","38200"
"In post","2021","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1170","1080","38150","34530"
