"Status","Year","Region_ITL3","Function_of_post","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Angus and Dundee City","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Legal","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Angus and Dundee City","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Legal","Unknown","60","50","25790","22820"
"In post","2021","Angus and Dundee City","No function","Declared disabled","40","30","[c]","[c]"
"In post","2021","Angus and Dundee City","No function","Declared non-disabled","170","150","25520","22220"
"In post","2021","Angus and Dundee City","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","No function","Unknown","140","130","21870","20140"
"In post","2021","Angus and Dundee City","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Unknown","Declared disabled","220","200","23960","21010"
"In post","2021","Angus and Dundee City","Unknown","Declared non-disabled","950","880","26180","23110"
"In post","2021","Angus and Dundee City","Unknown","Undeclared","70","70","23610","21010"
"In post","2021","Angus and Dundee City","Unknown","Unknown","180","170","30840","24510"
"In post","2021","Antrim and Newtownabbey","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","No function","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","No function","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Security","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","Declared non-disabled","60","60","25740","21880"
"In post","2021","Antrim and Newtownabbey","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","No function","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","No function","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Security","Declared non-disabled","50","50","21120","20310"
"In post","2021","Ards and North Down","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Security","Unknown","30","30","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","No function","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","No function","Declared non-disabled","80","70","28060","26150"
"In post","2021","Barking & Dagenham and Havering","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Declared disabled","80","70","31180","31060"
"In post","2021","Barking & Dagenham and Havering","Unknown","Declared non-disabled","350","320","30930","31060"
"In post","2021","Barking & Dagenham and Havering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Finance","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Barnet","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","No function","Declared disabled","60","60","34670","30780"
"In post","2021","Barnet","No function","Declared non-disabled","650","610","37230","32330"
"In post","2021","Barnet","No function","Undeclared","40","30","[c]","[c]"
"In post","2021","Barnet","No function","Unknown","350","330","49270","44950"
"In post","2021","Barnet","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Declared disabled","60","50","34340","31060"
"In post","2021","Barnet","Unknown","Declared non-disabled","360","340","35300","31060"
"In post","2021","Barnet","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","No function","Declared disabled","150","140","29480","26810"
"In post","2021","Barnsley, Doncaster and Rotherham","No function","Declared non-disabled","990","920","28300","26780"
"In post","2021","Barnsley, Doncaster and Rotherham","No function","Undeclared","170","160","29780","30450"
"In post","2021","Barnsley, Doncaster and Rotherham","No function","Unknown","150","140","24170","22850"
"In post","2021","Barnsley, Doncaster and Rotherham","Property","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Security","Declared non-disabled","50","50","38770","40190"
"In post","2021","Barnsley, Doncaster and Rotherham","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Declared disabled","250","210","24980","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Declared non-disabled","1060","900","25210","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","60","50","25040","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Unknown","40","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Analysis","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","Declared disabled","70","70","42950","40580"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","Declared non-disabled","430","420","42000","39860"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","Undeclared","40","40","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","Unknown","100","90","53550","44990"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","Declared non-disabled","60","50","39480","35990"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data & Technology","Declared non-disabled","100","90","36640","35700"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","Declared disabled","90","80","36410","32600"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","Declared non-disabled","500","490","40940","36620"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","Unknown","70","70","38320","33300"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","Declared disabled","80","70","36790","33030"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","Declared non-disabled","430","390","36170","31970"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","Unknown","90","90","30450","28840"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","No function","Declared disabled","70","60","30800","28200"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","No function","Declared non-disabled","580","540","31030","28840"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","No function","Undeclared","100","100","29750","31650"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","No function","Unknown","260","250","32690","32770"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","Declared disabled","800","770","37300","35720"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","Declared non-disabled","6110","5920","38680","36550"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","Undeclared","530","510","41620","40580"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","Unknown","900","860","38170","36190"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","Declared disabled","40","40","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","Declared non-disabled","210","210","39370","37500"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","Declared non-disabled","80","80","28190","20920"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Declared disabled","160","150","33030","27570"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Declared non-disabled","940","880","33190","27570"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","90","80","34920","30980"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","90","80","36210","33300"
"In post","2021","Bedford","Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Digital, Data & Technology","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Digital, Data & Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","No function","Declared disabled","60","60","30340","28200"
"In post","2021","Bedford","No function","Declared non-disabled","310","290","31970","30400"
"In post","2021","Bedford","No function","Undeclared","40","30","[c]","[c]"
"In post","2021","Bedford","No function","Unknown","90","80","27120","27700"
"In post","2021","Bedford","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Project Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Security","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","Declared disabled","40","40","[c]","[c]"
"In post","2021","Bedford","Unknown","Declared non-disabled","220","200","28230","27570"
"In post","2021","Bedford","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","Undeclared","[c]","[c]","[c]","[c]"
