"Status","Year","Disability","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Female","1510","1310","32970","29540"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Male","1080","980","36270","33020"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Female","90","80","56760","49710"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Male","80","80","57460","52060"
"In post","2021","Declared non-disabled","Welsh Government","Female","2960","2730","40000","37410"
"In post","2021","Declared non-disabled","Welsh Government","Male","1970","1930","43220","37410"
"In post","2021","Undeclared","Attorney General's Departments","Female","90","80","54330","52730"
"In post","2021","Undeclared","Attorney General's Departments","Male","60","50","54320","64720"
"In post","2021","Undeclared","Cabinet Office","Female","140","140","42530","36200"
"In post","2021","Undeclared","Cabinet Office","Male","140","140","46710","40600"
"In post","2021","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Female","180","180","43060","40050"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Male","230","230","46720","42990"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Female","40","40","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Male","40","40","[c]","[c]"
"In post","2021","Undeclared","Department for Education","Female","210","200","43470","37100"
"In post","2021","Undeclared","Department for Education","Male","160","160","44960","40300"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Female","230","210","35970","32650"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs","Male","200","200","37820","33840"
"In post","2021","Undeclared","Department for International Trade","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2021","Undeclared","Department for Transport","Female","640","590","33790","30540"
"In post","2021","Undeclared","Department for Transport","Male","910","880","36700","32740"
"In post","2021","Undeclared","Department for Work and Pensions","Female","2480","2220","27430","27570"
"In post","2021","Undeclared","Department for Work and Pensions","Male","1720","1670","29110","27570"
"In post","2021","Undeclared","Department of Health and Social Care","Female","380","320","44050","40070"
"In post","2021","Undeclared","Department of Health and Social Care","Male","170","160","53570","48320"
"In post","2021","Undeclared","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Food Standards Agency","Female","220","220","38340","37350"
"In post","2021","Undeclared","Food Standards Agency","Male","210","200","39040","37350"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Female","140","130","45250","39170"
"In post","2021","Undeclared","Foreign, Commonwealth and Development Office","Male","210","210","50710","46650"
"In post","2021","Undeclared","HM Land Registry","Female","120","100","31200","27130"
"In post","2021","Undeclared","HM Land Registry","Male","120","100","33670","33840"
"In post","2021","Undeclared","HM Revenue and Customs","Female","1440","1260","31680","28130"
"In post","2021","Undeclared","HM Revenue and Customs","Male","1840","1750","34870","31810"
"In post","2021","Undeclared","HM Treasury","Female","170","170","41480","36060"
"In post","2021","Undeclared","HM Treasury","Male","210","210","46750","43250"
"In post","2021","Undeclared","Home Office","Female","810","720","32230","28670"
"In post","2021","Undeclared","Home Office","Male","1000","950","32940","29080"
"In post","2021","Undeclared","Ministry of Defence","Female","1390","1320","32290","29290"
"In post","2021","Undeclared","Ministry of Defence","Male","2810","2750","35380","33300"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Female","80","70","44890","42980"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","Male","90","90","45300","43500"
"In post","2021","Undeclared","Ministry of Justice","Female","3940","3550","29290","26560"
"In post","2021","Undeclared","Ministry of Justice","Male","5150","4820","32050","31650"
"In post","2021","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Scottish Government","Female","180","170","37530","33620"
"In post","2021","Undeclared","Scottish Government","Male","130","130","41220","36780"
"In post","2021","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Female","80","60","27770","23050"
"In post","2021","Undeclared","United Kingdom Statistics Authority","Male","50","40","30930","29540"
"In post","2021","Undeclared","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Welsh Government","Female","90","80","41130","37410"
"In post","2021","Undeclared","Welsh Government","Male","90","90","43350","45380"
"In post","2021","Unknown","Attorney General's Departments","Female","1340","1250","40530","38000"
"In post","2021","Unknown","Attorney General's Departments","Male","670","650","44340","48080"
"In post","2021","Unknown","Cabinet Office","Female","2120","2090","42310","32000"
"In post","2021","Unknown","Cabinet Office","Male","1840","1830","47370","34550"
"In post","2021","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Charity Commission","Female","120","110","33160","29160"
"In post","2021","Unknown","Charity Commission","Male","80","80","36420","30370"
"In post","2021","Unknown","Competition and Markets Authority","Female","40","40","[c]","[c]"
"In post","2021","Unknown","Competition and Markets Authority","Male","40","40","[c]","[c]"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Female","1460","1360","34310","30990"
"In post","2021","Unknown","Department for Business, Energy and Industrial Strategy","Male","1450","1430","36970","33880"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Female","140","130","47880","51730"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Male","120","120","49100","47930"
"In post","2021","Unknown","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Department for Education","Female","750","720","39650","36500"
"In post","2021","Unknown","Department for Education","Male","520","510","39430","36500"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Female","660","610","39420","36520"
"In post","2021","Unknown","Department for Environment, Food and Rural Affairs","Male","570","550","40850","36590"
"In post","2021","Unknown","Department for International Trade","Female","500","490","42690","38540"
"In post","2021","Unknown","Department for International Trade","Male","500","500","46570","40000"
"In post","2021","Unknown","Department for Transport","Female","860","780","27110","21590"
"In post","2021","Unknown","Department for Transport","Male","1150","1130","31210","26700"
"In post","2021","Unknown","Department for Work and Pensions","Female","1880","1750","28230","27570"
"In post","2021","Unknown","Department for Work and Pensions","Male","1370","1350","29770","27570"
"In post","2021","Unknown","Department of Health and Social Care","Female","2950","2790","45400","40650"
"In post","2021","Unknown","Department of Health and Social Care","Male","1860","1830","50010","44950"
"In post","2021","Unknown","ESTYN","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Female","810","790","48000","47340"
"In post","2021","Unknown","Foreign, Commonwealth and Development Office","Male","770","760","49370","51500"
"In post","2021","Unknown","HM Land Registry","Female","1130","1070","26560","22350"
"In post","2021","Unknown","HM Land Registry","Male","820","800","28240","22350"
"In post","2021","Unknown","HM Revenue and Customs","Female","10250","9020","27010","24120"
"In post","2021","Unknown","HM Revenue and Customs","Male","9820","9460","29320","25560"
"In post","2021","Unknown","HM Treasury","Female","80","70","48440","43100"
"In post","2021","Unknown","HM Treasury","Male","130","130","58590","55630"
"In post","2021","Unknown","Home Office","Female","930","900","31720","27370"
"In post","2021","Unknown","Home Office","Male","1080","1070","32300","25770"
"In post","2021","Unknown","Ministry of Defence","Female","3000","2800","33260","29920"
"In post","2021","Unknown","Ministry of Defence","Male","7070","6970","35130","33200"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Female","180","160","43450","40010"
"In post","2021","Unknown","Ministry of Housing, Communities and Local Government","Male","210","200","44480","42870"
"In post","2021","Unknown","Ministry of Justice","Female","3990","3820","26360","22920"
"In post","2021","Unknown","Ministry of Justice","Male","3660","3600","27240","24920"
"In post","2021","Unknown","National Crime Agency","Female","1600","1550","35840","34140"
"In post","2021","Unknown","National Crime Agency","Male","1920","1900","40840","38540"
"In post","2021","Unknown","Northern Ireland Office","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Northern Ireland Office","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Office for Standards in Education","Female","120","110","43910","51360"
"In post","2021","Unknown","Office for Standards in Education","Male","50","50","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Female","50","40","[c]","[c]"
"In post","2021","Unknown","Office of Gas and Electricity Markets","Male","60","60","51220","48040"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Female","40","40","[c]","[c]"
"In post","2021","Unknown","Office of Qualifications and Examinations Regulation","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Other Cabinet Office Agencies","Female","250","240","35690","34800"
"In post","2021","Unknown","Other Cabinet Office Agencies","Male","280","280","37310","34800"
"In post","2021","Unknown","Scotland Office","Female","40","40","[c]","[c]"
"In post","2021","Unknown","Scotland Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government","Female","4950","4580","33620","29350"
"In post","2021","Unknown","Scottish Government","Male","5400","5150","34560","33650"
"In post","2021","Unknown","The National Archives","Female","80","80","35950","31410"
"In post","2021","Unknown","The National Archives","Male","80","80","36520","33820"
"In post","2021","Unknown","United Kingdom Statistics Authority","Female","1200","1070","29610","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Male","1060","980","32150","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Unknown","40","40","[c]","[c]"
"In post","2021","Unknown","Wales Office","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Male","40","40","[c]","[c]"
"In post","2021","Unknown","Welsh Government","Female","190","180","37690","34490"
"In post","2021","Unknown","Welsh Government","Male","160","150","41100","32540"
"In post","2022","Declared disabled","Attorney General's Departments","Female","700","630","43030","39750"
"In post","2022","Declared disabled","Attorney General's Departments","Male","370","360","45530","48830"
"In post","2022","Declared disabled","Cabinet Office","Female","510","490","42640","38580"
"In post","2022","Declared disabled","Cabinet Office","Male","400","390","46240","40590"
"In post","2022","Declared disabled","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Female","740","690","38930","34500"
"In post","2022","Declared disabled","Department for Business, Energy and Industrial Strategy","Male","530","520","41320","39490"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Female","100","100","46000","38020"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","Male","70","70","46550","39410"
"In post","2022","Declared disabled","Department for Education","Female","490","460","41540","37100"
"In post","2022","Declared disabled","Department for Education","Male","290","290","41630","36960"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Female","860","790","34450","30220"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs","Male","570","550","36030","32560"
"In post","2022","Declared disabled","Department for International Trade","Female","130","130","45570","42220"
"In post","2022","Declared disabled","Department for International Trade","Male","110","110","46710","41300"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Female","240","230","40670","36340"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Male","190","190","41660","38160"
"In post","2022","Declared disabled","Department for Transport","Female","760","640","28040","21840"
"In post","2022","Declared disabled","Department for Transport","Male","630","590","32460","26830"
"In post","2022","Declared disabled","Department for Work and Pensions","Female","10760","9150","27360","27570"
"In post","2022","Declared disabled","Department for Work and Pensions","Male","5370","5040","27980","27570"
"In post","2022","Declared disabled","Department of Health and Social Care","Female","410","380","40340","36330"
"In post","2022","Declared disabled","Department of Health and Social Care","Male","190","190","44660","36820"
"In post","2022","Declared disabled","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Female","50","50","[c]","[c]"
"In post","2022","Declared disabled","Food Standards Agency","Male","60","60","36220","32350"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Female","410","390","44100","39220"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Male","380","370","44710","38600"
"In post","2022","Declared disabled","HM Land Registry","Female","430","380","29290","27130"
"In post","2022","Declared disabled","HM Land Registry","Male","240","210","31210","27130"
"In post","2022","Declared disabled","HM Revenue and Customs","Female","3650","3210","32310","28920"
"In post","2022","Declared disabled","HM Revenue and Customs","Male","2750","2590","33900","33080"
"In post","2022","Declared disabled","HM Treasury","Female","170","160","43640","39690"
"In post","2022","Declared disabled","HM Treasury","Male","110","100","49170","52500"
"In post","2022","Declared disabled","Home Office","Female","1650","1490","31820","28650"
"In post","2022","Declared disabled","Home Office","Male","1380","1310","32600","28650"
"In post","2022","Declared disabled","Ministry of Defence","Female","2290","2160","32770","29670"
"In post","2022","Declared disabled","Ministry of Defence","Male","2650","2580","34530","33000"
"In post","2022","Declared disabled","Ministry of Justice","Female","6480","5970","29520","26850"
"In post","2022","Declared disabled","Ministry of Justice","Male","3870","3670","31530","29970"
"In post","2022","Declared disabled","National Crime Agency","Female","120","110","37170","36310"
