"Status","Year","Region_ITL3","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Armagh City, Banbridge and Craigavon","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Northern Ireland","White","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","London","Asian","140","130","30720","31060"
"In post","2021","Barking & Dagenham and Havering","London","Black","100","90","31020","31060"
"In post","2021","Barking & Dagenham and Havering","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","London","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","London","Undeclared","30","30","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","London","Unknown","60","50","28700","31060"
"In post","2021","Barking & Dagenham and Havering","London","White","240","220","30270","31060"
"In post","2021","Barnet","London","Asian","400","380","37740","32090"
"In post","2021","Barnet","London","Black","210","200","34320","31060"
"In post","2021","Barnet","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","London","Mixed","70","70","34350","31060"
"In post","2021","Barnet","London","Other ethnicity","40","30","[c]","[c]"
"In post","2021","Barnet","London","Undeclared","120","110","42810","36820"
"In post","2021","Barnet","London","Unknown","70","70","34930","31060"
"In post","2021","Barnet","London","White","760","710","42850","37960"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Undeclared","100","90","26500","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Unknown","270","250","25090","24280"
"In post","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","White","2560","2270","27350","27380"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Asian","360","350","35790","33190"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Black","270","260","33950","33000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Mixed","200","200","35330","32700"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Other ethnicity","60","60","37110","37170"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Undeclared","770","740","40640","39980"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Unknown","890","860","34820","31600"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","White","10800","10350","38000","34740"
"In post","2021","Bedford","East of England","Asian","80","70","27780","27570"
"In post","2021","Bedford","East of England","Black","30","30","[c]","[c]"
"In post","2021","Bedford","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","East of England","Unknown","110","100","28680","27570"
"In post","2021","Bedford","East of England","White","570","530","30900","29530"
"In post","2021","Belfast","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland","Undeclared","70","60","28530","25560"
"In post","2021","Belfast","Northern Ireland","Unknown","590","560","26050","21440"
"In post","2021","Belfast","Northern Ireland","White","2120","1970","29700","25560"
"In post","2021","Berkshire","South East (England)","Asian","300","280","30340","29290"
"In post","2021","Berkshire","South East (England)","Black","90","80","32390","29290"
"In post","2021","Berkshire","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","South East (England)","Mixed","60","60","35940","30960"
"In post","2021","Berkshire","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","South East (England)","Undeclared","170","160","34500","31880"
"In post","2021","Berkshire","South East (England)","Unknown","440","420","33000","29290"
"In post","2021","Berkshire","South East (England)","White","1870","1800","35420","31900"
"In post","2021","Bexley and Greenwich","London","Asian","110","100","30500","31060"
"In post","2021","Bexley and Greenwich","London","Black","260","260","31000","31060"
"In post","2021","Bexley and Greenwich","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","Mixed","60","60","31680","31060"
"In post","2021","Bexley and Greenwich","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","London","Undeclared","80","70","32730","31120"
"In post","2021","Bexley and Greenwich","London","Unknown","250","250","30270","31050"
"In post","2021","Bexley and Greenwich","London","White","990","930","32490","31880"
"In post","2021","Birmingham","West Midlands (England)","Asian","2440","2260","27080","25560"
"In post","2021","Birmingham","West Midlands (England)","Black","760","710","28440","26120"
"In post","2021","Birmingham","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","West Midlands (England)","Mixed","220","210","28920","27430"
"In post","2021","Birmingham","West Midlands (England)","Other ethnicity","100","90","30280","26390"
"In post","2021","Birmingham","West Midlands (England)","Undeclared","560","510","31100","27570"
"In post","2021","Birmingham","West Midlands (England)","Unknown","1810","1710","28820","25560"
"In post","2021","Birmingham","West Midlands (England)","White","5700","5280","34150","29270"
"In post","2021","Blackburn with Darwen","North West (England)","Asian","130","110","25510","27570"
"In post","2021","Blackburn with Darwen","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","North West (England)","Unknown","50","40","[c]","[c]"
"In post","2021","Blackburn with Darwen","North West (England)","White","290","260","27570","27570"
"In post","2021","Blackpool","North West (England)","Asian","90","80","29550","27570"
"In post","2021","Blackpool","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","North West (England)","Mixed","40","30","[c]","[c]"
"In post","2021","Blackpool","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","North West (England)","Undeclared","190","170","29980","27570"
"In post","2021","Blackpool","North West (England)","Unknown","400","370","28880","27570"
"In post","2021","Blackpool","North West (England)","White","4400","4020","29070","27570"
"In post","2021","Bournemouth and Poole","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","South West (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","South West (England)","Unknown","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","South West (England)","White","610","540","26950","27570"
"In post","2021","Bradford","Yorkshire and The Humber","Asian","680","610","25130","21440"
"In post","2021","Bradford","Yorkshire and The Humber","Black","40","30","[c]","[c]"
"In post","2021","Bradford","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Yorkshire and The Humber","Mixed","40","40","[c]","[c]"
"In post","2021","Bradford","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Yorkshire and The Humber","Undeclared","140","120","26580","25560"
"In post","2021","Bradford","Yorkshire and The Humber","Unknown","490","450","25130","21010"
"In post","2021","Bradford","Yorkshire and The Humber","White","1700","1490","28590","26120"
"In post","2021","Breckland and South Norfolk","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East of England","Unknown","40","40","[c]","[c]"
"In post","2021","Breckland and South Norfolk","East of England","White","470","450","29010","26910"
"In post","2021","Brent","London","Asian","140","130","29920","31060"
"In post","2021","Brent","London","Black","130","130","29690","31060"
"In post","2021","Brent","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Brent","London","Undeclared","50","50","31610","31060"
"In post","2021","Brent","London","Unknown","80","80","31530","30850"
"In post","2021","Brent","London","White","160","150","34270","31060"
"In post","2021","Bridgend and Neath Port Talbot","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Wales","Unknown","30","30","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Wales","White","640","570","27180","27570"
"In post","2021","Brighton and Hove","South East (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","South East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","South East (England)","Unknown","60","60","29840","27270"
"In post","2021","Brighton and Hove","South East (England)","White","520","470","30910","27570"
"In post","2021","Bristol, City of","South West (England)","Asian","160","150","33640","27620"
"In post","2021","Bristol, City of","South West (England)","Black","130","120","30580","27570"
"In post","2021","Bristol, City of","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","South West (England)","Mixed","120","110","32870","29430"
"In post","2021","Bristol, City of","South West (England)","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Bristol, City of","South West (England)","Undeclared","300","270","36450","31810"
"In post","2021","Bristol, City of","South West (England)","Unknown","850","800","33010","29250"
"In post","2021","Bristol, City of","South West (England)","White","5010","4640","36640","31810"
"In post","2021","Bromley","London","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","Black","100","100","29760","31060"
"In post","2021","Bromley","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","London","Unknown","40","40","[c]","[c]"
"In post","2021","Bromley","London","White","250","220","29070","30700"
"In post","2021","Buckinghamshire CC","South East (England)","Asian","90","90","30820","27570"
"In post","2021","Buckinghamshire CC","South East (England)","Black","50","50","29180","27570"
"In post","2021","Buckinghamshire CC","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","South East (England)","Mixed","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","South East (England)","Undeclared","70","70","33610","33520"
"In post","2021","Buckinghamshire CC","South East (England)","Unknown","150","140","32220","28860"
"In post","2021","Buckinghamshire CC","South East (England)","White","1270","1210","32300","29920"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","White","180","170","29590","27570"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","Asian","140","130","26460","27570"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","Undeclared","60","50","27810","27570"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","Unknown","120","100","25890","27570"
"In post","2021","Calderdale and Kirklees","Yorkshire and The Humber","White","700","620","27290","27570"
"In post","2021","Cambridgeshire CC","East of England","Asian","80","80","35750","29510"
"In post","2021","Cambridgeshire CC","East of England","Black","50","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East of England","Mixed","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","East of England","Undeclared","180","170","35990","33300"
"In post","2021","Cambridgeshire CC","East of England","Unknown","280","270","30360","28400"
"In post","2021","Cambridgeshire CC","East of England","White","2720","2570","34010","31610"
"In post","2021","Camden and City of London","London","Asian","580","540","33280","29570"
"In post","2021","Camden and City of London","London","Black","460","440","30330","28780"
"In post","2021","Camden and City of London","London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","London","Mixed","100","100","36800","31060"
"In post","2021","Camden and City of London","London","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Camden and City of London","London","Undeclared","250","230","38390","36160"
"In post","2021","Camden and City of London","London","Unknown","580","570","33680","30160"
"In post","2021","Camden and City of London","London","White","1600","1540","44080","36540"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","Asian","240","220","29530","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","Black","100","100","27870","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","Chinese","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","Mixed","180","170","32110","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","Other ethnicity","60","60","31910","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","Undeclared","410","380","34630","30660"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","Unknown","1620","1530","27590","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Wales","White","9420","8780","33980","28850"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Northern Ireland","White","60","60","20770","20310"
"In post","2021","Central Bedfordshire","East of England","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Undeclared","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","East of England","White","350","340","30310","27570"
"In post","2021","Central Hampshire","South East (England)","Asian","50","50","33840","29670"
"In post","2021","Central Hampshire","South East (England)","Black","50","50","[c]","[c]"
"In post","2021","Central Hampshire","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","South East (England)","Mixed","60","50","34340","29200"
"In post","2021","Central Hampshire","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","South East (England)","Undeclared","300","300","39230","38780"
"In post","2021","Central Hampshire","South East (England)","Unknown","300","290","36860","32360"
"In post","2021","Central Hampshire","South East (England)","White","3400","3270","36030","33300"
"In post","2021","Central Valleys","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Wales","Undeclared","60","60","37930","35950"
"In post","2021","Central Valleys","Wales","Unknown","100","100","37440","31420"
"In post","2021","Central Valleys","Wales","White","1520","1410","34280","28850"
"In post","2021","Cheshire East","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","North West (England)","Unknown","130","120","26240","24920"
"In post","2021","Cheshire East","North West (England)","White","580","530","30780","27570"
"In post","2021","Cheshire West and Chester","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","North West (England)","White","400","370","25940","26700"
"In post","2021","Chorley and West Lancashire","North West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","North West (England)","Unknown","190","180","27240","26300"
"In post","2021","Chorley and West Lancashire","North West (England)","White","1070","980","30060","27570"
"In post","2021","City of Edinburgh","Scotland","Asian","130","120","34410","30650"
"In post","2021","City of Edinburgh","Scotland","Black","70","70","35030","31230"
"In post","2021","City of Edinburgh","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Scotland","Mixed","90","80","40290","33270"
"In post","2021","City of Edinburgh","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Scotland","Undeclared","340","320","38890","33650"
"In post","2021","City of Edinburgh","Scotland","Unknown","3290","3140","32450","29350"
"In post","2021","City of Edinburgh","Scotland","White","8850","8420","39220","34150"
"In post","2021","Clackmannanshire and Fife","Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Scotland","Undeclared","70","70","31980","33650"
"In post","2021","Clackmannanshire and Fife","Scotland","Unknown","330","300","28060","25980"
"In post","2021","Clackmannanshire and Fife","Scotland","White","940","870","30320","27570"
"In post","2021","Conwy and Denbighshire","Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Wales","White","630","590","35220","31420"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Undeclared","90","80","27690","26590"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","Unknown","170","150","26640","22640"
"In post","2021","Cornwall and Isles of Scilly","South West (England)","White","1360","1240","26510","26670"
"In post","2021","Coventry","West Midlands (England)","Asian","420","400","33600","29730"
