"Status","Year","Profession_of_post","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data and Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Digital, Data & Technology","760","750","38720","34850"
"In post","2022","Digital, Data and Technology","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South East (England)","Digital, Data & Technology","1040","1020","38650","34960"
"In post","2022","Digital, Data and Technology","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Digital, Data & Technology","2610","2520","38140","36460"
"In post","2022","Digital, Data and Technology","South West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Project Delivery","130","120","46080","47000"
"In post","2022","Digital, Data and Technology","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","Digital, Data & Technology","1960","1920","40570","38450"
"In post","2022","Digital, Data and Technology","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","Security","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","Unknown","220","210","39040","38160"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Digital, Data & Technology","1050","1020","39820","36050"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Finance","120","120","41430","37100"
"In post","2022","Digital, Data and Technology","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Digital, Data & Technology","1340","1300","42420","38980"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Finance","50","50","36570","36500"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Unknown","130","130","49830","52050"
"In post","2022","Economics","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","Analysis","1070","1050","49130","46250"
"In post","2022","Economics","London","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","No function","360","350","49150","52500"
"In post","2022","Economics","London","Project Delivery","50","50","[c]","[c]"
"In post","2022","Economics","London","Unknown","160","160","45800","41950"
"In post","2022","Economics","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","Analysis","60","60","39310","33370"
"In post","2022","Economics","North West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","Project Delivery","30","30","[c]","[c]"
"In post","2022","Economics","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Wales","Analysis","140","130","34290","30710"
"In post","2022","Economics","Wales","Unknown","50","40","[c]","[c]"
"In post","2022","Economics","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","Analysis","30","30","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Finance","220","210","36680","33350"
"In post","2022","Finance","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East Midlands (England)","Unknown","100","100","31180","29200"
"In post","2022","Finance","East of England","Finance","310","290","37460","34200"
"In post","2022","Finance","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East of England","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","East of England","Unknown","180","170","36430","33300"
"In post","2022","Finance","London","Analysis","40","40","[c]","[c]"
"In post","2022","Finance","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Finance","2300","2250","49240","44500"
"In post","2022","Finance","London","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","No function","70","70","53030","53420"
"In post","2022","Finance","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Property","[c]","[c]","[c]","[c]"
"In post","2022","Finance","London","Unknown","410","400","48090","44500"
"In post","2022","Finance","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Finance","570","540","40410","36500"
"In post","2022","Finance","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Finance","1020","960","37310","35310"
"In post","2022","Finance","North West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Finance","North West (England)","Unknown","180","170","34590","33300"
"In post","2022","Finance","Northern Ireland","Finance","40","40","[c]","[c]"
"In post","2022","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Finance","40","30","[c]","[c]"
"In post","2022","Finance","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Overseas","Unknown","40","40","[c]","[c]"
"In post","2022","Finance","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Finance","400","370","33950","30840"
"In post","2022","Finance","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Scotland","Unknown","90","90","33770","33300"
"In post","2022","Finance","South East (England)","Finance","890","850","37750","33370"
"In post","2022","Finance","South East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South East (England)","Unknown","550","540","36210","33300"
"In post","2022","Finance","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Finance","1110","1060","38810","33860"
"In post","2022","Finance","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Project Delivery","180","180","45630","42800"
"In post","2022","Finance","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Finance","South West (England)","Unknown","490","470","35160","33300"
"In post","2022","Finance","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Finance","410","380","34910","30770"
"In post","2022","Finance","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","Unknown","370","350","41990","38160"
"In post","2022","Finance","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Finance","580","560","39600","36500"
"In post","2022","Finance","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Property","30","30","[c]","[c]"
"In post","2022","Finance","West Midlands (England)","Unknown","160","150","36140","33300"
"In post","2022","Finance","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Finance","1030","970","39320","36500"
"In post","2022","Finance","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Yorkshire and The Humber","Unknown","100","100","34330","33300"
"In post","2022","Geography","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","London","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Overseas","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","South West (England)","No function","430","400","31390","33290"
"In post","2022","Geography","Wales","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Geography","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Human Resources","420","400","38190","33680"
"In post","2022","Human Resources","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Human Resources","270","250","36350","33300"
"In post","2022","Human Resources","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Human Resources","2180","2120","46600","41750"
"In post","2022","Human Resources","London","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","No function","50","50","52590","53730"
"In post","2022","Human Resources","London","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Security","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","London","Unknown","420","400","45400","41950"
"In post","2022","Human Resources","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Human Resources","300","280","37200","33440"
"In post","2022","Human Resources","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Human Resources","1200","1120","34770","31950"
"In post","2022","Human Resources","North West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","North West (England)","Unknown","110","110","38720","31020"
"In post","2022","Human Resources","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Human Resources","40","40","[c]","[c]"
"In post","2022","Human Resources","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Human Resources","770","730","30040","26670"
"In post","2022","Human Resources","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Human Resources","530","510","36830","33300"
"In post","2022","Human Resources","South East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South East (England)","Unknown","30","30","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Human Resources","1020","950","36260","33250"
"In post","2022","Human Resources","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Human Resources","650","610","35570","31650"
"In post","2022","Human Resources","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Wales","Unknown","210","200","35570","30820"
"In post","2022","Human Resources","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Human Resources","400","380","37980","34110"
"In post","2022","Human Resources","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Human Resources","640","610","39810","35410"
"In post","2022","Human Resources","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Yorkshire and The Humber","Unknown","60","50","37660","32000"
"In post","2022","Inspector of Education and Training","East Midlands (England)","No function","100","100","61260","51360"
"In post","2022","Inspector of Education and Training","East of England","No function","90","90","64380","64500"
"In post","2022","Inspector of Education and Training","London","No function","90","80","65050","51360"
"In post","2022","Inspector of Education and Training","North East (England)","No function","50","40","[c]","[c]"
"In post","2022","Inspector of Education and Training","North West (England)","No function","120","120","63980","64500"
"In post","2022","Inspector of Education and Training","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South East (England)","No function","120","120","64800","64500"
"In post","2022","Inspector of Education and Training","South West (England)","No function","100","100","67130","70500"
"In post","2022","Inspector of Education and Training","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Wales","Project Delivery","60","60","75090","75480"
"In post","2022","Inspector of Education and Training","West Midlands (England)","No function","90","90","66490","70500"
"In post","2022","Inspector of Education and Training","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Yorkshire and The Humber","No function","90","90","66870","70500"
"In post","2022","Intelligence Analysis","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","No function","40","30","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Security","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","East Midlands (England)","Unknown","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East of England","No function","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","East of England","Security","270","270","33480","33300"
"In post","2022","Intelligence Analysis","East of England","Unknown","90","90","27640","27280"
"In post","2022","Intelligence Analysis","London","Analysis","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","London","Counter Fraud","90","90","43450","37930"
"In post","2022","Intelligence Analysis","London","No function","70","60","36710","33320"
"In post","2022","Intelligence Analysis","London","Security","630","610","41180","37640"
"In post","2022","Intelligence Analysis","London","Unknown","420","390","33740","30500"
"In post","2022","Intelligence Analysis","North East (England)","Counter Fraud","40","30","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","No function","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","North West (England)","No function","50","50","29070","27380"
"In post","2022","Intelligence Analysis","North West (England)","Unknown","270","260","27860","25620"
"In post","2022","Intelligence Analysis","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Overseas","Security","70","70","44150","40580"
"In post","2022","Intelligence Analysis","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Scotland","Unknown","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","No function","60","60","28500","27380"
"In post","2022","Intelligence Analysis","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South East (England)","Unknown","330","300","28090","27370"
"In post","2022","Intelligence Analysis","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","No function","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","No function","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","No function","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","No function","60","60","29790","29750"
"In post","2022","Intelligence Analysis","Yorkshire and The Humber","Unknown","150","140","28070","26010"
"In post","2022","Internal Audit","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","London","Internal Audit","210","200","53660","50500"
"In post","2022","Internal Audit","London","No function","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North East (England)","Internal Audit","40","40","[c]","[c]"
"In post","2022","Internal Audit","North East (England)","No function","[c]","[c]","[c]","[c]"
