"Status","Year","Parent_department","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","20-29","640","640","33510","29280"
"In post","2021","Attorney General's Departments","Inner London - West","30-39","1230","1170","49690","51250"
"In post","2021","Attorney General's Departments","Inner London - West","40-49","1240","1130","55000","57240"
"In post","2021","Attorney General's Departments","Inner London - West","50-59","1100","1050","55980","60710"
"In post","2021","Attorney General's Departments","Inner London - West","60-64","220","200","53780","58970"
"In post","2021","Attorney General's Departments","Inner London - West","65+","70","50","46880","35000"
"In post","2021","Attorney General's Departments","Kent","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","40-49","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","50-59","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","40-49","60","50","41990","42090"
"In post","2021","Attorney General's Departments","Lancashire","50-59","70","70","41410","34480"
"In post","2021","Attorney General's Departments","Lancashire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","30-39","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","40-49","50","40","42280","48830"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","50-59","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","20-29","80","80","26360","23470"
"In post","2021","Attorney General's Departments","Merseyside","30-39","70","60","38260","38000"
"In post","2021","Attorney General's Departments","Merseyside","40-49","80","80","40540","38180"
"In post","2021","Attorney General's Departments","Merseyside","50-59","110","110","41530","38600"
"In post","2021","Attorney General's Departments","Merseyside","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","30-39","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","40-49","80","80","47590","50850"
"In post","2021","Attorney General's Departments","North Yorkshire","50-59","140","130","54210","55610"
"In post","2021","Attorney General's Departments","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","30-39","50","50","35560","30370"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","40-49","60","60","39990","42090"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","50-59","80","70","40600","32520"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","50-59","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","40-49","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","50-59","50","50","39930","33310"
"In post","2021","Attorney General's Departments","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","40-49","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","50-59","60","50","47960","51470"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","40-49","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","50-59","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","20-29","50","50","26280","23470"
"In post","2021","Attorney General's Departments","West Midlands","30-39","90","80","37290","38000"
"In post","2021","Attorney General's Departments","West Midlands","40-49","140","130","43120","48080"
"In post","2021","Attorney General's Departments","West Midlands","50-59","170","160","43200","38180"
"In post","2021","Attorney General's Departments","West Midlands","60-64","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","50-59","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","65+","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","20-29","70","70","27980","25480"
"In post","2021","Attorney General's Departments","West Yorkshire","30-39","90","80","42190","48080"
"In post","2021","Attorney General's Departments","West Yorkshire","40-49","120","110","44710","48830"
"In post","2021","Attorney General's Departments","West Yorkshire","50-59","150","140","43150","37610"
"In post","2021","Attorney General's Departments","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","50-59","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cheshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cheshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cumbria","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cumbria","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Derbyshire and Nottinghamshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Derbyshire and Nottinghamshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset and Somerset","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset and Somerset","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset and Somerset","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Anglia","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Anglia","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Anglia","40-49","40","40","[c]","[c]"
"In post","2021","Cabinet Office","East Anglia","50-59","40","30","[c]","[c]"
"In post","2021","Cabinet Office","East Anglia","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Wales","20-29","30","30","[c]","[c]"
"In post","2021","Cabinet Office","East Wales","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Wales","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Wales","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","40","30","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","40","30","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","50","50","66400","63690"
"In post","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","50","50","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester","20-29","70","70","33460","29250"
"In post","2021","Cabinet Office","Greater Manchester","30-39","70","70","42890","37300"
"In post","2021","Cabinet Office","Greater Manchester","40-49","60","60","56050","51560"
"In post","2021","Cabinet Office","Greater Manchester","50-59","70","70","50000","51400"
"In post","2021","Cabinet Office","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","50-59","40","30","[c]","[c]"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Inner London - East","20-29","240","240","38230","34550"
"In post","2021","Cabinet Office","Inner London - East","30-39","310","300","53030","54700"
"In post","2021","Cabinet Office","Inner London - East","40-49","240","240","59330","57880"
"In post","2021","Cabinet Office","Inner London - East","50-59","100","90","64870","60640"
"In post","2021","Cabinet Office","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Inner London - East","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Inner London - West","20-29","2250","2240","35230","32000"
"In post","2021","Cabinet Office","Inner London - West","30-39","1460","1440","52450","54700"
"In post","2021","Cabinet Office","Inner London - West","40-49","950","930","64410","59420"
"In post","2021","Cabinet Office","Inner London - West","50-59","730","720","64860","57890"
"In post","2021","Cabinet Office","Inner London - West","60-64","120","110","66700","58250"
"In post","2021","Cabinet Office","Inner London - West","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Kent","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Kent","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Kent","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancashire","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","40-49","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","50-59","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Merseyside","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire","20-29","100","100","24420","20920"
"In post","2021","Cabinet Office","North Yorkshire","30-39","70","70","29720","26670"
"In post","2021","Cabinet Office","North Yorkshire","40-49","100","90","32340","33300"
"In post","2021","Cabinet Office","North Yorkshire","50-59","130","120","30240","33300"
"In post","2021","Cabinet Office","North Yorkshire","60-64","40","30","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","20-29","90","90","25070","23850"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","30-39","130","120","28170","24570"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","40-49","90","80","30230","25550"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","50-59","70","70","32660","25550"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northumberland and Tyne and Wear","65+","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
