"Status","Year","Sex","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Cabinet Office","Northumberland and Tyne and Wear","250","230","27650","23850"
"In post","2021","Female","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","South Yorkshire","60","50","46160","40160"
"In post","2021","Female","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","Unknown","330","320","36050","32000"
"In post","2021","Female","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Cabinet Office","West Yorkshire","100","100","47700","40250"
"In post","2021","Female","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Chancellor's other departments","Inner London - West","160","150","53920","47940"
"In post","2021","Female","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Female","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Charity Commission","Inner London - West","50","50","[c]","[c]"
"In post","2021","Female","Charity Commission","Merseyside","180","160","32560","29160"
"In post","2021","Female","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Competition and Markets Authority","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Female","Competition and Markets Authority","Inner London - East","400","380","58800","56000"
"In post","2021","Female","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","110","100","29750","27130"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Devon","710","660","37200","37420"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","East Anglia","90","80","30850","26450"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","East Wales","1410","1270","31590","26920"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Eastern Scotland","70","70","26570","21840"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","39120","36740"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Greater Manchester","190","180","32060","30950"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","50","50","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Inner London - East","130","120","40270","38170"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Inner London - West","2530","2450","47860","44520"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Kent","40","30","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Lancashire","40","30","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Merseyside","30","30","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","70","60","44440","36740"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","130","120","29980","27720"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Outer London - South","40","30","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","West Central Scotland","50","50","28900","28660"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","West Midlands","370","350","32440","30360"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Business, Energy and Industrial Strategy","West Yorkshire","110","100","31070","30950"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Inner London - West","920","890","48550","51730"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Education","Derbyshire and Nottinghamshire","180","160","40010","36980"
"In post","2021","Female","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","42620","37100"
"In post","2021","Female","Department for Education","Greater Manchester","630","610","40340","36780"
"In post","2021","Female","Department for Education","Inner London - West","1580","1500","49550","53420"
"In post","2021","Female","Department for Education","Northumberland and Tyne and Wear","50","40","[c]","[c]"
"In post","2021","Female","Department for Education","Outer London - South","30","30","[c]","[c]"
"In post","2021","Female","Department for Education","South Yorkshire","770","720","39760","36780"
"In post","2021","Female","Department for Education","Tees Valley and Durham","440","410","36870","36500"
"In post","2021","Female","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Education","West Midlands","740","710","39870","36780"
"In post","2021","Female","Department for Education","West Yorkshire","50","50","42720","40300"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","190","180","34270","30100"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Cheshire","180","160","34590","29920"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Cumbria","640","540","25470","21050"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","100","90","33170","29290"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Devon","310","280","28350","25190"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Dorset and Somerset","120","110","31530","29270"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","East Anglia","360","340","32970","29720"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","East Wales","80","70","29350","24920"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Eastern Scotland","40","40","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","550","510","37480","35900"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","260","240","31650","29180"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Inner London - West","1360","1300","44960","39420"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Kent","40","40","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Lancashire","70","60","32150","29180"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","North Yorkshire","470","440","34620","30430"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","290","260","31390","29180"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","90","80","30340","26410"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Southern Scotland","40","30","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","510","470","34050","29560"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","150","130","27020","24920"
"In post","2021","Female","Department for Environment, Food and Rural Affairs","West Yorkshire","80","70","35920","36520"
"In post","2021","Female","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"In post","2021","Female","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Inner London - West","1130","1120","44160","38540"
"In post","2021","Female","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Overseas","40","40","[c]","[c]"
"In post","2021","Female","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Female","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Derbyshire and Nottinghamshire","180","170","34190","32180"
"In post","2021","Female","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","East Wales","40","40","[c]","[c]"
"In post","2021","Female","Department for Transport","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2021","Female","Department for Transport","Eastern Scotland","40","30","[c]","[c]"
"In post","2021","Female","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","220","200","33940","30730"
"In post","2021","Female","Department for Transport","Greater Manchester","60","50","26470","26470"
"In post","2021","Female","Department for Transport","Hampshire and Isle of Wight","360","340","34210","31040"
"In post","2021","Female","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Inner London - West","1330","1290","47450","43360"
"In post","2021","Female","Department for Transport","Kent","40","40","[c]","[c]"
"In post","2021","Female","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"In post","2021","Female","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Merseyside","30","30","[c]","[c]"
"In post","2021","Female","Department for Transport","North Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Female","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Northumberland and Tyne and Wear","160","140","25490","21590"
"In post","2021","Female","Department for Transport","Outer London - East and North East","30","30","[c]","[c]"
"In post","2021","Female","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2021","Female","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","Surrey, East and West Sussex","110","90","32040","27010"
"In post","2021","Female","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Transport","West Midlands","70","70","30370","26780"
"In post","2021","Female","Department for Transport","West Wales and The Valleys","3990","3320","24460","21590"
"In post","2021","Female","Department for Transport","West Yorkshire","110","100","27150","26350"
"In post","2021","Female","Department for Work and Pensions","Bedfordshire and Hertfordshire","780","690","29330","29290"
"In post","2021","Female","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","800","710","28410","27570"
"In post","2021","Female","Department for Work and Pensions","Cheshire","650","560","25890","27570"
"In post","2021","Female","Department for Work and Pensions","Cornwall and Isles of Scilly","570","490","25360","27570"
"In post","2021","Female","Department for Work and Pensions","Cumbria","210","170","26890","27570"
"In post","2021","Female","Department for Work and Pensions","Derbyshire and Nottinghamshire","1730","1480","27370","27570"
"In post","2021","Female","Department for Work and Pensions","Devon","1410","1140","25440","27570"
"In post","2021","Female","Department for Work and Pensions","Dorset and Somerset","630","520","26570","27570"
"In post","2021","Female","Department for Work and Pensions","East Anglia","1190","1000","26670","27570"
"In post","2021","Female","Department for Work and Pensions","East Wales","1500","1310","26270","27570"
"In post","2021","Female","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","840","680","25730","27570"
"In post","2021","Female","Department for Work and Pensions","Eastern Scotland","2270","1960","25160","27570"
"In post","2021","Female","Department for Work and Pensions","Essex","1170","1030","28990","29290"
"In post","2021","Female","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","1280","1080","27000","27570"
"In post","2021","Female","Department for Work and Pensions","Greater Manchester","3190","2810","26290","27570"
"In post","2021","Female","Department for Work and Pensions","Hampshire and Isle of Wight","950","790","26320","27570"
"In post","2021","Female","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","650","540","25290","27570"
"In post","2021","Female","Department for Work and Pensions","Highlands and Islands","340","300","26100","27570"
"In post","2021","Female","Department for Work and Pensions","Inner London - East","1920","1740","30360","31060"
"In post","2021","Female","Department for Work and Pensions","Inner London - West","1540","1450","41460","36650"
"In post","2021","Female","Department for Work and Pensions","Kent","1170","1070","29000","29290"
"In post","2021","Female","Department for Work and Pensions","Lancashire","4780","4150","26850","27570"
"In post","2021","Female","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","1060","910","25570","27570"
"In post","2021","Female","Department for Work and Pensions","Lincolnshire","390","330","26110","27570"
"In post","2021","Female","Department for Work and Pensions","Merseyside","3000","2530","27440","27570"
"In post","2021","Female","Department for Work and Pensions","North Eastern Scotland","200","170","29890","27570"
"In post","2021","Female","Department for Work and Pensions","North Yorkshire","380","330","29170","27570"
"In post","2021","Female","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department for Work and Pensions","Northumberland and Tyne and Wear","4460","3780","26910","27570"
"In post","2021","Female","Department for Work and Pensions","Outer London - East and North East","1300","1160","30080","31060"
"In post","2021","Female","Department for Work and Pensions","Outer London - South","590","540","30810","31060"
"In post","2021","Female","Department for Work and Pensions","Outer London - West and North West","1170","1070","30800","31060"
"In post","2021","Female","Department for Work and Pensions","Shropshire and Staffordshire","1020","860","26450","27570"
"In post","2021","Female","Department for Work and Pensions","South Yorkshire","2190","1840","29190","27570"
"In post","2021","Female","Department for Work and Pensions","Southern Scotland","630","530","26090","27570"
"In post","2021","Female","Department for Work and Pensions","Surrey, East and West Sussex","1620","1400","26660","27570"
"In post","2021","Female","Department for Work and Pensions","Tees Valley and Durham","1610","1350","25080","27570"
"In post","2021","Female","Department for Work and Pensions","Unknown","570","520","30000","27570"
"In post","2021","Female","Department for Work and Pensions","West Central Scotland","2630","2210","25080","26120"
"In post","2021","Female","Department for Work and Pensions","West Midlands","3470","2920","26030","27570"
"In post","2021","Female","Department for Work and Pensions","West Wales and The Valleys","2330","2000","25410","27570"
"In post","2021","Female","Department for Work and Pensions","West Yorkshire","2660","2300","29480","27570"
"In post","2021","Female","Department of Health and Social Care","Bedfordshire and Hertfordshire","190","180","44940","41010"
"In post","2021","Female","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","230","200","42230","38580"
"In post","2021","Female","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Derbyshire and Nottinghamshire","130","120","40480","36330"
"In post","2021","Female","Department of Health and Social Care","Devon","30","30","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","East Anglia","210","190","39680","32430"
"In post","2021","Female","Department of Health and Social Care","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Essex","60","50","42510","35830"
"In post","2021","Female","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","800","720","35400","30690"
"In post","2021","Female","Department of Health and Social Care","Greater Manchester","250","220","33590","28590"
"In post","2021","Female","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Inner London - East","1900","1750","47830","41010"
"In post","2021","Female","Department of Health and Social Care","Inner London - West","1460","1420","47020","40650"
"In post","2021","Female","Department of Health and Social Care","Kent","40","40","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Lancashire","50","40","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","Merseyside","90","80","43540","37670"
"In post","2021","Female","Department of Health and Social Care","North Yorkshire","70","60","41580","37500"
"In post","2021","Female","Department of Health and Social Care","Northumberland and Tyne and Wear","110","90","43190","38810"
"In post","2021","Female","Department of Health and Social Care","Outer London - West and North West","740","690","41550","35530"
"In post","2021","Female","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","South Yorkshire","50","50","36010","31470"
"In post","2021","Female","Department of Health and Social Care","Surrey, East and West Sussex","60","50","48910","46210"
"In post","2021","Female","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Female","Department of Health and Social Care","West Central Scotland","[c]","[c]","[c]","[c]"
