"Status","Year","Sex","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Female","Debt","Scotland","820","710","22060","20140"
"In post","2021","Female","Debt","South East (England)","60","40","27080","28130"
"In post","2021","Female","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Debt","Wales","160","150","23120","20140"
"In post","2021","Female","Debt","West Midlands (England)","260","230","23060","20140"
"In post","2021","Female","Debt","Yorkshire and The Humber","230","200","24040","21440"
"In post","2021","Female","Digital, Data & Technology","East Midlands (England)","120","110","37210","33030"
"In post","2021","Female","Digital, Data & Technology","East of England","170","160","35930","32960"
"In post","2021","Female","Digital, Data & Technology","London","1390","1350","47310","43800"
"In post","2021","Female","Digital, Data & Technology","North East (England)","310","290","38600","35290"
"In post","2021","Female","Digital, Data & Technology","North West (England)","340","320","38870","36500"
"In post","2021","Female","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data & Technology","Scotland","200","190","37280","33930"
"In post","2021","Female","Digital, Data & Technology","South East (England)","340","320","36540","33300"
"In post","2021","Female","Digital, Data & Technology","South West (England)","750","690","37090","36500"
"In post","2021","Female","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Digital, Data & Technology","Wales","590","560","36680","33840"
"In post","2021","Female","Digital, Data & Technology","West Midlands (England)","420","400","39530","36780"
"In post","2021","Female","Digital, Data & Technology","Yorkshire and The Humber","350","330","37820","32200"
"In post","2021","Female","Finance","East Midlands (England)","140","130","33900","31810"
"In post","2021","Female","Finance","East of England","300","270","33080","31810"
"In post","2021","Female","Finance","London","1260","1210","46230","41430"
"In post","2021","Female","Finance","North East (England)","230","210","34420","31810"
"In post","2021","Female","Finance","North West (England)","320","300","37420","33310"
"In post","2021","Female","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Finance","Scotland","640","540","28340","22920"
"In post","2021","Female","Finance","South East (England)","600","550","34880","31810"
"In post","2021","Female","Finance","South West (England)","700","650","36900","33300"
"In post","2021","Female","Finance","Wales","230","210","32080","27460"
"In post","2021","Female","Finance","West Midlands (England)","280","270","38940","36780"
"In post","2021","Female","Finance","Yorkshire and The Humber","560","480","31720","26220"
"In post","2021","Female","Grants Management","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Female","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Female","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Female","Grants Management","North East (England)","150","130","25750","22980"
"In post","2021","Female","Grants Management","North West (England)","490","420","23930","21050"
"In post","2021","Female","Grants Management","South East (England)","90","80","27070","22430"
"In post","2021","Female","Grants Management","South West (England)","120","100","25380","25190"
"In post","2021","Female","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Grants Management","West Midlands (England)","80","70","24840","24920"
"In post","2021","Female","Grants Management","Yorkshire and The Humber","90","80","27270","25010"
"In post","2021","Female","Human Resources","East Midlands (England)","340","320","36960","32100"
"In post","2021","Female","Human Resources","East of England","150","140","34020","30990"
"In post","2021","Female","Human Resources","London","1820","1760","46340","41580"
"In post","2021","Female","Human Resources","North East (England)","400","360","28260","25550"
"In post","2021","Female","Human Resources","North West (England)","920","850","33600","30610"
"In post","2021","Female","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Human Resources","Scotland","710","650","28870","25560"
"In post","2021","Female","Human Resources","South East (England)","440","400","34420","30500"
"In post","2021","Female","Human Resources","South West (England)","810","730","35250","32710"
"In post","2021","Female","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Human Resources","Wales","480","450","34880","31170"
"In post","2021","Female","Human Resources","West Midlands (England)","230","220","38070","33530"
"In post","2021","Female","Human Resources","Yorkshire and The Humber","350","320","38700","36720"
"In post","2021","Female","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","London","90","90","51090","49600"
"In post","2021","Female","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","North West (England)","40","30","[c]","[c]"
"In post","2021","Female","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Scotland","40","40","[c]","[c]"
"In post","2021","Female","Internal Audit","South East (England)","40","40","[c]","[c]"
"In post","2021","Female","Internal Audit","South West (England)","50","50","43530","41680"
"In post","2021","Female","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Female","Internal Audit","West Midlands (England)","40","30","[c]","[c]"
"In post","2021","Female","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","East Midlands (England)","410","360","36720","31810"
"In post","2021","Female","Legal","East of England","410","360","38620","33840"
"In post","2021","Female","Legal","London","3420","3140","51260","51730"
"In post","2021","Female","Legal","North East (England)","330","290","37300","32370"
"In post","2021","Female","Legal","North West (England)","950","860","38440","33310"
"In post","2021","Female","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Scotland","1630","1470","34790","29350"
"In post","2021","Female","Legal","South East (England)","600","540","41300","40000"
"In post","2021","Female","Legal","South West (England)","340","310","40800","38760"
"In post","2021","Female","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Legal","Wales","360","330","39420","38180"
"In post","2021","Female","Legal","West Midlands (England)","530","490","39100","38000"
"In post","2021","Female","Legal","Yorkshire and The Humber","700","610","39780","37500"
"In post","2021","Female","No function","East Midlands (England)","5920","5330","28200","25350"
"In post","2021","Female","No function","East of England","4490","4070","29060","26170"
"In post","2021","Female","No function","London","23110","22050","41230","35990"
"In post","2021","Female","No function","North East (England)","7320","6180","25820","21530"
"In post","2021","Female","No function","North West (England)","11970","10770","28270","25000"
"In post","2021","Female","No function","Northern Ireland","910","810","28360","25560"
"In post","2021","Female","No function","Overseas","690","680","50960","52370"
"In post","2021","Female","No function","Scotland","6000","5420","28300","25560"
"In post","2021","Female","No function","South East (England)","8120","7240","29110","26470"
"In post","2021","Female","No function","South West (England)","6550","5910","31360","28080"
"In post","2021","Female","No function","Unknown","300","300","35180","32000"
"In post","2021","Female","No function","Wales","9050","7870","25730","21590"
"In post","2021","Female","No function","West Midlands (England)","7690","7030","28910","24920"
"In post","2021","Female","No function","Yorkshire and The Humber","7240","6550","30240","26850"
"In post","2021","Female","Project Delivery","East Midlands (England)","320","300","37350","34000"
"In post","2021","Female","Project Delivery","East of England","430","400","36950","34510"
"In post","2021","Female","Project Delivery","London","2680","2580","50840","51500"
"In post","2021","Female","Project Delivery","North East (England)","620","570","38550","38630"
"In post","2021","Female","Project Delivery","North West (England)","990","930","37820","35000"
"In post","2021","Female","Project Delivery","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Female","Project Delivery","Overseas","300","300","56050","55620"
"In post","2021","Female","Project Delivery","Scotland","790","740","36630","33930"
"In post","2021","Female","Project Delivery","South East (England)","1160","1110","36100","33300"
"In post","2021","Female","Project Delivery","South West (England)","4150","3900","35960","33300"
"In post","2021","Female","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Project Delivery","Wales","280","260","35730","31810"
"In post","2021","Female","Project Delivery","West Midlands (England)","500","480","36860","33300"
"In post","2021","Female","Project Delivery","Yorkshire and The Humber","360","340","37440","33300"
"In post","2021","Female","Property","East Midlands (England)","240","220","31140","27510"
"In post","2021","Female","Property","East of England","240","230","31200","29580"
"In post","2021","Female","Property","London","560","530","39880","35100"
"In post","2021","Female","Property","North East (England)","290","270","26750","24500"
"In post","2021","Female","Property","North West (England)","260","240","33820","29910"
"In post","2021","Female","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Female","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Female","Property","Scotland","350","330","29470","28120"
"In post","2021","Female","Property","South East (England)","370","350","32830","32110"
"In post","2021","Female","Property","South West (England)","640","580","30780","27000"
"In post","2021","Female","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Female","Property","Wales","230","210","32070","29180"
"In post","2021","Female","Property","West Midlands (England)","260","230","32910","31100"
"In post","2021","Female","Property","Yorkshire and The Humber","370","330","31020","26500"
"In post","2021","Female","Security","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Female","Security","East of England","150","140","29150","24620"
"In post","2021","Female","Security","London","420","410","41410","36950"
"In post","2021","Female","Security","North East (England)","40","40","[c]","[c]"
"In post","2021","Female","Security","North West (England)","90","90","32280","31810"
"In post","2021","Female","Security","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Female","Security","Overseas","30","30","[c]","[c]"
"In post","2021","Female","Security","Scotland","220","210","29320","26670"
"In post","2021","Female","Security","South East (England)","330","320","29930","26670"
"In post","2021","Female","Security","South West (England)","200","200","27010","22780"
"In post","2021","Female","Security","Unknown","30","30","[c]","[c]"
"In post","2021","Female","Security","Wales","80","70","29370","27700"
"In post","2021","Female","Security","West Midlands (England)","90","90","31710","28890"
"In post","2021","Female","Security","Yorkshire and The Humber","300","290","29070","26670"
"In post","2021","Female","Unknown","East Midlands (England)","3690","3200","26050","27570"
"In post","2021","Female","Unknown","East of England","5040","4460","27910","27570"
"In post","2021","Female","Unknown","London","15410","14240","37030","31060"
"In post","2021","Female","Unknown","North East (England)","6870","5810","26190","26120"
"In post","2021","Female","Unknown","North West (England)","15850","13850","26440","26160"
"In post","2021","Female","Unknown","Northern Ireland","470","420","25740","22330"
"In post","2021","Female","Unknown","Overseas","400","400","42780","41600"
"In post","2021","Female","Unknown","Scotland","13490","12110","32430","27570"
"In post","2021","Female","Unknown","South East (England)","8030","7160","27870","27570"
"In post","2021","Female","Unknown","South West (England)","5900","5100","27050","27570"
"In post","2021","Female","Unknown","Unknown","790","730","30930","27570"
"In post","2021","Female","Unknown","Wales","7750","6920","31900","27570"
"In post","2021","Female","Unknown","West Midlands (England)","6350","5450","26380","27570"
"In post","2021","Female","Unknown","Yorkshire and The Humber","8340","7210","28340","27570"
"In post","2021","Male","Analysis","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Male","Analysis","East of England","220","210","37180","35900"
"In post","2021","Male","Analysis","London","1950","1930","49350","45250"
"In post","2021","Male","Analysis","North East (England)","30","30","[c]","[c]"
"In post","2021","Male","Analysis","North West (England)","200","200","38310","38630"
"In post","2021","Male","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Analysis","Scotland","40","40","[c]","[c]"
"In post","2021","Male","Analysis","South East (England)","490","480","40030","37320"
"In post","2021","Male","Analysis","South West (England)","240","240","37600","36000"
"In post","2021","Male","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Analysis","Wales","510","500","37520","36030"
"In post","2021","Male","Analysis","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Male","Analysis","Yorkshire and The Humber","170","170","43040","42420"
"In post","2021","Male","Commercial","East Midlands (England)","80","70","45310","42320"
"In post","2021","Male","Commercial","East of England","180","170","44290","39950"
"In post","2021","Male","Commercial","London","990","980","63090","56490"
"In post","2021","Male","Commercial","North East (England)","60","50","50320","50850"
"In post","2021","Male","Commercial","North West (England)","370","360","44580","38990"
"In post","2021","Male","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Commercial","Overseas","30","30","[c]","[c]"
"In post","2021","Male","Commercial","Scotland","220","210","38200","34850"
"In post","2021","Male","Commercial","South East (England)","300","290","42670","40000"
"In post","2021","Male","Commercial","South West (England)","710","700","44690","40900"
"In post","2021","Male","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Commercial","Wales","170","170","37270","32180"
"In post","2021","Male","Commercial","West Midlands (England)","160","160","41780","36970"
"In post","2021","Male","Commercial","Yorkshire and The Humber","180","180","46990","43570"
"In post","2021","Male","Communications","East Midlands (England)","270","260","28820","25560"
"In post","2021","Male","Communications","East of England","50","50","31950","29230"
"In post","2021","Male","Communications","London","1070","1060","44360","40600"
"In post","2021","Male","Communications","North East (England)","740","730","28000","25560"
"In post","2021","Male","Communications","North West (England)","370","360","30060","25560"
"In post","2021","Male","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Communications","Scotland","110","100","32170","30080"
"In post","2021","Male","Communications","South East (England)","160","160","32460","29540"
"In post","2021","Male","Communications","South West (England)","170","170","35990","33300"
"In post","2021","Male","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Communications","Wales","470","460","29160","25560"
"In post","2021","Male","Communications","West Midlands (England)","170","170","32080","31810"
"In post","2021","Male","Communications","Yorkshire and The Humber","340","340","29600","25560"
"In post","2021","Male","Counter Fraud","East Midlands (England)","290","280","34890","31810"
"In post","2021","Male","Counter Fraud","East of England","210","200","30170","28130"
"In post","2021","Male","Counter Fraud","London","1320","1290","40500","36160"
"In post","2021","Male","Counter Fraud","North East (England)","270","270","32780","31810"
"In post","2021","Male","Counter Fraud","North West (England)","880","850","33900","31810"
"In post","2021","Male","Counter Fraud","Northern Ireland","210","200","31510","31810"
"In post","2021","Male","Counter Fraud","Scotland","410","390","31920","31810"
"In post","2021","Male","Counter Fraud","South East (England)","240","220","32340","31810"
"In post","2021","Male","Counter Fraud","South West (England)","230","220","36330","31810"
"In post","2021","Male","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Counter Fraud","Wales","200","190","32840","31810"
"In post","2021","Male","Counter Fraud","West Midlands (England)","370","350","33550","31810"
"In post","2021","Male","Counter Fraud","Yorkshire and The Humber","460","450","33320","31810"
"In post","2021","Male","Debt","East Midlands (England)","120","110","21400","20140"
"In post","2021","Male","Debt","East of England","50","50","25140","24670"
"In post","2021","Male","Debt","London","210","200","30210","25630"
"In post","2021","Male","Debt","North East (England)","260","260","21970","20140"
"In post","2021","Male","Debt","North West (England)","160","150","23330","21440"
"In post","2021","Male","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Debt","Scotland","620","600","21630","20140"
"In post","2021","Male","Debt","South East (England)","50","40","28500","28130"
"In post","2021","Male","Debt","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Debt","Wales","170","160","23160","20140"
"In post","2021","Male","Debt","West Midlands (England)","170","170","21810","20140"
"In post","2021","Male","Debt","Yorkshire and The Humber","190","180","22930","20140"
"In post","2021","Male","Digital, Data & Technology","East Midlands (England)","190","190","36820","33150"
"In post","2021","Male","Digital, Data & Technology","East of England","380","360","36380","33630"
"In post","2021","Male","Digital, Data & Technology","London","2010","1990","50480","50540"
"In post","2021","Male","Digital, Data & Technology","North East (England)","470","450","38840","38180"
"In post","2021","Male","Digital, Data & Technology","North West (England)","540","530","38730","36500"
"In post","2021","Male","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Digital, Data & Technology","Scotland","480","470","38880","35230"
"In post","2021","Male","Digital, Data & Technology","South East (England)","570","560","39220","36480"
"In post","2021","Male","Digital, Data & Technology","South West (England)","1600","1560","40050","38980"
"In post","2021","Male","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Digital, Data & Technology","Wales","1280","1260","41220","38630"
"In post","2021","Male","Digital, Data & Technology","West Midlands (England)","560","550","41410","38630"
"In post","2021","Male","Digital, Data & Technology","Yorkshire and The Humber","510","500","40300","36960"
"In post","2021","Male","Finance","East Midlands (England)","100","100","39180","33300"
"In post","2021","Male","Finance","East of England","180","170","37830","35000"
"In post","2021","Male","Finance","London","1290","1280","51220","46690"
"In post","2021","Male","Finance","North East (England)","200","200","39890","38630"
"In post","2021","Male","Finance","North West (England)","350","350","37690","33490"
"In post","2021","Male","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Finance","Scotland","310","290","29630","25560"
"In post","2021","Male","Finance","South East (England)","410","400","38200","34400"
"In post","2021","Male","Finance","South West (England)","530","520","42860","39580"
"In post","2021","Male","Finance","Wales","160","160","38470","36100"
"In post","2021","Male","Finance","West Midlands (England)","190","180","40480","37310"
"In post","2021","Male","Finance","Yorkshire and The Humber","370","360","35350","30120"
"In post","2021","Male","Grants Management","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Male","Grants Management","East of England","30","30","[c]","[c]"
"In post","2021","Male","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Male","Grants Management","North East (England)","110","100","24870","21050"
"In post","2021","Male","Grants Management","North West (England)","260","250","24430","21050"
"In post","2021","Male","Grants Management","South East (England)","80","80","31060","26520"
"In post","2021","Male","Grants Management","South West (England)","120","120","27950","25880"
"In post","2021","Male","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Male","Grants Management","West Midlands (England)","60","60","25550","24920"
"In post","2021","Male","Grants Management","Yorkshire and The Humber","100","100","25840","24920"
"In post","2021","Male","Human Resources","East Midlands (England)","160","160","36630","31810"
"In post","2021","Male","Human Resources","East of England","60","60","37970","33800"
"In post","2021","Male","Human Resources","London","840","820","47180","42200"
"In post","2021","Male","Human Resources","North East (England)","210","210","29010","25550"
"In post","2021","Male","Human Resources","North West (England)","400","390","33070","30890"
"In post","2021","Male","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Human Resources","Scotland","350","340","30430","26670"
"In post","2021","Male","Human Resources","South East (England)","160","150","37800","34270"
"In post","2021","Male","Human Resources","South West (England)","290","280","38420","33630"
"In post","2021","Male","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Human Resources","Wales","170","170","35810","31810"
"In post","2021","Male","Human Resources","West Midlands (England)","120","110","39430","35390"
"In post","2021","Male","Human Resources","Yorkshire and The Humber","130","120","39720","37910"
"In post","2021","Male","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","London","130","120","55720","53710"
"In post","2021","Male","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","North West (England)","30","30","[c]","[c]"
"In post","2021","Male","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","Scotland","30","30","[c]","[c]"
"In post","2021","Male","Internal Audit","South East (England)","30","30","[c]","[c]"
"In post","2021","Male","Internal Audit","South West (England)","40","40","[c]","[c]"
"In post","2021","Male","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Male","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Male","Legal","East Midlands (England)","210","200","40380","38000"
"In post","2021","Male","Legal","East of England","180","170","45960","49420"
"In post","2021","Male","Legal","London","1980","1930","54010","54870"
"In post","2021","Male","Legal","North East (England)","160","160","41410","41870"
"In post","2021","Male","Legal","North West (England)","510","490","41920","38630"
"In post","2021","Male","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Male","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Male","Legal","Scotland","730","690","35330","29350"
"In post","2021","Male","Legal","South East (England)","300","280","45620","50520"
"In post","2021","Male","Legal","South West (England)","230","220","45590","45380"
"In post","2021","Male","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Legal","Wales","190","180","45890","48080"
"In post","2021","Male","Legal","West Midlands (England)","270","260","42730","39420"
"In post","2021","Male","Legal","Yorkshire and The Humber","370","360","45220","49580"
"In post","2021","Male","No function","East Midlands (England)","5060","4860","30380","27150"
"In post","2021","Male","No function","East of England","4070","3920","31580","30400"
"In post","2021","Male","No function","London","19460","19140","44080","38540"
"In post","2021","Male","No function","North East (England)","5050","4760","28060","25560"
"In post","2021","Male","No function","North West (England)","9710","9260","30140","26810"
"In post","2021","Male","No function","Northern Ireland","860","830","29450","25560"
"In post","2021","Male","No function","Overseas","1110","1110","54410","54470"
"In post","2021","Male","No function","Scotland","6440","6100","31700","30930"
"In post","2021","Male","No function","South East (England)","8140","7720","32610","31180"
"In post","2021","Male","No function","South West (England)","6540","6290","34700","31650"
"In post","2021","Male","No function","Unknown","300","290","37440","32000"
"In post","2021","Male","No function","Wales","6300","6010","28700","25400"
"In post","2021","Male","No function","West Midlands (England)","6140","5950","31080","27380"
"In post","2021","Male","No function","Yorkshire and The Humber","6400","6120","31670","28970"
"In post","2021","Male","Project Delivery","East Midlands (England)","340","330","39240","37310"
"In post","2021","Male","Project Delivery","East of England","450","440","39470","37640"
"In post","2021","Male","Project Delivery","London","2430","2390","54340","53780"
"In post","2021","Male","Project Delivery","North East (England)","500","490","41140","38630"
"In post","2021","Male","Project Delivery","North West (England)","990","970","39770","38630"
"In post","2021","Male","Project Delivery","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Male","Project Delivery","Overseas","350","340","55120","55060"
"In post","2021","Male","Project Delivery","Scotland","1000","970","36730","33930"
"In post","2021","Male","Project Delivery","South East (England)","1130","1120","39880","39700"
"In post","2021","Male","Project Delivery","South West (England)","7160","7040","40320","39650"
"In post","2021","Male","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Project Delivery","Wales","530","520","35070","30800"
"In post","2021","Male","Project Delivery","West Midlands (England)","530","510","37300","33300"
"In post","2021","Male","Project Delivery","Yorkshire and The Humber","300","300","39940","37170"
"In post","2021","Male","Property","East Midlands (England)","260","250","34980","32560"
"In post","2021","Male","Property","East of England","300","290","33120","33300"
"In post","2021","Male","Property","London","750","730","46300","41700"
"In post","2021","Male","Property","North East (England)","270","250","31890","25930"
"In post","2021","Male","Property","North West (England)","280","270","35790","32110"
"In post","2021","Male","Property","Northern Ireland","80","70","30050","27720"
"In post","2021","Male","Property","Overseas","170","170","39840","39410"
"In post","2021","Male","Property","Scotland","990","970","31470","28870"
"In post","2021","Male","Property","South East (England)","650","640","35750","33300"
"In post","2021","Male","Property","South West (England)","740","720","35150","33300"
"In post","2021","Male","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Male","Property","Wales","260","250","33060","30990"
"In post","2021","Male","Property","West Midlands (England)","290","280","36750","33300"
"In post","2021","Male","Property","Yorkshire and The Humber","400","390","35260","33000"
"In post","2021","Male","Security","East Midlands (England)","120","120","29780","27750"
"In post","2021","Male","Security","East of England","400","400","34730","33300"
"In post","2021","Male","Security","London","680","670","40870","37560"
"In post","2021","Male","Security","North East (England)","60","60","33670","32040"
"In post","2021","Male","Security","North West (England)","210","200","28060","23540"
