"Status","Year","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Psychology","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Asian","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Heterosexual / straight","450","430","36250","33130"
"In post","2021","Asian","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Undeclared","40","40","[c]","[c]"
"In post","2021","Asian","Science and Engineering","Unknown","80","80","38300","37420"
"In post","2021","Asian","Security","Heterosexual / straight","250","250","30990","28670"
"In post","2021","Asian","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Asian","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Heterosexual / straight","120","120","41500","38840"
"In post","2021","Asian","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tax","Heterosexual / straight","1050","1000","32610","31810"
"In post","2021","Asian","Tax","LGBO","50","40","[c]","[c]"
"In post","2021","Asian","Tax","Undeclared","70","60","30740","30690"
"In post","2021","Asian","Tax","Unknown","230","220","33750","32520"
"In post","2021","Asian","Unknown","Heterosexual / straight","6420","5970","29790","27570"
"In post","2021","Asian","Unknown","LGBO","150","140","30410","27570"
"In post","2021","Asian","Unknown","Undeclared","450","400","27730","27570"
"In post","2021","Asian","Unknown","Unknown","1440","1210","27120","27570"
"In post","2021","Asian","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Heterosexual / straight","150","150","38970","36950"
"In post","2021","Black","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Heterosexual / straight","90","80","39650","37280"
"In post","2021","Black","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Heterosexual / straight","350","350","40110","37110"
"In post","2021","Black","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Digital, Data and Technology","Unknown","40","30","[c]","[c]"
"In post","2021","Black","Economics","Heterosexual / straight","60","60","37790","33390"
"In post","2021","Black","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Heterosexual / straight","340","330","40030","37150"
"In post","2021","Black","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Heterosexual / straight","260","250","38290","35050"
"In post","2021","Black","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Heterosexual / straight","60","50","33700","30560"
"In post","2021","Black","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Black","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","Heterosexual / straight","70","60","34320","31000"
"In post","2021","Black","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Heterosexual / straight","320","310","47870","50500"
"In post","2021","Black","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","70","60","51150","54390"
"In post","2021","Black","Medicine","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Black","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","Heterosexual / straight","4960","4720","29320","27510"
"In post","2021","Black","Operational Delivery","LGBO","90","90","27400","25630"
"In post","2021","Black","Operational Delivery","Undeclared","320","290","30130","28650"
"In post","2021","Black","Operational Delivery","Unknown","490","450","29130","26830"
"In post","2021","Black","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Heterosexual / straight","450","430","30540","27750"
"In post","2021","Black","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Other","Unknown","40","40","[c]","[c]"
"In post","2021","Black","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Policy","Heterosexual / straight","970","960","39190","35070"
"In post","2021","Black","Policy","LGBO","40","30","[c]","[c]"
"In post","2021","Black","Policy","Undeclared","50","40","[c]","[c]"
"In post","2021","Black","Policy","Unknown","50","50","[c]","[c]"
"In post","2021","Black","Project Delivery","Heterosexual / straight","450","440","39740","37460"
"In post","2021","Black","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Heterosexual / straight","100","90","37030","33740"
"In post","2021","Black","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Science and Engineering","Heterosexual / straight","230","220","35420","33550"
"In post","2021","Black","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Science and Engineering","Unknown","30","30","[c]","[c]"
"In post","2021","Black","Security","Heterosexual / straight","100","100","30910","25630"
"In post","2021","Black","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Statistics","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Black","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Tax","Heterosexual / straight","350","340","31960","31810"
"In post","2021","Black","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Tax","Unknown","50","50","34200","36160"
"In post","2021","Black","Unknown","Heterosexual / straight","3390","3250","30430","31060"
"In post","2021","Black","Unknown","LGBO","110","110","31090","29930"
"In post","2021","Black","Unknown","Undeclared","230","210","29250","28000"
"In post","2021","Black","Unknown","Unknown","640","570","29080","30330"
"In post","2021","Black","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data and Technology","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Chinese","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Chinese","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Chinese","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Operational Delivery","Heterosexual / straight","270","250","28020","25410"
"In post","2021","Chinese","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Operational Delivery","Undeclared","30","30","[c]","[c]"
"In post","2021","Chinese","Operational Delivery","Unknown","40","40","[c]","[c]"
"In post","2021","Chinese","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Chinese","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","Heterosexual / straight","100","100","44420","40220"
"In post","2021","Chinese","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Chinese","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Heterosexual / straight","150","140","31760","27570"
"In post","2021","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Chinese","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Heterosexual / straight","70","70","39130","35180"
"In post","2021","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Heterosexual / straight","90","80","42530","39120"
"In post","2021","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Heterosexual / straight","160","160","42890","40300"
"In post","2021","Mixed","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Heterosexual / straight","80","70","45600","45660"
"In post","2021","Mixed","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Economics","Undeclared","[c]","[c]","[c]","[c]"
