"Status","Year","Sexual_orientation","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","LGBO","East of England","Debt","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","No function","560","540","29520","27570"
"In post","2022","LGBO","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","East of England","Unknown","90","80","26480","24890"
"In post","2022","LGBO","London","Analysis","260","260","47160","43770"
"In post","2022","LGBO","London","Commercial","70","70","47550","45040"
"In post","2022","LGBO","London","Communications","170","170","44650","41340"
"In post","2022","LGBO","London","Counter Fraud","130","120","37930","33440"
"In post","2022","LGBO","London","Debt","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","London","Digital, Data & Technology","290","290","49450","53240"
"In post","2022","LGBO","London","Finance","120","120","49330","43920"
"In post","2022","LGBO","London","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","London","Human Resources","220","220","46180","41730"
"In post","2022","LGBO","London","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","London","Legal","290","280","53310","51940"
"In post","2022","LGBO","London","No function","3120","3060","43600","38750"
"In post","2022","LGBO","London","Project Delivery","220","220","52600","51500"
"In post","2022","LGBO","London","Property","70","70","46230","41750"
"In post","2022","LGBO","London","Security","90","90","41520","37230"
"In post","2022","LGBO","London","Unknown","530","520","45660","41950"
"In post","2022","LGBO","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North East (England)","Communications","70","70","30010","26820"
"In post","2022","LGBO","North East (England)","Counter Fraud","40","30","[c]","[c]"
"In post","2022","LGBO","North East (England)","Debt","40","40","[c]","[c]"
"In post","2022","LGBO","North East (England)","Digital, Data & Technology","90","90","39610","35310"
"In post","2022","LGBO","North East (England)","Finance","30","30","[c]","[c]"
"In post","2022","LGBO","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North East (England)","Human Resources","60","60","33090","31990"
"In post","2022","LGBO","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North East (England)","No function","770","740","27840","25610"
"In post","2022","LGBO","North East (England)","Project Delivery","50","50","[c]","[c]"
"In post","2022","LGBO","North East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North East (England)","Unknown","60","60","25770","24290"
"In post","2022","LGBO","North West (England)","Analysis","40","40","[c]","[c]"
"In post","2022","LGBO","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North West (England)","Communications","40","40","[c]","[c]"
"In post","2022","LGBO","North West (England)","Counter Fraud","70","70","34130","27570"
"In post","2022","LGBO","North West (England)","Debt","40","40","[c]","[c]"
"In post","2022","LGBO","North West (England)","Digital, Data & Technology","140","140","39220","36060"
"In post","2022","LGBO","North West (England)","Finance","60","60","36610","33370"
"In post","2022","LGBO","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North West (England)","Human Resources","100","90","35250","31990"
"In post","2022","LGBO","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North West (England)","Legal","50","50","41520","38000"
"In post","2022","LGBO","North West (England)","No function","1810","1750","28610","27570"
"In post","2022","LGBO","North West (England)","Project Delivery","90","90","39350","37910"
"In post","2022","LGBO","North West (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North West (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","North West (England)","Unknown","310","290","28330","25040"
"In post","2022","LGBO","Northern Ireland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Debt","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","No function","80","80","28220","26590"
"In post","2022","LGBO","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","No function","110","110","52660","53470"
"In post","2022","LGBO","Overseas","Project Delivery","30","30","[c]","[c]"
"In post","2022","LGBO","Overseas","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Counter Fraud","70","70","28610","27570"
"In post","2022","LGBO","Scotland","Debt","70","60","23360","21250"
"In post","2022","LGBO","Scotland","Digital, Data & Technology","40","30","[c]","[c]"
"In post","2022","LGBO","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Human Resources","50","50","[c]","[c]"
"In post","2022","LGBO","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Legal","40","40","[c]","[c]"
"In post","2022","LGBO","Scotland","No function","820","800","28350","27230"
"In post","2022","LGBO","Scotland","Project Delivery","50","40","[c]","[c]"
"In post","2022","LGBO","Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Scotland","Unknown","910","890","37140","31540"
"In post","2022","LGBO","South East (England)","Analysis","50","50","[c]","[c]"
"In post","2022","LGBO","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Counter Fraud","60","60","29890","27570"
"In post","2022","LGBO","South East (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Digital, Data & Technology","50","50","33580","32580"
"In post","2022","LGBO","South East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Legal","30","30","[c]","[c]"
"In post","2022","LGBO","South East (England)","No function","1140","1090","30470","28140"
"In post","2022","LGBO","South East (England)","Project Delivery","40","40","[c]","[c]"
"In post","2022","LGBO","South East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South East (England)","Security","70","70","30440","27680"
"In post","2022","LGBO","South East (England)","Unknown","210","200","29530","26670"
"In post","2022","LGBO","South West (England)","Analysis","30","30","[c]","[c]"
"In post","2022","LGBO","South West (England)","Commercial","40","40","[c]","[c]"
"In post","2022","LGBO","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South West (England)","Counter Fraud","30","30","[c]","[c]"
"In post","2022","LGBO","South West (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South West (England)","Digital, Data & Technology","150","150","34100","33330"
"In post","2022","LGBO","South West (England)","Finance","40","40","[c]","[c]"
"In post","2022","LGBO","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South West (England)","Human Resources","50","50","[c]","[c]"
"In post","2022","LGBO","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","South West (England)","No function","870","830","29780","27570"
"In post","2022","LGBO","South West (England)","Project Delivery","330","320","35470","33000"
"In post","2022","LGBO","South West (England)","Property","50","50","[c]","[c]"
"In post","2022","LGBO","South West (England)","Security","50","50","29470","26750"
"In post","2022","LGBO","South West (England)","Unknown","80","80","34630","29300"
"In post","2022","LGBO","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","No function","40","40","[c]","[c]"
"In post","2022","LGBO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Analysis","100","90","36320","32160"
"In post","2022","LGBO","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Communications","40","40","[c]","[c]"
"In post","2022","LGBO","Wales","Counter Fraud","40","40","[c]","[c]"
"In post","2022","LGBO","Wales","Debt","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Digital, Data & Technology","70","70","36440","33370"
"In post","2022","LGBO","Wales","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Human Resources","30","30","[c]","[c]"
"In post","2022","LGBO","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","No function","930","890","27310","25610"
"In post","2022","LGBO","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Wales","Unknown","280","270","40340","38160"
"In post","2022","LGBO","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Debt","30","30","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Digital, Data & Technology","50","50","37690","33700"
"In post","2022","LGBO","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","No function","870","840","29290","27380"
"In post","2022","LGBO","West Midlands (England)","Project Delivery","40","40","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","West Midlands (England)","Unknown","70","60","28880","26670"
"In post","2022","LGBO","Yorkshire and The Humber","Analysis","40","40","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Communications","40","40","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Counter Fraud","50","50","31040","27570"
"In post","2022","LGBO","Yorkshire and The Humber","Debt","30","30","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Digital, Data & Technology","60","60","40560","36500"
"In post","2022","LGBO","Yorkshire and The Humber","Finance","70","70","36700","32590"
"In post","2022","LGBO","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Human Resources","40","40","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Legal","40","40","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","No function","960","920","30510","27570"
"In post","2022","LGBO","Yorkshire and The Humber","Project Delivery","40","40","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Property","30","30","[c]","[c]"
"In post","2022","LGBO","Yorkshire and The Humber","Security","60","60","31940","33000"
"In post","2022","LGBO","Yorkshire and The Humber","Unknown","210","200","29900","26800"
"In post","2022","Undeclared","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Counter Fraud","90","90","34250","33080"
"In post","2022","Undeclared","East Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Digital, Data & Technology","60","60","34450","32510"
"In post","2022","Undeclared","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Human Resources","40","30","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","No function","1400","1270","30660","27570"
"In post","2022","Undeclared","East Midlands (England)","Project Delivery","60","50","37690","36370"
"In post","2022","Undeclared","East Midlands (England)","Property","40","40","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Unknown","150","140","29260","26250"
"In post","2022","Undeclared","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","Counter Fraud","70","60","29980","28920"
"In post","2022","Undeclared","East of England","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","Digital, Data & Technology","100","100","35600","35620"
"In post","2022","Undeclared","East of England","Finance","30","30","[c]","[c]"
"In post","2022","Undeclared","East of England","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","East of England","No function","1160","1070","31470","29090"
"In post","2022","Undeclared","East of England","Project Delivery","90","80","38190","36460"
"In post","2022","Undeclared","East of England","Property","60","50","36670","33330"
"In post","2022","Undeclared","East of England","Security","120","120","34860","33300"
"In post","2022","Undeclared","East of England","Unknown","390","360","28200","26450"
"In post","2022","Undeclared","London","Analysis","370","360","51160","53180"
"In post","2022","Undeclared","London","Commercial","150","150","49630","44040"
"In post","2022","Undeclared","London","Communications","280","270","45400","40640"
"In post","2022","Undeclared","London","Counter Fraud","360","330","37990","36650"
"In post","2022","Undeclared","London","Debt","60","50","28750","26400"
"In post","2022","Undeclared","London","Digital, Data & Technology","410","400","48430","45080"
"In post","2022","Undeclared","London","Finance","340","340","47460","42790"
"In post","2022","Undeclared","London","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","London","Human Resources","230","230","43750","40070"
"In post","2022","Undeclared","London","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","London","Legal","330","310","55410","58590"
"In post","2022","Undeclared","London","No function","4620","4420","42690","37560"
"In post","2022","Undeclared","London","Project Delivery","300","290","55670","54100"
"In post","2022","Undeclared","London","Property","170","160","45830","40650"
"In post","2022","Undeclared","London","Security","210","210","45320","43440"
"In post","2022","Undeclared","London","Unknown","1880","1770","40840","35200"
"In post","2022","Undeclared","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Communications","80","70","28500","26820"
"In post","2022","Undeclared","North East (England)","Counter Fraud","100","90","31960","27570"
"In post","2022","Undeclared","North East (England)","Debt","50","40","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Digital, Data & Technology","190","180","43190","40300"
"In post","2022","Undeclared","North East (England)","Finance","60","60","39760","33370"
"In post","2022","Undeclared","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Human Resources","50","40","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","No function","1440","1260","28040","26590"
"In post","2022","Undeclared","North East (England)","Project Delivery","70","70","39550","39310"
"In post","2022","Undeclared","North East (England)","Property","30","30","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North East (England)","Unknown","140","130","26910","25220"
"In post","2022","Undeclared","North West (England)","Analysis","40","40","[c]","[c]"
"In post","2022","Undeclared","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North West (England)","Communications","40","30","[c]","[c]"
"In post","2022","Undeclared","North West (England)","Counter Fraud","220","200","34200","33080"
"In post","2022","Undeclared","North West (England)","Debt","60","50","23760","21260"
"In post","2022","Undeclared","North West (England)","Digital, Data & Technology","250","240","40470","35310"
"In post","2022","Undeclared","North West (England)","Finance","110","100","35380","33370"
"In post","2022","Undeclared","North West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North West (England)","Human Resources","110","100","31350","27570"
"In post","2022","Undeclared","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North West (England)","Legal","50","50","39390","33370"
"In post","2022","Undeclared","North West (England)","No function","2920","2650","29140","27570"
"In post","2022","Undeclared","North West (England)","Project Delivery","170","160","39610","36410"
"In post","2022","Undeclared","North West (England)","Property","60","60","37990","34290"
"In post","2022","Undeclared","North West (England)","Security","40","30","[c]","[c]"
"In post","2022","Undeclared","North West (England)","Unknown","670","610","28220","25220"
"In post","2022","Undeclared","Northern Ireland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","No function","90","90","33010","33080"
"In post","2022","Undeclared","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northern Ireland","Unknown","60","60","26100","23730"
"In post","2022","Undeclared","Overseas","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","No function","180","180","51080","53470"
"In post","2022","Undeclared","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Unknown","90","90","38610","32260"
"In post","2022","Undeclared","Scotland","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","Counter Fraud","150","140","28780","27570"
"In post","2022","Undeclared","Scotland","Debt","80","70","23540","22080"
"In post","2022","Undeclared","Scotland","Digital, Data & Technology","80","70","35860","33080"
"In post","2022","Undeclared","Scotland","Finance","80","60","27760","22080"
"In post","2022","Undeclared","Scotland","Human Resources","80","70","26100","22330"
"In post","2022","Undeclared","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scotland","Legal","50","50","54470","53490"
"In post","2022","Undeclared","Scotland","No function","1320","1180","29350","27570"
"In post","2022","Undeclared","Scotland","Project Delivery","120","110","38220","35110"
"In post","2022","Undeclared","Scotland","Property","40","40","[c]","[c]"
"In post","2022","Undeclared","Scotland","Security","120","120","34400","39070"
"In post","2022","Undeclared","Scotland","Unknown","830","800","38870","33250"
"In post","2022","Undeclared","South East (England)","Analysis","40","30","[c]","[c]"
"In post","2022","Undeclared","South East (England)","Commercial","40","40","[c]","[c]"
"In post","2022","Undeclared","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","Counter Fraud","130","120","30050","27570"
"In post","2022","Undeclared","South East (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","Digital, Data & Technology","160","150","37550","33570"
"In post","2022","Undeclared","South East (England)","Finance","120","110","37920","35000"
"In post","2022","Undeclared","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","Human Resources","60","60","35490","33300"
"In post","2022","Undeclared","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South East (England)","Legal","40","30","[c]","[c]"
"In post","2022","Undeclared","South East (England)","No function","1860","1700","32120","29290"
"In post","2022","Undeclared","South East (England)","Project Delivery","190","180","36360","34520"
"In post","2022","Undeclared","South East (England)","Property","110","100","36010","33380"
"In post","2022","Undeclared","South East (England)","Security","200","200","34950","39070"
"In post","2022","Undeclared","South East (England)","Unknown","1080","1000","31160","27370"
"In post","2022","Undeclared","South West (England)","Analysis","40","30","[c]","[c]"
"In post","2022","Undeclared","South West (England)","Commercial","140","140","41860","40000"
"In post","2022","Undeclared","South West (England)","Communications","30","30","[c]","[c]"
"In post","2022","Undeclared","South West (England)","Counter Fraud","80","80","36970","31990"
"In post","2022","Undeclared","South West (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West (England)","Digital, Data & Technology","560","530","39130","38450"
"In post","2022","Undeclared","South West (England)","Finance","110","110","40180","36460"
"In post","2022","Undeclared","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West (England)","Human Resources","80","70","34500","33300"
"In post","2022","Undeclared","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West (England)","Legal","40","40","[c]","[c]"
"In post","2022","Undeclared","South West (England)","No function","1580","1420","31630","27570"
"In post","2022","Undeclared","South West (England)","Project Delivery","1120","1070","41960","40580"
"In post","2022","Undeclared","South West (England)","Property","100","90","35130","33300"
"In post","2022","Undeclared","South West (England)","Security","150","140","31870","33300"
"In post","2022","Undeclared","South West (England)","Unknown","490","460","31800","27370"
"In post","2022","Undeclared","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","No function","70","60","31480","27570"
"In post","2022","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wales","Analysis","70","60","35790","31320"
"In post","2022","Undeclared","Wales","Commercial","60","60","32580","31250"
"In post","2022","Undeclared","Wales","Communications","50","50","30320","26820"
"In post","2022","Undeclared","Wales","Counter Fraud","110","100","28800","27340"
"In post","2022","Undeclared","Wales","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wales","Digital, Data & Technology","260","250","40680","39920"
"In post","2022","Undeclared","Wales","Finance","50","50","35090","31850"
