"Status","Year","Parent_department","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","London","110","100","52310","52730"
"In post","2021","Attorney General's Departments","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","London","90","90","48700","50520"
"In post","2021","Attorney General's Departments","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","East of England","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","London","650","610","51190","52100"
"In post","2021","Attorney General's Departments","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","North West (England)","110","100","40310","34480"
"In post","2021","Attorney General's Departments","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","South East (England)","70","60","36160","30110"
"In post","2021","Attorney General's Departments","Unknown","South West (England)","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Wales","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","West Midlands (England)","60","60","41240","38090"
"In post","2021","Attorney General's Departments","Unknown","Yorkshire and The Humber","100","90","40610","36130"
"In post","2021","Attorney General's Departments","White","East Midlands (England)","300","280","39370","34480"
"In post","2021","Attorney General's Departments","White","East of England","360","320","40210","33290"
"In post","2021","Attorney General's Departments","White","London","2600","2440","52660","51830"
"In post","2021","Attorney General's Departments","White","North East (England)","310","280","38050","32370"
"In post","2021","Attorney General's Departments","White","North West (England)","790","740","39130","33310"
"In post","2021","Attorney General's Departments","White","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","White","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","White","South East (England)","540","500","43240","40000"
"In post","2021","Attorney General's Departments","White","South West (England)","280","260","41140","38890"
"In post","2021","Attorney General's Departments","White","Wales","300","280","40550","38000"
"In post","2021","Attorney General's Departments","White","West Midlands (England)","350","330","40570","38000"
"In post","2021","Attorney General's Departments","White","Yorkshire and The Humber","770","700","42360","38540"
"In post","2021","Cabinet Office","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","London","420","410","47350","41820"
"In post","2021","Cabinet Office","Asian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","London","240","230","42400","35600"
"In post","2021","Cabinet Office","Black","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","London","170","160","47490","40600"
"In post","2021","Cabinet Office","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","London","60","60","48440","41180"
"In post","2021","Cabinet Office","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","London","170","170","52990","54700"
"In post","2021","Cabinet Office","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East of England","50","50","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","London","2470","2450","46940","34550"
"In post","2021","Cabinet Office","Unknown","North East (England)","70","70","34530","28000"
"In post","2021","Cabinet Office","Unknown","North West (England)","250","250","48650","49700"
"In post","2021","Cabinet Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Scotland","70","70","50160","50260"
"In post","2021","Cabinet Office","Unknown","South East (England)","120","120","47130","36240"
"In post","2021","Cabinet Office","Unknown","South West (England)","110","110","60780","53320"
"In post","2021","Cabinet Office","Unknown","Unknown","440","440","34590","32000"
"In post","2021","Cabinet Office","Unknown","Wales","50","50","35430","29250"
"In post","2021","Cabinet Office","Unknown","West Midlands (England)","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Yorkshire and The Humber","350","330","37480","29250"
"In post","2021","Cabinet Office","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","White","East of England","60","60","40420","33300"
"In post","2021","Cabinet Office","White","London","2960","2910","53080","54700"
"In post","2021","Cabinet Office","White","North East (England)","330","310","28670","23850"
"In post","2021","Cabinet Office","White","North West (England)","170","170","45390","38420"
"In post","2021","Cabinet Office","White","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","White","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","White","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","White","South East (England)","80","70","37950","33300"
"In post","2021","Cabinet Office","White","South West (England)","70","70","44480","38650"
"In post","2021","Cabinet Office","White","Unknown","120","120","41300","36460"
"In post","2021","Cabinet Office","White","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","White","Yorkshire and The Humber","340","320","35710","33300"
"In post","2021","Chancellor's other departments","Asian","London","50","50","[c]","[c]"
"In post","2021","Chancellor's other departments","Asian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Black","London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Black","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Undeclared","London","30","30","[c]","[c]"
"In post","2021","Chancellor's other departments","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","White","London","230","220","65770","55220"
"In post","2021","Chancellor's other departments","White","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","White","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","White","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Asian","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Asian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Black","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Black","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","North West (England)","60","60","33220","29160"
"In post","2021","Charity Commission","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","White","London","40","40","[c]","[c]"
"In post","2021","Charity Commission","White","North West (England)","230","220","32520","29160"
"In post","2021","Charity Commission","White","South West (England)","50","50","35880","30450"
"In post","2021","Charity Commission","White","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","London","100","100","45900","37660"
"In post","2021","Competition and Markets Authority","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","London","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","London","40","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Unknown","London","60","50","78970","78810"
"In post","2021","Competition and Markets Authority","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","London","520","500","64350","59940"
"In post","2021","Competition and Markets Authority","White","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Scotland","50","50","[c]","[c]"
"In post","2021","Competition and Markets Authority","White","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","London","500","480","43200","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Wales","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","West Midlands (England)","100","90","28690","24570"
"In post","2021","Department for Business, Energy and Industrial Strategy","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","London","310","310","40730","38190"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","London","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Chinese","Scotland","[c]","[c]","[c]","[c]"
