"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Greater Manchester","520","490","28450","27370"
"In post","2021","Black","North West (England)","Lancashire","60","50","27760","27570"
"In post","2021","Black","North West (England)","Merseyside","110","110","28530","25410"
"In post","2021","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","70","70","41950","37500"
"In post","2021","Black","Scotland","Eastern Scotland","90","80","32700","27990"
"In post","2021","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Southern Scotland","30","30","[c]","[c]"
"In post","2021","Black","Scotland","West Central Scotland","100","90","28710","27570"
"In post","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","280","270","30400","28670"
"In post","2021","Black","South East (England)","Hampshire and Isle of Wight","170","150","28800","27570"
"In post","2021","Black","South East (England)","Kent","180","180","31630","29290"
"In post","2021","Black","South East (England)","Surrey, East and West Sussex","210","200","30660","28590"
"In post","2021","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","490","470","32780","31110"
"In post","2021","Black","Unknown","Unknown","60","60","30280","29870"
"In post","2021","Black","Wales","East Wales","160","150","29350","26860"
"In post","2021","Black","Wales","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","60","26380","25790"
"In post","2021","Black","West Midlands (England)","Shropshire and Staffordshire","110","100","28430","27570"
"In post","2021","Black","West Midlands (England)","West Midlands","1030","970","28310","26550"
"In post","2021","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","North Yorkshire","40","30","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","South Yorkshire","150","140","27790","25220"
"In post","2021","Black","Yorkshire and The Humber","West Yorkshire","320","310","28510","27570"
"In post","2021","Chinese","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","London","Inner London - East","110","110","44400","40450"
"In post","2021","Chinese","London","Inner London - West","360","360","44730","40860"
"In post","2021","Chinese","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","London","Outer London - South","70","60","39510","36160"
"In post","2021","Chinese","London","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","Chinese","North East (England)","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"In post","2021","Chinese","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","Greater Manchester","80","70","29800","25560"
"In post","2021","Chinese","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","Merseyside","60","50","28140","24890"
"In post","2021","Chinese","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2021","Chinese","South East (England)","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Chinese","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wales","East Wales","50","50","[c]","[c]"
"In post","2021","Chinese","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands (England)","West Midlands","40","40","[c]","[c]"
"In post","2021","Chinese","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","210","200","30360","27570"
"In post","2021","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","100","90","27890","27570"
"In post","2021","Mixed","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East of England","Bedfordshire and Hertfordshire","140","130","31830","29290"
"In post","2021","Mixed","East of England","East Anglia","180","170","28940","27570"
"In post","2021","Mixed","East of England","Essex","100","90","32100","29290"
"In post","2021","Mixed","London","Inner London - East","610","580","38210","32680"
"In post","2021","Mixed","London","Inner London - West","2050","2000","44360","39960"
"In post","2021","Mixed","London","Outer London - East and North East","120","110","30180","31060"
"In post","2021","Mixed","London","Outer London - South","360","340","35590","31060"
"In post","2021","Mixed","London","Outer London - West and North West","270","260","31790","31060"
"In post","2021","Mixed","North East (England)","Northumberland and Tyne and Wear","140","130","29610","27570"
"In post","2021","Mixed","North East (England)","Tees Valley and Durham","80","80","28800","26880"
"In post","2021","Mixed","North West (England)","Cheshire","50","40","[c]","[c]"
"In post","2021","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","North West (England)","Greater Manchester","330","310","29490","26670"
"In post","2021","Mixed","North West (England)","Lancashire","130","120","28650","27130"
"In post","2021","Mixed","North West (England)","Merseyside","250","230","29030","25040"
"In post","2021","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Overseas","Overseas","110","110","48540","48210"
"In post","2021","Mixed","Scotland","Eastern Scotland","120","110","37830","31810"
"In post","2021","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland","West Central Scotland","110","100","31740","27570"
"In post","2021","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","170","170","32290","29290"
"In post","2021","Mixed","South East (England)","Hampshire and Isle of Wight","190","180","31950","28650"
"In post","2021","Mixed","South East (England)","Kent","110","110","30700","29290"
"In post","2021","Mixed","South East (England)","Surrey, East and West Sussex","190","190","30500","27800"
"In post","2021","Mixed","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","South West (England)","Devon","100","90","31350","27570"
"In post","2021","Mixed","South West (England)","Dorset and Somerset","50","50","28840","27570"
"In post","2021","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","450","430","34250","30730"
"In post","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales","East Wales","280","260","32140","27620"
"In post","2021","Mixed","Wales","West Wales and The Valleys","100","90","27000","24470"
"In post","2021","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","60","60","27180","24440"
"In post","2021","Mixed","West Midlands (England)","Shropshire and Staffordshire","110","100","30960","27570"
"In post","2021","Mixed","West Midlands (England)","West Midlands","360","330","28510","27570"
"In post","2021","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"In post","2021","Mixed","Yorkshire and The Humber","North Yorkshire","50","50","37150","33300"
"In post","2021","Mixed","Yorkshire and The Humber","South Yorkshire","140","130","30810","27570"
"In post","2021","Mixed","Yorkshire and The Humber","West Yorkshire","270","250","31030","27570"
"In post","2021","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Other ethnicity","East of England","East Anglia","50","50","[c]","[c]"
"In post","2021","Other ethnicity","East of England","Essex","30","30","[c]","[c]"
"In post","2021","Other ethnicity","London","Inner London - East","270","250","42610","35570"
"In post","2021","Other ethnicity","London","Inner London - West","710","680","44660","39000"
"In post","2021","Other ethnicity","London","Outer London - East and North East","70","60","30590","31060"
"In post","2021","Other ethnicity","London","Outer London - South","100","100","35130","31060"
"In post","2021","Other ethnicity","London","Outer London - West and North West","130","120","33740","31060"
"In post","2021","Other ethnicity","North East (England)","Northumberland and Tyne and Wear","30","20","[c]","[c]"
"In post","2021","Other ethnicity","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Greater Manchester","80","80","32760","27570"
"In post","2021","Other ethnicity","North West (England)","Lancashire","30","30","[c]","[c]"
"In post","2021","Other ethnicity","North West (England)","Merseyside","50","40","[c]","[c]"
"In post","2021","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Overseas","Overseas","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Eastern Scotland","40","40","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Scotland","West Central Scotland","40","30","[c]","[c]"
"In post","2021","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","60","30620","28960"
"In post","2021","Other ethnicity","South East (England)","Hampshire and Isle of Wight","50","50","31630","27570"
"In post","2021","Other ethnicity","South East (England)","Kent","40","40","[c]","[c]"
"In post","2021","Other ethnicity","South East (England)","Surrey, East and West Sussex","60","60","28480","27230"
"In post","2021","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South West (England)","Devon","40","30","[c]","[c]"
"In post","2021","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","120","120","34320","30010"
"In post","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Wales","East Wales","70","70","32280","27570"
"In post","2021","Other ethnicity","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","West Midlands (England)","West Midlands","130","120","30430","27570"
"In post","2021","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Yorkshire and The Humber","South Yorkshire","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Yorkshire and The Humber","West Yorkshire","50","50","35810","31730"
"In post","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","500","460","31450","28130"
"In post","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","270","250","27380","26930"
"In post","2021","Undeclared","East Midlands (England)","Lincolnshire","140","130","31090","27570"
"In post","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","210","190","32800","30420"
"In post","2021","Undeclared","East of England","East Anglia","570","530","31140","27900"
"In post","2021","Undeclared","East of England","Essex","310","290","30990","29090"
"In post","2021","Undeclared","London","Inner London - East","930","870","40430","33090"
"In post","2021","Undeclared","London","Inner London - West","2340","2270","46680","42620"
"In post","2021","Undeclared","London","Outer London - East and North East","230","210","30950","31060"
"In post","2021","Undeclared","London","Outer London - South","580","550","37800","35070"
"In post","2021","Undeclared","London","Outer London - West and North West","600","540","34820","31060"
"In post","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","800","730","29280","25560"
"In post","2021","Undeclared","North East (England)","Tees Valley and Durham","240","220","28460","27130"
"In post","2021","Undeclared","North West (England)","Cheshire","130","130","31720","29330"
"In post","2021","Undeclared","North West (England)","Cumbria","90","80","31850","27570"
"In post","2021","Undeclared","North West (England)","Greater Manchester","790","730","31740","27570"
"In post","2021","Undeclared","North West (England)","Lancashire","530","470","28580","27570"
"In post","2021","Undeclared","North West (England)","Merseyside","690","620","29830","27130"
"In post","2021","Undeclared","Northern Ireland","Northern Ireland","100","90","28160","25560"
"In post","2021","Undeclared","Overseas","Overseas","200","190","47080","41620"
"In post","2021","Undeclared","Scotland","Eastern Scotland","640","590","34450","32060"
"In post","2021","Undeclared","Scotland","Highlands and Islands","70","70","29560","27570"
"In post","2021","Undeclared","Scotland","North Eastern Scotland","80","70","41810","33650"
"In post","2021","Undeclared","Scotland","Southern Scotland","160","140","29840","27570"
"In post","2021","Undeclared","Scotland","West Central Scotland","690","640","30960","27570"
"In post","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","460","440","34420","32000"
"In post","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","860","810","34960","33300"
"In post","2021","Undeclared","South East (England)","Kent","510","470","30230","27990"
"In post","2021","Undeclared","South East (England)","Surrey, East and West Sussex","440","390","31040","28350"
"In post","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","90","80","27690","26590"
"In post","2021","Undeclared","South West (England)","Devon","420","390","32220","27680"
"In post","2021","Undeclared","South West (England)","Dorset and Somerset","250","240","31410","29230"
"In post","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1700","1630","38900","37320"
"In post","2021","Undeclared","Unknown","Unknown","60","50","34660","30330"
"In post","2021","Undeclared","Wales","East Wales","620","580","34060","29540"
"In post","2021","Undeclared","Wales","West Wales and The Valleys","630","590","30020","27130"
"In post","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","140","130","29150","27570"
"In post","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","270","250","29960","27570"
"In post","2021","Undeclared","West Midlands (England)","West Midlands","850","770","30550","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","170","160","29200","27570"
"In post","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","200","190","32830","30040"
"In post","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","420","390","32090","27940"
"In post","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","610","560","30500","27570"
"In post","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","1800","1700","28540","25560"
"In post","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","740","690","25330","22850"
"In post","2021","Unknown","East Midlands (England)","Lincolnshire","150","150","27370","26300"
"In post","2021","Unknown","East of England","Bedfordshire and Hertfordshire","410","390","29890","28100"
"In post","2021","Unknown","East of England","East Anglia","1090","1030","28940","26350"
"In post","2021","Unknown","East of England","Essex","580","540","29370","26590"
"In post","2021","Unknown","London","Inner London - East","2010","1920","40340","34700"
"In post","2021","Unknown","London","Inner London - West","11100","10900","45400","39610"
"In post","2021","Unknown","London","Outer London - East and North East","460","450","29570","31060"
"In post","2021","Unknown","London","Outer London - South","1240","1200","36020","31150"
"In post","2021","Unknown","London","Outer London - West and North West","760","730","31520","30580"
"In post","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","3450","3120","26230","21440"
"In post","2021","Unknown","North East (England)","Tees Valley and Durham","900","850","25580","22850"
"In post","2021","Unknown","North West (England)","Cheshire","420","400","29660","27570"
"In post","2021","Unknown","North West (England)","Cumbria","320","310","25760","21050"
"In post","2021","Unknown","North West (England)","Greater Manchester","2790","2670","29300","25560"
"In post","2021","Unknown","North West (England)","Lancashire","1440","1330","26510","24440"
"In post","2021","Unknown","North West (England)","Merseyside","2300","2140","27250","22920"
"In post","2021","Unknown","Northern Ireland","Northern Ireland","650","610","25990","21440"
"In post","2021","Unknown","Overseas","Overseas","570","560","51740","51500"
"In post","2021","Unknown","Scotland","Eastern Scotland","4990","4690","31010","27570"
"In post","2021","Unknown","Scotland","Highlands and Islands","250","220","27680","26530"
"In post","2021","Unknown","Scotland","North Eastern Scotland","420","400","32600","29190"
"In post","2021","Unknown","Scotland","Southern Scotland","1420","1300","27310","22820"
"In post","2021","Unknown","Scotland","West Central Scotland","3060","2870","29550","26160"
"In post","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","1110","1060","31350","28350"
"In post","2021","Unknown","South East (England)","Hampshire and Isle of Wight","1520","1370","30470","26590"
"In post","2021","Unknown","South East (England)","Kent","740","710","28660","27850"
"In post","2021","Unknown","South East (England)","Surrey, East and West Sussex","870","810","29680","27570"
"In post","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","170","150","26640","22640"
"In post","2021","Unknown","South West (England)","Devon","1100","1020","29150","26120"
"In post","2021","Unknown","South West (England)","Dorset and Somerset","520","490","29620","26780"
"In post","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","2390","2280","34100","29690"
"In post","2021","Unknown","Unknown","Unknown","2440","2430","37020","32700"
"In post","2021","Unknown","Wales","East Wales","3040","2880","29020","25560"
"In post","2021","Unknown","Wales","West Wales and The Valleys","1430","1320","26880","21590"
"In post","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","370","350","26280","24610"
"In post","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","860","810","28610","25560"
"In post","2021","Unknown","West Midlands (England)","West Midlands","2380","2250","29100","25560"
"In post","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","410","390","25790","24880"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","570","540","30860","26670"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","800","760","31780","27570"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","3060","2930","29820","25560"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","8750","8080","31650","27570"
"In post","2021","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","3900","3580","28420","27130"
"In post","2021","White","East Midlands (England)","Lincolnshire","2450","2310","27840","26670"
"In post","2021","White","East of England","Bedfordshire and Hertfordshire","2950","2760","33160","30110"
"In post","2021","White","East of England","East Anglia","10060","9370","30280","27570"
"In post","2021","White","East of England","Essex","4110","3750","30790","29290"
"In post","2021","White","London","Inner London - East","8220","7840","47040","41030"
"In post","2021","White","London","Inner London - West","34260","33250","50080","48920"
"In post","2021","White","London","Outer London - East and North East","1550","1440","31410","31060"
"In post","2021","White","London","Outer London - South","5110","4830","40570","36160"
"In post","2021","White","London","Outer London - West and North West","3760","3480","35350","31870"
"In post","2021","White","North East (England)","Northumberland and Tyne and Wear","16510","14710","28680","25560"
"In post","2021","White","North East (England)","Tees Valley and Durham","7850","7080","28150","27130"
"In post","2021","White","North West (England)","Cheshire","3200","3010","31490","28840"
"In post","2021","White","North West (England)","Cumbria","1710","1530","28200","25560"
"In post","2021","White","North West (England)","Greater Manchester","13770","12870","31570","27570"
"In post","2021","White","North West (England)","Lancashire","10950","9940","28770","27570"
"In post","2021","White","North West (England)","Merseyside","15860","14420","28770","25560"
"In post","2021","White","Northern Ireland","Northern Ireland","3040","2850","28390","25560"
"In post","2021","White","Overseas","Overseas","2620","2610","50320","50430"
"In post","2021","White","Scotland","Eastern Scotland","13760","12930","35510","30650"
"In post","2021","White","Scotland","Highlands and Islands","1630","1530","28930","27570"
"In post","2021","White","Scotland","North Eastern Scotland","1300","1230","36360","30650"
"In post","2021","White","Scotland","Southern Scotland","4320","3880","29980","27570"
"In post","2021","White","Scotland","West Central Scotland","13660","12580","30900","27570"
"In post","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","6870","6540","33380","30400"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","12230","11290","32220","28650"
"In post","2021","White","South East (England)","Kent","6770","6300","29620","28130"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","6200","5660","30680","27570"
"In post","2021","White","South West (England)","Cornwall and Isles of Scilly","1360","1240","26510","26670"
"In post","2021","White","South West (England)","Devon","7280","6690","31520","27570"
"In post","2021","White","South West (England)","Dorset and Somerset","4320","4000","29590","27570"
"In post","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","23430","22210","36720","33300"
"In post","2021","White","Unknown","Unknown","970","920","33710","27570"
"In post","2021","White","Wales","East Wales","15820","14760","33240","28850"
"In post","2021","White","Wales","West Wales and The Valleys","13380","12040","28790","26470"
"In post","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","3150","2950","28320","26670"
"In post","2021","White","West Midlands (England)","Shropshire and Staffordshire","6650","6170","29940","27570"
