"Status","Year","Disability","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Female","Surrey, East and West Sussex","560","490","28350","27570"
"In post","2021","Declared disabled","Female","Tees Valley and Durham","680","580","26920","27130"
"In post","2021","Declared disabled","Female","Unknown","120","110","30860","27570"
"In post","2021","Declared disabled","Female","West Central Scotland","1030","880","27710","26120"
"In post","2021","Declared disabled","Female","West Midlands","1360","1200","28440","27570"
"In post","2021","Declared disabled","Female","West Wales and The Valleys","1190","990","25230","21710"
"In post","2021","Declared disabled","Female","West Yorkshire","1130","990","29490","27570"
"In post","2021","Declared disabled","Male","Bedfordshire and Hertfordshire","180","170","32320","29290"
"In post","2021","Declared disabled","Male","Berkshire, Buckinghamshire and Oxfordshire","450","440","32700","30460"
"In post","2021","Declared disabled","Male","Cheshire","140","130","30740","27570"
"In post","2021","Declared disabled","Male","Cornwall and Isles of Scilly","80","70","26520","26690"
"In post","2021","Declared disabled","Male","Cumbria","100","100","28820","26580"
"In post","2021","Declared disabled","Male","Derbyshire and Nottinghamshire","600","570","29430","27570"
"In post","2021","Declared disabled","Male","Devon","430","410","30230","27570"
"In post","2021","Declared disabled","Male","Dorset and Somerset","260","250","30070","27570"
"In post","2021","Declared disabled","Male","East Anglia","600","570","30630","28200"
"In post","2021","Declared disabled","Male","East Wales","720","680","32340","27680"
"In post","2021","Declared disabled","Male","East Yorkshire and Northern Lincolnshire","230","210","27560","26930"
"In post","2021","Declared disabled","Male","Eastern Scotland","820","790","33440","30080"
"In post","2021","Declared disabled","Male","Essex","240","230","31930","29290"
"In post","2021","Declared disabled","Male","Gloucestershire, Wiltshire and Bath/Bristol area","1460","1410","36440","33300"
"In post","2021","Declared disabled","Male","Greater Manchester","890","850","30270","27570"
"In post","2021","Declared disabled","Male","Hampshire and Isle of Wight","750","710","31300","28650"
"In post","2021","Declared disabled","Male","Herefordshire, Worcestershire and Warwickshire","150","140","29320","27570"
"In post","2021","Declared disabled","Male","Highlands and Islands","70","70","28510","27570"
"In post","2021","Declared disabled","Male","Inner London - East","600","580","39680","34870"
"In post","2021","Declared disabled","Male","Inner London - West","2270","2230","45720","40380"
"In post","2021","Declared disabled","Male","Kent","430","410","30470","29290"
"In post","2021","Declared disabled","Male","Lancashire","720","670","27820","27130"
"In post","2021","Declared disabled","Male","Leicestershire, Rutland and Northamptonshire","280","260","27030","25850"
"In post","2021","Declared disabled","Male","Lincolnshire","150","150","29680","27570"
"In post","2021","Declared disabled","Male","Merseyside","820","770","28610","25560"
"In post","2021","Declared disabled","Male","North Eastern Scotland","50","50","39650","32400"
"In post","2021","Declared disabled","Male","North Yorkshire","180","170","31590","28020"
"In post","2021","Declared disabled","Male","Northern Ireland","150","140","26090","23250"
"In post","2021","Declared disabled","Male","Northumberland and Tyne and Wear","880","820","27140","23420"
"In post","2021","Declared disabled","Male","Outer London - East and North East","150","140","30670","31060"
"In post","2021","Declared disabled","Male","Outer London - South","420","410","38400","35050"
"In post","2021","Declared disabled","Male","Outer London - West and North West","380","360","32850","31060"
"In post","2021","Declared disabled","Male","Overseas","140","140","48330","42800"
"In post","2021","Declared disabled","Male","Shropshire and Staffordshire","440","420","29850","27570"
"In post","2021","Declared disabled","Male","South Yorkshire","480","450","31090","27570"
"In post","2021","Declared disabled","Male","Southern Scotland","180","170","29110","26120"
"In post","2021","Declared disabled","Male","Surrey, East and West Sussex","390","360","29910","27570"
"In post","2021","Declared disabled","Male","Tees Valley and Durham","420","390","27840","27140"
"In post","2021","Declared disabled","Male","Unknown","70","70","32220","27570"
"In post","2021","Declared disabled","Male","West Central Scotland","720","670","29380","27570"
"In post","2021","Declared disabled","Male","West Midlands","740","700","29850","27570"
"In post","2021","Declared disabled","Male","West Wales and The Valleys","570","540","27900","26120"
"In post","2021","Declared disabled","Male","West Yorkshire","670","630","31530","27570"
"In post","2021","Declared disabled","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Female","Bedfordshire and Hertfordshire","1790","1620","31390","29290"
"In post","2021","Declared non-disabled","Female","Berkshire, Buckinghamshire and Oxfordshire","3290","3040","31270","28350"
"In post","2021","Declared non-disabled","Female","Cheshire","1310","1190","29870","27570"
"In post","2021","Declared non-disabled","Female","Cornwall and Isles of Scilly","670","590","25830","26590"
"In post","2021","Declared non-disabled","Female","Cumbria","1010","870","26320","24920"
"In post","2021","Declared non-disabled","Female","Derbyshire and Nottinghamshire","4630","4130","30650","27570"
"In post","2021","Declared non-disabled","Female","Devon","3220","2800","30120","27570"
"In post","2021","Declared non-disabled","Female","Dorset and Somerset","1760","1550","28320","27570"
"In post","2021","Declared non-disabled","Female","East Anglia","4500","4030","28700","27130"
"In post","2021","Declared non-disabled","Female","East Wales","7460","6760","32450","27570"
"In post","2021","Declared non-disabled","Female","East Yorkshire and Northern Lincolnshire","1730","1500","26780","26750"
"In post","2021","Declared non-disabled","Female","Eastern Scotland","5790","5280","34280","27570"
"In post","2021","Declared non-disabled","Female","Essex","2220","1980","29640","29290"
"In post","2021","Declared non-disabled","Female","Gloucestershire, Wiltshire and Bath/Bristol area","9630","8840","34010","30620"
"In post","2021","Declared non-disabled","Female","Greater Manchester","7330","6680","30640","27570"
"In post","2021","Declared non-disabled","Female","Hampshire and Isle of Wight","4960","4460","30620","27570"
"In post","2021","Declared non-disabled","Female","Herefordshire, Worcestershire and Warwickshire","1570","1410","27240","25400"
"In post","2021","Declared non-disabled","Female","Highlands and Islands","730","670","28070","27570"
"In post","2021","Declared non-disabled","Female","Inner London - East","6250","5830","40560","34100"
"In post","2021","Declared non-disabled","Female","Inner London - West","20790","19850","46750","41970"
"In post","2021","Declared non-disabled","Female","Kent","2990","2710","28760","27370"
"In post","2021","Declared non-disabled","Female","Lancashire","5850","5130","28090","27570"
"In post","2021","Declared non-disabled","Female","Leicestershire, Rutland and Northamptonshire","2510","2190","27170","25560"
"In post","2021","Declared non-disabled","Female","Lincolnshire","1020","930","26570","25560"
"In post","2021","Declared non-disabled","Female","Merseyside","8180","7190","27890","25310"
"In post","2021","Declared non-disabled","Female","North Eastern Scotland","530","480","33730","28170"
"In post","2021","Declared non-disabled","Female","North Yorkshire","1740","1610","33610","29180"
"In post","2021","Declared non-disabled","Female","Northern Ireland","1090","980","29000","25560"
"In post","2021","Declared non-disabled","Female","Northumberland and Tyne and Wear","8470","7230","27860","25560"
"In post","2021","Declared non-disabled","Female","Outer London - East and North East","1580","1420","30110","31060"
"In post","2021","Declared non-disabled","Female","Outer London - South","4410","4060","36360","31160"
"In post","2021","Declared non-disabled","Female","Outer London - West and North West","3570","3250","32030","31060"
"In post","2021","Declared non-disabled","Female","Overseas","980","970","48630","47000"
"In post","2021","Declared non-disabled","Female","Shropshire and Staffordshire","3120","2810","28860","27570"
"In post","2021","Declared non-disabled","Female","South Yorkshire","4260","3700","30370","27570"
"In post","2021","Declared non-disabled","Female","Southern Scotland","2040","1770","29500","27570"
"In post","2021","Declared non-disabled","Female","Surrey, East and West Sussex","3390","3010","29890","27570"
"In post","2021","Declared non-disabled","Female","Tees Valley and Durham","3820","3330","27490","25790"
"In post","2021","Declared non-disabled","Female","Unknown","580","530","32300","27570"
"In post","2021","Declared non-disabled","Female","West Central Scotland","6170","5480","29570","26570"
"In post","2021","Declared non-disabled","Female","West Midlands","7450","6590","30050","27570"
"In post","2021","Declared non-disabled","Female","West Wales and The Valleys","7140","6210","28040","26130"
"In post","2021","Declared non-disabled","Female","West Yorkshire","6220","5510","30830","27570"
"In post","2021","Declared non-disabled","Male","Bedfordshire and Hertfordshire","1330","1290","33660","30750"
"In post","2021","Declared non-disabled","Male","Berkshire, Buckinghamshire and Oxfordshire","3100","3040","34440","31810"
"In post","2021","Declared non-disabled","Male","Cheshire","930","910","32300","29180"
"In post","2021","Declared non-disabled","Male","Cornwall and Isles of Scilly","510","490","27370","26670"
"In post","2021","Declared non-disabled","Male","Cumbria","670","650","29630","25490"
"In post","2021","Declared non-disabled","Male","Derbyshire and Nottinghamshire","3420","3290","33230","28210"
"In post","2021","Declared non-disabled","Male","Devon","3380","3260","34290","31740"
"In post","2021","Declared non-disabled","Male","Dorset and Somerset","1780","1730","30710","28220"
"In post","2021","Declared non-disabled","Male","East Anglia","4030","3900","31270","28130"
"In post","2021","Declared non-disabled","Male","East Wales","6050","5860","35160","30130"
"In post","2021","Declared non-disabled","Male","East Yorkshire and Northern Lincolnshire","1610","1540","29230","27150"
"In post","2021","Declared non-disabled","Male","Eastern Scotland","4330","4220","36710","31810"
"In post","2021","Declared non-disabled","Male","Essex","1630","1540","32450","29290"
"In post","2021","Declared non-disabled","Male","Gloucestershire, Wiltshire and Bath/Bristol area","10720","10480","38830","36000"
"In post","2021","Declared non-disabled","Male","Greater Manchester","5790","5620","32530","27570"
"In post","2021","Declared non-disabled","Male","Hampshire and Isle of Wight","4810","4620","34690","31810"
"In post","2021","Declared non-disabled","Male","Herefordshire, Worcestershire and Warwickshire","1300","1270","28700","26700"
"In post","2021","Declared non-disabled","Male","Highlands and Islands","670","650","29840","27570"
"In post","2021","Declared non-disabled","Male","Inner London - East","4760","4630","44830","38320"
"In post","2021","Declared non-disabled","Male","Inner London - West","18670","18460","49330","45200"
"In post","2021","Declared non-disabled","Male","Kent","2940","2820","30230","29200"
"In post","2021","Declared non-disabled","Male","Lancashire","3950","3780","29590","27570"
"In post","2021","Declared non-disabled","Male","Leicestershire, Rutland and Northamptonshire","1730","1670","28870","27370"
"In post","2021","Declared non-disabled","Male","Lincolnshire","950","930","29690","27570"
"In post","2021","Declared non-disabled","Male","Merseyside","5250","5060","30090","26670"
"In post","2021","Declared non-disabled","Male","North Eastern Scotland","520","510","43490","35110"
"In post","2021","Declared non-disabled","Male","North Yorkshire","1590","1550","34710","30440"
"In post","2021","Declared non-disabled","Male","Northern Ireland","1230","1190","28350","25490"
"In post","2021","Declared non-disabled","Male","Northumberland and Tyne and Wear","5500","5290","30720","27570"
"In post","2021","Declared non-disabled","Male","Outer London - East and North East","1040","1010","31980","31060"
"In post","2021","Declared non-disabled","Male","Outer London - South","3290","3230","39960","35200"
"In post","2021","Declared non-disabled","Male","Outer London - West and North West","2920","2770","33350","31060"
"In post","2021","Declared non-disabled","Male","Overseas","1590","1590","49920","48120"
"In post","2021","Declared non-disabled","Male","Shropshire and Staffordshire","2500","2420","31350","27570"
"In post","2021","Declared non-disabled","Male","South Yorkshire","3020","2910","33200","27680"
"In post","2021","Declared non-disabled","Male","Southern Scotland","1440","1370","31410","27570"
"In post","2021","Declared non-disabled","Male","Surrey, East and West Sussex","2450","2320","31690","28350"
"In post","2021","Declared non-disabled","Male","Tees Valley and Durham","2540","2410","29200","27280"
"In post","2021","Declared non-disabled","Male","Unknown","430","420","33850","27570"
"In post","2021","Declared non-disabled","Male","West Central Scotland","4760","4590","31700","27570"
"In post","2021","Declared non-disabled","Male","West Midlands","4880","4740","32500","27570"
"In post","2021","Declared non-disabled","Male","West Wales and The Valleys","4330","4180","31420","27570"
"In post","2021","Declared non-disabled","Male","West Yorkshire","4830","4650","32980","27570"
"In post","2021","Declared non-disabled","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","Bedfordshire and Hertfordshire","120","110","30860","28900"
"In post","2021","Undeclared","Female","Berkshire, Buckinghamshire and Oxfordshire","320","290","31140","28670"
"In post","2021","Undeclared","Female","Cheshire","130","120","28810","27570"
"In post","2021","Undeclared","Female","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"In post","2021","Undeclared","Female","Cumbria","50","40","26770","25420"
"In post","2021","Undeclared","Female","Derbyshire and Nottinghamshire","390","350","29560","27570"
"In post","2021","Undeclared","Female","Devon","170","150","27450","26000"
"In post","2021","Undeclared","Female","Dorset and Somerset","150","130","29780","27570"
"In post","2021","Undeclared","Female","East Anglia","460","410","29500","27380"
"In post","2021","Undeclared","Female","East Wales","410","370","30850","27570"
"In post","2021","Undeclared","Female","East Yorkshire and Northern Lincolnshire","140","120","28270","27570"
"In post","2021","Undeclared","Female","Eastern Scotland","290","260","31150","27570"
"In post","2021","Undeclared","Female","Essex","190","170","29640","29050"
"In post","2021","Undeclared","Female","Gloucestershire, Wiltshire and Bath/Bristol area","720","660","34680","31990"
"In post","2021","Undeclared","Female","Greater Manchester","580","530","29810","27570"
"In post","2021","Undeclared","Female","Hampshire and Isle of Wight","440","400","30360","27380"
"In post","2021","Undeclared","Female","Herefordshire, Worcestershire and Warwickshire","170","160","28350","26330"
"In post","2021","Undeclared","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","Inner London - East","540","490","39370","33930"
"In post","2021","Undeclared","Female","Inner London - West","1690","1630","43780","39460"
"In post","2021","Undeclared","Female","Kent","340","300","28900","27370"
"In post","2021","Undeclared","Female","Lancashire","490","440","27650","27130"
"In post","2021","Undeclared","Female","Leicestershire, Rutland and Northamptonshire","220","200","26050","25830"
"In post","2021","Undeclared","Female","Lincolnshire","100","90","27070","23240"
"In post","2021","Undeclared","Female","Merseyside","410","360","28810","26670"
"In post","2021","Undeclared","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","North Yorkshire","140","130","32750","30810"
"In post","2021","Undeclared","Female","Northern Ireland","100","90","28810","26750"
"In post","2021","Undeclared","Female","Northumberland and Tyne and Wear","460","400","27360","25560"
"In post","2021","Undeclared","Female","Outer London - East and North East","150","140","29600","30340"
"In post","2021","Undeclared","Female","Outer London - South","310","290","35900","31120"
"In post","2021","Undeclared","Female","Outer London - West and North West","250","230","32820","31060"
"In post","2021","Undeclared","Female","Overseas","50","50","[c]","[c]"
"In post","2021","Undeclared","Female","Shropshire and Staffordshire","280","250","28910","26910"
"In post","2021","Undeclared","Female","South Yorkshire","280","260","32010","29730"
"In post","2021","Undeclared","Female","Southern Scotland","70","60","29130","26160"
"In post","2021","Undeclared","Female","Surrey, East and West Sussex","320","290","30020","27570"
"In post","2021","Undeclared","Female","Tees Valley and Durham","320","280","27850","27130"
"In post","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Female","West Central Scotland","340","300","28200","26280"
"In post","2021","Undeclared","Female","West Midlands","490","440","29660","27570"
"In post","2021","Undeclared","Female","West Wales and The Valleys","470","400","26370","21590"
"In post","2021","Undeclared","Female","West Yorkshire","460","410","30340","27570"
"In post","2021","Undeclared","Male","Bedfordshire and Hertfordshire","130","130","33810","31880"
"In post","2021","Undeclared","Male","Berkshire, Buckinghamshire and Oxfordshire","410","400","35090","34250"
"In post","2021","Undeclared","Male","Cheshire","150","140","32310","31650"
"In post","2021","Undeclared","Male","Cornwall and Isles of Scilly","50","50","27840","26630"
"In post","2021","Undeclared","Male","Cumbria","60","60","32060","29180"
"In post","2021","Undeclared","Male","Derbyshire and Nottinghamshire","400","380","31570","31650"
"In post","2021","Undeclared","Male","Devon","280","260","30560","28220"
"In post","2021","Undeclared","Male","Dorset and Somerset","260","240","31390","31650"
"In post","2021","Undeclared","Male","East Anglia","660","620","32060","31650"
"In post","2021","Undeclared","Male","East Wales","570","540","31790","28850"
"In post","2021","Undeclared","Male","East Yorkshire and Northern Lincolnshire","280","260","31540","31650"
"In post","2021","Undeclared","Male","Eastern Scotland","250","250","32440","27570"
"In post","2021","Undeclared","Male","Essex","180","170","33600","31100"
"In post","2021","Undeclared","Male","Gloucestershire, Wiltshire and Bath/Bristol area","1150","1120","39840","38090"
"In post","2021","Undeclared","Male","Greater Manchester","620","580","31130","31180"
"In post","2021","Undeclared","Male","Hampshire and Isle of Wight","750","710","34250","31990"
"In post","2021","Undeclared","Male","Herefordshire, Worcestershire and Warwickshire","230","220","31250","31900"
"In post","2021","Undeclared","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Male","Inner London - East","470","440","41260","35900"
"In post","2021","Undeclared","Male","Inner London - West","1970","1950","46700","42460"
"In post","2021","Undeclared","Male","Kent","440","410","31610","30890"
"In post","2021","Undeclared","Male","Lancashire","510","470","29470","27680"
"In post","2021","Undeclared","Male","Leicestershire, Rutland and Northamptonshire","230","220","29810","31180"
"In post","2021","Undeclared","Male","Lincolnshire","160","150","30220","29600"
"In post","2021","Undeclared","Male","Merseyside","460","430","30840","27570"
"In post","2021","Undeclared","Male","North Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Undeclared","Male","North Yorkshire","190","190","32420","30810"
"In post","2021","Undeclared","Male","Northern Ireland","110","110","28340","25560"
"In post","2021","Undeclared","Male","Northumberland and Tyne and Wear","500","480","30540","27570"
"In post","2021","Undeclared","Male","Outer London - East and North East","150","150","33140","33950"
"In post","2021","Undeclared","Male","Outer London - South","260","250","41010","36620"
"In post","2021","Undeclared","Male","Outer London - West and North West","300","290","36410","31800"
"In post","2021","Undeclared","Male","Overseas","120","120","46480","41160"
"In post","2021","Undeclared","Male","Shropshire and Staffordshire","370","350","30390","28410"
"In post","2021","Undeclared","Male","South Yorkshire","310","300","32110","30830"
"In post","2021","Undeclared","Male","Southern Scotland","90","80","31630","27570"
"In post","2021","Undeclared","Male","Surrey, East and West Sussex","360","340","32400","31650"
"In post","2021","Undeclared","Male","Tees Valley and Durham","490","440","30700","31650"
"In post","2021","Undeclared","Male","Unknown","30","30","[c]","[c]"
"In post","2021","Undeclared","Male","West Central Scotland","300","290","30890","27570"
"In post","2021","Undeclared","Male","West Midlands","410","390","31580","27570"
"In post","2021","Undeclared","Male","West Wales and The Valleys","490","460","30990","27370"
"In post","2021","Undeclared","Male","West Yorkshire","480","460","31120","31650"
"In post","2021","Unknown","Female","Bedfordshire and Hertfordshire","340","320","33050","30200"
"In post","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","620","580","33610","29290"
"In post","2021","Unknown","Female","Cheshire","480","470","31530","30640"
"In post","2021","Unknown","Female","Cornwall and Isles of Scilly","70","60","29480","22640"
"In post","2021","Unknown","Female","Cumbria","40","40","[c]","[c]"
"In post","2021","Unknown","Female","Derbyshire and Nottinghamshire","960","890","28410","25560"
"In post","2021","Unknown","Female","Devon","430","400","26390","22350"
"In post","2021","Unknown","Female","Dorset and Somerset","270","240","28620","24920"
"In post","2021","Unknown","Female","East Anglia","650","590","31060","26440"
"In post","2021","Unknown","Female","East Wales","2060","1880","28500","25560"
"In post","2021","Unknown","Female","East Yorkshire and Northern Lincolnshire","180","170","24950","22350"
"In post","2021","Unknown","Female","Eastern Scotland","3540","3290","33200","29350"
"In post","2021","Unknown","Female","Essex","350","310","29900","25850"
"In post","2021","Unknown","Female","Gloucestershire, Wiltshire and Bath/Bristol area","1770","1640","34640","31810"
"In post","2021","Unknown","Female","Greater Manchester","1590","1480","29040","25560"
"In post","2021","Unknown","Female","Hampshire and Isle of Wight","1260","1110","29510","26350"
"In post","2021","Unknown","Female","Herefordshire, Worcestershire and Warwickshire","120","110","24900","22850"
"In post","2021","Unknown","Female","Highlands and Islands","170","150","27330","26160"
"In post","2021","Unknown","Female","Inner London - East","1880","1790","41460","36160"
"In post","2021","Unknown","Female","Inner London - West","6920","6720","44270","38670"
"In post","2021","Unknown","Female","Kent","360","340","28150","25560"
"In post","2021","Unknown","Female","Lancashire","700","630","26070","22350"
"In post","2021","Unknown","Female","Leicestershire, Rutland and Northamptonshire","460","410","25280","22350"
"In post","2021","Unknown","Female","Lincolnshire","90","90","26750","21580"
"In post","2021","Unknown","Female","Merseyside","1630","1460","27710","22970"
"In post","2021","Unknown","Female","North Eastern Scotland","300","280","30650","28410"
"In post","2021","Unknown","Female","North Yorkshire","300","280","32250","26670"
"In post","2021","Unknown","Female","Northern Ireland","400","360","26610","22330"
"In post","2021","Unknown","Female","Northumberland and Tyne and Wear","2310","1960","25330","21440"
"In post","2021","Unknown","Female","Outer London - East and North East","200","190","27870","28720"
"In post","2021","Unknown","Female","Outer London - South","700","670","34730","31060"
"In post","2021","Unknown","Female","Outer London - West and North West","630","590","37780","31060"
"In post","2021","Unknown","Female","Overseas","390","390","50680","46620"
"In post","2021","Unknown","Female","Shropshire and Staffordshire","510","480","29110","23970"
"In post","2021","Unknown","Female","South Yorkshire","420","400","30460","27570"
"In post","2021","Unknown","Female","Southern Scotland","1060","930","27190","23340"
"In post","2021","Unknown","Female","Surrey, East and West Sussex","430","400","30490","27570"
"In post","2021","Unknown","Female","Tees Valley and Durham","560","530","24700","22350"
"In post","2021","Unknown","Female","Unknown","480","470","34480","32000"
"In post","2021","Unknown","Female","West Central Scotland","1960","1800","31070","26670"
"In post","2021","Unknown","Female","West Midlands","1520","1420","30360","25560"
"In post","2021","Unknown","Female","West Wales and The Valleys","880","800","25470","21590"
"In post","2021","Unknown","Female","West Yorkshire","1750","1640","31450","26800"
"In post","2021","Unknown","Male","Bedfordshire and Hertfordshire","310","310","35380","31810"
"In post","2021","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","850","830","34080","30400"
"In post","2021","Unknown","Male","Cheshire","490","490","34990","34140"
"In post","2021","Unknown","Male","Cornwall and Isles of Scilly","90","90","25170","21950"
"In post","2021","Unknown","Male","Cumbria","70","70","32870","30630"
"In post","2021","Unknown","Male","Derbyshire and Nottinghamshire","950","920","29580","25560"
"In post","2021","Unknown","Male","Devon","580","560","29690","26650"
"In post","2021","Unknown","Male","Dorset and Somerset","410","390","31540","27540"
"In post","2021","Unknown","Male","East Anglia","810","790","31880","27920"
"In post","2021","Unknown","Male","East Wales","2040","1990","30840","26670"
"In post","2021","Unknown","Male","East Yorkshire and Northern Lincolnshire","270","260","26280","24920"
"In post","2021","Unknown","Male","Eastern Scotland","3720","3570","33870","32140"
"In post","2021","Unknown","Male","Essex","330","320","31750","28130"
"In post","2021","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","2320","2280","38530","35740"
"In post","2021","Unknown","Male","Greater Manchester","1670","1640","30740","26130"
"In post","2021","Unknown","Male","Hampshire and Isle of Wight","1450","1350","32350","28650"
"In post","2021","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","160","160","28060","24440"
"In post","2021","Unknown","Male","Highlands and Islands","180","170","30120","29190"
"In post","2021","Unknown","Male","Inner London - East","1740","1710","45290","40000"
"In post","2021","Unknown","Male","Inner London - West","5900","5850","47040","40650"
"In post","2021","Unknown","Male","Kent","490","490","31420","29290"
"In post","2021","Unknown","Male","Lancashire","660","640","26920","23440"
"In post","2021","Unknown","Male","Leicestershire, Rutland and Northamptonshire","370","360","26580","23970"
"In post","2021","Unknown","Male","Lincolnshire","120","110","27550","24440"
"In post","2021","Unknown","Male","Merseyside","1270","1240","29770","25560"
"In post","2021","Unknown","Male","North Eastern Scotland","330","310","33420","33650"
"In post","2021","Unknown","Male","North Yorkshire","310","300","30340","26670"
"In post","2021","Unknown","Male","Northern Ireland","570","560","26360","21880"
"In post","2021","Unknown","Male","Northumberland and Tyne and Wear","1810","1740","28320","25560"
"In post","2021","Unknown","Male","Outer London - East and North East","170","170","30620","31060"
"In post","2021","Unknown","Male","Outer London - South","690","670","37920","35050"
"In post","2021","Unknown","Male","Outer London - West and North West","500","490","36600","31060"
"In post","2021","Unknown","Male","Overseas","400","400","54610","53470"
"In post","2021","Unknown","Male","Shropshire and Staffordshire","460","450","30970","25560"
"In post","2021","Unknown","Male","South Yorkshire","410","400","32440","27570"
"In post","2021","Unknown","Male","Southern Scotland","820","780","28830","25560"
"In post","2021","Unknown","Male","Surrey, East and West Sussex","410","400","31380","29170"
"In post","2021","Unknown","Male","Tees Valley and Durham","430","420","26480","24440"
"In post","2021","Unknown","Male","Unknown","1990","1990","37870","33570"
"In post","2021","Unknown","Male","West Central Scotland","2650","2530","32660","31810"
"In post","2021","Unknown","Male","West Midlands","1370","1330","32510","28130"
"In post","2021","Unknown","Male","West Wales and The Valleys","640","620","28340","23840"
"In post","2021","Unknown","Male","West Yorkshire","1710","1680","30530","25560"
"In post","2021","Unknown","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Female","Bedfordshire and Hertfordshire","370","330","31850","29290"
"In post","2022","Declared disabled","Female","Berkshire, Buckinghamshire and Oxfordshire","600","550","31840","28920"
"In post","2022","Declared disabled","Female","Cheshire","300","260","29480","27570"
"In post","2022","Declared disabled","Female","Cornwall and Isles of Scilly","160","140","26620","27570"
"In post","2022","Declared disabled","Female","Cumbria","150","130","27790","25190"
