"Status","Year","Region_ITL3","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Barnet","Unknown","London","70","70","34930","31060"
"In post","2021","Barnet","White","London","760","710","42850","37960"
"In post","2021","Barnsley, Doncaster and Rotherham","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","Yorkshire and The Humber","100","90","26500","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Yorkshire and The Humber","270","250","25090","24280"
"In post","2021","Barnsley, Doncaster and Rotherham","White","Yorkshire and The Humber","2560","2270","27350","27380"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","South West (England)","360","350","35790","33190"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","South West (England)","270","260","33950","33000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","South West (England)","200","200","35330","32700"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","South West (England)","60","60","37110","37170"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","South West (England)","770","740","40640","39980"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","South West (England)","890","860","34820","31600"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","South West (England)","10800","10350","38000","34740"
"In post","2021","Bedford","Asian","East of England","80","70","27780","27570"
"In post","2021","Bedford","Black","East of England","30","30","[c]","[c]"
"In post","2021","Bedford","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","East of England","110","100","28680","27570"
"In post","2021","Bedford","White","East of England","570","530","30900","29530"
"In post","2021","Belfast","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Northern Ireland","70","60","28530","25560"
"In post","2021","Belfast","Unknown","Northern Ireland","590","560","26050","21440"
"In post","2021","Belfast","White","Northern Ireland","2120","1970","29700","25560"
"In post","2021","Berkshire","Asian","South East (England)","300","280","30340","29290"
"In post","2021","Berkshire","Black","South East (England)","90","80","32390","29290"
"In post","2021","Berkshire","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","South East (England)","60","60","35940","30960"
"In post","2021","Berkshire","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","South East (England)","170","160","34500","31880"
"In post","2021","Berkshire","Unknown","South East (England)","440","420","33000","29290"
"In post","2021","Berkshire","White","South East (England)","1870","1800","35420","31900"
"In post","2021","Bexley and Greenwich","Asian","London","110","100","30500","31060"
"In post","2021","Bexley and Greenwich","Black","London","260","260","31000","31060"
"In post","2021","Bexley and Greenwich","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","London","60","60","31680","31060"
"In post","2021","Bexley and Greenwich","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","London","80","70","32730","31120"
"In post","2021","Bexley and Greenwich","Unknown","London","250","250","30270","31050"
"In post","2021","Bexley and Greenwich","White","London","990","930","32490","31880"
"In post","2021","Birmingham","Asian","West Midlands (England)","2440","2260","27080","25560"
"In post","2021","Birmingham","Black","West Midlands (England)","760","710","28440","26120"
"In post","2021","Birmingham","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Mixed","West Midlands (England)","220","210","28920","27430"
"In post","2021","Birmingham","Other ethnicity","West Midlands (England)","100","90","30280","26390"
"In post","2021","Birmingham","Undeclared","West Midlands (England)","560","510","31100","27570"
"In post","2021","Birmingham","Unknown","West Midlands (England)","1810","1710","28820","25560"
"In post","2021","Birmingham","White","West Midlands (England)","5700","5280","34150","29270"
"In post","2021","Blackburn with Darwen","Asian","North West (England)","130","110","25510","27570"
"In post","2021","Blackburn with Darwen","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","North West (England)","50","40","[c]","[c]"
"In post","2021","Blackburn with Darwen","White","North West (England)","290","260","27570","27570"
"In post","2021","Blackpool","Asian","North West (England)","90","80","29550","27570"
"In post","2021","Blackpool","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Mixed","North West (England)","40","30","[c]","[c]"
"In post","2021","Blackpool","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Undeclared","North West (England)","190","170","29980","27570"
"In post","2021","Blackpool","Unknown","North West (England)","400","370","28880","27570"
"In post","2021","Blackpool","White","North West (England)","4400","4020","29070","27570"
"In post","2021","Bournemouth and Poole","Asian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Black","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","South West (England)","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","South West (England)","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","White","South West (England)","610","540","26950","27570"
"In post","2021","Bradford","Asian","Yorkshire and The Humber","680","610","25130","21440"
"In post","2021","Bradford","Black","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2021","Bradford","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Mixed","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Bradford","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","Yorkshire and The Humber","140","120","26580","25560"
"In post","2021","Bradford","Unknown","Yorkshire and The Humber","490","450","25130","21010"
"In post","2021","Bradford","White","Yorkshire and The Humber","1700","1490","28590","26120"
"In post","2021","Breckland and South Norfolk","Asian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Black","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","East of England","40","40","[c]","[c]"
"In post","2021","Breckland and South Norfolk","White","East of England","470","450","29010","26910"
"In post","2021","Brent","Asian","London","140","130","29920","31060"
"In post","2021","Brent","Black","London","130","130","29690","31060"
"In post","2021","Brent","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","London","50","50","31610","31060"
"In post","2021","Brent","Unknown","London","80","80","31530","30850"
"In post","2021","Brent","White","London","160","150","34270","31060"
"In post","2021","Bridgend and Neath Port Talbot","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","Wales","30","30","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","White","Wales","640","570","27180","27570"
"In post","2021","Brighton and Hove","Asian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Black","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","South East (England)","60","60","29840","27270"
"In post","2021","Brighton and Hove","White","South East (England)","520","470","30910","27570"
"In post","2021","Bristol, City of","Asian","South West (England)","160","150","33640","27620"
"In post","2021","Bristol, City of","Black","South West (England)","130","120","30580","27570"
"In post","2021","Bristol, City of","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Mixed","South West (England)","120","110","32870","29430"
"In post","2021","Bristol, City of","Other ethnicity","South West (England)","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Undeclared","South West (England)","300","270","36450","31810"
"In post","2021","Bristol, City of","Unknown","South West (England)","850","800","33010","29250"
"In post","2021","Bristol, City of","White","South West (England)","5010","4640","36640","31810"
"In post","2021","Bromley","Asian","London","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Black","London","100","100","29760","31060"
"In post","2021","Bromley","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Mixed","London","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Other ethnicity","London","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","London","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","London","40","40","[c]","[c]"
"In post","2021","Bromley","White","London","250","220","29070","30700"
"In post","2021","Buckinghamshire CC","Asian","South East (England)","90","90","30820","27570"
"In post","2021","Buckinghamshire CC","Black","South East (England)","50","50","29180","27570"
"In post","2021","Buckinghamshire CC","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Mixed","South East (England)","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Undeclared","South East (England)","70","70","33610","33520"
"In post","2021","Buckinghamshire CC","Unknown","South East (England)","150","140","32220","28860"
"In post","2021","Buckinghamshire CC","White","South East (England)","1270","1210","32300","29920"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","White","Scotland","180","170","29590","27570"
"In post","2021","Calderdale and Kirklees","Asian","Yorkshire and The Humber","140","130","26460","27570"
"In post","2021","Calderdale and Kirklees","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Undeclared","Yorkshire and The Humber","60","50","27810","27570"
"In post","2021","Calderdale and Kirklees","Unknown","Yorkshire and The Humber","120","100","25890","27570"
"In post","2021","Calderdale and Kirklees","White","Yorkshire and The Humber","700","620","27290","27570"
"In post","2021","Cambridgeshire CC","Asian","East of England","80","80","35750","29510"
"In post","2021","Cambridgeshire CC","Black","East of England","50","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Mixed","East of England","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Undeclared","East of England","180","170","35990","33300"
"In post","2021","Cambridgeshire CC","Unknown","East of England","280","270","30360","28400"
"In post","2021","Cambridgeshire CC","White","East of England","2720","2570","34010","31610"
"In post","2021","Camden and City of London","Asian","London","580","540","33280","29570"
"In post","2021","Camden and City of London","Black","London","460","440","30330","28780"
"In post","2021","Camden and City of London","Chinese","London","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Mixed","London","100","100","36800","31060"
"In post","2021","Camden and City of London","Other ethnicity","London","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Undeclared","London","250","230","38390","36160"
"In post","2021","Camden and City of London","Unknown","London","580","570","33680","30160"
"In post","2021","Camden and City of London","White","London","1600","1540","44080","36540"
"In post","2021","Cardiff and Vale of Glamorgan","Asian","Wales","240","220","29530","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Black","Wales","100","100","27870","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Chinese","Wales","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Mixed","Wales","180","170","32110","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Other ethnicity","Wales","60","60","31910","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","Wales","410","380","34630","30660"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","Wales","1620","1530","27590","25560"
"In post","2021","Cardiff and Vale of Glamorgan","White","Wales","9420","8780","33980","28850"
"In post","2021","Causeway Coast and Glens","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","White","Northern Ireland","60","60","20770","20310"
"In post","2021","Central Bedfordshire","Asian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Black","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Chinese","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Mixed","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Undeclared","East of England","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","White","East of England","350","340","30310","27570"
"In post","2021","Central Hampshire","Asian","South East (England)","50","50","33840","29670"
"In post","2021","Central Hampshire","Black","South East (England)","50","50","[c]","[c]"
"In post","2021","Central Hampshire","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Mixed","South East (England)","60","50","34340","29200"
"In post","2021","Central Hampshire","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Undeclared","South East (England)","300","300","39230","38780"
"In post","2021","Central Hampshire","Unknown","South East (England)","300","290","36860","32360"
"In post","2021","Central Hampshire","White","South East (England)","3400","3270","36030","33300"
"In post","2021","Central Valleys","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Undeclared","Wales","60","60","37930","35950"
"In post","2021","Central Valleys","Unknown","Wales","100","100","37440","31420"
"In post","2021","Central Valleys","White","Wales","1520","1410","34280","28850"
"In post","2021","Cheshire East","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Unknown","North West (England)","130","120","26240","24920"
"In post","2021","Cheshire East","White","North West (England)","580","530","30780","27570"
"In post","2021","Cheshire West and Chester","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","White","North West (England)","400","370","25940","26700"
"In post","2021","Chorley and West Lancashire","Asian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Black","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Unknown","North West (England)","190","180","27240","26300"
"In post","2021","Chorley and West Lancashire","White","North West (England)","1070","980","30060","27570"
"In post","2021","City of Edinburgh","Asian","Scotland","130","120","34410","30650"
"In post","2021","City of Edinburgh","Black","Scotland","70","70","35030","31230"
"In post","2021","City of Edinburgh","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Mixed","Scotland","90","80","40290","33270"
"In post","2021","City of Edinburgh","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","City of Edinburgh","Undeclared","Scotland","340","320","38890","33650"
"In post","2021","City of Edinburgh","Unknown","Scotland","3290","3140","32450","29350"
"In post","2021","City of Edinburgh","White","Scotland","8850","8420","39220","34150"
"In post","2021","Clackmannanshire and Fife","Asian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Chinese","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Clackmannanshire and Fife","Undeclared","Scotland","70","70","31980","33650"
"In post","2021","Clackmannanshire and Fife","Unknown","Scotland","330","300","28060","25980"
"In post","2021","Clackmannanshire and Fife","White","Scotland","940","870","30320","27570"
"In post","2021","Conwy and Denbighshire","Asian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Black","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Chinese","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Mixed","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Undeclared","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Conwy and Denbighshire","White","Wales","630","590","35220","31420"
"In post","2021","Cornwall and Isles of Scilly","Asian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Black","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Undeclared","South West (England)","90","80","27690","26590"
"In post","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","170","150","26640","22640"
"In post","2021","Cornwall and Isles of Scilly","White","South West (England)","1360","1240","26510","26670"
"In post","2021","Coventry","Asian","West Midlands (England)","420","400","33600","29730"
