"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South and West Derbyshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South and West Derbyshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Suffolk","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Swansea","Female","30","30","[c]","[c]"
"In post","2021","16-19","Swansea","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tyneside","Male","40","30","[c]","[c]"
"In post","2021","16-19","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Male","30","30","[c]","[c]"
"In post","2021","16-19","Wakefield","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wakefield","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Lothian","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Lothian","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Westminster","Female","50","50","25820","25140"
"In post","2021","16-19","Westminster","Male","50","50","[c]","[c]"
"In post","2021","16-19","Wiltshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wiltshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Worcestershire","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","York","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","York","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Female","140","130","26920","26160"
"In post","2021","20-29","Aberdeen City and Aberdeenshire","Male","90","90","27540","27150"
"In post","2021","20-29","Angus and Dundee City","Female","120","120","23390","21010"
"In post","2021","20-29","Angus and Dundee City","Male","90","90","22730","21010"
"In post","2021","20-29","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Barking & Dagenham and Havering","Female","50","50","29390","31060"
"In post","2021","20-29","Barking & Dagenham and Havering","Male","40","40","[c]","[c]"
"In post","2021","20-29","Barnet","Female","230","220","30550","31060"
"In post","2021","20-29","Barnet","Male","110","100","30320","31060"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Female","240","230","24440","22920"
"In post","2021","20-29","Barnsley, Doncaster and Rotherham","Male","170","170","25100","25790"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","1180","1150","27270","26670"
"In post","2021","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","1640","1630","28070","27540"
"In post","2021","20-29","Bedford","Female","90","90","26590","27570"
"In post","2021","20-29","Bedford","Male","70","70","28030","29050"
"In post","2021","20-29","Belfast","Female","190","180","23490","20140"
"In post","2021","20-29","Belfast","Male","200","190","23130","20140"
"In post","2021","20-29","Berkshire","Female","180","180","28010","26610"
"In post","2021","20-29","Berkshire","Male","240","240","29370","27680"
"In post","2021","20-29","Bexley and Greenwich","Female","200","190","29220","31060"
"In post","2021","20-29","Bexley and Greenwich","Male","130","130","30260","31060"
"In post","2021","20-29","Birmingham","Female","1000","970","25030","23140"
"In post","2021","20-29","Birmingham","Male","800","790","25950","24880"
"In post","2021","20-29","Blackburn with Darwen","Female","30","30","[c]","[c]"
"In post","2021","20-29","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Blackpool","Female","290","290","24470","21010"
"In post","2021","20-29","Blackpool","Male","290","290","24430","21010"
"In post","2021","20-29","Bournemouth and Poole","Female","40","30","[c]","[c]"
"In post","2021","20-29","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bradford","Female","230","220","23610","21010"
"In post","2021","20-29","Bradford","Male","250","240","23640","20750"
"In post","2021","20-29","Breckland and South Norfolk","Female","40","40","[c]","[c]"
"In post","2021","20-29","Breckland and South Norfolk","Male","60","60","24050","23970"
"In post","2021","20-29","Brent","Female","70","70","29250","31060"
"In post","2021","20-29","Brent","Male","40","40","[c]","[c]"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Female","60","50","25080","27570"
"In post","2021","20-29","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Brighton and Hove","Female","60","50","25310","26970"
"In post","2021","20-29","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Bristol, City of","Female","650","630","27440","25560"
"In post","2021","20-29","Bristol, City of","Male","460","450","28590","26050"
"In post","2021","20-29","Bromley","Female","40","40","[c]","[c]"
"In post","2021","20-29","Bromley","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Buckinghamshire CC","Female","170","170","27790","27850"
"In post","2021","20-29","Buckinghamshire CC","Male","90","90","28080","28000"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Calderdale and Kirklees","Female","60","60","25550","27570"
"In post","2021","20-29","Calderdale and Kirklees","Male","50","50","[c]","[c]"
"In post","2021","20-29","Cambridgeshire CC","Female","230","220","26630","26670"
"In post","2021","20-29","Cambridgeshire CC","Male","220","220","27680","27570"
"In post","2021","20-29","Camden and City of London","Female","290","290","30510","29250"
"In post","2021","20-29","Camden and City of London","Male","280","280","33370","29570"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Female","1040","1020","25760","25030"
"In post","2021","20-29","Cardiff and Vale of Glamorgan","Male","940","930","25590","25560"
"In post","2021","20-29","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Central Hampshire","Female","290","290","28560","28650"
"In post","2021","20-29","Central Hampshire","Male","350","350","29540","28650"
"In post","2021","20-29","Central Valleys","Female","100","100","25720","24320"
"In post","2021","20-29","Central Valleys","Male","50","50","26200","26930"
"In post","2021","20-29","Cheshire East","Female","80","80","24870","24920"
"In post","2021","20-29","Cheshire East","Male","40","40","[c]","[c]"
"In post","2021","20-29","Cheshire West and Chester","Female","30","30","[c]","[c]"
"In post","2021","20-29","Cheshire West and Chester","Male","40","40","[c]","[c]"
"In post","2021","20-29","Chorley and West Lancashire","Female","110","110","25130","24620"
"In post","2021","20-29","Chorley and West Lancashire","Male","90","90","24860","24920"
"In post","2021","20-29","City of Edinburgh","Female","1280","1250","27920","26160"
"In post","2021","20-29","City of Edinburgh","Male","910","910","27350","25590"
"In post","2021","20-29","Clackmannanshire and Fife","Female","80","70","25410","24030"
"In post","2021","20-29","Clackmannanshire and Fife","Male","50","50","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","Female","30","30","[c]","[c]"
"In post","2021","20-29","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
