"Status","Year","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chancellor's other departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Unknown","30","30","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Heterosexual / straight","170","160","32590","29160"
"In post","2021","Charity Commission","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","North West (England)","Unknown","120","110","33170","29320"
"In post","2021","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Heterosexual / straight","640","610","60050","56360"
"In post","2021","Competition and Markets Authority","London","LGBO","50","50","57990","56110"
"In post","2021","Competition and Markets Authority","London","Undeclared","50","50","60970","58010"
"In post","2021","Competition and Markets Authority","London","Unknown","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Heterosexual / straight","80","70","35490","34500"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Unknown","110","110","29920","30240"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Heterosexual / straight","110","100","35770","34500"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Unknown","100","90","30960","30930"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","3840","3750","49430","52330"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","LGBO","460","460","48170","45370"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Undeclared","560","550","49620","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Unknown","760","740","43730","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Heterosexual / straight","110","110","32970","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Unknown","70","60","27450","24250"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Heterosexual / straight","260","250","34320","34270"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Undeclared","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Unknown","150","150","30040","26290"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Heterosexual / straight","200","190","36880","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Unknown","160","150","32000","32730"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Heterosexual / straight","90","80","31700","29000"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Unknown","140","130","36290","36730"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Heterosexual / straight","200","190","37780","36060"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","1810","1730","39930","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Heterosexual / straight","1640","1530","35510","30660"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","LGBO","110","110","34510","30030"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Undeclared","180","160","35940","36030"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Unknown","860","800","32710","26920"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Heterosexual / straight","360","340","36120","34280"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Unknown","270","250","28720","24500"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Heterosexual / straight","100","90","34410","31850"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Unknown","80","80","31110","29280"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","1210","1180","49960","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","LGBO","170","170","47160","46110"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Undeclared","100","100","48970","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Unknown","230","220","48640","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Heterosexual / straight","230","220","41450","37100"
"In post","2021","Department for Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Unknown","30","30","[c]","[c]"
"In post","2021","Department for Education","East of England","Heterosexual / straight","60","50","45540","41990"
"In post","2021","Department for Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","Heterosexual / straight","1690","1630","50400","53420"
"In post","2021","Department for Education","London","LGBO","160","160","50440","53420"
"In post","2021","Department for Education","London","Undeclared","190","180","49920","53420"
"In post","2021","Department for Education","London","Unknown","590","570","50040","53420"
"In post","2021","Department for Education","North East (England)","Heterosexual / straight","630","600","38230","36780"
"In post","2021","Department for Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","North East (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Department for Education","North East (England)","Unknown","80","80","36970","36500"
"In post","2021","Department for Education","North West (England)","Heterosexual / straight","820","800","40660","36780"
"In post","2021","Department for Education","North West (England)","LGBO","90","90","39150","36500"
"In post","2021","Department for Education","North West (England)","Undeclared","80","70","40930","36780"
"In post","2021","Department for Education","North West (England)","Unknown","160","150","39200","36500"
"In post","2021","Department for Education","South West (England)","Heterosexual / straight","150","140","44650","37270"
"In post","2021","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","South West (England)","Unknown","40","40","[c]","[c]"
"In post","2021","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","Heterosexual / straight","820","800","40780","36780"
"In post","2021","Department for Education","West Midlands (England)","LGBO","50","50","37680","32590"
"In post","2021","Department for Education","West Midlands (England)","Undeclared","80","80","40560","36960"
"In post","2021","Department for Education","West Midlands (England)","Unknown","340","330","41020","37100"
"In post","2021","Department for Education","Yorkshire and The Humber","Heterosexual / straight","1100","1050","41220","36960"
"In post","2021","Department for Education","Yorkshire and The Humber","LGBO","60","60","37810","36500"
"In post","2021","Department for Education","Yorkshire and The Humber","Undeclared","120","110","39820","37000"
"In post","2021","Department for Education","Yorkshire and The Humber","Unknown","220","200","39900","36740"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","140","130","34740","30950"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","70","70","30020","26100"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","430","400","34460","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Undeclared","50","50","33640","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Unknown","340","320","34330","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","1690","1640","44910","39420"
"In post","2021","Department for Environment, Food and Rural Affairs","London","LGBO","180","180","45780","39510"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Undeclared","190","180","42240","38750"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Unknown","540","520","45640","40000"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","330","310","33290","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","150","150","28690","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","790","720","30760","26140"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","50","50","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","80","80","31130","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","520","470","25220","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","120","120","31920","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","940","900","36420","32560"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","140","130","38710","34150"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","250","240","32870","28430"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","1170","1100","35840","32450"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","80","80","33890","30710"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","140","130","35060","32160"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","390","360","32920","29270"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","240","230","28850","25100"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Unknown","70","60","28910","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","410","380","34600","30400"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","60","50","32500","30680"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","150","130","28220","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","710","690","36390","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","50","50","32970","29390"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","80","80","36020","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","250","240","30330","25390"
"In post","2021","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","London","Heterosexual / straight","1290","1270","45990","39440"
"In post","2021","Department for International Trade","London","LGBO","170","160","45070","38540"
"In post","2021","Department for International Trade","London","Undeclared","120","120","45430","40030"
"In post","2021","Department for International Trade","London","Unknown","740","730","43930","38540"
"In post","2021","Department for International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
