"Status","Year","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","London","15110","14820","35620","31060"
"New entrant CS","2021","North East (England)","3260","3200","24590","21010"
"New entrant CS","2021","North West (England)","6030","5900","26640","24240"
"New entrant CS","2021","Northern Ireland","360","340","24170","20140"
"New entrant CS","2021","Overseas","40","40","[c]","[c]"
"New entrant CS","2021","Scotland","4490","4380","27520","24880"
"New entrant CS","2021","South East (England)","5620","5450","27880","27570"
"New entrant CS","2021","South West (England)","4970","4780","28860","27540"
"New entrant CS","2021","Unknown","900","880","32720","27570"
"New entrant CS","2021","Wales","2950","2850","25890","22850"
"New entrant CS","2021","West Midlands (England)","3460","3340","27520","25000"
"New entrant CS","2021","Yorkshire and The Humber","4520","4400","27700","26130"
"New entrant CS","2022","East Midlands (England)","3630","3490","26530","24620"
"New entrant CS","2022","East of England","3280","3130","27640","25480"
"New entrant CS","2022","London","13760","13280","36310","32260"
"New entrant CS","2022","North East (England)","4210","4100","26430","23170"
"New entrant CS","2022","North West (England)","8830","8550","27220","24880"
"New entrant CS","2022","Northern Ireland","600","590","28030","26590"
"New entrant CS","2022","Overseas","50","50","37970","36740"
"New entrant CS","2022","Scotland","7590","7400","28810","27020"
"New entrant CS","2022","South East (England)","5520","5230","28500","26140"
"New entrant CS","2022","South West (England)","5700","5510","29400","26140"
"New entrant CS","2022","Unknown","870","770","29440","27570"
"New entrant CS","2022","Wales","4220","4080","27180","23560"
"New entrant CS","2022","West Midlands (England)","5250","5040","28150","25400"
"New entrant CS","2022","Yorkshire and The Humber","5870","5590","28880","26130"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","",""
"Data column","Description","","","","",""
"Status","Employment status of the civil servants.","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","",""
"Year","Year of data collection (as at March 31st).","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","",""
