"Status","Year","Region_ITL2","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cheshire","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Black","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Chinese","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Chinese","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Chinese","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Mixed","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Mixed","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Mixed","Warrington","30","30","[c]","[c]"
"In post","2021","Cheshire","Other ethnicity","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Other ethnicity","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Other ethnicity","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Undeclared","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Undeclared","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Undeclared","Warrington","90","90","33620","32770"
"In post","2021","Cheshire","Unknown","Cheshire East","130","120","26240","24920"
"In post","2021","Cheshire","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Unknown","Warrington","270","260","31280","28840"
"In post","2021","Cheshire","White","Cheshire East","580","530","30780","27570"
"In post","2021","Cheshire","White","Cheshire West and Chester","400","370","25940","26700"
"In post","2021","Cheshire","White","Warrington","2220","2110","32680","31170"
"In post","2021","Cornwall and Isles of Scilly","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Undeclared","Cornwall and Isles of Scilly","90","80","27690","26590"
"In post","2021","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","170","150","26640","22640"
"In post","2021","Cornwall and Isles of Scilly","White","Cornwall and Isles of Scilly","1360","1240","26510","26670"
"In post","2021","Cumbria","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Black","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Black","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Chinese","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Chinese","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Mixed","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Other ethnicity","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Other ethnicity","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Undeclared","East Cumbria","50","40","[c]","[c]"
"In post","2021","Cumbria","Undeclared","West Cumbria","40","40","[c]","[c]"
"In post","2021","Cumbria","Unknown","East Cumbria","100","90","27100","21050"
"In post","2021","Cumbria","Unknown","West Cumbria","220","210","25190","21050"
"In post","2021","Cumbria","White","East Cumbria","790","710","27540","24920"
"In post","2021","Cumbria","White","West Cumbria","920","820","28760","26120"
"In post","2021","Derbyshire and Nottinghamshire","Asian","Derby","110","90","25500","22570"
"In post","2021","Derbyshire and Nottinghamshire","Asian","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Asian","Nottingham","480","450","30720","27570"
"In post","2021","Derbyshire and Nottinghamshire","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Black","Derby","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Black","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Black","Nottingham","240","220","27240","25560"
"In post","2021","Derbyshire and Nottinghamshire","Black","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Black","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Chinese","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Chinese","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Chinese","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Chinese","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Chinese","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Chinese","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Mixed","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Mixed","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Mixed","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Mixed","Nottingham","160","150","31180","27180"
"In post","2021","Derbyshire and Nottinghamshire","Mixed","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Mixed","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Other ethnicity","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Derby","50","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","Nottingham","330","300","31800","29760"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","South and West Derbyshire","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Undeclared","South Nottinghamshire","30","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Derby","100","90","25700","21170"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","North Nottinghamshire","110","110","25410","25960"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","Nottingham","1410","1350","28460","25560"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","South and West Derbyshire","110","90","35610","30840"
"In post","2021","Derbyshire and Nottinghamshire","Unknown","South Nottinghamshire","60","60","28280","26470"
"In post","2021","Derbyshire and Nottinghamshire","White","Derby","700","620","26620","23320"
"In post","2021","Derbyshire and Nottinghamshire","White","East Derbyshire","350","300","26890","27570"
"In post","2021","Derbyshire and Nottinghamshire","White","North Nottinghamshire","830","780","29340","27570"
"In post","2021","Derbyshire and Nottinghamshire","White","Nottingham","5300","4930","32960","28210"
"In post","2021","Derbyshire and Nottinghamshire","White","South and West Derbyshire","940","860","32500","27570"
"In post","2021","Derbyshire and Nottinghamshire","White","South Nottinghamshire","640","590","30680","27570"
"In post","2021","Devon","Asian","Devon CC","30","30","[c]","[c]"
"In post","2021","Devon","Asian","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Asian","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Black","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Chinese","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","Devon CC","70","60","31590","27570"
"In post","2021","Devon","Mixed","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Mixed","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Other ethnicity","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Undeclared","Devon CC","270","240","32950","27570"
"In post","2021","Devon","Undeclared","Plymouth","130","120","31830","31230"
"In post","2021","Devon","Undeclared","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Unknown","Devon CC","630","580","30130","27570"
"In post","2021","Devon","Unknown","Plymouth","450","430","28000","24500"
"In post","2021","Devon","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Devon","White","Devon CC","4540","4160","31790","27570"
"In post","2021","Devon","White","Plymouth","2460","2280","31660","27570"
"In post","2021","Devon","White","Torbay","290","250","26090","26840"
"In post","2021","Dorset and Somerset","Asian","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Asian","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Black","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Chinese","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Mixed","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Other ethnicity","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Bournemouth and Poole","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Undeclared","Dorset CC","90","80","32260","29670"
"In post","2021","Dorset and Somerset","Undeclared","Somerset","130","120","32170","32170"
"In post","2021","Dorset and Somerset","Unknown","Bournemouth and Poole","40","40","[c]","[c]"
"In post","2021","Dorset and Somerset","Unknown","Dorset CC","200","190","26670","22850"
"In post","2021","Dorset and Somerset","Unknown","Somerset","290","270","32000","29290"
"In post","2021","Dorset and Somerset","White","Bournemouth and Poole","610","540","26950","27570"
"In post","2021","Dorset and Somerset","White","Dorset CC","1800","1690","29230","27150"
"In post","2021","Dorset and Somerset","White","Somerset","1910","1770","30780","27570"
"In post","2021","East Anglia","Asian","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","Cambridgeshire CC","80","80","35750","29510"
"In post","2021","East Anglia","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Asian","Peterborough","230","180","23580","21430"
"In post","2021","East Anglia","Asian","Suffolk","50","40","[c]","[c]"
"In post","2021","East Anglia","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","Cambridgeshire CC","50","40","[c]","[c]"
"In post","2021","East Anglia","Black","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Black","Peterborough","30","30","[c]","[c]"
"In post","2021","East Anglia","Black","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Chinese","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","Cambridgeshire CC","40","40","[c]","[c]"
"In post","2021","East Anglia","Mixed","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Mixed","Peterborough","30","30","[c]","[c]"
"In post","2021","East Anglia","Mixed","Suffolk","70","70","28310","27570"
"In post","2021","East Anglia","Other ethnicity","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Other ethnicity","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Undeclared","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Undeclared","Cambridgeshire CC","180","170","35990","33300"
"In post","2021","East Anglia","Undeclared","North and West Norfolk","30","30","[c]","[c]"
"In post","2021","East Anglia","Undeclared","Norwich and East Norfolk","80","70","30610","27570"
"In post","2021","East Anglia","Undeclared","Peterborough","90","80","28470","27130"
"In post","2021","East Anglia","Undeclared","Suffolk","180","160","27840","27570"
"In post","2021","East Anglia","Unknown","Breckland and South Norfolk","40","40","[c]","[c]"
"In post","2021","East Anglia","Unknown","Cambridgeshire CC","280","270","30360","28400"
"In post","2021","East Anglia","Unknown","North and West Norfolk","60","50","26910","26700"
"In post","2021","East Anglia","Unknown","Norwich and East Norfolk","170","160","32760","26490"
"In post","2021","East Anglia","Unknown","Peterborough","110","100","29670","26350"
"In post","2021","East Anglia","Unknown","Suffolk","440","420","27030","25560"
"In post","2021","East Anglia","White","Breckland and South Norfolk","470","450","29010","26910"
"In post","2021","East Anglia","White","Cambridgeshire CC","2720","2570","34010","31610"
"In post","2021","East Anglia","White","North and West Norfolk","820","760","27910","27380"
"In post","2021","East Anglia","White","Norwich and East Norfolk","1490","1350","29100","27570"
"In post","2021","East Anglia","White","Peterborough","1160","1060","29030","27130"
"In post","2021","East Anglia","White","Suffolk","3400","3180","29000","27570"
"In post","2021","East Wales","Asian","Cardiff and Vale of Glamorgan","240","220","29530","25560"
"In post","2021","East Wales","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Asian","Monmouthshire and Newport","90","80","33520","29890"
"In post","2021","East Wales","Asian","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","Cardiff and Vale of Glamorgan","100","100","27870","25560"
"In post","2021","East Wales","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Black","Monmouthshire and Newport","50","40","[c]","[c]"
"In post","2021","East Wales","Black","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"In post","2021","East Wales","Chinese","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Chinese","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Mixed","Cardiff and Vale of Glamorgan","180","170","32110","27570"
"In post","2021","East Wales","Mixed","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Mixed","Monmouthshire and Newport","80","70","32490","29540"
"In post","2021","East Wales","Mixed","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","Cardiff and Vale of Glamorgan","60","60","31910","27570"
"In post","2021","East Wales","Other ethnicity","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Other ethnicity","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Undeclared","Cardiff and Vale of Glamorgan","410","380","34630","30660"
"In post","2021","East Wales","Undeclared","Flintshire and Wrexham","70","60","27860","26500"
"In post","2021","East Wales","Undeclared","Monmouthshire and Newport","110","100","37570","34560"
"In post","2021","East Wales","Undeclared","Powys","30","30","[c]","[c]"
"In post","2021","East Wales","Unknown","Cardiff and Vale of Glamorgan","1620","1530","27590","25560"
"In post","2021","East Wales","Unknown","Flintshire and Wrexham","220","210","25430","23970"
"In post","2021","East Wales","Unknown","Monmouthshire and Newport","1180","1120","31610","28520"
"In post","2021","East Wales","Unknown","Powys","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","White","Cardiff and Vale of Glamorgan","9420","8780","33980","28850"
"In post","2021","East Wales","White","Flintshire and Wrexham","1830","1720","28060","26810"
"In post","2021","East Wales","White","Monmouthshire and Newport","4090","3810","34340","30130"
"In post","2021","East Wales","White","Powys","490","450","29150","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Chinese","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Mixed","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
