"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Education and Skills Funding Agency","460","450","45050","40300"
"In post","2022","50-59","Education Scotland","130","120","62940","65280"
"In post","2022","50-59","Estyn","40","40","[c]","[c]"
"In post","2022","50-59","FCDO Services","310","300","45620","43510"
"In post","2022","50-59","Food Standards Agency","470","460","37500","31460"
"In post","2022","50-59","Food Standards Scotland","70","70","40320","31540"
"In post","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","1730","1690","53530","53470"
"In post","2022","50-59","Forestry and Land Scotland","310","310","34660","32040"
"In post","2022","50-59","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Government Internal Audit Agency","190","180","51930","49920"
"In post","2022","50-59","Government Legal Department","530","500","62100","66290"
"In post","2022","50-59","Government Property Agency","80","80","57340","54700"
"In post","2022","50-59","Health and Safety Executive","1030","970","45810","45100"
"In post","2022","50-59","HM Courts and Tribunals Service","5130","4700","27770","23720"
"In post","2022","50-59","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HM Land Registry","2490","2250","32770","30600"
"In post","2022","50-59","HM Prison and Probation Service","15600","14780","32600","31650"
"In post","2022","50-59","HM Revenue and Customs (excl. agencies)","18740","17320","35310","33080"
"In post","2022","50-59","HM Treasury (excl. agencies)","160","150","50310","42890"
"In post","2022","50-59","Home Office","9750","9140","33480","28810"
"In post","2022","50-59","Institute for Apprenticeships and Technical Education","60","60","55490","50590"
"In post","2022","50-59","Intellectual Property Office","360","340","42320","40400"
"In post","2022","50-59","Legal Aid Agency","280","260","33100","26900"
"In post","2022","50-59","Maritime and Coastguard Agency","300","290","39880","36180"
"In post","2022","50-59","Medicines and Healthcare Products Regulatory Agency","270","270","54260","53100"
"In post","2022","50-59","Met Office","540","520","44230","40700"
"In post","2022","50-59","Ministry of Defence (excl. agencies)","13730","13420","32790","29200"
"In post","2022","50-59","Ministry of Justice (excl. agencies)","1440","1410","44730","41750"
"In post","2022","50-59","National Crime Agency","1590","1560","44120","41020"
"In post","2022","50-59","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","50-59","National Records of Scotland","140","130","35710","30040"
"In post","2022","50-59","National Savings and Investments","60","60","58380","51120"
"In post","2022","50-59","Northern Ireland Office","40","40","[c]","[c]"
"In post","2022","50-59","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","560","550","57210","51360"
"In post","2022","50-59","Office of Gas and Electricity Markets","160","150","54080","50030"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","60","50","46690","40370"
"In post","2022","50-59","Office of Rail and Road","90","90","59850","60020"
"In post","2022","50-59","Office of the Public Guardian","260","240","26280","25120"
"In post","2022","50-59","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Planning Inspectorate","230","210","45940","47660"
"In post","2022","50-59","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Registers of Scotland","360","340","35720","30840"
"In post","2022","50-59","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Royal Fleet Auxiliary","480","480","42550","37300"
"In post","2022","50-59","Rural Payments Agency","620","580","28420","25190"
"In post","2022","50-59","Scottish Courts and Tribunals Service","540","490","29530","23780"
"In post","2022","50-59","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Forestry","70","70","39290","36700"
"In post","2022","50-59","Scottish Government (excl. agencies)","2090","2020","49620","47490"
"In post","2022","50-59","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Prison Service","1440","1380","36020","35000"
"In post","2022","50-59","Scottish Public Pensions Agency","90","80","30820","25930"
"In post","2022","50-59","Serious Fraud Office","130","120","52040","49560"
"In post","2022","50-59","Social Security Scotland","460","450","34310","27940"
"In post","2022","50-59","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Student Awards Agency for Scotland","50","50","35370","28460"
"In post","2022","50-59","Submarine Delivery Agency","460","450","50230","46750"
"In post","2022","50-59","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","50-59","The Insolvency Service","530","510","36140","33720"
"In post","2022","50-59","The National Archives","140","130","39120","34770"
"In post","2022","50-59","Transport Scotland","130","130","50730","47490"
"In post","2022","50-59","UK Debt Management Office","30","30","[c]","[c]"
"In post","2022","50-59","UK Export Finance","110","110","59910","52300"
"In post","2022","50-59","UK Health Security Agency","1360","1270","50640","43840"
"In post","2022","50-59","UK Hydrographic Office","220","220","38220","33290"
"In post","2022","50-59","UK Space Agency","40","40","[c]","[c]"
"In post","2022","50-59","UK Statistics Authority","1270","1090","33660","30210"
"In post","2022","50-59","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Valuation Office Agency","1240","1180","37990","33380"
"In post","2022","50-59","Vehicle Certification Agency","40","40","[c]","[c]"
"In post","2022","50-59","Veterinary Medicines Directorate","50","50","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","50","50","62860","60000"
"In post","2022","50-59","Welsh Government (excl. agencies)","1720","1650","45680","41980"
"In post","2022","50-59","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Advisory, Conciliation and Arbitration Service","90","70","36510","34500"
"In post","2022","60-64","Animal and Plant Health Agency","220","200","32380","28550"
"In post","2022","60-64","Cabinet Office (excl. agencies)","310","270","50150","38420"
"In post","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","50","40","[c]","[c]"
"In post","2022","60-64","Charity Commission","30","30","[c]","[c]"
"In post","2022","60-64","Companies House","110","90","27460","22740"
"In post","2022","60-64","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Crown Office and Procurator Fiscal Service","130","110","36650","30040"
"In post","2022","60-64","Crown Prosecution Service","460","390","44450","45530"
"In post","2022","60-64","Defence Electronics and Components Agency","70","60","27860","28480"
"In post","2022","60-64","Defence Equipment and Support","920","840","38180","37260"
"In post","2022","60-64","Defence Science and Technology Laboratory","270","230","45360","47010"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","160","150","48370","42900"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","40","30","[c]","[c]"
"In post","2022","60-64","Department for Education (excl. agencies)","210","190","46270","44540"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","240","230","42650","39420"
"In post","2022","60-64","Department for International Trade","90","90","46870","40290"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","120","110","47670","42140"
"In post","2022","60-64","Department for Transport (excl. agencies)","150","130","47630","37660"
"In post","2022","60-64","Department for Work and Pensions (excl. agencies)","10070","7850","27130","27570"
"In post","2022","60-64","Department of Health and Social Care (excl. agencies)","120","110","52820","46540"
"In post","2022","60-64","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Driver and Vehicle Licensing Agency","580","420","25780","21840"
"In post","2022","60-64","Driver and Vehicle Standards Agency","660","580","28990","26830"
"In post","2022","60-64","Education and Skills Funding Agency","90","80","44090","40300"
"In post","2022","60-64","Education Scotland","30","30","[c]","[c]"
"In post","2022","60-64","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","60-64","FCDO Services","100","90","42930","41970"
"In post","2022","60-64","Food Standards Agency","110","100","33220","28800"
"In post","2022","60-64","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","290","280","52280","47570"
"In post","2022","60-64","Forestry and Land Scotland","110","100","32350","31060"
"In post","2022","60-64","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Government Internal Audit Agency","50","40","45640","44200"
"In post","2022","60-64","Government Legal Department","100","90","62290","66610"
"In post","2022","60-64","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Health and Safety Executive","230","200","45190","45100"
"In post","2022","60-64","HM Courts and Tribunals Service","1630","1380","24850","21410"
"In post","2022","60-64","HM Land Registry","550","400","32110","27130"
"In post","2022","60-64","HM Prison and Probation Service","4680","3770","30210","28200"
"In post","2022","60-64","HM Revenue and Customs (excl. agencies)","5360","4150","31710","28920"
"In post","2022","60-64","HM Treasury (excl. agencies)","30","30","[c]","[c]"
"In post","2022","60-64","Home Office","2400","1970","30920","27370"
"In post","2022","60-64","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Intellectual Property Office","70","60","37270","30770"
"In post","2022","60-64","Legal Aid Agency","100","90","32970","26900"
"In post","2022","60-64","Maritime and Coastguard Agency","80","70","42840","41570"
"In post","2022","60-64","Medicines and Healthcare Products Regulatory Agency","80","70","58340","53830"
"In post","2022","60-64","Met Office","90","80","41590","39750"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","4430","4140","30430","26670"
"In post","2022","60-64","Ministry of Justice (excl. agencies)","330","300","40800","38100"
"In post","2022","60-64","National Crime Agency","330","300","42100","40060"
"In post","2022","60-64","National Records of Scotland","40","40","[c]","[c]"
"In post","2022","60-64","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office for Standards in Education, Children's Services and Skills","130","120","57100","51360"
"In post","2022","60-64","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"In post","2022","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Public Guardian","90","70","23670","20970"
"In post","2022","60-64","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Planning Inspectorate","60","50","50360","58810"
"In post","2022","60-64","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Registers of Scotland","80","70","32090","30840"
"In post","2022","60-64","Revenue Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Royal Fleet Auxiliary","120","120","40070","37300"
"In post","2022","60-64","Rural Payments Agency","200","160","26650","24920"
"In post","2022","60-64","Scottish Courts and Tribunals Service","190","150","27290","23780"
"In post","2022","60-64","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Government (excl. agencies)","420","380","46250","44010"
"In post","2022","60-64","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Scottish Prison Service","380","250","35370","35000"
"In post","2022","60-64","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Social Security Scotland","70","70","28200","24400"
"In post","2022","60-64","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Submarine Delivery Agency","120","110","48110","43490"
"In post","2022","60-64","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","60-64","The Insolvency Service","130","110","32150","28490"
"In post","2022","60-64","The National Archives","40","40","[c]","[c]"
"In post","2022","60-64","Transport Scotland","40","30","[c]","[c]"
"In post","2022","60-64","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Health Security Agency","370","330","54070","41880"
"In post","2022","60-64","UK Hydrographic Office","60","50","36440","33440"
"In post","2022","60-64","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","60-64","UK Statistics Authority","470","350","26780","20350"
"In post","2022","60-64","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Valuation Office Agency","350","290","35830","32890"
"In post","2022","60-64","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Welsh Government (excl. agencies)","430","370","43720","38160"
"In post","2022","60-64","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","65+","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Advisory, Conciliation and Arbitration Service","40","30","[c]","[c]"
"In post","2022","65+","Animal and Plant Health Agency","90","80","32540","27850"
"In post","2022","65+","Cabinet Office (excl. agencies)","80","70","48640","35320"
"In post","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","65+","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","65+","Companies House","30","20","[c]","[c]"
"In post","2022","65+","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","65+","Crown Office and Procurator Fiscal Service","40","30","[c]","[c]"
"In post","2022","65+","Crown Prosecution Service","110","90","44760","44640"
"In post","2022","65+","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Defence Equipment and Support","290","240","36140","33890"
"In post","2022","65+","Defence Science and Technology Laboratory","110","80","47680","47140"
"In post","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","60","50","45770","40140"
"In post","2022","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Education (excl. agencies)","50","50","41370","38600"
"In post","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","90","80","35840","30610"
"In post","2022","65+","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","30","30","[c]","[c]"
"In post","2022","65+","Department for Transport (excl. agencies)","70","50","41080","33390"
"In post","2022","65+","Department for Work and Pensions (excl. agencies)","2730","1980","26310","27570"
"In post","2022","65+","Department of Health and Social Care (excl. agencies)","40","30","[c]","[c]"
"In post","2022","65+","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Driver and Vehicle Licensing Agency","160","100","23930","21840"
"In post","2022","65+","Driver and Vehicle Standards Agency","290","210","28480","26780"
"In post","2022","65+","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","65+","FCDO Services","60","40","49530","53430"
"In post","2022","65+","Food Standards Agency","50","40","32740","29090"
"In post","2022","65+","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","70","70","45910","34710"
"In post","2022","65+","Forestry and Land Scotland","30","30","[c]","[c]"
"In post","2022","65+","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Government Legal Department","40","30","[c]","[c]"
"In post","2022","65+","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Health and Safety Executive","60","40","50720","45870"
"In post","2022","65+","HM Courts and Tribunals Service","670","530","23380","21410"
"In post","2022","65+","HM Land Registry","130","90","32770","31740"
"In post","2022","65+","HM Prison and Probation Service","1410","1040","29580","27800"
"In post","2022","65+","HM Revenue and Customs (excl. agencies)","1480","1060","31050","28560"
"In post","2022","65+","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Home Office","840","630","28850","25630"
"In post","2022","65+","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","65+","Intellectual Property Office","30","20","[c]","[c]"
"In post","2022","65+","Legal Aid Agency","30","30","[c]","[c]"
"In post","2022","65+","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Met Office","40","30","[c]","[c]"
"In post","2022","65+","Ministry of Defence (excl. agencies)","1550","1400","29240","25000"
"In post","2022","65+","Ministry of Justice (excl. agencies)","80","80","39100","36050"
"In post","2022","65+","National Crime Agency","60","60","40040","39620"
"In post","2022","65+","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","65+","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office for Standards in Education, Children's Services and Skills","40","30","[c]","[c]"
"In post","2022","65+","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2022","65+","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2022","65+","Planning Inspectorate","60","40","57440","65270"
"In post","2022","65+","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2022","65+","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2022","65+","Rural Payments Agency","70","50","24780","21300"
"In post","2022","65+","Scottish Courts and Tribunals Service","60","40","25990","22370"
"In post","2022","65+","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Government (excl. agencies)","130","110","39880","35240"
"In post","2022","65+","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2022","65+","Scottish Prison Service","90","60","35000","35000"
"In post","2022","65+","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","Submarine Delivery Agency","40","40","[c]","[c]"
"In post","2022","65+","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","The Insolvency Service","50","40","[c]","[c]"
"In post","2022","65+","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","65+","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Health Security Agency","140","110","50610","40060"
"In post","2022","65+","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","UK Statistics Authority","260","170","24410","20350"
"In post","2022","65+","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2022","65+","Valuation Office Agency","90","70","34050","30620"
"In post","2022","65+","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","65+","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2022","65+","Welsh Government (excl. agencies)","190","150","41300","38160"
"In post","2022","65+","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","65+","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Public Health England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Animal and Plant Health Agency","50","50","[c]","[c]"
"Leaver CS","2021","20-29","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cabinet Office (excl. agencies)","140","140","29220","26330"
"Leaver CS","2021","20-29","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Crown Prosecution Service","50","50","27220","23520"
"Leaver CS","2021","20-29","Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Defence Equipment and Support","110","110","24400","23230"
"Leaver CS","2021","20-29","Defence Science and Technology Laboratory","100","100","21090","17180"
"Leaver CS","2021","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","60","60","31500","32490"
"Leaver CS","2021","20-29","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for Education (excl. agencies)","90","90","33140","29910"
"Leaver CS","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","100","100","25990","24370"
"Leaver CS","2021","20-29","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Department for International Trade","80","80","24260","18200"
"Leaver CS","2021","20-29","Department for Transport (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Department for Work and Pensions (excl. agencies)","660","640","24870","21010"
"Leaver CS","2021","20-29","Department of Health and Social Care (excl. agencies)","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Driver and Vehicle Licensing Agency","60","60","21150","21590"
"Leaver CS","2021","20-29","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","HM Courts and Tribunals Service","330","320","21240","19930"
"Leaver CS","2021","20-29","HM Land Registry","60","60","25180","22350"
"Leaver CS","2021","20-29","HM Prison and Probation Service","1170","1160","[c]","[c]"
"Leaver CS","2021","20-29","HM Revenue and Customs (excl. agencies)","520","490","[c]","[c]"
"Leaver CS","2021","20-29","HM Treasury (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2021","20-29","Home Office (incl. agencies)","310","300","26540","24880"
"Leaver CS","2021","20-29","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Defence (excl. agencies)","200","200","24990","24530"
"Leaver CS","2021","20-29","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Ministry of Justice (excl. agencies)","60","60","30180","26410"
"Leaver CS","2021","20-29","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","National Infrastructure Commission","[c]","[c]","[c]","[c]"
