"Status","Year","Region_ITL3","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Antrim and Newtownabbey","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","White","Northern Ireland","180","170","24160","20310"
"In post","2021","Ards and North Down","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","White","Northern Ireland","200","200","25970","20920"
"In post","2021","Armagh City, Banbridge and Craigavon","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","White","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Asian","Outer London - East and North East","140","130","30720","31060"
"In post","2021","Barking & Dagenham and Havering","Black","Outer London - East and North East","100","90","31020","31060"
"In post","2021","Barking & Dagenham and Havering","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Undeclared","Outer London - East and North East","30","30","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Outer London - East and North East","60","50","28700","31060"
"In post","2021","Barking & Dagenham and Havering","White","Outer London - East and North East","240","220","30270","31060"
"In post","2021","Barnet","Asian","Outer London - West and North West","400","380","37740","32090"
"In post","2021","Barnet","Black","Outer London - West and North West","210","200","34320","31060"
"In post","2021","Barnet","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Mixed","Outer London - West and North West","70","70","34350","31060"
"In post","2021","Barnet","Other ethnicity","Outer London - West and North West","40","30","[c]","[c]"
"In post","2021","Barnet","Undeclared","Outer London - West and North West","120","110","42810","36820"
"In post","2021","Barnet","Unknown","Outer London - West and North West","70","70","34930","31060"
"In post","2021","Barnet","White","Outer London - West and North West","760","710","42850","37960"
"In post","2021","Barnsley, Doncaster and Rotherham","Asian","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Black","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","South Yorkshire","100","90","26500","27570"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","South Yorkshire","270","250","25090","24280"
"In post","2021","Barnsley, Doncaster and Rotherham","White","South Yorkshire","2560","2270","27350","27380"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","360","350","35790","33190"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","Gloucestershire, Wiltshire and Bath/Bristol area","270","260","33950","33000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","200","200","35330","32700"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","37110","37170"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","770","740","40640","39980"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","890","860","34820","31600"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","White","Gloucestershire, Wiltshire and Bath/Bristol area","10800","10350","38000","34740"
"In post","2021","Bedford","Asian","Bedfordshire and Hertfordshire","80","70","27780","27570"
"In post","2021","Bedford","Black","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Bedford","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","Bedfordshire and Hertfordshire","110","100","28680","27570"
"In post","2021","Bedford","White","Bedfordshire and Hertfordshire","570","530","30900","29530"
"In post","2021","Belfast","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Northern Ireland","70","60","28530","25560"
"In post","2021","Belfast","Unknown","Northern Ireland","590","560","26050","21440"
"In post","2021","Belfast","White","Northern Ireland","2120","1970","29700","25560"
"In post","2021","Berkshire","Asian","Berkshire, Buckinghamshire and Oxfordshire","300","280","30340","29290"
"In post","2021","Berkshire","Black","Berkshire, Buckinghamshire and Oxfordshire","90","80","32390","29290"
"In post","2021","Berkshire","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Mixed","Berkshire, Buckinghamshire and Oxfordshire","60","60","35940","30960"
"In post","2021","Berkshire","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","170","160","34500","31880"
"In post","2021","Berkshire","Unknown","Berkshire, Buckinghamshire and Oxfordshire","440","420","33000","29290"
"In post","2021","Berkshire","White","Berkshire, Buckinghamshire and Oxfordshire","1870","1800","35420","31900"
"In post","2021","Bexley and Greenwich","Asian","Outer London - East and North East","110","100","30500","31060"
"In post","2021","Bexley and Greenwich","Black","Outer London - East and North East","260","260","31000","31060"
"In post","2021","Bexley and Greenwich","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Mixed","Outer London - East and North East","60","60","31680","31060"
"In post","2021","Bexley and Greenwich","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Outer London - East and North East","80","70","32730","31120"
"In post","2021","Bexley and Greenwich","Unknown","Outer London - East and North East","250","250","30270","31050"
"In post","2021","Bexley and Greenwich","White","Outer London - East and North East","990","930","32490","31880"
"In post","2021","Birmingham","Asian","West Midlands","2440","2260","27080","25560"
"In post","2021","Birmingham","Black","West Midlands","760","710","28440","26120"
"In post","2021","Birmingham","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Mixed","West Midlands","220","210","28920","27430"
"In post","2021","Birmingham","Other ethnicity","West Midlands","100","90","30280","26390"
"In post","2021","Birmingham","Undeclared","West Midlands","560","510","31100","27570"
"In post","2021","Birmingham","Unknown","West Midlands","1810","1710","28820","25560"
"In post","2021","Birmingham","White","West Midlands","5700","5280","34150","29270"
"In post","2021","Blackburn with Darwen","Asian","Lancashire","130","110","25510","27570"
"In post","2021","Blackburn with Darwen","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackburn with Darwen","Unknown","Lancashire","50","40","[c]","[c]"
"In post","2021","Blackburn with Darwen","White","Lancashire","290","260","27570","27570"
"In post","2021","Blackpool","Asian","Lancashire","90","80","29550","27570"
"In post","2021","Blackpool","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Mixed","Lancashire","40","30","[c]","[c]"
"In post","2021","Blackpool","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Blackpool","Undeclared","Lancashire","190","170","29980","27570"
"In post","2021","Blackpool","Unknown","Lancashire","400","370","28880","27570"
"In post","2021","Blackpool","White","Lancashire","4400","4020","29070","27570"
"In post","2021","Bournemouth and Poole","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Undeclared","Dorset and Somerset","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","Unknown","Dorset and Somerset","40","40","[c]","[c]"
"In post","2021","Bournemouth and Poole","White","Dorset and Somerset","610","540","26950","27570"
"In post","2021","Bradford","Asian","West Yorkshire","680","610","25130","21440"
"In post","2021","Bradford","Black","West Yorkshire","40","30","[c]","[c]"
"In post","2021","Bradford","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Mixed","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Bradford","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Undeclared","West Yorkshire","140","120","26580","25560"
"In post","2021","Bradford","Unknown","West Yorkshire","490","450","25130","21010"
"In post","2021","Bradford","White","West Yorkshire","1700","1490","28590","26120"
"In post","2021","Breckland and South Norfolk","Asian","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Black","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Unknown","East Anglia","40","40","[c]","[c]"
"In post","2021","Breckland and South Norfolk","White","East Anglia","470","450","29010","26910"
"In post","2021","Brent","Asian","Outer London - West and North West","140","130","29920","31060"
"In post","2021","Brent","Black","Outer London - West and North West","130","130","29690","31060"
"In post","2021","Brent","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Undeclared","Outer London - West and North West","50","50","31610","31060"
"In post","2021","Brent","Unknown","Outer London - West and North West","80","80","31530","30850"
"In post","2021","Brent","White","Outer London - West and North West","160","150","34270","31060"
"In post","2021","Bridgend and Neath Port Talbot","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Undeclared","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Unknown","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","White","West Wales and The Valleys","640","570","27180","27570"
"In post","2021","Brighton and Hove","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Unknown","Surrey, East and West Sussex","60","60","29840","27270"
"In post","2021","Brighton and Hove","White","Surrey, East and West Sussex","520","470","30910","27570"
"In post","2021","Bristol, City of","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","160","150","33640","27620"
"In post","2021","Bristol, City of","Black","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","30580","27570"
"In post","2021","Bristol, City of","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","120","110","32870","29430"
"In post","2021","Bristol, City of","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","300","270","36450","31810"
"In post","2021","Bristol, City of","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","850","800","33010","29250"
"In post","2021","Bristol, City of","White","Gloucestershire, Wiltshire and Bath/Bristol area","5010","4640","36640","31810"
"In post","2021","Bromley","Asian","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Black","Outer London - South","100","100","29760","31060"
"In post","2021","Bromley","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Unknown","Outer London - South","40","40","[c]","[c]"
"In post","2021","Bromley","White","Outer London - South","250","220","29070","30700"
"In post","2021","Buckinghamshire CC","Asian","Berkshire, Buckinghamshire and Oxfordshire","90","90","30820","27570"
"In post","2021","Buckinghamshire CC","Black","Berkshire, Buckinghamshire and Oxfordshire","50","50","29180","27570"
"In post","2021","Buckinghamshire CC","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Mixed","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","70","70","33610","33520"
"In post","2021","Buckinghamshire CC","Unknown","Berkshire, Buckinghamshire and Oxfordshire","150","140","32220","28860"
"In post","2021","Buckinghamshire CC","White","Berkshire, Buckinghamshire and Oxfordshire","1270","1210","32300","29920"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","White","Highlands and Islands","180","170","29590","27570"
"In post","2021","Calderdale and Kirklees","Asian","West Yorkshire","140","130","26460","27570"
"In post","2021","Calderdale and Kirklees","Black","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Mixed","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Undeclared","West Yorkshire","60","50","27810","27570"
"In post","2021","Calderdale and Kirklees","Unknown","West Yorkshire","120","100","25890","27570"
"In post","2021","Calderdale and Kirklees","White","West Yorkshire","700","620","27290","27570"
"In post","2021","Cambridgeshire CC","Asian","East Anglia","80","80","35750","29510"
"In post","2021","Cambridgeshire CC","Black","East Anglia","50","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Mixed","East Anglia","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Undeclared","East Anglia","180","170","35990","33300"
"In post","2021","Cambridgeshire CC","Unknown","East Anglia","280","270","30360","28400"
"In post","2021","Cambridgeshire CC","White","East Anglia","2720","2570","34010","31610"
"In post","2021","Camden and City of London","Asian","Inner London - West","580","540","33280","29570"
"In post","2021","Camden and City of London","Black","Inner London - West","460","440","30330","28780"
"In post","2021","Camden and City of London","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Mixed","Inner London - West","100","100","36800","31060"
"In post","2021","Camden and City of London","Other ethnicity","Inner London - West","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Undeclared","Inner London - West","250","230","38390","36160"
"In post","2021","Camden and City of London","Unknown","Inner London - West","580","570","33680","30160"
"In post","2021","Camden and City of London","White","Inner London - West","1600","1540","44080","36540"
"In post","2021","Cardiff and Vale of Glamorgan","Asian","East Wales","240","220","29530","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Black","East Wales","100","100","27870","25560"
"In post","2021","Cardiff and Vale of Glamorgan","Chinese","East Wales","40","30","[c]","[c]"
"In post","2021","Cardiff and Vale of Glamorgan","Mixed","East Wales","180","170","32110","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Other ethnicity","East Wales","60","60","31910","27570"
"In post","2021","Cardiff and Vale of Glamorgan","Undeclared","East Wales","410","380","34630","30660"
"In post","2021","Cardiff and Vale of Glamorgan","Unknown","East Wales","1620","1530","27590","25560"
"In post","2021","Cardiff and Vale of Glamorgan","White","East Wales","9420","8780","33980","28850"
"In post","2021","Causeway Coast and Glens","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Causeway Coast and Glens","White","Northern Ireland","60","60","20770","20310"
"In post","2021","Central Bedfordshire","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","Undeclared","Bedfordshire and Hertfordshire","40","40","[c]","[c]"
"In post","2021","Central Bedfordshire","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Central Bedfordshire","White","Bedfordshire and Hertfordshire","350","340","30310","27570"
"In post","2021","Central Hampshire","Asian","Hampshire and Isle of Wight","50","50","33840","29670"
"In post","2021","Central Hampshire","Black","Hampshire and Isle of Wight","50","50","[c]","[c]"
"In post","2021","Central Hampshire","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Mixed","Hampshire and Isle of Wight","60","50","34340","29200"
"In post","2021","Central Hampshire","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Central Hampshire","Undeclared","Hampshire and Isle of Wight","300","300","39230","38780"
"In post","2021","Central Hampshire","Unknown","Hampshire and Isle of Wight","300","290","36860","32360"
"In post","2021","Central Hampshire","White","Hampshire and Isle of Wight","3400","3270","36030","33300"
"In post","2021","Central Valleys","Asian","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Black","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Central Valleys","Undeclared","West Wales and The Valleys","60","60","37930","35950"
"In post","2021","Central Valleys","Unknown","West Wales and The Valleys","100","100","37440","31420"
"In post","2021","Central Valleys","White","West Wales and The Valleys","1520","1410","34280","28850"
"In post","2021","Cheshire East","Asian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire East","Unknown","Cheshire","130","120","26240","24920"
"In post","2021","Cheshire East","White","Cheshire","580","530","30780","27570"
"In post","2021","Cheshire West and Chester","Asian","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Black","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire West and Chester","White","Cheshire","400","370","25940","26700"
"In post","2021","Chorley and West Lancashire","Asian","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Black","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chorley and West Lancashire","Unknown","Lancashire","190","180","27240","26300"
"In post","2021","Chorley and West Lancashire","White","Lancashire","1070","980","30060","27570"
"In post","2021","City of Edinburgh","Asian","Eastern Scotland","130","120","34410","30650"
