"Status","Year","Sexual_orientation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","London","Black","920","850","33950","31060"
"In post","2022","Unknown","London","Mixed","180","170","43110","37610"
"In post","2022","Unknown","London","Other ethnicity","110","100","41340","32610"
"In post","2022","Unknown","London","Undeclared","680","620","39050","32090"
"In post","2022","Unknown","London","Unknown","14760","14430","42860","36920"
"In post","2022","Unknown","London","White","2940","2740","46950","40910"
"In post","2022","Unknown","North East (England)","Asian","50","40","28300","22080"
"In post","2022","Unknown","North East (England)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North East (England)","Undeclared","220","190","28200","22130"
"In post","2022","Unknown","North East (England)","Unknown","4280","3980","27860","24880"
"In post","2022","Unknown","North East (England)","White","2850","2390","27900","25840"
"In post","2022","Unknown","North West (England)","Asian","330","290","27420","26290"
"In post","2022","Unknown","North West (England)","Black","70","70","27780","26700"
"In post","2022","Unknown","North West (England)","Mixed","70","60","27510","26590"
"In post","2022","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","North West (England)","Undeclared","520","450","28650","27570"
"In post","2022","Unknown","North West (England)","Unknown","7980","7560","28970","26470"
"In post","2022","Unknown","North West (England)","White","4760","4140","28910","27570"
"In post","2022","Unknown","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Northern Ireland","Unknown","760","730","27460","24880"
"In post","2022","Unknown","Northern Ireland","White","220","190","29190","26820"
"In post","2022","Unknown","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Overseas","Undeclared","60","60","52100","52190"
"In post","2022","Unknown","Overseas","Unknown","460","460","49810","50000"
"In post","2022","Unknown","Overseas","White","120","120","50770","46600"
"In post","2022","Unknown","Scotland","Asian","70","60","30530","26860"
"In post","2022","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scotland","Undeclared","440","390","32170","32170"
"In post","2022","Unknown","Scotland","Unknown","10390","9790","31310","27230"
"In post","2022","Unknown","Scotland","White","4130","3710","32940","27570"
"In post","2022","Unknown","South East (England)","Asian","130","120","31280","29290"
"In post","2022","Unknown","South East (England)","Black","60","60","33490","30910"
"In post","2022","Unknown","South East (England)","Mixed","60","60","35260","30710"
"In post","2022","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South East (England)","Undeclared","400","370","36790","33620"
"In post","2022","Unknown","South East (England)","Unknown","4110","3820","30530","27570"
"In post","2022","Unknown","South East (England)","White","2860","2590","35810","31880"
"In post","2022","Unknown","South West (England)","Asian","70","70","37550","33350"
"In post","2022","Unknown","South West (England)","Black","40","30","[c]","[c]"
"In post","2022","Unknown","South West (England)","Mixed","60","60","34330","30210"
"In post","2022","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","South West (England)","Undeclared","410","380","37930","38070"
"In post","2022","Unknown","South West (England)","Unknown","3830","3640","31800","27540"
"In post","2022","Unknown","South West (England)","White","3520","3220","36270","32010"
"In post","2022","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","2190","2180","37010","32700"
"In post","2022","Unknown","Unknown","White","40","30","[c]","[c]"
"In post","2022","Unknown","Wales","Asian","50","40","[c]","[c]"
"In post","2022","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Wales","Undeclared","180","150","28710","26910"
"In post","2022","Unknown","Wales","Unknown","4200","3960","29290","25710"
"In post","2022","Unknown","Wales","White","2080","1800","29990","27570"
"In post","2022","Unknown","West Midlands (England)","Asian","540","480","28130","27570"
"In post","2022","Unknown","West Midlands (England)","Black","130","120","28890","27570"
"In post","2022","Unknown","West Midlands (England)","Mixed","50","40","31330","27570"
"In post","2022","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","West Midlands (England)","Undeclared","250","210","29890","27570"
"In post","2022","Unknown","West Midlands (England)","Unknown","3800","3590","29630","26590"
"In post","2022","Unknown","West Midlands (England)","White","1810","1590","31440","27570"
"In post","2022","Unknown","Yorkshire and The Humber","Asian","330","290","28140","26820"
"In post","2022","Unknown","Yorkshire and The Humber","Black","40","40","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Yorkshire and The Humber","Undeclared","240","210","30300","27570"
"In post","2022","Unknown","Yorkshire and The Humber","Unknown","4930","4700","30580","26820"
"In post","2022","Unknown","Yorkshire and The Humber","White","2040","1780","32030","27570"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","Asian","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East Midlands (England)","White","640","570","28420","26580"
"Leaver CS","2021","Heterosexual / straight","East of England","Asian","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","East of England","White","700","640","30780","26680"
"Leaver CS","2021","Heterosexual / straight","London","Asian","380","350","32920","28870"
"Leaver CS","2021","Heterosexual / straight","London","Black","260","260","32880","28290"
"Leaver CS","2021","Heterosexual / straight","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","London","Mixed","110","100","36590","31590"
"Leaver CS","2021","Heterosexual / straight","London","Other ethnicity","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","London","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","London","White","1590","1470","45650","39760"
"Leaver CS","2021","Heterosexual / straight","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North East (England)","White","550","460","26940","21100"
"Leaver CS","2021","Heterosexual / straight","North West (England)","Asian","60","60","24070","21160"
"Leaver CS","2021","Heterosexual / straight","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","North West (England)","White","1160","1000","28790","24790"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Northern Ireland","White","70","60","27520","21430"
"Leaver CS","2021","Heterosexual / straight","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Overseas","White","60","60","41750","36960"
"Leaver CS","2021","Heterosexual / straight","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Scotland","White","760","670","32790","27570"
"Leaver CS","2021","Heterosexual / straight","South East (England)","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South East (England)","White","1310","1180","29620","26930"
"Leaver CS","2021","Heterosexual / straight","South West (England)","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","South West (England)","White","1320","1210","32760","27650"
"Leaver CS","2021","Heterosexual / straight","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","White","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Wales","White","810","700","30370","24220"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","Asian","90","80","27520","21010"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","Black","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","West Midlands (England)","White","660","570","30220","26120"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","Asian","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Yorkshire and The Humber","White","850","740","30320","26500"
"Leaver CS","2021","LGBO","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","East of England","White","30","30","[c]","[c]"
"Leaver CS","2021","LGBO","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","London","White","160","150","46100","40000"
"Leaver CS","2021","LGBO","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","North West (England)","White","80","70","28540","24240"
"Leaver CS","2021","LGBO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Scotland","White","40","40","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South East (England)","White","80","80","28070","23590"
"Leaver CS","2021","LGBO","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","South West (England)","White","80","80","24820","21550"
"Leaver CS","2021","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Wales","White","40","40","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","West Midlands (England)","White","40","40","[c]","[c]"
"Leaver CS","2021","LGBO","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Yorkshire and The Humber","White","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Midlands (England)","White","80","60","25680","21010"
"Leaver CS","2021","Undeclared","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East of England","White","80","70","31150","27080"
"Leaver CS","2021","Undeclared","London","Asian","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Undeclared","110","90","44900","40000"
"Leaver CS","2021","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","White","190","170","46590","40470"
"Leaver CS","2021","Undeclared","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North East (England)","White","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North West (England)","White","110","90","28200","25880"
"Leaver CS","2021","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Scotland","Black","[c]","[c]","[c]","[c]"
