"Status","Year","Sex","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Male","40-49","Conwy and Denbighshire","70","70","37090","32540"
"In post","2021","Male","40-49","Cornwall and Isles of Scilly","150","150","28910","26750"
"In post","2021","Male","40-49","Coventry","280","270","44130","40940"
"In post","2021","Male","40-49","Croydon","1050","1040","42570","36620"
"In post","2021","Male","40-49","Darlington","100","100","38810","36780"
"In post","2021","Male","40-49","Derby","100","100","28990","27570"
"In post","2021","Male","40-49","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Devon CC","720","710","36100","32850"
"In post","2021","Male","40-49","Dorset CC","240","240","32370","31650"
"In post","2021","Male","40-49","Dudley","70","70","26580","27570"
"In post","2021","Male","40-49","Dumfries and Galloway","50","50","[c]","[c]"
"In post","2021","Male","40-49","Durham CC","480","470","29310","27140"
"In post","2021","Male","40-49","Ealing","30","30","[c]","[c]"
"In post","2021","Male","40-49","East Ayrshire and North Ayrshire mainland","100","100","28750","27570"
"In post","2021","Male","40-49","East Cumbria","110","110","29490","26180"
"In post","2021","Male","40-49","East Derbyshire","30","30","[c]","[c]"
"In post","2021","Male","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","270","270","33820","33650"
"In post","2021","Male","40-49","East Kent","570","560","28890","27370"
"In post","2021","Male","40-49","East Lancashire","40","40","[c]","[c]"
"In post","2021","Male","40-49","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","East Merseyside","80","70","31530","27570"
"In post","2021","Male","40-49","East Riding of Yorkshire","210","210","31050","28220"
"In post","2021","Male","40-49","East Surrey","100","100","36040","34750"
"In post","2021","Male","40-49","East Sussex CC","170","160","29590","27570"
"In post","2021","Male","40-49","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Essex Haven Gateway","120","120","34830","31170"
"In post","2021","Male","40-49","Essex Thames Gateway","50","50","[c]","[c]"
"In post","2021","Male","40-49","Falkirk","130","130","29610","27570"
"In post","2021","Male","40-49","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Flintshire and Wrexham","220","220","29480","27570"
"In post","2021","Male","40-49","Glasgow City","1180","1170","34570","30120"
"In post","2021","Male","40-49","Gloucestershire","130","120","31430","27570"
"In post","2021","Male","40-49","Greater Manchester North East","110","100","28000","27570"
"In post","2021","Male","40-49","Greater Manchester North West","160","160","26490","27570"
"In post","2021","Male","40-49","Greater Manchester South East","120","120","27060","26670"
"In post","2021","Male","40-49","Greater Manchester South West","680","680","33430","31340"
"In post","2021","Male","40-49","Gwent Valleys","70","70","32360","27570"
"In post","2021","Male","40-49","Gwynedd","80","70","27820","26520"
"In post","2021","Male","40-49","Hackney and Newham","240","230","34930","31520"
"In post","2021","Male","40-49","Haringey and Islington","170","170","32820","31060"
"In post","2021","Male","40-49","Harrow and Hillingdon","380","370","32250","29080"
"In post","2021","Male","40-49","Hartlepool and Stockton-on-Tees","140","140","28610","27570"
"In post","2021","Male","40-49","Heart of Essex","110","110","35030","31220"
"In post","2021","Male","40-49","Herefordshire, County of","40","40","[c]","[c]"
"In post","2021","Male","40-49","Hertfordshire","250","250","38620","34440"
"In post","2021","Male","40-49","Hounslow and Richmond upon Thames","300","300","34670","33590"
"In post","2021","Male","40-49","Inverclyde, East Renfrewshire and Renfrewshire","90","90","32510","27980"
"In post","2021","Male","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","100","100","33500","30160"
"In post","2021","Male","40-49","Isle of Anglesey","30","30","[c]","[c]"
"In post","2021","Male","40-49","Isle of Wight","100","100","29580","30290"
"In post","2021","Male","40-49","Kensington & Chelsea and Hammersmith & Fulham","100","100","34470","33260"
"In post","2021","Male","40-49","Kent Thames Gateway","180","180","33160","31650"
"In post","2021","Male","40-49","Kingston upon Hull, City of","180","170","29340","27570"
"In post","2021","Male","40-49","Lambeth","420","420","48380","47130"
"In post","2021","Male","40-49","Lancaster and Wyre","100","100","31470","27620"
"In post","2021","Male","40-49","Leeds","1230","1210","36580","31810"
"In post","2021","Male","40-49","Leicester","250","240","27520","27130"
"In post","2021","Male","40-49","Leicestershire CC and Rutland","190","190","33080","31520"
"In post","2021","Male","40-49","Lewisham and Southwark","130","120","34890","31060"
"In post","2021","Male","40-49","Lincolnshire","260","260","30500","27570"
"In post","2021","Male","40-49","Lisburn and Castlereagh","60","60","26930","24890"
"In post","2021","Male","40-49","Liverpool","1020","1010","32450","27570"
"In post","2021","Male","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","50","40","[c]","[c]"
"In post","2021","Male","40-49","Luton","60","60","26600","27370"
"In post","2021","Male","40-49","Manchester","990","970","36510","31810"
"In post","2021","Male","40-49","Medway","140","130","33610","31220"
"In post","2021","Male","40-49","Merton, Kingston upon Thames and Sutton","60","60","33650","31060"
"In post","2021","Male","40-49","Mid Kent","70","70","31500","30220"
"In post","2021","Male","40-49","Mid Lancashire","670","650","28490","25560"
"In post","2021","Male","40-49","Milton Keynes","240","230","35510","33220"
"In post","2021","Male","40-49","Monmouthshire and Newport","580","570","42910","39340"
"In post","2021","Male","40-49","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","North and North East Lincolnshire","50","50","28320","27570"
"In post","2021","Male","40-49","North and West Norfolk","110","100","30870","28890"
"In post","2021","Male","40-49","North Hampshire","80","80","42010","33300"
"In post","2021","Male","40-49","North Lanarkshire","190","190","28580","25870"
"In post","2021","Male","40-49","North Northamptonshire","40","40","[c]","[c]"
"In post","2021","Male","40-49","North Nottinghamshire","90","90","30350","27570"
"In post","2021","Male","40-49","North Yorkshire CC","190","190","32210","28800"
"In post","2021","Male","40-49","Northumberland","40","40","[c]","[c]"
"In post","2021","Male","40-49","Norwich and East Norfolk","230","230","33140","27820"
"In post","2021","Male","40-49","Nottingham","800","790","34290","31810"
"In post","2021","Male","40-49","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Overseas","680","680","52300","53760"
"In post","2021","Male","40-49","Oxfordshire","280","280","34250","33000"
"In post","2021","Male","40-49","Perth and Kinross and Stirling","140","140","32850","32720"
"In post","2021","Male","40-49","Peterborough","140","140","29590","26680"
"In post","2021","Male","40-49","Plymouth","380","370","36240","35310"
"In post","2021","Male","40-49","Portsmouth","370","370","32830","27940"
"In post","2021","Male","40-49","Powys","60","50","28900","26670"
"In post","2021","Male","40-49","Redbridge and Waltham Forest","70","70","29560","31060"
"In post","2021","Male","40-49","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Scottish Borders","50","50","33990","29190"
"In post","2021","Male","40-49","Sefton","590","580","32250","27570"
"In post","2021","Male","40-49","Sheffield","810","790","37520","32740"
"In post","2021","Male","40-49","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Shropshire CC","110","110","30200","29670"
"In post","2021","Male","40-49","Solihull","110","110","30790","27570"
"In post","2021","Male","40-49","Somerset","260","260","34610","33290"
"In post","2021","Male","40-49","South and West Derbyshire","100","100","36500","31650"
"In post","2021","Male","40-49","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","South Hampshire","350","330","34570","32290"
"In post","2021","Male","40-49","South Lanarkshire","310","300","34690","31810"
"In post","2021","Male","40-49","South Nottinghamshire","90","90","31690","31150"
"In post","2021","Male","40-49","South Teesside","90","90","25270","22920"
"In post","2021","Male","40-49","South West Wales","150","150","32760","28850"
"In post","2021","Male","40-49","Southampton","130","130","38930","34760"
"In post","2021","Male","40-49","Southend-on-Sea","120","120","35550","31870"
"In post","2021","Male","40-49","Staffordshire CC","380","370","32220","31630"
"In post","2021","Male","40-49","Stoke-on-Trent","90","90","26350","27370"
"In post","2021","Male","40-49","Suffolk","480","470","30520","27990"
"In post","2021","Male","40-49","Sunderland","320","310","27400","25560"
"In post","2021","Male","40-49","Swansea","960","950","31490","26780"
"In post","2021","Male","40-49","Swindon","40","40","[c]","[c]"
"In post","2021","Male","40-49","Telford and Wrekin","170","170","36940","32510"
"In post","2021","Male","40-49","Thurrock","50","50","[c]","[c]"
"In post","2021","Male","40-49","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Male","40-49","Tower Hamlets","770","770","56500","56360"
"In post","2021","Male","40-49","Tyneside","1860","1830","32680","27570"
"In post","2021","Male","40-49","Unknown","500","490","39250","34160"
"In post","2021","Male","40-49","Wakefield","160","160","32700","31650"
"In post","2021","Male","40-49","Walsall","50","50","24270","22260"
"In post","2021","Male","40-49","Wandsworth","110","110","34920","34940"
"In post","2021","Male","40-49","Warrington","270","270","36550","35590"
"In post","2021","Male","40-49","Warwickshire","120","120","28580","26780"
"In post","2021","Male","40-49","West Cumbria","130","130","30900","27570"
"In post","2021","Male","40-49","West Essex","80","80","29030","27370"
"In post","2021","Male","40-49","West Kent","50","50","[c]","[c]"
"In post","2021","Male","40-49","West Lothian","40","40","[c]","[c]"
"In post","2021","Male","40-49","West Northamptonshire","80","80","28520","27470"
"In post","2021","Male","40-49","West Surrey","200","200","35870","32770"
"In post","2021","Male","40-49","West Sussex (North East)","130","130","30150","27760"
"In post","2021","Male","40-49","West Sussex (South West)","130","130","34070","31650"
"In post","2021","Male","40-49","Westminster","5370","5330","56460","55080"
"In post","2021","Male","40-49","Wiltshire","820","810","42460","40580"
"In post","2021","Male","40-49","Wirral","150","150","26880","27570"
"In post","2021","Male","40-49","Wolverhampton","60","60","26380","27570"
"In post","2021","Male","40-49","Worcestershire","240","240","31870","31650"
"In post","2021","Male","40-49","York","320","320","40310","37410"
"In post","2021","Male","50-59","Aberdeen City and Aberdeenshire","340","330","42900","35110"
"In post","2021","Male","50-59","Angus and Dundee City","190","180","27110","21440"
"In post","2021","Male","50-59","Antrim and Newtownabbey","60","60","24450","20310"
"In post","2021","Male","50-59","Ards and North Down","80","80","23140","20310"
"In post","2021","Male","50-59","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","Barking & Dagenham and Havering","60","60","31210","31060"
"In post","2021","Male","50-59","Barnet","190","190","43460","41060"
"In post","2021","Male","50-59","Barnsley, Doncaster and Rotherham","370","350","31740","31200"
"In post","2021","Male","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","2180","2150","46550","42720"
"In post","2021","Male","50-59","Bedford","110","100","35610","31780"
"In post","2021","Male","50-59","Belfast","350","340","33030","31020"
"In post","2021","Male","50-59","Berkshire","480","470","38200","38890"
"In post","2021","Male","50-59","Bexley and Greenwich","260","260","34640","34750"
"In post","2021","Male","50-59","Birmingham","1360","1320","36060","31810"
"In post","2021","Male","50-59","Blackburn with Darwen","50","50","[c]","[c]"
"In post","2021","Male","50-59","Blackpool","640","620","33480","27570"
"In post","2021","Male","50-59","Bournemouth and Poole","120","120","26910","27370"
"In post","2021","Male","50-59","Bradford","330","310","30230","27570"
"In post","2021","Male","50-59","Breckland and South Norfolk","80","80","33190","31650"
"In post","2021","Male","50-59","Brent","70","60","36800","31880"
"In post","2021","Male","50-59","Bridgend and Neath Port Talbot","70","70","30960","27570"
"In post","2021","Male","50-59","Brighton and Hove","80","80","33320","28200"
"In post","2021","Male","50-59","Bristol, City of","840","820","39700","34290"
"In post","2021","Male","50-59","Bromley","60","60","29990","30650"
"In post","2021","Male","50-59","Buckinghamshire CC","220","220","37320","34250"
"In post","2021","Male","50-59","Caithness and Sutherland and Ross and Cromarty","40","40","[c]","[c]"
"In post","2021","Male","50-59","Calderdale and Kirklees","100","100","28780","27570"
"In post","2021","Male","50-59","Cambridgeshire CC","590","570","38290","33300"
"In post","2021","Male","50-59","Camden and City of London","560","550","40980","36200"
"In post","2021","Male","50-59","Cardiff and Vale of Glamorgan","1430","1390","37200","31810"
"In post","2021","Male","50-59","Causeway Coast and Glens","30","30","[c]","[c]"
"In post","2021","Male","50-59","Central Bedfordshire","90","90","33810","33300"
"In post","2021","Male","50-59","Central Hampshire","690","680","40750","39070"
"In post","2021","Male","50-59","Central Valleys","190","190","43800","40220"
"In post","2021","Male","50-59","Cheshire East","100","100","34010","31320"
"In post","2021","Male","50-59","Cheshire West and Chester","50","50","[c]","[c]"
"In post","2021","Male","50-59","Chorley and West Lancashire","220","200","33720","31650"
"In post","2021","Male","50-59","City of Edinburgh","1680","1650","41220","35230"
"In post","2021","Male","50-59","Clackmannanshire and Fife","300","290","32430","33650"
"In post","2021","Male","50-59","Conwy and Denbighshire","80","70","40030","37410"
"In post","2021","Male","50-59","Cornwall and Isles of Scilly","300","290","27080","26670"
"In post","2021","Male","50-59","Coventry","240","230","40330","37100"
"In post","2021","Male","50-59","Croydon","1330","1310","42540","37290"
"In post","2021","Male","50-59","Darlington","140","140","40540","37100"
"In post","2021","Male","50-59","Derby","100","100","31150","27570"
"In post","2021","Male","50-59","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","Devon CC","920","890","35570","31990"
"In post","2021","Male","50-59","Dorset CC","430","420","32370","31650"
"In post","2021","Male","50-59","Dudley","110","110","26620","27570"
"In post","2021","Male","50-59","Dumfries and Galloway","110","110","33140","33650"
"In post","2021","Male","50-59","Durham CC","790","740","30860","31650"
"In post","2021","Male","50-59","Ealing","50","50","31220","31060"
"In post","2021","Male","50-59","East Ayrshire and North Ayrshire mainland","160","160","29810","27570"
"In post","2021","Male","50-59","East Cumbria","170","160","29010","24920"
"In post","2021","Male","50-59","East Derbyshire","40","40","[c]","[c]"
"In post","2021","Male","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","610","610","35000","34850"
"In post","2021","Male","50-59","East Kent","750","700","30240","27370"
"In post","2021","Male","50-59","East Lancashire","50","50","26000","27570"
"In post","2021","Male","50-59","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","East Merseyside","100","100","29790","27570"
"In post","2021","Male","50-59","East Riding of Yorkshire","450","440","31230","29200"
"In post","2021","Male","50-59","East Surrey","140","140","34060","34570"
"In post","2021","Male","50-59","East Sussex CC","260","250","29090","27570"
"In post","2021","Male","50-59","Enfield","30","30","[c]","[c]"
"In post","2021","Male","50-59","Essex Haven Gateway","230","220","39580","33630"
"In post","2021","Male","50-59","Essex Thames Gateway","80","80","29400","29290"
"In post","2021","Male","50-59","Falkirk","230","220","32520","33650"
"In post","2021","Male","50-59","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","Flintshire and Wrexham","320","310","32040","28750"
"In post","2021","Male","50-59","Glasgow City","1580","1530","34300","29200"
"In post","2021","Male","50-59","Gloucestershire","210","200","31740","27570"
"In post","2021","Male","50-59","Greater Manchester North East","150","150","29850","27570"
"In post","2021","Male","50-59","Greater Manchester North West","200","190","27940","27570"
"In post","2021","Male","50-59","Greater Manchester South East","150","150","26420","26580"
"In post","2021","Male","50-59","Greater Manchester South West","730","700","33080","30210"
"In post","2021","Male","50-59","Gwent Valleys","110","100","32210","27570"
"In post","2021","Male","50-59","Gwynedd","70","70","26420","24670"
"In post","2021","Male","50-59","Hackney and Newham","460","450","37650","32520"
"In post","2021","Male","50-59","Haringey and Islington","180","170","33930","31880"
"In post","2021","Male","50-59","Harrow and Hillingdon","610","550","32330","30500"
"In post","2021","Male","50-59","Hartlepool and Stockton-on-Tees","230","220","30810","30220"
"In post","2021","Male","50-59","Heart of Essex","130","130","36540","31220"
"In post","2021","Male","50-59","Herefordshire, County of","100","100","30640","28440"
"In post","2021","Male","50-59","Hertfordshire","330","320","37600","33370"
"In post","2021","Male","50-59","Hounslow and Richmond upon Thames","360","350","36820","33590"
"In post","2021","Male","50-59","Inverclyde, East Renfrewshire and Renfrewshire","180","170","32150","31070"
"In post","2021","Male","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","220","220","29980","27570"
"In post","2021","Male","50-59","Isle of Anglesey","30","30","[c]","[c]"
"In post","2021","Male","50-59","Isle of Wight","180","180","31420","31650"
"In post","2021","Male","50-59","Kensington & Chelsea and Hammersmith & Fulham","100","100","34780","33260"
"In post","2021","Male","50-59","Kent Thames Gateway","210","200","32340","31650"
"In post","2021","Male","50-59","Kingston upon Hull, City of","360","340","30100","27570"
"In post","2021","Male","50-59","Lambeth","470","460","50660","46120"
"In post","2021","Male","50-59","Lancaster and Wyre","150","140","31520","27570"
"In post","2021","Male","50-59","Leeds","1270","1240","38560","33440"
"In post","2021","Male","50-59","Leicester","320","300","28670","27230"
"In post","2021","Male","50-59","Leicestershire CC and Rutland","300","300","32970","31650"
"In post","2021","Male","50-59","Lewisham and Southwark","170","160","36750","31880"
"In post","2021","Male","50-59","Lincolnshire","540","530","30740","28410"
"In post","2021","Male","50-59","Lisburn and Castlereagh","100","90","29360","26590"
"In post","2021","Male","50-59","Liverpool","1080","1050","32850","27750"
"In post","2021","Male","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","60","60","30170","27570"
"In post","2021","Male","50-59","Luton","60","50","29310","27570"
"In post","2021","Male","50-59","Manchester","1100","1080","37590","31990"
"In post","2021","Male","50-59","Medway","190","190","36860","33520"
"In post","2021","Male","50-59","Merton, Kingston upon Thames and Sutton","90","90","35990","31880"
"In post","2021","Male","50-59","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","Mid Kent","140","130","33590","31650"
"In post","2021","Male","50-59","Mid Lancashire","800","760","30090","27570"
"In post","2021","Male","50-59","Milton Keynes","330","330","38420","34640"
"In post","2021","Male","50-59","Monmouthshire and Newport","520","500","40420","36750"
"In post","2021","Male","50-59","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","North and North East Lincolnshire","60","60","26730","26920"
"In post","2021","Male","50-59","North and West Norfolk","210","200","29900","30500"
"In post","2021","Male","50-59","North Hampshire","180","180","38940","33300"
"In post","2021","Male","50-59","North Lanarkshire","330","310","29920","28130"
"In post","2021","Male","50-59","North Northamptonshire","40","40","[c]","[c]"
"In post","2021","Male","50-59","North Nottinghamshire","150","150","30560","27570"
"In post","2021","Male","50-59","North Yorkshire CC","460","450","30800","28190"
"In post","2021","Male","50-59","Northumberland","50","50","28490","26120"
"In post","2021","Male","50-59","Norwich and East Norfolk","260","260","31910","27570"
"In post","2021","Male","50-59","Nottingham","990","960","36170","31810"
"In post","2021","Male","50-59","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","Overseas","650","640","54040","54340"
"In post","2021","Male","50-59","Oxfordshire","460","450","34290","33300"
"In post","2021","Male","50-59","Perth and Kinross and Stirling","300","290","33660","33650"
"In post","2021","Male","50-59","Peterborough","230","220","31040","27570"
"In post","2021","Male","50-59","Plymouth","560","550","35000","33300"
"In post","2021","Male","50-59","Portsmouth","780","760","33340","31870"
"In post","2021","Male","50-59","Powys","90","90","27870","23830"
"In post","2021","Male","50-59","Redbridge and Waltham Forest","100","100","30290","30920"
"In post","2021","Male","50-59","Sandwell","40","40","[c]","[c]"
"In post","2021","Male","50-59","Scottish Borders","60","60","29730","27570"
"In post","2021","Male","50-59","Sefton","750","720","33340","27850"
"In post","2021","Male","50-59","Sheffield","800","780","36530","32300"
"In post","2021","Male","50-59","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Male","50-59","Shropshire CC","280","280","31370","29930"
"In post","2021","Male","50-59","Solihull","140","130","31130","27570"
"In post","2021","Male","50-59","Somerset","420","410","33920","33180"
"In post","2021","Male","50-59","South and West Derbyshire","190","180","38290","33180"
"In post","2021","Male","50-59","South Ayrshire","50","40","[c]","[c]"
"In post","2021","Male","50-59","South Hampshire","630","550","30450","26720"
"In post","2021","Male","50-59","South Lanarkshire","390","360","33930","28130"
"In post","2021","Male","50-59","South Nottinghamshire","150","140","33020","31650"
"In post","2021","Male","50-59","South Teesside","120","120","27960","26740"
"In post","2021","Male","50-59","South West Wales","200","190","32810","28200"
"In post","2021","Male","50-59","Southampton","170","170","40580","33250"
"In post","2021","Male","50-59","Southend-on-Sea","230","220","36130","34170"
"In post","2021","Male","50-59","Staffordshire CC","620","610","33020","31650"
"In post","2021","Male","50-59","Stoke-on-Trent","130","130","28640","26750"
"In post","2021","Male","50-59","Suffolk","700","690","31620","28860"
"In post","2021","Male","50-59","Sunderland","400","370","27590","25840"
"In post","2021","Male","50-59","Swansea","880","840","32540","27130"
"In post","2021","Male","50-59","Swindon","60","60","37540","27680"
"In post","2021","Male","50-59","Telford and Wrekin","290","280","37550","33300"
"In post","2021","Male","50-59","Thurrock","70","60","27260","27330"
"In post","2021","Male","50-59","Torbay","40","40","[c]","[c]"
"In post","2021","Male","50-59","Tower Hamlets","770","760","55770","53620"
"In post","2021","Male","50-59","Tyneside","1850","1770","32440","27570"
"In post","2021","Male","50-59","Unknown","690","680","41200","35380"
"In post","2021","Male","50-59","Wakefield","300","280","34570","32040"
"In post","2021","Male","50-59","Walsall","60","50","25560","27570"
"In post","2021","Male","50-59","Wandsworth","130","130","34880","33260"
"In post","2021","Male","50-59","Warrington","400","400","37110","35310"
"In post","2021","Male","50-59","Warwickshire","200","190","29070","27370"
"In post","2021","Male","50-59","West Cumbria","150","150","34390","31650"
"In post","2021","Male","50-59","West Essex","130","120","31880","27570"
"In post","2021","Male","50-59","West Kent","100","90","40800","41580"
"In post","2021","Male","50-59","West Lothian","80","80","34090","29420"
"In post","2021","Male","50-59","West Northamptonshire","110","110","31680","27570"
"In post","2021","Male","50-59","West Surrey","300","290","36500","33520"
"In post","2021","Male","50-59","West Sussex (North East)","200","180","33470","28350"
"In post","2021","Male","50-59","West Sussex (South West)","240","230","32590","28780"
"In post","2021","Male","50-59","Westminster","5420","5380","54640","53130"
"In post","2021","Male","50-59","Wiltshire","1150","1140","41980","40580"
"In post","2021","Male","50-59","Wirral","230","220","27820","27130"
"In post","2021","Male","50-59","Wolverhampton","100","100","26890","27570"
"In post","2021","Male","50-59","Worcestershire","350","340","33140","31900"
"In post","2021","Male","50-59","York","380","370","39200","33320"
"In post","2021","Male","60-64","Aberdeen City and Aberdeenshire","70","60","44190","34380"
"In post","2021","Male","60-64","Angus and Dundee City","70","60","26560","21270"
"In post","2021","Male","60-64","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Barnet","50","50","52330","46000"
"In post","2021","Male","60-64","Barnsley, Doncaster and Rotherham","120","90","28030","27570"
"In post","2021","Male","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","590","520","44410","41430"
"In post","2021","Male","60-64","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Belfast","70","60","29110","27370"
"In post","2021","Male","60-64","Berkshire","120","110","34720","33300"
"In post","2021","Male","60-64","Bexley and Greenwich","70","60","34470","33950"
"In post","2021","Male","60-64","Birmingham","350","310","34020","27570"
"In post","2021","Male","60-64","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Blackpool","160","130","30990","27570"
"In post","2021","Male","60-64","Bournemouth and Poole","40","40","[c]","[c]"
"In post","2021","Male","60-64","Bradford","80","60","27850","26580"
"In post","2021","Male","60-64","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Brighton and Hove","40","30","[c]","[c]"
"In post","2021","Male","60-64","Bristol, City of","200","170","39920","34320"
"In post","2021","Male","60-64","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Buckinghamshire CC","70","60","32940","33300"
"In post","2021","Male","60-64","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Calderdale and Kirklees","40","30","[c]","[c]"
"In post","2021","Male","60-64","Cambridgeshire CC","160","140","34930","31900"
"In post","2021","Male","60-64","Camden and City of London","180","160","39340","32520"
"In post","2021","Male","60-64","Cardiff and Vale of Glamorgan","380","320","36110","29670"
"In post","2021","Male","60-64","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Central Bedfordshire","50","40","[c]","[c]"
"In post","2021","Male","60-64","Central Hampshire","270","260","39950","38740"
"In post","2021","Male","60-64","Central Valleys","50","50","40270","37410"
"In post","2021","Male","60-64","Cheshire East","30","30","[c]","[c]"
"In post","2021","Male","60-64","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Chorley and West Lancashire","60","40","31100","31650"
"In post","2021","Male","60-64","City of Edinburgh","450","390","38630","34550"
"In post","2021","Male","60-64","Clackmannanshire and Fife","90","80","33980","33650"
"In post","2021","Male","60-64","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Cornwall and Isles of Scilly","110","100","27550","26670"
"In post","2021","Male","60-64","Coventry","60","50","42620","37730"
"In post","2021","Male","60-64","Croydon","340","300","39810","35200"
"In post","2021","Male","60-64","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Devon CC","240","210","30400","27570"
"In post","2021","Male","60-64","Dorset CC","140","120","28970","27130"
"In post","2021","Male","60-64","Dudley","40","30","[c]","[c]"
"In post","2021","Male","60-64","Dumfries and Galloway","60","50","29520","28870"
"In post","2021","Male","60-64","Durham CC","230","170","28530","27570"
"In post","2021","Male","60-64","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","East Ayrshire and North Ayrshire mainland","50","40","[c]","[c]"
"In post","2021","Male","60-64","East Cumbria","40","30","[c]","[c]"
"In post","2021","Male","60-64","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","120","100","30990","26850"
"In post","2021","Male","60-64","East Kent","180","140","29450","27370"
"In post","2021","Male","60-64","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","East Merseyside","40","40","[c]","[c]"
"In post","2021","Male","60-64","East Riding of Yorkshire","170","150","30850","29200"
"In post","2021","Male","60-64","East Surrey","40","40","[c]","[c]"
"In post","2021","Male","60-64","East Sussex CC","80","70","25930","26220"
"In post","2021","Male","60-64","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Essex Haven Gateway","70","60","32190","29290"
"In post","2021","Male","60-64","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Falkirk","80","60","29630","27570"
"In post","2021","Male","60-64","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Male","60-64","Flintshire and Wrexham","90","80","29010","27570"
"In post","2021","Male","60-64","Glasgow City","430","350","32900","27570"
"In post","2021","Male","60-64","Gloucestershire","70","60","31110","31000"
"In post","2021","Male","60-64","Greater Manchester North East","40","30","[c]","[c]"
"In post","2021","Male","60-64","Greater Manchester North West","50","40","[c]","[c]"
"In post","2021","Male","60-64","Greater Manchester South East","40","40","[c]","[c]"
"In post","2021","Male","60-64","Greater Manchester South West","170","140","29430","27570"
"In post","2021","Male","60-64","Gwent Valleys","[c]","[c]","[c]","[c]"
