"Status","Year","Region_ITL1","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Black","Inner London - East","2540","2440","33470","31060"
"In post","2021","London","Black","Inner London - West","4330","4230","36970","33460"
"In post","2021","London","Black","Outer London - East and North East","640","620","30720","31060"
"In post","2021","London","Black","Outer London - South","1580","1510","33010","30470"
"In post","2021","London","Black","Outer London - West and North West","880","830","31350","31060"
"In post","2021","London","Chinese","Inner London - East","110","110","44400","40450"
"In post","2021","London","Chinese","Inner London - West","360","360","44730","40860"
"In post","2021","London","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","London","Chinese","Outer London - South","70","60","39510","36160"
"In post","2021","London","Chinese","Outer London - West and North West","40","40","[c]","[c]"
"In post","2021","London","Mixed","Inner London - East","610","580","38210","32680"
"In post","2021","London","Mixed","Inner London - West","2050","2000","44360","39960"
"In post","2021","London","Mixed","Outer London - East and North East","120","110","30180","31060"
"In post","2021","London","Mixed","Outer London - South","360","340","35590","31060"
"In post","2021","London","Mixed","Outer London - West and North West","270","260","31790","31060"
"In post","2021","London","Other ethnicity","Inner London - East","270","250","42610","35570"
"In post","2021","London","Other ethnicity","Inner London - West","710","680","44660","39000"
"In post","2021","London","Other ethnicity","Outer London - East and North East","70","60","30590","31060"
"In post","2021","London","Other ethnicity","Outer London - South","100","100","35130","31060"
"In post","2021","London","Other ethnicity","Outer London - West and North West","130","120","33740","31060"
"In post","2021","London","Undeclared","Inner London - East","930","870","40430","33090"
"In post","2021","London","Undeclared","Inner London - West","2340","2270","46680","42620"
"In post","2021","London","Undeclared","Outer London - East and North East","230","210","30950","31060"
"In post","2021","London","Undeclared","Outer London - South","580","550","37800","35070"
"In post","2021","London","Undeclared","Outer London - West and North West","600","540","34820","31060"
"In post","2021","London","Unknown","Inner London - East","2010","1920","40340","34700"
"In post","2021","London","Unknown","Inner London - West","11100","10900","45400","39610"
"In post","2021","London","Unknown","Outer London - East and North East","460","450","29570","31060"
"In post","2021","London","Unknown","Outer London - South","1240","1200","36020","31150"
"In post","2021","London","Unknown","Outer London - West and North West","760","730","31520","30580"
"In post","2021","London","White","Inner London - East","8220","7840","47040","41030"
"In post","2021","London","White","Inner London - West","34260","33250","50080","48920"
"In post","2021","London","White","Outer London - East and North East","1550","1440","31410","31060"
"In post","2021","London","White","Outer London - South","5110","4830","40570","36160"
"In post","2021","London","White","Outer London - West and North West","3760","3480","35350","31870"
"In post","2021","North East (England)","Asian","Northumberland and Tyne and Wear","280","260","28260","25440"
"In post","2021","North East (England)","Asian","Tees Valley and Durham","110","100","26720","22850"
"In post","2021","North East (England)","Black","Northumberland and Tyne and Wear","110","110","27260","25560"
"In post","2021","North East (England)","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Chinese","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"In post","2021","North East (England)","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Mixed","Northumberland and Tyne and Wear","140","130","29610","27570"
"In post","2021","North East (England)","Mixed","Tees Valley and Durham","80","80","28800","26880"
"In post","2021","North East (England)","Other ethnicity","Northumberland and Tyne and Wear","30","20","[c]","[c]"
"In post","2021","North East (England)","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Undeclared","Northumberland and Tyne and Wear","800","730","29280","25560"
"In post","2021","North East (England)","Undeclared","Tees Valley and Durham","240","220","28460","27130"
"In post","2021","North East (England)","Unknown","Northumberland and Tyne and Wear","3450","3120","26230","21440"
"In post","2021","North East (England)","Unknown","Tees Valley and Durham","900","850","25580","22850"
"In post","2021","North East (England)","White","Northumberland and Tyne and Wear","16510","14710","28680","25560"
"In post","2021","North East (England)","White","Tees Valley and Durham","7850","7080","28150","27130"
"In post","2021","North West (England)","Asian","Cheshire","60","50","28950","27570"
"In post","2021","North West (England)","Asian","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Asian","Greater Manchester","1370","1280","28870","27570"
"In post","2021","North West (England)","Asian","Lancashire","970","860","24840","21010"
"In post","2021","North West (England)","Asian","Merseyside","170","150","33690","26370"
"In post","2021","North West (England)","Black","Cheshire","30","30","[c]","[c]"
"In post","2021","North West (England)","Black","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Black","Greater Manchester","520","490","28450","27370"
"In post","2021","North West (England)","Black","Lancashire","60","50","27760","27570"
"In post","2021","North West (England)","Black","Merseyside","110","110","28530","25410"
"In post","2021","North West (England)","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Greater Manchester","80","70","29800","25560"
"In post","2021","North West (England)","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Chinese","Merseyside","60","50","28140","24890"
"In post","2021","North West (England)","Mixed","Cheshire","50","40","[c]","[c]"
"In post","2021","North West (England)","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Mixed","Greater Manchester","330","310","29490","26670"
"In post","2021","North West (England)","Mixed","Lancashire","130","120","28650","27130"
"In post","2021","North West (England)","Mixed","Merseyside","250","230","29030","25040"
"In post","2021","North West (England)","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Greater Manchester","80","80","32760","27570"
"In post","2021","North West (England)","Other ethnicity","Lancashire","30","30","[c]","[c]"
"In post","2021","North West (England)","Other ethnicity","Merseyside","50","40","[c]","[c]"
"In post","2021","North West (England)","Undeclared","Cheshire","130","130","31720","29330"
"In post","2021","North West (England)","Undeclared","Cumbria","90","80","31850","27570"
"In post","2021","North West (England)","Undeclared","Greater Manchester","790","730","31740","27570"
"In post","2021","North West (England)","Undeclared","Lancashire","530","470","28580","27570"
"In post","2021","North West (England)","Undeclared","Merseyside","690","620","29830","27130"
"In post","2021","North West (England)","Unknown","Cheshire","420","400","29660","27570"
"In post","2021","North West (England)","Unknown","Cumbria","320","310","25760","21050"
"In post","2021","North West (England)","Unknown","Greater Manchester","2790","2670","29300","25560"
"In post","2021","North West (England)","Unknown","Lancashire","1440","1330","26510","24440"
"In post","2021","North West (England)","Unknown","Merseyside","2300","2140","27250","22920"
"In post","2021","North West (England)","White","Cheshire","3200","3010","31490","28840"
"In post","2021","North West (England)","White","Cumbria","1710","1530","28200","25560"
"In post","2021","North West (England)","White","Greater Manchester","13770","12870","31570","27570"
"In post","2021","North West (England)","White","Lancashire","10950","9940","28770","27570"
"In post","2021","North West (England)","White","Merseyside","15860","14420","28770","25560"
"In post","2021","Northern Ireland","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Northern Ireland","100","90","28160","25560"
"In post","2021","Northern Ireland","Unknown","Northern Ireland","650","610","25990","21440"
"In post","2021","Northern Ireland","White","Northern Ireland","3040","2850","28390","25560"
"In post","2021","Overseas","Asian","Overseas","150","150","46340","41410"
"In post","2021","Overseas","Black","Overseas","70","70","41950","37500"
"In post","2021","Overseas","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Mixed","Overseas","110","110","48540","48210"
"In post","2021","Overseas","Other ethnicity","Overseas","30","30","[c]","[c]"
"In post","2021","Overseas","Undeclared","Overseas","200","190","47080","41620"
"In post","2021","Overseas","Unknown","Overseas","570","560","51740","51500"
"In post","2021","Overseas","White","Overseas","2620","2610","50320","50430"
"In post","2021","Scotland","Asian","Eastern Scotland","190","180","32310","27570"
"In post","2021","Scotland","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Asian","Southern Scotland","50","50","34070","27570"
"In post","2021","Scotland","Asian","West Central Scotland","240","210","28990","25560"
"In post","2021","Scotland","Black","Eastern Scotland","90","80","32700","27990"
"In post","2021","Scotland","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Black","Southern Scotland","30","30","[c]","[c]"
"In post","2021","Scotland","Black","West Central Scotland","100","90","28710","27570"
"In post","2021","Scotland","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Mixed","Eastern Scotland","120","110","37830","31810"
"In post","2021","Scotland","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Mixed","West Central Scotland","110","100","31740","27570"
"In post","2021","Scotland","Other ethnicity","Eastern Scotland","40","40","[c]","[c]"
"In post","2021","Scotland","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Other ethnicity","West Central Scotland","40","30","[c]","[c]"
"In post","2021","Scotland","Undeclared","Eastern Scotland","640","590","34450","32060"
"In post","2021","Scotland","Undeclared","Highlands and Islands","70","70","29560","27570"
"In post","2021","Scotland","Undeclared","North Eastern Scotland","80","70","41810","33650"
"In post","2021","Scotland","Undeclared","Southern Scotland","160","140","29840","27570"
"In post","2021","Scotland","Undeclared","West Central Scotland","690","640","30960","27570"
"In post","2021","Scotland","Unknown","Eastern Scotland","4990","4690","31010","27570"
"In post","2021","Scotland","Unknown","Highlands and Islands","250","220","27680","26530"
"In post","2021","Scotland","Unknown","North Eastern Scotland","420","400","32600","29190"
"In post","2021","Scotland","Unknown","Southern Scotland","1420","1300","27310","22820"
"In post","2021","Scotland","Unknown","West Central Scotland","3060","2870","29550","26160"
"In post","2021","Scotland","White","Eastern Scotland","13760","12930","35510","30650"
"In post","2021","Scotland","White","Highlands and Islands","1630","1530","28930","27570"
"In post","2021","Scotland","White","North Eastern Scotland","1300","1230","36360","30650"
"In post","2021","Scotland","White","Southern Scotland","4320","3880","29980","27570"
"In post","2021","Scotland","White","West Central Scotland","13660","12580","30900","27570"
"In post","2021","South East (England)","Asian","Berkshire, Buckinghamshire and Oxfordshire","600","560","30660","28420"
"In post","2021","South East (England)","Asian","Hampshire and Isle of Wight","310","280","30370","27390"
"In post","2021","South East (England)","Asian","Kent","160","150","29470","29290"
"In post","2021","South East (England)","Asian","Surrey, East and West Sussex","310","290","29650","27850"
"In post","2021","South East (England)","Black","Berkshire, Buckinghamshire and Oxfordshire","280","270","30400","28670"
"In post","2021","South East (England)","Black","Hampshire and Isle of Wight","170","150","28800","27570"
"In post","2021","South East (England)","Black","Kent","180","180","31630","29290"
"In post","2021","South East (England)","Black","Surrey, East and West Sussex","210","200","30660","28590"
"In post","2021","South East (England)","Chinese","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2021","South East (England)","Chinese","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","South East (England)","Chinese","Kent","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Mixed","Berkshire, Buckinghamshire and Oxfordshire","170","170","32290","29290"
"In post","2021","South East (England)","Mixed","Hampshire and Isle of Wight","190","180","31950","28650"
"In post","2021","South East (England)","Mixed","Kent","110","110","30700","29290"
"In post","2021","South East (England)","Mixed","Surrey, East and West Sussex","190","190","30500","27800"
"In post","2021","South East (England)","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","60","60","30620","28960"
"In post","2021","South East (England)","Other ethnicity","Hampshire and Isle of Wight","50","50","31630","27570"
"In post","2021","South East (England)","Other ethnicity","Kent","40","40","[c]","[c]"
"In post","2021","South East (England)","Other ethnicity","Surrey, East and West Sussex","60","60","28480","27230"
"In post","2021","South East (England)","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","460","440","34420","32000"
"In post","2021","South East (England)","Undeclared","Hampshire and Isle of Wight","860","810","34960","33300"
"In post","2021","South East (England)","Undeclared","Kent","510","470","30230","27990"
"In post","2021","South East (England)","Undeclared","Surrey, East and West Sussex","440","390","31040","28350"
"In post","2021","South East (England)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","1110","1060","31350","28350"
"In post","2021","South East (England)","Unknown","Hampshire and Isle of Wight","1520","1370","30470","26590"
"In post","2021","South East (England)","Unknown","Kent","740","710","28660","27850"
"In post","2021","South East (England)","Unknown","Surrey, East and West Sussex","870","810","29680","27570"
"In post","2021","South East (England)","White","Berkshire, Buckinghamshire and Oxfordshire","6870","6540","33380","30400"
"In post","2021","South East (England)","White","Hampshire and Isle of Wight","12230","11290","32220","28650"
"In post","2021","South East (England)","White","Kent","6770","6300","29620","28130"
"In post","2021","South East (England)","White","Surrey, East and West Sussex","6200","5660","30680","27570"
"In post","2021","South West (England)","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Asian","Devon","50","50","35110","31860"
"In post","2021","South West (England)","Asian","Dorset and Somerset","30","30","[c]","[c]"
"In post","2021","South West (England)","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","690","660","34650","31650"
"In post","2021","South West (England)","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Black","Devon","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Black","Gloucestershire, Wiltshire and Bath/Bristol area","490","470","32780","31110"
"In post","2021","South West (England)","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Chinese","Devon","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2021","South West (England)","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Mixed","Devon","100","90","31350","27570"
"In post","2021","South West (England)","Mixed","Dorset and Somerset","50","50","28840","27570"
"In post","2021","South West (England)","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","450","430","34250","30730"
"In post","2021","South West (England)","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Other ethnicity","Devon","40","30","[c]","[c]"
"In post","2021","South West (England)","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","120","120","34320","30010"
"In post","2021","South West (England)","Undeclared","Cornwall and Isles of Scilly","90","80","27690","26590"
"In post","2021","South West (England)","Undeclared","Devon","420","390","32220","27680"
"In post","2021","South West (England)","Undeclared","Dorset and Somerset","250","240","31410","29230"
"In post","2021","South West (England)","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","1700","1630","38900","37320"
"In post","2021","South West (England)","Unknown","Cornwall and Isles of Scilly","170","150","26640","22640"
"In post","2021","South West (England)","Unknown","Devon","1100","1020","29150","26120"
"In post","2021","South West (England)","Unknown","Dorset and Somerset","520","490","29620","26780"
"In post","2021","South West (England)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","2390","2280","34100","29690"
"In post","2021","South West (England)","White","Cornwall and Isles of Scilly","1360","1240","26510","26670"
"In post","2021","South West (England)","White","Devon","7280","6690","31520","27570"
"In post","2021","South West (England)","White","Dorset and Somerset","4320","4000","29590","27570"
"In post","2021","South West (England)","White","Gloucestershire, Wiltshire and Bath/Bristol area","23430","22210","36720","33300"
"In post","2021","Unknown","Asian","Unknown","170","150","29630","27570"
"In post","2021","Unknown","Black","Unknown","60","60","30280","29870"
"In post","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Unknown","60","50","34660","30330"
"In post","2021","Unknown","Unknown","Unknown","2440","2430","37020","32700"
"In post","2021","Unknown","White","Unknown","970","920","33710","27570"
"In post","2021","Wales","Asian","East Wales","330","320","30400","25560"
"In post","2021","Wales","Asian","West Wales and The Valleys","90","90","29270","22160"
"In post","2021","Wales","Black","East Wales","160","150","29350","26860"
"In post","2021","Wales","Black","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2021","Wales","Chinese","East Wales","50","50","[c]","[c]"
"In post","2021","Wales","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Mixed","East Wales","280","260","32140","27620"
"In post","2021","Wales","Mixed","West Wales and The Valleys","100","90","27000","24470"
"In post","2021","Wales","Other ethnicity","East Wales","70","70","32280","27570"
"In post","2021","Wales","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Undeclared","East Wales","620","580","34060","29540"
"In post","2021","Wales","Undeclared","West Wales and The Valleys","630","590","30020","27130"
"In post","2021","Wales","Unknown","East Wales","3040","2880","29020","25560"
"In post","2021","Wales","Unknown","West Wales and The Valleys","1430","1320","26880","21590"
"In post","2021","Wales","White","East Wales","15820","14760","33240","28850"
"In post","2021","Wales","White","West Wales and The Valleys","13380","12040","28790","26470"
"In post","2021","West Midlands (England)","Asian","Herefordshire, Worcestershire and Warwickshire","190","170","26390","25400"
"In post","2021","West Midlands (England)","Asian","Shropshire and Staffordshire","300","290","32060","27570"
"In post","2021","West Midlands (England)","Asian","West Midlands","3580","3330","27550","25800"
"In post","2021","West Midlands (England)","Black","Herefordshire, Worcestershire and Warwickshire","60","60","26380","25790"
"In post","2021","West Midlands (England)","Black","Shropshire and Staffordshire","110","100","28430","27570"
"In post","2021","West Midlands (England)","Black","West Midlands","1030","970","28310","26550"
"In post","2021","West Midlands (England)","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Chinese","West Midlands","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","Mixed","Herefordshire, Worcestershire and Warwickshire","60","60","27180","24440"
"In post","2021","West Midlands (England)","Mixed","Shropshire and Staffordshire","110","100","30960","27570"
"In post","2021","West Midlands (England)","Mixed","West Midlands","360","330","28510","27570"
"In post","2021","West Midlands (England)","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Other ethnicity","West Midlands","130","120","30430","27570"
"In post","2021","West Midlands (England)","Undeclared","Herefordshire, Worcestershire and Warwickshire","140","130","29150","27570"
"In post","2021","West Midlands (England)","Undeclared","Shropshire and Staffordshire","270","250","29960","27570"
"In post","2021","West Midlands (England)","Undeclared","West Midlands","850","770","30550","27570"
"In post","2021","West Midlands (England)","Unknown","Herefordshire, Worcestershire and Warwickshire","370","350","26280","24610"
"In post","2021","West Midlands (England)","Unknown","Shropshire and Staffordshire","860","810","28610","25560"
"In post","2021","West Midlands (England)","Unknown","West Midlands","2380","2250","29100","25560"
"In post","2021","West Midlands (England)","White","Herefordshire, Worcestershire and Warwickshire","3150","2950","28320","26670"
"In post","2021","West Midlands (England)","White","Shropshire and Staffordshire","6650","6170","29940","27570"
"In post","2021","West Midlands (England)","White","West Midlands","9830","9010","32790","27570"
"In post","2021","Yorkshire and The Humber","Asian","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Asian","North Yorkshire","70","70","32440","29030"
"In post","2021","Yorkshire and The Humber","Asian","South Yorkshire","410","380","28230","25000"
"In post","2021","Yorkshire and The Humber","Asian","West Yorkshire","1800","1650","27800","26620"
"In post","2021","Yorkshire and The Humber","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Black","North Yorkshire","40","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Black","South Yorkshire","150","140","27790","25220"
"In post","2021","Yorkshire and The Humber","Black","West Yorkshire","320","310","28510","27570"
"In post","2021","Yorkshire and The Humber","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Mixed","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Mixed","North Yorkshire","50","50","37150","33300"
"In post","2021","Yorkshire and The Humber","Mixed","South Yorkshire","140","130","30810","27570"
"In post","2021","Yorkshire and The Humber","Mixed","West Yorkshire","270","250","31030","27570"
"In post","2021","Yorkshire and The Humber","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","South Yorkshire","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","West Yorkshire","50","50","35810","31730"
"In post","2021","Yorkshire and The Humber","Undeclared","East Yorkshire and Northern Lincolnshire","170","160","29200","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","North Yorkshire","200","190","32830","30040"
"In post","2021","Yorkshire and The Humber","Undeclared","South Yorkshire","420","390","32090","27940"
"In post","2021","Yorkshire and The Humber","Undeclared","West Yorkshire","610","560","30500","27570"
"In post","2021","Yorkshire and The Humber","Unknown","East Yorkshire and Northern Lincolnshire","410","390","25790","24880"
"In post","2021","Yorkshire and The Humber","Unknown","North Yorkshire","570","540","30860","26670"
"In post","2021","Yorkshire and The Humber","Unknown","South Yorkshire","800","760","31780","27570"
