"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","40","40","[c]","[c]"
"In post","2021","Counter Fraud","London","400","390","43330","40000"
"In post","2021","Counter Fraud","North East (England)","40","40","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","110","100","36090","35070"
"In post","2021","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","90","80","29070","25310"
"In post","2021","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","40","30","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","70","70","37600","37650"
"In post","2021","Counter Fraud","Yorkshire and The Humber","50","50","37940","37910"
"In post","2021","Digital, Data and Technology","East Midlands (England)","290","280","36270","32180"
"In post","2021","Digital, Data and Technology","East of England","510","480","36410","33610"
"In post","2021","Digital, Data and Technology","London","3300","3250","49510","45450"
"In post","2021","Digital, Data and Technology","North East (England)","700","670","39110","38180"
"In post","2021","Digital, Data and Technology","North West (England)","1040","1020","39340","36740"
"In post","2021","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Scotland","610","600","38820","35720"
"In post","2021","Digital, Data and Technology","South East (England)","830","810","38490","35300"
"In post","2021","Digital, Data and Technology","South West (England)","2150","2090","39160","38450"
"In post","2021","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wales","2020","1970","39610","37410"
"In post","2021","Digital, Data and Technology","West Midlands (England)","890","860","40850","37450"
"In post","2021","Digital, Data and Technology","Yorkshire and The Humber","910","880","40390","37370"
"In post","2021","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Economics","London","1770","1740","47870","43230"
"In post","2021","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Economics","North West (England)","30","30","[c]","[c]"
"In post","2021","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Overseas","40","40","[c]","[c]"
"In post","2021","Economics","Scotland","40","30","[c]","[c]"
"In post","2021","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Wales","170","170","39990","33330"
"In post","2021","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","200","190","35490","31810"
"In post","2021","Finance","East of England","390","370","36860","33300"
"In post","2021","Finance","London","2560","2500","49160","44880"
"In post","2021","Finance","North East (England)","370","360","39000","36960"
"In post","2021","Finance","North West (England)","650","620","38240","35360"
"In post","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","40","40","[c]","[c]"
"In post","2021","Finance","Scotland","700","600","28080","21490"
"In post","2021","Finance","South East (England)","900","860","37060","33300"
"In post","2021","Finance","South West (England)","1300","1250","39710","36480"
"In post","2021","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","710","670","37880","34110"
"In post","2021","Finance","West Midlands (England)","520","500","40910","37270"
"In post","2021","Finance","Yorkshire and The Humber","790","730","34990","30230"
"In post","2021","Human Resources","East Midlands (England)","370","350","37780","33830"
"In post","2021","Human Resources","East of England","190","180","35240","32430"
"In post","2021","Human Resources","London","2420","2340","46800","42200"
"In post","2021","Human Resources","North East (England)","130","120","35820","32460"
"In post","2021","Human Resources","North West (England)","1030","970","33750","30820"
"In post","2021","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland","760","720","29350","25870"
"In post","2021","Human Resources","South East (England)","500","470","36570","32430"
"In post","2021","Human Resources","South West (England)","900","840","35670","32810"
"In post","2021","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales","800","750","35240","31040"
"In post","2021","Human Resources","West Midlands (England)","320","310","38190","33720"
"In post","2021","Human Resources","Yorkshire and The Humber","390","370","39390","36970"
"In post","2021","Inspector of Education and Training","East Midlands (England)","70","70","64380","64500"
"In post","2021","Inspector of Education and Training","East of England","90","90","65420","75500"
"In post","2021","Inspector of Education and Training","London","230","230","66190","64500"
"In post","2021","Inspector of Education and Training","North West (England)","110","110","65190","64500"
"In post","2021","Inspector of Education and Training","South West (England)","80","70","66220","70500"
"In post","2021","Inspector of Education and Training","Wales","60","60","74480","74730"
"In post","2021","Inspector of Education and Training","West Midlands (England)","100","100","65740","64500"
"In post","2021","Inspector of Education and Training","Yorkshire and The Humber","120","110","66660","70500"
"In post","2021","Intelligence Analysis","East Midlands (England)","130","120","29780","27380"
"In post","2021","Intelligence Analysis","East of England","420","410","32440","33300"
"In post","2021","Intelligence Analysis","London","1420","1360","40670","36620"
"In post","2021","Intelligence Analysis","North East (England)","70","70","33180","31810"
"In post","2021","Intelligence Analysis","North West (England)","370","350","28420","26410"
"In post","2021","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Overseas","70","70","43800","40560"
"In post","2021","Intelligence Analysis","Scotland","60","60","31530","30900"
"In post","2021","Intelligence Analysis","South East (England)","390","370","28810","27370"
"In post","2021","Intelligence Analysis","South West (England)","50","50","31250","27380"
"In post","2021","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Intelligence Analysis","Wales","40","40","[c]","[c]"
"In post","2021","Intelligence Analysis","West Midlands (England)","90","90","31510","28570"
"In post","2021","Intelligence Analysis","Yorkshire and The Humber","280","260","33100","28970"
"In post","2021","Internal Audit","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","210","200","53870","51710"
"In post","2021","Internal Audit","North East (England)","50","40","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","70","60","42020","40580"
"In post","2021","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","70","70","39980","36460"
"In post","2021","Internal Audit","South East (England)","70","70","37520","34980"
"In post","2021","Internal Audit","South West (England)","90","90","43860","42160"
"In post","2021","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","50","50","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","50","50","50670","45390"
"In post","2021","Internal Audit","Yorkshire and The Humber","60","50","46870","45390"
"In post","2021","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","London","1070","1060","47360","42470"
"In post","2021","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","North West (England)","50","50","36090","31810"
"In post","2021","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Overseas","160","160","56610","54470"
"In post","2021","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","70","70","42970","38540"
"In post","2021","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","80","70","35460","33350"
"In post","2021","Knowledge and Information Management","East of England","160","150","35910","33300"
"In post","2021","Knowledge and Information Management","London","750","710","41410","37560"
"In post","2021","Knowledge and Information Management","North East (England)","30","30","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","130","120","34250","33300"
"In post","2021","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","50","50","32210","29040"
"In post","2021","Knowledge and Information Management","South East (England)","260","250","33020","31870"
"In post","2021","Knowledge and Information Management","South West (England)","530","510","36190","33300"
"In post","2021","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","170","160","33250","29540"
"In post","2021","Knowledge and Information Management","West Midlands (England)","120","110","32390","27190"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","100","90","35610","32050"
"In post","2021","Legal","East Midlands (England)","510","470","42390","41870"
"In post","2021","Legal","East of England","680","620","38800","33840"
"In post","2021","Legal","London","4770","4500","54800","52760"
"In post","2021","Legal","North East (England)","430","400","41060","38630"
"In post","2021","Legal","North West (England)","1220","1140","42510","39450"
"In post","2021","Legal","Northern Ireland","160","160","29460","26540"
"In post","2021","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Scotland","900","840","48440","51500"
"In post","2021","Legal","South East (England)","790","720","45580","45100"
"In post","2021","Legal","South West (England)","530","500","43460","42840"
"In post","2021","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","660","610","45580","48080"
"In post","2021","Legal","West Midlands (England)","650","600","44340","45540"
"In post","2021","Legal","Yorkshire and The Humber","850","780","45610","48080"
"In post","2021","Medicine","East Midlands (England)","190","180","45990","37890"
"In post","2021","Medicine","East of England","170","150","58520","37890"
"In post","2021","Medicine","London","390","350","80000","79540"
"In post","2021","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North West (England)","80","60","74420","74070"
"In post","2021","Medicine","Northern Ireland","40","30","[c]","[c]"
"In post","2021","Medicine","Overseas","50","50","53580","51960"
"In post","2021","Medicine","Scotland","100","90","46260","37890"
"In post","2021","Medicine","South East (England)","400","360","50410","38490"
"In post","2021","Medicine","South West (England)","430","380","46940","37890"
"In post","2021","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Wales","280","250","51070","44500"
"In post","2021","Medicine","West Midlands (England)","170","160","60610","44500"
"In post","2021","Medicine","Yorkshire and The Humber","170","160","52520","37890"
"In post","2021","Operational Delivery","East Midlands (England)","10100","9340","27260","25480"
"In post","2021","Operational Delivery","East of England","10200","9460","28320","26750"
"In post","2021","Operational Delivery","London","25900","24510","34570","30670"
"In post","2021","Operational Delivery","North East (England)","13700","12040","25740","22350"
"In post","2021","Operational Delivery","North West (England)","26130","23990","27310","25040"
"In post","2021","Operational Delivery","Northern Ireland","1690","1550","26350","24890"
"In post","2021","Operational Delivery","Overseas","290","290","48380","46000"
"In post","2021","Operational Delivery","Scotland","14300","13120","28060","25560"
"In post","2021","Operational Delivery","South East (England)","17940","16380","28700","27230"
"In post","2021","Operational Delivery","South West (England)","10430","9640","29260","26740"
"In post","2021","Operational Delivery","Unknown","150","140","38770","40370"
"In post","2021","Operational Delivery","Wales","16630","15030","26650","23320"
"In post","2021","Operational Delivery","West Midlands (England)","13570","12680","27740","25300"
"In post","2021","Operational Delivery","Yorkshire and The Humber","15070","13860","27800","25500"
"In post","2021","Operational Research","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","400","380","48940","45390"
"In post","2021","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","90","80","42410","38630"
"In post","2021","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","460","440","41890","46080"
"In post","2021","Operational Research","South West (England)","110","100","42990","46080"
"In post","2021","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2021","Other","East Midlands (England)","840","810","25280","21130"
"In post","2021","Other","East of England","1180","1120","24690","21130"
"In post","2021","Other","London","4180","4010","40540","33520"
"In post","2021","Other","North East (England)","210","210","27780","21580"
"In post","2021","Other","North West (England)","830","780","27940","24060"
"In post","2021","Other","Northern Ireland","320","310","23440","21880"
"In post","2021","Other","Overseas","370","370","50430","46620"
"In post","2021","Other","Scotland","2010","1900","29340","25560"
"In post","2021","Other","South East (England)","2860","2760","28000","22840"
"In post","2021","Other","South West (England)","4480","4270","30420","26670"
"In post","2021","Other","Unknown","1860","1860","37500","34310"
"In post","2021","Other","Wales","1110","1050","35590","34490"
"In post","2021","Other","West Midlands (England)","1170","1120","26060","22080"
"In post","2021","Other","Yorkshire and The Humber","1240","1190","25620","22500"
"In post","2021","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","100","100","47150","42620"
"In post","2021","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","South West (England)","40","40","[c]","[c]"
"In post","2021","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Planning Inspectors","South West (England)","320","280","57780","58810"
"In post","2021","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Policy","East Midlands (England)","250","240","41280","36960"
"In post","2021","Policy","East of England","200","190","43270","40440"
"In post","2021","Policy","London","19690","19210","49190","48200"
"In post","2021","Policy","North East (England)","360","340","40380","37100"
"In post","2021","Policy","North West (England)","980","950","40860","37100"
"In post","2021","Policy","Northern Ireland","80","80","40760","37910"
"In post","2021","Policy","Overseas","1750","1750","52720","54020"
"In post","2021","Policy","Scotland","410","400","43320","38630"
"In post","2021","Policy","South East (England)","450","440","39750","36850"
"In post","2021","Policy","South West (England)","770","730","40970","36970"
"In post","2021","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Policy","Wales","1950","1860","41850","37410"
"In post","2021","Policy","West Midlands (England)","610","590","41080","36700"
"In post","2021","Policy","Yorkshire and The Humber","1570","1510","42000","37100"
"In post","2021","Project Delivery","East Midlands (England)","360","350","39190","36120"
"In post","2021","Project Delivery","East of England","600","580","39260","37640"
"In post","2021","Project Delivery","London","3650","3570","50210","44650"
"In post","2021","Project Delivery","North East (England)","880","840","40450","38630"
"In post","2021","Project Delivery","North West (England)","1370","1320","39990","38630"
"In post","2021","Project Delivery","Northern Ireland","70","70","38680","34050"
"In post","2021","Project Delivery","Overseas","160","160","46490","45200"
"In post","2021","Project Delivery","Scotland","660","640","39760","37660"
"In post","2021","Project Delivery","South East (England)","1710","1660","39390","37320"
"In post","2021","Project Delivery","South West (England)","4750","4590","40490","39700"
"In post","2021","Project Delivery","Unknown","30","30","[c]","[c]"
"In post","2021","Project Delivery","Wales","530","510","41380","38650"
"In post","2021","Project Delivery","West Midlands (England)","740","710","39970","38630"
"In post","2021","Project Delivery","Yorkshire and The Humber","530","510","38890","37070"
"In post","2021","Property","East Midlands (England)","480","450","33780","31810"
"In post","2021","Property","East of England","510","490","32760","33250"
"In post","2021","Property","London","1110","1070","44210","37490"
"In post","2021","Property","North East (England)","290","270","34640","31100"
"In post","2021","Property","North West (England)","520","500","36230","31900"
"In post","2021","Property","Northern Ireland","100","100","28950","27680"
"In post","2021","Property","Overseas","200","190","39120","36460"
"In post","2021","Property","Scotland","350","350","32600","33000"
"In post","2021","Property","South East (England)","980","950","35010","33300"
"In post","2021","Property","South West (England)","890","850","35130","33300"
"In post","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","410","390","34610","32100"
"In post","2021","Property","West Midlands (England)","520","490","35270","32510"
"In post","2021","Property","Yorkshire and The Humber","590","560","36310","33250"
"In post","2021","Psychology","East Midlands (England)","180","170","34590","30450"
"In post","2021","Psychology","East of England","170","170","35190","30810"
"In post","2021","Psychology","London","60","60","41850","39080"
"In post","2021","Psychology","North East (England)","90","90","37800","38150"
"In post","2021","Psychology","North West (England)","160","150","35230","30450"
"In post","2021","Psychology","Scotland","70","70","38790","33650"
"In post","2021","Psychology","South East (England)","240","220","35900","31180"
"In post","2021","Psychology","South West (England)","100","100","37790","31180"
"In post","2021","Psychology","Wales","50","50","34990","30340"
"In post","2021","Psychology","West Midlands (England)","120","110","32480","29400"
"In post","2021","Psychology","Yorkshire and The Humber","180","170","33890","30450"
"In post","2021","Science and Engineering","East Midlands (England)","540","510","39560","37640"
"In post","2021","Science and Engineering","East of England","920","870","36770","33170"
"In post","2021","Science and Engineering","London","1430","1350","46580","41460"
"In post","2021","Science and Engineering","North East (England)","70","60","33490","28590"
"In post","2021","Science and Engineering","North West (England)","500","470","35880","33500"
"In post","2021","Science and Engineering","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Science and Engineering","Overseas","130","120","44240","42350"
"In post","2021","Science and Engineering","Scotland","450","440","35860","33300"
"In post","2021","Science and Engineering","South East (England)","2040","1950","38330","37320"
"In post","2021","Science and Engineering","South West (England)","6380","6180","38210","37360"
"In post","2021","Science and Engineering","Unknown","70","70","27510","27370"
"In post","2021","Science and Engineering","Wales","740","700","40160","37410"
"In post","2021","Science and Engineering","West Midlands (England)","350","330","34130","30980"
"In post","2021","Science and Engineering","Yorkshire and The Humber","440","420","36270","31710"
"In post","2021","Security","East Midlands (England)","160","160","29300","26670"
"In post","2021","Security","East of England","550","540","33200","28890"
"In post","2021","Security","London","1230","1210","38900","35430"
"In post","2021","Security","North East (England)","100","90","33690","31810"
"In post","2021","Security","North West (England)","310","300","29190","25040"
"In post","2021","Security","Northern Ireland","390","390","21450","20310"
"In post","2021","Security","Overseas","80","80","37120","34350"
"In post","2021","Security","Scotland","1360","1320","30620","28210"
"In post","2021","Security","South East (England)","1800","1770","31790","28750"
"In post","2021","Security","South West (England)","1160","1140","27810","21580"
"In post","2021","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wales","320","310","27600","25390"
"In post","2021","Security","West Midlands (England)","370","360","30500","26750"
"In post","2021","Security","Yorkshire and The Humber","490","480","33020","35140"
"In post","2021","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","London","460","440","47420","43360"
"In post","2021","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","North West (England)","40","40","[c]","[c]"
"In post","2021","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","South East (England)","220","200","37540","37020"
"In post","2021","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Wales","400","380","40510","38520"
"In post","2021","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","London","920","890","46770","42490"
"In post","2021","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","North West (England)","130","120","38730","38630"
"In post","2021","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Scotland","60","60","42740","41060"
"In post","2021","Statistics","South East (England)","180","180","40260","37020"
"In post","2021","Statistics","South West (England)","180","170","39670","36680"
"In post","2021","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Wales","390","380","40770","37020"
"In post","2021","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Yorkshire and The Humber","100","100","38190","34090"
"In post","2021","Tax","East Midlands (England)","1380","1310","32930","31810"
"In post","2021","Tax","East of England","270","240","34210","31810"
"In post","2021","Tax","London","2300","2180","43140","36930"
"In post","2021","Tax","North East (England)","2160","2060","29010","25560"
"In post","2021","Tax","North West (England)","3290","3100","31910","31810"
"In post","2021","Tax","Northern Ireland","630","600","32800","31810"
"In post","2021","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Scotland","2080","1940","31160","31810"
"In post","2021","Tax","South East (England)","590","530","33330","31810"
"In post","2021","Tax","South West (England)","570","530","39780","32020"
"In post","2021","Tax","Wales","1660","1580","30100","25560"
"In post","2021","Tax","West Midlands (England)","1310","1240","34310","31810"
"In post","2021","Tax","Yorkshire and The Humber","1580","1500","31530","28130"
"In post","2021","Unknown","East Midlands (England)","4870","4340","26440","27570"
"In post","2021","Unknown","East of England","4920","4440","28900","27570"
"In post","2021","Unknown","London","18140","17370","40820","31880"
"In post","2021","Unknown","North East (England)","10640","9490","27170","27570"
"In post","2021","Unknown","North West (England)","19380","17560","27490","27570"
"In post","2021","Unknown","Northern Ireland","140","130","27690","25560"
"In post","2021","Unknown","Overseas","300","300","46840","34770"
"In post","2021","Unknown","Scotland","22050","20450","33880","27570"
"In post","2021","Unknown","South East (England)","7220","6560","28210","27570"
"In post","2021","Unknown","South West (England)","6730","5960","28200","27570"
"In post","2021","Unknown","Unknown","1530","1460","32850","29250"
"In post","2021","Unknown","Wales","6080","5480","26020","27570"
"In post","2021","Unknown","West Midlands (England)","8200","7250","26680","27570"
"In post","2021","Unknown","Yorkshire and The Humber","10450","9370","29920","27570"
"In post","2021","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","London","40","40","[c]","[c]"
"In post","2021","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","North West (England)","40","30","[c]","[c]"
"In post","2021","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Scotland","40","40","[c]","[c]"
"In post","2021","Veterinarian","South East (England)","50","50","[c]","[c]"
"In post","2021","Veterinarian","South West (England)","80","80","44290","38260"
"In post","2021","Veterinarian","Wales","80","80","44960","37910"
"In post","2021","Veterinarian","West Midlands (England)","50","50","44520","41320"
"In post","2021","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Midlands (England)","130","120","42170","38710"
"In post","2022","Commercial","East of England","200","190","38910","36900"
"In post","2022","Commercial","London","1100","1080","46550","42170"
"In post","2022","Commercial","North East (England)","180","170","38190","36500"
"In post","2022","Commercial","North West (England)","630","600","37230","36260"
"In post","2022","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","40","40","[c]","[c]"
"In post","2022","Commercial","Scotland","290","280","35050","33300"
"In post","2022","Commercial","South East (England)","470","460","37840","35900"
"In post","2022","Commercial","South West (England)","1860","1780","39670","37400"
"In post","2022","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wales","370","350","35190","31850"
"In post","2022","Commercial","West Midlands (England)","280","270","38210","36340"
"In post","2022","Commercial","Yorkshire and The Humber","630","600","38750","36500"
"In post","2022","Communications","East Midlands (England)","100","100","38710","36970"
"In post","2022","Communications","East of England","80","80","34580","33000"
"In post","2022","Communications","London","2210","2160","46720","42850"
"In post","2022","Communications","North East (England)","100","100","35920","33370"
"In post","2022","Communications","North West (England)","240","230","37020","35390"
"In post","2022","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","80","80","37870","37020"
"In post","2022","Communications","South East (England)","280","270","34520","33000"
"In post","2022","Communications","South West (England)","310","290","36350","33890"
"In post","2022","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","380","360","37860","35920"
"In post","2022","Communications","West Midlands (England)","160","160","39610","36780"
"In post","2022","Communications","Yorkshire and The Humber","170","170","43310","41130"
"In post","2022","Corporate Finance","London","60","50","56580","55570"
"In post","2022","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","40","40","[c]","[c]"
"In post","2022","Corporate Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","320","280","28140","27570"
"In post","2022","Counter Fraud","East of England","340","300","30090","29290"
"In post","2022","Counter Fraud","London","1260","1160","34130","31060"
"In post","2022","Counter Fraud","North East (England)","550","490","27120","27570"
"In post","2022","Counter Fraud","North West (England)","710","650","29310","27570"
"In post","2022","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scotland","740","670","26080","27570"
"In post","2022","Counter Fraud","South East (England)","650","580","28400","27570"
"In post","2022","Counter Fraud","South West (England)","360","310","28090","27570"
"In post","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
