"Status","Year","Parent_department","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Finance","White","100","90","36850","31560"
"In post","2021","Attorney General's Departments","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","White","160","150","41740","38180"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Asian","470","430","54290","51770"
"In post","2021","Attorney General's Departments","Legal","Black","230","220","56310","56560"
"In post","2021","Attorney General's Departments","Legal","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Mixed","170","160","56680","54890"
"In post","2021","Attorney General's Departments","Legal","Other ethnicity","90","80","59690","59300"
"In post","2021","Attorney General's Departments","Legal","Undeclared","80","80","56750","55000"
"In post","2021","Attorney General's Departments","Legal","Unknown","630","590","59470","58390"
"In post","2021","Attorney General's Departments","Legal","White","3560","3300","56970","55610"
"In post","2021","Attorney General's Departments","Operational Delivery","Asian","290","260","26840","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","Black","190","180","27790","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Mixed","70","70","26870","25820"
"In post","2021","Attorney General's Departments","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Undeclared","50","50","27020","25870"
"In post","2021","Attorney General's Departments","Operational Delivery","Unknown","330","300","25460","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","White","2100","1930","27660","25820"
"In post","2021","Attorney General's Departments","Other","Asian","50","50","30290","27580"
"In post","2021","Attorney General's Departments","Other","Black","80","80","29180","27580"
"In post","2021","Attorney General's Departments","Other","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Unknown","60","50","33790","29150"
"In post","2021","Attorney General's Departments","Other","White","220","210","34470","27710"
"In post","2021","Attorney General's Departments","Policy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","White","60","50","52990","54760"
"In post","2021","Attorney General's Departments","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Asian","470","460","45910","40600"
"In post","2021","Cabinet Office","Unknown","Black","250","250","41960","35590"
"In post","2021","Cabinet Office","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Mixed","190","180","47420","40600"
"In post","2021","Cabinet Office","Unknown","Other ethnicity","70","70","46760","39080"
"In post","2021","Cabinet Office","Unknown","Undeclared","230","230","47580","42330"
"In post","2021","Cabinet Office","Unknown","Unknown","4010","3960","45080","32750"
"In post","2021","Cabinet Office","Unknown","White","4110","4000","48550","42030"
"In post","2021","Chancellor's other departments","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Commercial","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Human Resources","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Asian","30","30","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","White","180","170","70700","64990"
"In post","2021","Chancellor's other departments","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","White","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Black","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Commercial","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Finance","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Human Resources","White","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Intelligence Analysis","Chinese","[c]","[c]","[c]","[c]"
