"Status","Year","Function_of_post","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Birmingham","West Midlands","80","80","47790","40830"
"In post","2021","Commercial","Blackpool","Lancashire","30","30","[c]","[c]"
"In post","2021","Commercial","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","41650","39830"
"In post","2021","Commercial","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","70","70","39960","36800"
"In post","2021","Commercial","Cambridgeshire CC","East Anglia","130","120","37430","34800"
"In post","2021","Commercial","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cardiff and Vale of Glamorgan","East Wales","30","30","[c]","[c]"
"In post","2021","Commercial","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Central Hampshire","Hampshire and Isle of Wight","210","200","37620","33630"
"In post","2021","Commercial","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","City of Edinburgh","Eastern Scotland","60","50","35800","33650"
"In post","2021","Commercial","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Coventry","West Midlands","40","40","[c]","[c]"
"In post","2021","Commercial","Croydon","Outer London - South","120","120","48470","46600"
"In post","2021","Commercial","Darlington","Tees Valley and Durham","30","30","[c]","[c]"
"In post","2021","Commercial","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Devon CC","Devon","200","190","42960","40140"
"In post","2021","Commercial","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Glasgow City","West Central Scotland","150","150","38010","33840"
"In post","2021","Commercial","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South East","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Commercial","Greater Manchester South West","Greater Manchester","160","150","44690","38630"
"In post","2021","Commercial","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Hounslow and Richmond upon Thames","Outer London - West and North West","60","50","32290","26120"
"In post","2021","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leeds","West Yorkshire","260","250","46540","40480"
"In post","2021","Commercial","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Liverpool","Merseyside","270","270","41840","35420"
"In post","2021","Commercial","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Manchester","Greater Manchester","150","150","44830","38280"
"In post","2021","Commercial","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","80","70","43780","41160"
"In post","2021","Commercial","Monmouthshire and Newport","East Wales","110","110","37950","34800"
"In post","2021","Commercial","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Norwich and East Norfolk","East Anglia","150","140","43090","38420"
"In post","2021","Commercial","Nottingham","Derbyshire and Nottinghamshire","60","50","41870","40470"
"In post","2021","Commercial","Overseas","Overseas","40","40","[c]","[c]"
"In post","2021","Commercial","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Commercial","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Peterborough","East Anglia","40","40","[c]","[c]"
"In post","2021","Commercial","Plymouth","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Portsmouth","Hampshire and Isle of Wight","100","100","37290","33300"
"In post","2021","Commercial","Powys","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Sefton","Merseyside","40","30","[c]","[c]"
"In post","2021","Commercial","Sheffield","South Yorkshire","90","90","48070","43690"
"In post","2021","Commercial","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Somerset","Dorset and Somerset","40","30","[c]","[c]"
"In post","2021","Commercial","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South Hampshire","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Commercial","South Lanarkshire","Southern Scotland","100","90","44820","43110"
"In post","2021","Commercial","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Staffordshire CC","Shropshire and Staffordshire","130","130","33220","27010"
"In post","2021","Commercial","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Swansea","West Wales and The Valleys","170","150","33450","31040"
"In post","2021","Commercial","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Telford and Wrekin","Shropshire and Staffordshire","50","50","[c]","[c]"
"In post","2021","Commercial","Torbay","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tower Hamlets","Inner London - East","170","170","49430","46130"
"In post","2021","Commercial","Tyneside","Northumberland and Tyne and Wear","50","50","41750","41090"
"In post","2021","Commercial","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Commercial","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Surrey","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2021","Commercial","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Westminster","Inner London - West","1440","1420","61930","54700"
"In post","2021","Commercial","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","340","330","39170","34800"
"In post","2021","Commercial","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","York","North Yorkshire","50","50","43210","38180"
"In post","2021","Communications","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","39300","35930"
"In post","2021","Communications","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Belfast","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Communications","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"In post","2021","Communications","Birmingham","West Midlands","250","240","31350","28130"
"In post","2021","Communications","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","38260","36420"
"In post","2021","Communications","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cardiff and Vale of Glamorgan","East Wales","800","770","28710","25560"
"In post","2021","Communications","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Central Hampshire","Hampshire and Isle of Wight","80","70","31600","26930"
"In post","2021","Communications","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","City of Edinburgh","Eastern Scotland","150","140","33000","31810"
"In post","2021","Communications","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Coventry","West Midlands","30","30","[c]","[c]"
"In post","2021","Communications","Croydon","Outer London - South","30","30","[c]","[c]"
"In post","2021","Communications","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Devon CC","Devon","50","50","34400","32730"
"In post","2021","Communications","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Glasgow City","West Central Scotland","30","30","[c]","[c]"
"In post","2021","Communications","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Greater Manchester South West","Greater Manchester","370","370","28620","25560"
"In post","2021","Communications","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Harrow and Hillingdon","Outer London - West and North West","170","170","23760","21190"
"In post","2021","Communications","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lambeth","Inner London - East","60","60","49970","45650"
"In post","2021","Communications","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leeds","West Yorkshire","540","530","29920","25560"
"In post","2021","Communications","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Liverpool","Merseyside","40","40","[c]","[c]"
"In post","2021","Communications","Manchester","Greater Manchester","120","120","32150","30200"
"In post","2021","Communications","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Monmouthshire and Newport","East Wales","60","60","35610","30640"
"In post","2021","Communications","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Nottingham","Derbyshire and Nottinghamshire","480","470","29450","25560"
"In post","2021","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
