"Status","Year","Region_ITL3","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Angus and Dundee City","Declared non-disabled","Unknown","50","40","[c]","[c]"
"In post","2021","Angus and Dundee City","Declared non-disabled","White","1040","960","27030","24110"
"In post","2021","Angus and Dundee City","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Undeclared","White","70","60","24500","21010"
"In post","2021","Angus and Dundee City","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Angus and Dundee City","Unknown","Unknown","270","250","24950","21150"
"In post","2021","Angus and Dundee City","Unknown","White","110","100","30880","25240"
"In post","2021","Antrim and Newtownabbey","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Declared non-disabled","White","120","120","24900","20310"
"In post","2021","Antrim and Newtownabbey","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Antrim and Newtownabbey","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Declared non-disabled","White","130","120","27130","21470"
"In post","2021","Ards and North Down","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ards and North Down","Unknown","White","40","40","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"In post","2021","Armagh City, Banbridge and Craigavon","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared disabled","White","60","50","30290","31060"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","Asian","120","110","30800","31060"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","Black","80","80","30920","31060"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Declared non-disabled","White","170","150","30330","31060"
"In post","2021","Barking & Dagenham and Havering","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barking & Dagenham and Havering","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared disabled","White","50","50","37380","31470"
"In post","2021","Barnet","Declared non-disabled","Asian","290","270","35510","31880"
"In post","2021","Barnet","Declared non-disabled","Black","160","150","32890","31060"
"In post","2021","Barnet","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared non-disabled","Mixed","50","50","34370","31060"
"In post","2021","Barnet","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Declared non-disabled","Undeclared","30","30","[c]","[c]"
"In post","2021","Barnet","Declared non-disabled","Unknown","40","30","[c]","[c]"
"In post","2021","Barnet","Declared non-disabled","White","490","470","39640","33910"
"In post","2021","Barnet","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Undeclared","Undeclared","30","30","[c]","[c]"
"In post","2021","Barnet","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Asian","80","70","47100","40070"
"In post","2021","Barnet","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnet","Unknown","Undeclared","50","40","[c]","[c]"
"In post","2021","Barnet","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Barnet","Unknown","White","190","180","52470","46000"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared disabled","White","390","330","26860","26810"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Undeclared","60","50","26240","26800"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","Unknown","70","60","26710","26810"
"In post","2021","Barnsley, Doncaster and Rotherham","Declared non-disabled","White","1950","1730","27140","27370"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Undeclared","White","200","190","30380","27680"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","Unknown","170","170","24130","22850"
"In post","2021","Barnsley, Doncaster and Rotherham","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Undeclared","100","90","41460","40200"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","Unknown","30","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","White","1150","1100","36220","33300"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Asian","300","290","35440","33000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Black","220","210","33870","33000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Mixed","160","160","34370","31950"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Undeclared","280","270","39720","38970"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","Unknown","210","200","35050","32910"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","White","8330","7990","38070","34530"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Undeclared","320","320","40930","40450"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","White","460","430","38480","36130"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Undeclared","70","60","42010","38630"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","620","600","34820","30000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","White","860","830","39450","36840"
"In post","2021","Bedford","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared disabled","White","80","80","30130","28030"
"In post","2021","Bedford","Declared non-disabled","Asian","60","60","27110","27570"
"In post","2021","Bedford","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Declared non-disabled","White","430","400","31090","29530"
"In post","2021","Bedford","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Undeclared","White","40","40","[c]","[c]"
"In post","2021","Bedford","Unknown","Unknown","90","80","26150","24330"
"In post","2021","Bedford","Unknown","White","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","White","220","200","28270","25560"
"In post","2021","Belfast","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","White","1590","1480","29720","25560"
"In post","2021","Belfast","Undeclared","Undeclared","30","30","[c]","[c]"
"In post","2021","Belfast","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","White","110","100","30670","27330"
"In post","2021","Belfast","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Unknown","570","540","25670","21440"
"In post","2021","Belfast","Unknown","White","200","190","30540","28130"
"In post","2021","Berkshire","Declared disabled","Asian","40","30","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","White","240","230","34080","31880"
"In post","2021","Berkshire","Declared non-disabled","Asian","220","200","30350","29290"
"In post","2021","Berkshire","Declared non-disabled","Black","70","60","31800","29290"
"In post","2021","Berkshire","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Mixed","40","40","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Undeclared","60","60","32480","29340"
"In post","2021","Berkshire","Declared non-disabled","Unknown","90","90","30750","29290"
"In post","2021","Berkshire","Declared non-disabled","White","1360","1310","35640","31870"
"In post","2021","Berkshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Undeclared","80","70","37080","38170"
"In post","2021","Berkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","White","70","70","32440","29290"
"In post","2021","Berkshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Unknown","330","320","33610","30430"
"In post","2021","Berkshire","Unknown","White","200","190","36580","39070"
"In post","2021","Bexley and Greenwich","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","White","130","120","30080","30780"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Asian","80","80","30300","31060"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Black","210","210","30750","31060"
