"Status","Year","Region_ITL2","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Dorset and Somerset","Declared disabled","Male","260","250","30070","27570"
"In post","2021","Dorset and Somerset","Declared non-disabled","Female","1760","1550","28320","27570"
"In post","2021","Dorset and Somerset","Declared non-disabled","Male","1780","1730","30710","28220"
"In post","2021","Dorset and Somerset","Undeclared","Female","150","130","29780","27570"
"In post","2021","Dorset and Somerset","Undeclared","Male","260","240","31390","31650"
"In post","2021","Dorset and Somerset","Unknown","Female","270","240","28620","24920"
"In post","2021","Dorset and Somerset","Unknown","Male","410","390","31540","27540"
"In post","2021","East Anglia","Declared disabled","Female","760","680","28220","27570"
"In post","2021","East Anglia","Declared disabled","Male","600","570","30630","28200"
"In post","2021","East Anglia","Declared non-disabled","Female","4500","4030","28700","27130"
"In post","2021","East Anglia","Declared non-disabled","Male","4030","3900","31270","28130"
"In post","2021","East Anglia","Undeclared","Female","460","410","29500","27380"
"In post","2021","East Anglia","Undeclared","Male","660","620","32060","31650"
"In post","2021","East Anglia","Unknown","Female","650","590","31060","26440"
"In post","2021","East Anglia","Unknown","Male","810","790","31880","27920"
"In post","2021","East Wales","Declared disabled","Female","1060","950","30430","27570"
"In post","2021","East Wales","Declared disabled","Male","720","680","32340","27680"
"In post","2021","East Wales","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Declared non-disabled","Female","7460","6760","32450","27570"
"In post","2021","East Wales","Declared non-disabled","Male","6050","5860","35160","30130"
"In post","2021","East Wales","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Undeclared","Female","410","370","30850","27570"
"In post","2021","East Wales","Undeclared","Male","570","540","31790","28850"
"In post","2021","East Wales","Unknown","Female","2060","1880","28500","25560"
"In post","2021","East Wales","Unknown","Male","2040","1990","30840","26670"
"In post","2021","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Declared disabled","Female","280","240","26580","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Declared disabled","Male","230","210","27560","26930"
"In post","2021","East Yorkshire and Northern Lincolnshire","Declared non-disabled","Female","1730","1500","26780","26750"
"In post","2021","East Yorkshire and Northern Lincolnshire","Declared non-disabled","Male","1610","1540","29230","27150"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Female","140","120","28270","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Male","280","260","31540","31650"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Female","180","170","24950","22350"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Male","270","260","26280","24920"
"In post","2021","Eastern Scotland","Declared disabled","Female","1100","1000","31990","27570"
"In post","2021","Eastern Scotland","Declared disabled","Male","820","790","33440","30080"
"In post","2021","Eastern Scotland","Declared non-disabled","Female","5790","5280","34280","27570"
"In post","2021","Eastern Scotland","Declared non-disabled","Male","4330","4220","36710","31810"
"In post","2021","Eastern Scotland","Undeclared","Female","290","260","31150","27570"
"In post","2021","Eastern Scotland","Undeclared","Male","250","250","32440","27570"
"In post","2021","Eastern Scotland","Unknown","Female","3540","3290","33200","29350"
"In post","2021","Eastern Scotland","Unknown","Male","3720","3570","33870","32140"
"In post","2021","Essex","Declared disabled","Female","470","410","29320","29290"
"In post","2021","Essex","Declared disabled","Male","240","230","31930","29290"
"In post","2021","Essex","Declared non-disabled","Female","2220","1980","29640","29290"
"In post","2021","Essex","Declared non-disabled","Male","1630","1540","32450","29290"
"In post","2021","Essex","Undeclared","Female","190","170","29640","29050"
"In post","2021","Essex","Undeclared","Male","180","170","33600","31100"
"In post","2021","Essex","Unknown","Female","350","310","29900","25850"
"In post","2021","Essex","Unknown","Male","330","320","31750","28130"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","Female","1540","1400","32670","28880"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","Male","1460","1410","36440","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","Female","9630","8840","34010","30620"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","Male","10720","10480","38830","36000"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Female","720","660","34680","31990"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Male","1150","1120","39840","38090"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","1770","1640","34640","31810"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","2320","2280","38530","35740"
"In post","2021","Greater Manchester","Declared disabled","Female","1250","1120","29130","27570"
"In post","2021","Greater Manchester","Declared disabled","Male","890","850","30270","27570"
"In post","2021","Greater Manchester","Declared non-disabled","Female","7330","6680","30640","27570"
"In post","2021","Greater Manchester","Declared non-disabled","Male","5790","5620","32530","27570"
"In post","2021","Greater Manchester","Undeclared","Female","580","530","29810","27570"
"In post","2021","Greater Manchester","Undeclared","Male","620","580","31130","31180"
"In post","2021","Greater Manchester","Unknown","Female","1590","1480","29040","25560"
"In post","2021","Greater Manchester","Unknown","Male","1670","1640","30740","26130"
"In post","2021","Hampshire and Isle of Wight","Declared disabled","Female","920","810","29680","27570"
"In post","2021","Hampshire and Isle of Wight","Declared disabled","Male","750","710","31300","28650"
"In post","2021","Hampshire and Isle of Wight","Declared non-disabled","Female","4960","4460","30620","27570"
"In post","2021","Hampshire and Isle of Wight","Declared non-disabled","Male","4810","4620","34690","31810"
"In post","2021","Hampshire and Isle of Wight","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Female","440","400","30360","27380"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Male","750","710","34250","31990"
"In post","2021","Hampshire and Isle of Wight","Unknown","Female","1260","1110","29510","26350"
"In post","2021","Hampshire and Isle of Wight","Unknown","Male","1450","1350","32350","28650"
"In post","2021","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Female","290","260","26970","26300"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Declared disabled","Male","150","140","29320","27570"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Female","1570","1410","27240","25400"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","Male","1300","1270","28700","26700"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","Female","170","160","28350","26330"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","Male","230","220","31250","31900"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","120","110","24900","22850"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","160","160","28060","24440"
"In post","2021","Highlands and Islands","Declared disabled","Female","90","80","27970","27570"
"In post","2021","Highlands and Islands","Declared disabled","Male","70","70","28510","27570"
"In post","2021","Highlands and Islands","Declared non-disabled","Female","730","670","28070","27570"
"In post","2021","Highlands and Islands","Declared non-disabled","Male","670","650","29840","27570"
"In post","2021","Highlands and Islands","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Undeclared","Male","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Unknown","Female","170","150","27330","26160"
"In post","2021","Highlands and Islands","Unknown","Male","180","170","30120","29190"
"In post","2021","Inner London - East","Declared disabled","Female","980","910","36590","31090"
"In post","2021","Inner London - East","Declared disabled","Male","600","580","39680","34870"
"In post","2021","Inner London - East","Declared non-disabled","Female","6250","5830","40560","34100"
"In post","2021","Inner London - East","Declared non-disabled","Male","4760","4630","44830","38320"
"In post","2021","Inner London - East","Undeclared","Female","540","490","39370","33930"
"In post","2021","Inner London - East","Undeclared","Male","470","440","41260","35900"
"In post","2021","Inner London - East","Unknown","Female","1880","1790","41460","36160"
"In post","2021","Inner London - East","Unknown","Male","1740","1710","45290","40000"
"In post","2021","Inner London - West","Declared disabled","Female","2910","2780","43940","39190"
"In post","2021","Inner London - West","Declared disabled","Male","2270","2230","45720","40380"
"In post","2021","Inner London - West","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","Declared non-disabled","Female","20790","19850","46750","41970"
"In post","2021","Inner London - West","Declared non-disabled","Male","18670","18460","49330","45200"
"In post","2021","Inner London - West","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","Undeclared","Female","1690","1630","43780","39460"
"In post","2021","Inner London - West","Undeclared","Male","1970","1950","46700","42460"
"In post","2021","Inner London - West","Unknown","Female","6920","6720","44270","38670"
"In post","2021","Inner London - West","Unknown","Male","5900","5850","47040","40650"
"In post","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Kent","Declared disabled","Female","530","480","28800","27380"
"In post","2021","Kent","Declared disabled","Male","430","410","30470","29290"
"In post","2021","Kent","Declared non-disabled","Female","2990","2710","28760","27370"
"In post","2021","Kent","Declared non-disabled","Male","2940","2820","30230","29200"
"In post","2021","Kent","Undeclared","Female","340","300","28900","27370"
"In post","2021","Kent","Undeclared","Male","440","410","31610","30890"
"In post","2021","Kent","Unknown","Female","360","340","28150","25560"
"In post","2021","Kent","Unknown","Male","490","490","31420","29290"
"In post","2021","Lancashire","Declared disabled","Female","1230","1060","26680","27130"
"In post","2021","Lancashire","Declared disabled","Male","720","670","27820","27130"
"In post","2021","Lancashire","Declared non-disabled","Female","5850","5130","28090","27570"
"In post","2021","Lancashire","Declared non-disabled","Male","3950","3780","29590","27570"
"In post","2021","Lancashire","Undeclared","Female","490","440","27650","27130"
"In post","2021","Lancashire","Undeclared","Male","510","470","29470","27680"
"In post","2021","Lancashire","Unknown","Female","700","630","26070","22350"
"In post","2021","Lancashire","Unknown","Male","660","640","26920","23440"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Declared disabled","Female","460","400","25770","24000"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Declared disabled","Male","280","260","27030","25850"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Female","2510","2190","27170","25560"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","Male","1730","1670","28870","27370"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Female","220","200","26050","25830"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Male","230","220","29810","31180"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Female","460","410","25280","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Male","370","360","26580","23970"
"In post","2021","Lincolnshire","Declared disabled","Female","240","210","27230","26810"
"In post","2021","Lincolnshire","Declared disabled","Male","150","150","29680","27570"
"In post","2021","Lincolnshire","Declared non-disabled","Female","1020","930","26570","25560"
"In post","2021","Lincolnshire","Declared non-disabled","Male","950","930","29690","27570"
"In post","2021","Lincolnshire","Undeclared","Female","100","90","27070","23240"
"In post","2021","Lincolnshire","Undeclared","Male","160","150","30220","29600"
"In post","2021","Lincolnshire","Unknown","Female","90","90","26750","21580"
"In post","2021","Lincolnshire","Unknown","Male","120","110","27550","24440"
"In post","2021","Merseyside","Declared disabled","Female","1460","1240","27420","25560"
"In post","2021","Merseyside","Declared disabled","Male","820","770","28610","25560"
"In post","2021","Merseyside","Declared non-disabled","Female","8180","7190","27890","25310"
"In post","2021","Merseyside","Declared non-disabled","Male","5250","5060","30090","26670"
"In post","2021","Merseyside","Undeclared","Female","410","360","28810","26670"
"In post","2021","Merseyside","Undeclared","Male","460","430","30840","27570"
"In post","2021","Merseyside","Unknown","Female","1630","1460","27710","22970"
"In post","2021","Merseyside","Unknown","Male","1270","1240","29770","25560"
"In post","2021","North Eastern Scotland","Declared disabled","Female","80","70","29420","27570"
"In post","2021","North Eastern Scotland","Declared disabled","Male","50","50","39650","32400"
"In post","2021","North Eastern Scotland","Declared non-disabled","Female","530","480","33730","28170"
"In post","2021","North Eastern Scotland","Declared non-disabled","Male","520","510","43490","35110"
"In post","2021","North Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Undeclared","Male","30","30","[c]","[c]"
"In post","2021","North Eastern Scotland","Unknown","Female","300","280","30650","28410"
"In post","2021","North Eastern Scotland","Unknown","Male","330","310","33420","33650"
"In post","2021","North Yorkshire","Declared disabled","Female","280","260","33090","27570"
"In post","2021","North Yorkshire","Declared disabled","Male","180","170","31590","28020"
"In post","2021","North Yorkshire","Declared non-disabled","Female","1740","1610","33610","29180"
"In post","2021","North Yorkshire","Declared non-disabled","Male","1590","1550","34710","30440"
"In post","2021","North Yorkshire","Undeclared","Female","140","130","32750","30810"
"In post","2021","North Yorkshire","Undeclared","Male","190","190","32420","30810"
"In post","2021","North Yorkshire","Unknown","Female","300","280","32250","26670"
"In post","2021","North Yorkshire","Unknown","Male","310","300","30340","26670"
"In post","2021","Northern Ireland","Declared disabled","Female","170","160","28530","25560"
"In post","2021","Northern Ireland","Declared disabled","Male","150","140","26090","23250"
"In post","2021","Northern Ireland","Declared non-disabled","Female","1090","980","29000","25560"
"In post","2021","Northern Ireland","Declared non-disabled","Male","1230","1190","28350","25490"
"In post","2021","Northern Ireland","Undeclared","Female","100","90","28810","26750"
"In post","2021","Northern Ireland","Undeclared","Male","110","110","28340","25560"
"In post","2021","Northern Ireland","Unknown","Female","400","360","26610","22330"
"In post","2021","Northern Ireland","Unknown","Male","570","560","26360","21880"
"In post","2021","Northumberland and Tyne and Wear","Declared disabled","Female","1440","1220","26640","25560"
"In post","2021","Northumberland and Tyne and Wear","Declared disabled","Male","880","820","27140","23420"
"In post","2021","Northumberland and Tyne and Wear","Declared non-disabled","Female","8470","7230","27860","25560"
"In post","2021","Northumberland and Tyne and Wear","Declared non-disabled","Male","5500","5290","30720","27570"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Female","460","400","27360","25560"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Male","500","480","30540","27570"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Female","2310","1960","25330","21440"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Male","1810","1740","28320","25560"
"In post","2021","Outer London - East and North East","Declared disabled","Female","340","310","30020","31060"
"In post","2021","Outer London - East and North East","Declared disabled","Male","150","140","30670","31060"
"In post","2021","Outer London - East and North East","Declared non-disabled","Female","1580","1420","30110","31060"
"In post","2021","Outer London - East and North East","Declared non-disabled","Male","1040","1010","31980","31060"
"In post","2021","Outer London - East and North East","Undeclared","Female","150","140","29600","30340"
"In post","2021","Outer London - East and North East","Undeclared","Male","150","150","33140","33950"
"In post","2021","Outer London - East and North East","Unknown","Female","200","190","27870","28720"
"In post","2021","Outer London - East and North East","Unknown","Male","170","170","30620","31060"
"In post","2021","Outer London - South","Declared disabled","Female","660","590","34560","31060"
"In post","2021","Outer London - South","Declared disabled","Male","420","410","38400","35050"
"In post","2021","Outer London - South","Declared non-disabled","Female","4410","4060","36360","31160"
"In post","2021","Outer London - South","Declared non-disabled","Male","3290","3230","39960","35200"
"In post","2021","Outer London - South","Undeclared","Female","310","290","35900","31120"
"In post","2021","Outer London - South","Undeclared","Male","260","250","41010","36620"
"In post","2021","Outer London - South","Unknown","Female","700","670","34730","31060"
"In post","2021","Outer London - South","Unknown","Male","690","670","37920","35050"
"In post","2021","Outer London - West and North West","Declared disabled","Female","500","450","31340","31060"
"In post","2021","Outer London - West and North West","Declared disabled","Male","380","360","32850","31060"
"In post","2021","Outer London - West and North West","Declared non-disabled","Female","3570","3250","32030","31060"
"In post","2021","Outer London - West and North West","Declared non-disabled","Male","2920","2770","33350","31060"
"In post","2021","Outer London - West and North West","Undeclared","Female","250","230","32820","31060"
"In post","2021","Outer London - West and North West","Undeclared","Male","300","290","36410","31800"
"In post","2021","Outer London - West and North West","Unknown","Female","630","590","37780","31060"
"In post","2021","Outer London - West and North West","Unknown","Male","500","490","36600","31060"
"In post","2021","Overseas","Declared disabled","Female","90","90","47880","51500"
"In post","2021","Overseas","Declared disabled","Male","140","140","48330","42800"
"In post","2021","Overseas","Declared non-disabled","Female","980","970","48630","47000"
"In post","2021","Overseas","Declared non-disabled","Male","1590","1590","49920","48120"
"In post","2021","Overseas","Undeclared","Female","50","50","[c]","[c]"
"In post","2021","Overseas","Undeclared","Male","120","120","46480","41160"
"In post","2021","Overseas","Unknown","Female","390","390","50680","46620"
"In post","2021","Overseas","Unknown","Male","400","400","54610","53470"
"In post","2021","Shropshire and Staffordshire","Declared disabled","Female","620","560","28920","27570"
"In post","2021","Shropshire and Staffordshire","Declared disabled","Male","440","420","29850","27570"
"In post","2021","Shropshire and Staffordshire","Declared non-disabled","Female","3120","2810","28860","27570"
"In post","2021","Shropshire and Staffordshire","Declared non-disabled","Male","2500","2420","31350","27570"
"In post","2021","Shropshire and Staffordshire","Undeclared","Female","280","250","28910","26910"
"In post","2021","Shropshire and Staffordshire","Undeclared","Male","370","350","30390","28410"
"In post","2021","Shropshire and Staffordshire","Unknown","Female","510","480","29110","23970"
"In post","2021","Shropshire and Staffordshire","Unknown","Male","460","450","30970","25560"
"In post","2021","South Yorkshire","Declared disabled","Female","760","650","29430","27570"
"In post","2021","South Yorkshire","Declared disabled","Male","480","450","31090","27570"
"In post","2021","South Yorkshire","Declared non-disabled","Female","4260","3700","30370","27570"
"In post","2021","South Yorkshire","Declared non-disabled","Male","3020","2910","33200","27680"
"In post","2021","South Yorkshire","Undeclared","Female","280","260","32010","29730"
"In post","2021","South Yorkshire","Undeclared","Male","310","300","32110","30830"
"In post","2021","South Yorkshire","Unknown","Female","420","400","30460","27570"
"In post","2021","South Yorkshire","Unknown","Male","410","400","32440","27570"
"In post","2021","Southern Scotland","Declared disabled","Female","320","280","28650","26160"
"In post","2021","Southern Scotland","Declared disabled","Male","180","170","29110","26120"
"In post","2021","Southern Scotland","Declared non-disabled","Female","2040","1770","29500","27570"
"In post","2021","Southern Scotland","Declared non-disabled","Male","1440","1370","31410","27570"
"In post","2021","Southern Scotland","Undeclared","Female","70","60","29130","26160"
"In post","2021","Southern Scotland","Undeclared","Male","90","80","31630","27570"
"In post","2021","Southern Scotland","Unknown","Female","1060","930","27190","23340"
"In post","2021","Southern Scotland","Unknown","Male","820","780","28830","25560"
"In post","2021","Surrey, East and West Sussex","Declared disabled","Female","560","490","28350","27570"
"In post","2021","Surrey, East and West Sussex","Declared disabled","Male","390","360","29910","27570"
"In post","2021","Surrey, East and West Sussex","Declared non-disabled","Female","3390","3010","29890","27570"
"In post","2021","Surrey, East and West Sussex","Declared non-disabled","Male","2450","2320","31690","28350"
"In post","2021","Surrey, East and West Sussex","Undeclared","Female","320","290","30020","27570"
"In post","2021","Surrey, East and West Sussex","Undeclared","Male","360","340","32400","31650"
"In post","2021","Surrey, East and West Sussex","Unknown","Female","430","400","30490","27570"
"In post","2021","Surrey, East and West Sussex","Unknown","Male","410","400","31380","29170"
"In post","2021","Tees Valley and Durham","Declared disabled","Female","680","580","26920","27130"
"In post","2021","Tees Valley and Durham","Declared disabled","Male","420","390","27840","27140"
"In post","2021","Tees Valley and Durham","Declared non-disabled","Female","3820","3330","27490","25790"
"In post","2021","Tees Valley and Durham","Declared non-disabled","Male","2540","2410","29200","27280"
"In post","2021","Tees Valley and Durham","Undeclared","Female","320","280","27850","27130"
"In post","2021","Tees Valley and Durham","Undeclared","Male","490","440","30700","31650"
"In post","2021","Tees Valley and Durham","Unknown","Female","560","530","24700","22350"
"In post","2021","Tees Valley and Durham","Unknown","Male","430","420","26480","24440"
"In post","2021","Unknown","Declared disabled","Female","120","110","30860","27570"
"In post","2021","Unknown","Declared disabled","Male","70","70","32220","27570"
"In post","2021","Unknown","Declared non-disabled","Female","580","530","32300","27570"
"In post","2021","Unknown","Declared non-disabled","Male","430","420","33850","27570"
"In post","2021","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Female","480","470","34480","32000"
"In post","2021","Unknown","Unknown","Male","1990","1990","37870","33570"
"In post","2021","West Central Scotland","Declared disabled","Female","1030","880","27710","26120"
"In post","2021","West Central Scotland","Declared disabled","Male","720","670","29380","27570"
"In post","2021","West Central Scotland","Declared non-disabled","Female","6170","5480","29570","26570"
"In post","2021","West Central Scotland","Declared non-disabled","Male","4760","4590","31700","27570"
"In post","2021","West Central Scotland","Undeclared","Female","340","300","28200","26280"
"In post","2021","West Central Scotland","Undeclared","Male","300","290","30890","27570"
"In post","2021","West Central Scotland","Unknown","Female","1960","1800","31070","26670"
"In post","2021","West Central Scotland","Unknown","Male","2650","2530","32660","31810"
"In post","2021","West Midlands","Declared disabled","Female","1360","1200","28440","27570"
"In post","2021","West Midlands","Declared disabled","Male","740","700","29850","27570"
"In post","2021","West Midlands","Declared non-disabled","Female","7450","6590","30050","27570"
"In post","2021","West Midlands","Declared non-disabled","Male","4880","4740","32500","27570"
"In post","2021","West Midlands","Undeclared","Female","490","440","29660","27570"
"In post","2021","West Midlands","Undeclared","Male","410","390","31580","27570"
"In post","2021","West Midlands","Unknown","Female","1520","1420","30360","25560"
"In post","2021","West Midlands","Unknown","Male","1370","1330","32510","28130"
"In post","2021","West Wales and The Valleys","Declared disabled","Female","1190","990","25230","21710"
"In post","2021","West Wales and The Valleys","Declared disabled","Male","570","540","27900","26120"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Female","7140","6210","28040","26130"
"In post","2021","West Wales and The Valleys","Declared non-disabled","Male","4330","4180","31420","27570"
"In post","2021","West Wales and The Valleys","Undeclared","Female","470","400","26370","21590"
"In post","2021","West Wales and The Valleys","Undeclared","Male","490","460","30990","27370"
"In post","2021","West Wales and The Valleys","Unknown","Female","880","800","25470","21590"
"In post","2021","West Wales and The Valleys","Unknown","Male","640","620","28340","23840"
"In post","2021","West Yorkshire","Declared disabled","Female","1130","990","29490","27570"
"In post","2021","West Yorkshire","Declared disabled","Male","670","630","31530","27570"
"In post","2021","West Yorkshire","Declared non-disabled","Female","6220","5510","30830","27570"
"In post","2021","West Yorkshire","Declared non-disabled","Male","4830","4650","32980","27570"
"In post","2021","West Yorkshire","Undeclared","Female","460","410","30340","27570"
"In post","2021","West Yorkshire","Undeclared","Male","480","460","31120","31650"
"In post","2021","West Yorkshire","Unknown","Female","1750","1640","31450","26800"
"In post","2021","West Yorkshire","Unknown","Male","1710","1680","30530","25560"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Female","370","330","31850","29290"
"In post","2022","Bedfordshire and Hertfordshire","Declared disabled","Male","180","170","32800","29290"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Female","1840","1680","32680","29290"
"In post","2022","Bedfordshire and Hertfordshire","Declared non-disabled","Male","1320","1280","34500","30700"
"In post","2022","Bedfordshire and Hertfordshire","Undeclared","Female","130","120","32910","29290"
