"Status","Year","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Education","East Midlands (England)","Male","120","120","44400","39450"
"In post","2021","Department for Education","East of England","Female","40","40","[c]","[c]"
"In post","2021","Department for Education","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","Female","1610","1530","49430","53420"
"In post","2021","Department for Education","London","Male","1020","1010","51630","53420"
"In post","2021","Department for Education","North East (England)","Female","490","450","36960","36500"
"In post","2021","Department for Education","North East (England)","Male","300","300","40230","37100"
"In post","2021","Department for Education","North West (England)","Female","630","610","40340","36780"
"In post","2021","Department for Education","North West (England)","Male","520","510","40370","36780"
"In post","2021","Department for Education","South West (England)","Female","130","120","42620","37100"
"In post","2021","Department for Education","South West (England)","Male","90","90","45310","42290"
"In post","2021","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","Female","740","710","39870","36780"
"In post","2021","Department for Education","West Midlands (England)","Male","540","540","41850","37100"
"In post","2021","Department for Education","Yorkshire and The Humber","Female","820","770","39950","36780"
"In post","2021","Department for Education","Yorkshire and The Humber","Male","670","660","41800","36960"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Female","140","130","33170","29290"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Male","90","90","32740","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Female","410","370","32850","29720"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Male","440","420","35370","31070"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Female","1400","1340","44630","39420"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Male","1190","1180","45280","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Female","290","260","31300","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Male","250","250","32910","29230"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Female","900","790","27880","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Male","540","520","30180","25190"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Female","100","90","30790","26580"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Male","60","50","35040","31410"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Female","760","710","33760","29700"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Male","610","600","38360","33880"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Female","1020","930","33830","30160"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Male","760","740","36670","35900"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Female","220","210","27820","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","Wales","Male","120","120","30590","26520"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Female","370","340","31550","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","West Midlands (England)","Male","260","250","35030","31160"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Female","570","530","34710","30720"
"In post","2021","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Male","530","520","34950","30320"
"In post","2021","Department for International Trade","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","London","Female","1130","1120","44160","38540"
"In post","2021","Department for International Trade","London","Male","1180","1180","46260","39790"
"In post","2021","Department for International Trade","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Female","40","40","[c]","[c]"
"In post","2021","Department for International Trade","Overseas","Male","110","110","57190","53750"
"In post","2021","Department for International Trade","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South East (England)","Female","50","50","47890","51970"
"In post","2021","Department for International Trade","South East (England)","Male","70","70","45680","38540"
"In post","2021","Department for International Trade","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","East Midlands (England)","Female","230","210","32910","30730"
"In post","2021","Department for Transport","East Midlands (England)","Male","420","400","34150","29080"
"In post","2021","Department for Transport","East of England","Female","90","80","28010","26780"
"In post","2021","Department for Transport","East of England","Male","310","300","30440","27680"
"In post","2021","Department for Transport","London","Female","1420","1370","46450","42890"
"In post","2021","Department for Transport","London","Male","2020","1980","46710","42890"
"In post","2021","Department for Transport","North East (England)","Female","170","140","25730","21590"
"In post","2021","Department for Transport","North East (England)","Male","200","190","29260","26780"
"In post","2021","Department for Transport","North West (England)","Female","120","110","27430","26700"
"In post","2021","Department for Transport","North West (England)","Male","340","320","29650","26780"
"In post","2021","Department for Transport","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Northern Ireland","Male","30","30","[c]","[c]"
"In post","2021","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Scotland","Female","120","110","29330","26780"
"In post","2021","Department for Transport","Scotland","Male","340","330","32710","27680"
"In post","2021","Department for Transport","South East (England)","Female","530","490","33120","30730"
"In post","2021","Department for Transport","South East (England)","Male","960","920","37920","31680"
"In post","2021","Department for Transport","South West (England)","Female","270","240","32900","27570"
"In post","2021","Department for Transport","South West (England)","Male","500","480","32950","28470"
"In post","2021","Department for Transport","Wales","Female","4030","3360","24480","21590"
"In post","2021","Department for Transport","Wales","Male","2870","2770","29320","26130"
"In post","2021","Department for Transport","West Midlands (England)","Female","130","120","28410","26700"
"In post","2021","Department for Transport","West Midlands (England)","Male","330","320","29450","26780"
"In post","2021","Department for Transport","Yorkshire and The Humber","Female","180","160","27440","26480"
"In post","2021","Department for Transport","Yorkshire and The Humber","Male","380","360","30990","26780"
"In post","2021","Department for Work and Pensions","East Midlands (England)","Female","3180","2720","26620","27570"
"In post","2021","Department for Work and Pensions","East Midlands (England)","Male","1710","1620","28420","27570"
"In post","2021","Department for Work and Pensions","East of England","Female","3150","2720","28190","27570"
"In post","2021","Department for Work and Pensions","East of England","Male","1550","1490","29330","27570"
"In post","2021","Department for Work and Pensions","London","Female","6520","5950","33050","31060"
"In post","2021","Department for Work and Pensions","London","Male","3670","3580","35240","31060"
"In post","2021","Department for Work and Pensions","North East (England)","Female","6070","5140","26420","27570"
"In post","2021","Department for Work and Pensions","North East (England)","Male","3550","3390","28590","27570"
"In post","2021","Department for Work and Pensions","North West (England)","Female","11820","10240","26800","27570"
"In post","2021","Department for Work and Pensions","North West (England)","Male","6800","6550","28830","27570"
"In post","2021","Department for Work and Pensions","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions","Scotland","Female","6060","5170","25430","27570"
"In post","2021","Department for Work and Pensions","Scotland","Male","2980","2830","27380","27570"
"In post","2021","Department for Work and Pensions","South East (England)","Female","4550","3970","27500","27570"
"In post","2021","Department for Work and Pensions","South East (England)","Male","2210","2130","27770","27570"
"In post","2021","Department for Work and Pensions","South West (England)","Female","3890","3240","26120","27570"
"In post","2021","Department for Work and Pensions","South West (England)","Male","1930","1830","26950","27570"
"In post","2021","Department for Work and Pensions","Unknown","Female","570","520","30000","27570"
"In post","2021","Department for Work and Pensions","Unknown","Male","320","310","31130","27570"
"In post","2021","Department for Work and Pensions","Wales","Female","3830","3310","25750","27570"
"In post","2021","Department for Work and Pensions","Wales","Male","1910","1830","26560","27570"
"In post","2021","Department for Work and Pensions","West Midlands (England)","Female","5130","4320","26020","27570"
"In post","2021","Department for Work and Pensions","West Midlands (England)","Male","2550","2420","26570","27570"
"In post","2021","Department for Work and Pensions","Yorkshire and The Humber","Female","6070","5170","28840","27570"
"In post","2021","Department for Work and Pensions","Yorkshire and The Humber","Male","3530","3380","31510","27570"
"In post","2021","Department of Health and Social Care","East Midlands (England)","Female","150","140","40960","36330"
"In post","2021","Department of Health and Social Care","East Midlands (England)","Male","40","40","[c]","[c]"
"In post","2021","Department of Health and Social Care","East of England","Female","470","420","42230","38200"
"In post","2021","Department of Health and Social Care","East of England","Male","270","260","47390","40450"
"In post","2021","Department of Health and Social Care","London","Female","4100","3850","46400","40650"
"In post","2021","Department of Health and Social Care","London","Male","2320","2250","50830","46000"
"In post","2021","Department of Health and Social Care","North East (England)","Female","110","100","43190","38890"
"In post","2021","Department of Health and Social Care","North East (England)","Male","30","30","[c]","[c]"
"In post","2021","Department of Health and Social Care","North West (England)","Female","390","350","36730","31370"
"In post","2021","Department of Health and Social Care","North West (England)","Male","190","190","38510","29370"
"In post","2021","Department of Health and Social Care","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","South East (England)","Female","360","310","44310","39380"
"In post","2021","Department of Health and Social Care","South East (England)","Male","170","160","50260","42380"
"In post","2021","Department of Health and Social Care","South West (England)","Female","840","760","36140","31230"
"In post","2021","Department of Health and Social Care","South West (England)","Male","380","360","44330","37960"
"In post","2021","Department of Health and Social Care","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","West Midlands (England)","Female","350","310","40340","33850"
"In post","2021","Department of Health and Social Care","West Midlands (England)","Male","110","110","47440","36330"
"In post","2021","Department of Health and Social Care","Yorkshire and The Humber","Female","900","840","41090","36820"
"In post","2021","Department of Health and Social Care","Yorkshire and The Humber","Male","550","540","45740","40890"
"In post","2021","ESTYN","Wales","Female","70","60","53760","63880"
"In post","2021","ESTYN","Wales","Male","50","50","[c]","[c]"
"In post","2021","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Midlands (England)","Male","40","40","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","Male","50","50","[c]","[c]"
"In post","2021","Food Standards Agency","London","Female","230","220","43240","40960"
"In post","2021","Food Standards Agency","London","Male","240","240","41820","40350"
"In post","2021","Food Standards Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Male","40","40","[c]","[c]"
"In post","2021","Food Standards Agency","Northern Ireland","Female","60","50","38740","37910"
"In post","2021","Food Standards Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Male","40","40","[c]","[c]"
"In post","2021","Food Standards Agency","Wales","Female","60","60","37730","37910"
"In post","2021","Food Standards Agency","Wales","Male","80","80","36420","30810"
"In post","2021","Food Standards Agency","West Midlands (England)","Female","40","40","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands (England)","Male","80","80","33180","28730"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","Female","120","120","36090","31570"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","Male","170","170","37270","31450"
"In post","2021","Foreign, Commonwealth and Development Office","London","Female","2240","2160","47810","41880"
"In post","2021","Foreign, Commonwealth and Development Office","London","Male","2020","2000","51070","48570"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Female","940","940","52310","53470"
"In post","2021","Foreign, Commonwealth and Development Office","Overseas","Male","1340","1340","51830","53030"
"In post","2021","Foreign, Commonwealth and Development Office","Scotland","Female","550","520","39850","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Scotland","Male","420","410","41510","38500"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Female","490","460","33930","27530"
"In post","2021","Foreign, Commonwealth and Development Office","South East (England)","Male","640","620","38730","34770"
"In post","2021","HM Land Registry","East Midlands (England)","Female","540","480","30770","27130"
"In post","2021","HM Land Registry","East Midlands (England)","Male","330","320","31310","27130"
"In post","2021","HM Land Registry","East of England","Female","180","160","30320","27130"
"In post","2021","HM Land Registry","East of England","Male","110","100","32240","33840"
"In post","2021","HM Land Registry","London","Female","200","190","39500","37290"
"In post","2021","HM Land Registry","London","Male","170","170","43690","37290"
"In post","2021","HM Land Registry","North East (England)","Female","460","410","27810","27130"
"In post","2021","HM Land Registry","North East (England)","Male","250","230","29410","27130"
"In post","2021","HM Land Registry","North West (England)","Female","560","490","29310","27130"
"In post","2021","HM Land Registry","North West (England)","Male","340","320","29520","27130"
"In post","2021","HM Land Registry","South West (England)","Female","860","740","30940","27130"
"In post","2021","HM Land Registry","South West (England)","Male","690","660","35080","33840"
"In post","2021","HM Land Registry","Wales","Female","430","380","28240","27130"
"In post","2021","HM Land Registry","Wales","Male","290","270","30310","27130"
"In post","2021","HM Land Registry","West Midlands (England)","Female","390","340","29200","27130"
"In post","2021","HM Land Registry","West Midlands (England)","Male","220","210","30620","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Female","190","170","28900","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Male","140","130","29410","27130"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Female","2020","1820","31410","28130"
"In post","2021","HM Revenue and Customs","East Midlands (England)","Male","1920","1850","32660","31810"
"In post","2021","HM Revenue and Customs","East of England","Female","1000","880","30500","28130"
"In post","2021","HM Revenue and Customs","East of England","Male","840","800","34080","31810"
"In post","2021","HM Revenue and Customs","London","Female","4270","3980","41690","36160"
"In post","2021","HM Revenue and Customs","London","Male","4450","4310","44580","39800"
"In post","2021","HM Revenue and Customs","North East (England)","Female","6560","5530","26510","21440"
"In post","2021","HM Revenue and Customs","North East (England)","Male","4720","4500","29190","25560"
"In post","2021","HM Revenue and Customs","North West (England)","Female","6750","5990","29610","25560"
"In post","2021","HM Revenue and Customs","North West (England)","Male","6140","5910","30820","26060"
"In post","2021","HM Revenue and Customs","Northern Ireland","Female","1020","910","28110","25560"
"In post","2021","HM Revenue and Customs","Northern Ireland","Male","980","950","28920","25560"
"In post","2021","HM Revenue and Customs","Scotland","Female","4320","3720","26320","21440"
"In post","2021","HM Revenue and Customs","Scotland","Male","3450","3290","28000","25560"
"In post","2021","HM Revenue and Customs","South East (England)","Female","1330","1150","29110","27230"
"In post","2021","HM Revenue and Customs","South East (England)","Male","1220","1150","31420","28130"
"In post","2021","HM Revenue and Customs","South West (England)","Female","860","780","31610","28130"
"In post","2021","HM Revenue and Customs","South West (England)","Male","980","940","34770","31810"
"In post","2021","HM Revenue and Customs","Wales","Female","2230","1980","27640","25560"
"In post","2021","HM Revenue and Customs","Wales","Male","2190","2110","28910","25560"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Female","2090","1880","31450","28130"
"In post","2021","HM Revenue and Customs","West Midlands (England)","Male","2010","1940","34400","31810"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Female","2600","2290","29390","25560"
"In post","2021","HM Revenue and Customs","Yorkshire and The Humber","Male","2540","2440","30590","25560"
"In post","2021","HM Treasury","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","East of England","Female","50","40","[c]","[c]"
"In post","2021","HM Treasury","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","London","Female","1100","1060","47060","43340"
"In post","2021","HM Treasury","London","Male","1230","1220","50580","52500"
"In post","2021","HM Treasury","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Female","30","30","[c]","[c]"
"In post","2021","HM Treasury","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury","South West (England)","Female","[c]","[c]","[c]","[c]"
