"Status","Year","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","East of England","40","40","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","London","230","230","46710","42850"
"In post","2021","Declared disabled","Digital, Data and Technology","North East (England)","50","50","38150","36950"
"In post","2021","Declared disabled","Digital, Data and Technology","North West (England)","80","70","38530","33690"
"In post","2021","Declared disabled","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Scotland","50","50","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","South East (England)","80","80","35070","33300"
"In post","2021","Declared disabled","Digital, Data and Technology","South West (England)","190","180","36970","34700"
"In post","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Wales","110","110","39320","36930"
"In post","2021","Declared disabled","Digital, Data and Technology","West Midlands (England)","80","80","38220","35000"
"In post","2021","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","90","80","36800","32300"
"In post","2021","Declared disabled","Economics","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","London","80","80","47460","49100"
"In post","2021","Declared disabled","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","East of England","30","30","[c]","[c]"
"In post","2021","Declared disabled","Finance","London","180","170","47780","43610"
"In post","2021","Declared disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","North West (England)","70","70","35590","33260"
"In post","2021","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scotland","60","50","25350","21440"
"In post","2021","Declared disabled","Finance","South East (England)","80","70","34800","32950"
"In post","2021","Declared disabled","Finance","South West (England)","120","110","37560","34490"
"In post","2021","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Wales","40","40","[c]","[c]"
"In post","2021","Declared disabled","Finance","West Midlands (England)","50","50","42150","38630"
"In post","2021","Declared disabled","Finance","Yorkshire and The Humber","80","70","32210","26190"
"In post","2021","Declared disabled","Human Resources","East Midlands (England)","50","50","35290","32620"
"In post","2021","Declared disabled","Human Resources","East of England","30","30","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","London","300","290","47690","42230"
"In post","2021","Declared disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","North West (England)","120","120","37150","31810"
"In post","2021","Declared disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Scotland","90","80","29490","25000"
"In post","2021","Declared disabled","Human Resources","South East (England)","60","60","38670","33300"
"In post","2021","Declared disabled","Human Resources","South West (England)","120","110","36330","32980"
"In post","2021","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Wales","80","70","36060","31840"
"In post","2021","Declared disabled","Human Resources","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Yorkshire and The Humber","70","70","41060","38380"
"In post","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East of England","40","40","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","London","130","120","38230","35680"
"In post","2021","Declared disabled","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North West (England)","30","30","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South East (England)","40","30","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","London","70","70","46760","40840"
"In post","2021","Declared disabled","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","London","80","80","38140","34010"
"In post","2021","Declared disabled","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","South East (England)","40","40","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","South West (England)","70","70","36420","33300"
"In post","2021","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Declared disabled","Legal","East of England","70","60","41220","37640"
"In post","2021","Declared disabled","Legal","London","340","320","55390","56560"
"In post","2021","Declared disabled","Legal","North East (England)","40","40","[c]","[c]"
"In post","2021","Declared disabled","Legal","North West (England)","100","90","44260","45100"
"In post","2021","Declared disabled","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Scotland","70","60","47690","44990"
"In post","2021","Declared disabled","Legal","South East (England)","60","50","49830","50520"
"In post","2021","Declared disabled","Legal","South West (England)","40","40","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","50","40","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","60","60","46520","48080"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","70","60","46990","51330"
"In post","2021","Declared disabled","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","East Midlands (England)","1170","1080","27130","24460"
"In post","2021","Declared disabled","Operational Delivery","East of England","1000","920","27790","26550"
"In post","2021","Declared disabled","Operational Delivery","London","2480","2320","33050","30010"
"In post","2021","Declared disabled","Operational Delivery","North East (England)","1320","1150","25260","21550"
"In post","2021","Declared disabled","Operational Delivery","North West (England)","2680","2410","26750","24890"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","150","130","25830","25310"
"In post","2021","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Scotland","1150","1030","28250","25870"
"In post","2021","Declared disabled","Operational Delivery","South East (England)","1770","1610","28180","26340"
"In post","2021","Declared disabled","Operational Delivery","South West (England)","1050","950","28600","26660"
"In post","2021","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Wales","1630","1420","25520","21590"
"In post","2021","Declared disabled","Operational Delivery","West Midlands (England)","1470","1360","27430","25260"
"In post","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","1450","1320","27820","25400"
"In post","2021","Declared disabled","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South East (England)","60","60","39460","37320"
"In post","2021","Declared disabled","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","East Midlands (England)","80","80","23860","21130"
"In post","2021","Declared disabled","Other","East of England","110","100","23140","21130"
"In post","2021","Declared disabled","Other","London","290","280","35100","29270"
"In post","2021","Declared disabled","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","North West (England)","100","90","26100","22080"
"In post","2021","Declared disabled","Other","Northern Ireland","40","40","[c]","[c]"
"In post","2021","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Scotland","160","150","28640","25560"
"In post","2021","Declared disabled","Other","South East (England)","280","260","26330","22080"
"In post","2021","Declared disabled","Other","South West (England)","500","470","29100","26060"
"In post","2021","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Wales","80","80","32160","29260"
"In post","2021","Declared disabled","Other","West Midlands (England)","110","100","25920","24210"
"In post","2021","Declared disabled","Other","Yorkshire and The Humber","110","110","24980","22080"
"In post","2021","Declared disabled","Planning","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","London","1670","1630","47050","41970"
"In post","2021","Declared disabled","Policy","North East (England)","40","40","[c]","[c]"
"In post","2021","Declared disabled","Policy","North West (England)","120","120","38690","36340"
"In post","2021","Declared disabled","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Overseas","130","130","49730","52720"
"In post","2021","Declared disabled","Policy","Scotland","30","30","[c]","[c]"
"In post","2021","Declared disabled","Policy","South East (England)","40","40","[c]","[c]"
"In post","2021","Declared disabled","Policy","South West (England)","70","70","38320","35900"
"In post","2021","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Wales","110","100","38760","37410"
"In post","2021","Declared disabled","Policy","West Midlands (England)","60","60","38050","33300"
"In post","2021","Declared disabled","Policy","Yorkshire and The Humber","140","130","39820","36820"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","60","60","38870","37970"
"In post","2021","Declared disabled","Project Delivery","London","330","320","47520","42170"
"In post","2021","Declared disabled","Project Delivery","North East (England)","80","70","39220","38630"
"In post","2021","Declared disabled","Project Delivery","North West (England)","130","130","37890","36460"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","60","50","39500","38630"
"In post","2021","Declared disabled","Project Delivery","South East (England)","180","170","37870","33500"
"In post","2021","Declared disabled","Project Delivery","South West (England)","420","400","38330","36500"
"In post","2021","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Wales","40","40","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","West Midlands (England)","70","70","36420","33300"
"In post","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","50","50","38000","33300"
"In post","2021","Declared disabled","Property","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Declared disabled","Property","East of England","50","50","34120","33300"
"In post","2021","Declared disabled","Property","London","80","80","41460","35390"
"In post","2021","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","North West (England)","50","40","[c]","[c]"
"In post","2021","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","South East (England)","80","80","33980","33300"
"In post","2021","Declared disabled","Property","South West (England)","80","80","35570","33300"
"In post","2021","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Wales","40","40","[c]","[c]"
"In post","2021","Declared disabled","Property","West Midlands (England)","50","40","[c]","[c]"
"In post","2021","Declared disabled","Property","Yorkshire and The Humber","50","50","36930","33250"
"In post","2021","Declared disabled","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","East Midlands (England)","50","40","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","East of England","60","60","33660","31700"
"In post","2021","Declared disabled","Science and Engineering","London","70","60","45130","40960"
"In post","2021","Declared disabled","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","North West (England)","50","40","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","South East (England)","210","210","35280","33300"
"In post","2021","Declared disabled","Science and Engineering","South West (England)","540","520","37380","37320"
"In post","2021","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Wales","60","50","36430","30040"
"In post","2021","Declared disabled","Science and Engineering","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","East of England","50","50","36440","39070"
"In post","2021","Declared disabled","Security","London","100","100","39010","37640"
"In post","2021","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Scotland","60","60","30150","26670"
"In post","2021","Declared disabled","Security","South East (England)","130","130","32040","28750"
"In post","2021","Declared disabled","Security","South West (England)","100","100","28550","23920"
"In post","2021","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Security","West Midlands (England)","30","30","[c]","[c]"
"In post","2021","Declared disabled","Security","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2021","Declared disabled","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","London","40","40","[c]","[c]"
"In post","2021","Declared disabled","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Social Research","Wales","30","30","[c]","[c]"
"In post","2021","Declared disabled","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
