"Status","Year","Responsibility_level","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","West Midlands","20-29","530","520","32550","31810"
"In post","2021","SEO/HEO","West Midlands","30-39","1170","1130","34640","31990"
"In post","2021","SEO/HEO","West Midlands","40-49","1180","1130","36210","35360"
"In post","2021","SEO/HEO","West Midlands","50-59","1270","1220","36170","34480"
"In post","2021","SEO/HEO","West Midlands","60-64","240","200","36560","35000"
"In post","2021","SEO/HEO","West Midlands","65+","60","40","37140","34500"
"In post","2021","SEO/HEO","West Wales and The Valleys","20-29","120","120","34540","32540"
"In post","2021","SEO/HEO","West Wales and The Valleys","30-39","710","680","36960","37410"
"In post","2021","SEO/HEO","West Wales and The Valleys","40-49","960","930","38750","37410"
"In post","2021","SEO/HEO","West Wales and The Valleys","50-59","1040","990","38680","37410"
"In post","2021","SEO/HEO","West Wales and The Valleys","60-64","250","200","39280","37410"
"In post","2021","SEO/HEO","West Wales and The Valleys","65+","60","50","39650","37410"
"In post","2021","SEO/HEO","West Yorkshire","20-29","690","680","31980","31810"
"In post","2021","SEO/HEO","West Yorkshire","30-39","1020","980","33940","31940"
"In post","2021","SEO/HEO","West Yorkshire","40-49","1150","1100","35650","35290"
"In post","2021","SEO/HEO","West Yorkshire","50-59","1310","1250","36080","34880"
"In post","2021","SEO/HEO","West Yorkshire","60-64","250","190","36000","35000"
"In post","2021","SEO/HEO","West Yorkshire","65+","60","40","36530","34730"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","20-29","80","70","23530","22920"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","30-39","90","80","29330","30210"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","40-49","60","50","28710","24940"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","50-59","50","50","30940","28200"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","20-29","140","130","24100","24020"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","30-39","110","100","30540","32650"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","40-49","90","90","33190","37170"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","50-59","100","100","33000","33890"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire","30-39","50","40","[c]","[c]"
"In post","2021","Unknown","Cheshire","40-49","50","50","[c]","[c]"
"In post","2021","Unknown","Cheshire","50-59","50","50","30170","29150"
"In post","2021","Unknown","Cheshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cheshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cornwall and Isles of Scilly","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cumbria","20-29","30","30","[c]","[c]"
"In post","2021","Unknown","Cumbria","30-39","60","50","38440","38390"
"In post","2021","Unknown","Cumbria","40-49","60","60","39750","37170"
"In post","2021","Unknown","Cumbria","50-59","70","70","39990","37170"
"In post","2021","Unknown","Cumbria","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Cumbria","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","20-29","90","90","24960","22920"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","30-39","130","110","29570","30210"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","40-49","120","110","31960","33360"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","50-59","120","110","31620","31420"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","60-64","40","30","[c]","[c]"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","20-29","40","30","[c]","[c]"
"In post","2021","Unknown","Devon","30-39","60","60","30300","30210"
"In post","2021","Unknown","Devon","40-49","80","80","35760","37170"
"In post","2021","Unknown","Devon","50-59","80","80","38220","37170"
"In post","2021","Unknown","Devon","60-64","30","30","[c]","[c]"
"In post","2021","Unknown","Devon","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","20-29","40","40","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","30-39","50","40","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","40-49","50","50","29780","30210"
"In post","2021","Unknown","Dorset and Somerset","50-59","50","50","30440","28200"
"In post","2021","Unknown","Dorset and Somerset","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Anglia","20-29","90","90","25440","24020"
"In post","2021","Unknown","East Anglia","30-39","110","100","29310","30210"
"In post","2021","Unknown","East Anglia","40-49","120","110","31900","31420"
"In post","2021","Unknown","East Anglia","50-59","120","110","30240","28200"
"In post","2021","Unknown","East Anglia","60-64","40","40","[c]","[c]"
"In post","2021","Unknown","East Anglia","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","20-29","70","70","24670","22920"
"In post","2021","Unknown","East Wales","30-39","140","130","28700","30210"
"In post","2021","Unknown","East Wales","40-49","130","120","32660","32390"
"In post","2021","Unknown","East Wales","50-59","100","90","31220","31090"
"In post","2021","Unknown","East Wales","60-64","30","30","[c]","[c]"
"In post","2021","Unknown","East Wales","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","20-29","40","40","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","30-39","50","40","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","40-49","80","70","33170","34340"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","50-59","70","60","30250","28200"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","20-29","60","60","22840","22920"
"In post","2021","Unknown","Essex","30-39","60","50","29090","30210"
"In post","2021","Unknown","Essex","40-49","60","50","30470","31420"
"In post","2021","Unknown","Essex","50-59","50","40","[c]","[c]"
"In post","2021","Unknown","Essex","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","430","430","28050","27540"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","470","450","37230","37170"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","410","390","43710","39860"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","440","430","47640","42900"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","100","90","42480","39660"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","65+","50","40","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","20-29","120","110","25570","23840"
"In post","2021","Unknown","Greater Manchester","30-39","190","180","28450","30210"
"In post","2021","Unknown","Greater Manchester","40-49","190","180","31840","32690"
"In post","2021","Unknown","Greater Manchester","50-59","190","180","32020","30210"
"In post","2021","Unknown","Greater Manchester","60-64","60","50","29510","28770"
"In post","2021","Unknown","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Hampshire and Isle of Wight","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Hampshire and Isle of Wight","20-29","60","60","25810","22920"
"In post","2021","Unknown","Hampshire and Isle of Wight","30-39","80","70","33070","31420"
"In post","2021","Unknown","Hampshire and Isle of Wight","40-49","80","80","34110","33510"
"In post","2021","Unknown","Hampshire and Isle of Wight","50-59","90","80","33260","31420"
"In post","2021","Unknown","Hampshire and Isle of Wight","60-64","30","30","[c]","[c]"
"In post","2021","Unknown","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","20-29","50","40","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","30-39","50","50","28870","30210"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","40-49","80","80","31260","31420"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","50-59","80","70","30900","30320"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","60-64","30","30","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Highlands and Islands","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Highlands and Islands","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Highlands and Islands","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - East","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - East","20-29","150","150","28090","26810"
"In post","2021","Unknown","Inner London - East","30-39","180","180","31760","33280"
"In post","2021","Unknown","Inner London - East","40-49","140","140","35760","36580"
"In post","2021","Unknown","Inner London - East","50-59","140","140","36370","36580"
"In post","2021","Unknown","Inner London - East","60-64","50","50","[c]","[c]"
"In post","2021","Unknown","Inner London - East","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","20-29","50","50","[c]","[c]"
"In post","2021","Unknown","Inner London - West","30-39","50","50","36580","35310"
"In post","2021","Unknown","Inner London - West","40-49","50","50","41500","41060"
"In post","2021","Unknown","Inner London - West","50-59","50","50","[c]","[c]"
"In post","2021","Unknown","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Kent","20-29","40","40","[c]","[c]"
"In post","2021","Unknown","Kent","30-39","80","80","29630","31980"
"In post","2021","Unknown","Kent","40-49","50","40","[c]","[c]"
"In post","2021","Unknown","Kent","50-59","80","70","30800","28200"
"In post","2021","Unknown","Kent","60-64","30","30","[c]","[c]"
"In post","2021","Unknown","Kent","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","20-29","50","50","25170","23380"
"In post","2021","Unknown","Lancashire","30-39","120","110","28690","30210"
"In post","2021","Unknown","Lancashire","40-49","120","120","32200","32690"
"In post","2021","Unknown","Lancashire","50-59","100","90","30580","30210"
"In post","2021","Unknown","Lancashire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","20-29","60","60","25350","22920"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","30-39","80","70","28760","30210"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","40-49","110","90","31400","33460"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","50-59","70","70","30680","28200"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","60-64","30","30","[c]","[c]"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","50-59","40","40","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lincolnshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","20-29","60","60","24510","22920"
"In post","2021","Unknown","Merseyside","30-39","90","90","28090","28200"
"In post","2021","Unknown","Merseyside","40-49","110","100","31450","32690"
"In post","2021","Unknown","Merseyside","50-59","100","90","30790","28200"
"In post","2021","Unknown","Merseyside","60-64","40","40","[c]","[c]"
"In post","2021","Unknown","Merseyside","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","20-29","30","30","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","30-39","50","40","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","40-49","40","40","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","50-59","40","40","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","20-29","50","50","24730","22920"
"In post","2021","Unknown","Northumberland and Tyne and Wear","30-39","80","80","26870","23840"
"In post","2021","Unknown","Northumberland and Tyne and Wear","40-49","90","90","30630","31150"
"In post","2021","Unknown","Northumberland and Tyne and Wear","50-59","90","80","32170","28200"
"In post","2021","Unknown","Northumberland and Tyne and Wear","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","20-29","60","60","29270","26810"
"In post","2021","Unknown","Outer London - East and North East","30-39","70","70","31890","33020"
"In post","2021","Unknown","Outer London - East and North East","40-49","60","60","34640","34020"
"In post","2021","Unknown","Outer London - East and North East","50-59","80","70","35360","36580"
"In post","2021","Unknown","Outer London - East and North East","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - South","20-29","30","30","[c]","[c]"
"In post","2021","Unknown","Outer London - South","30-39","30","30","[c]","[c]"
"In post","2021","Unknown","Outer London - South","40-49","30","30","[c]","[c]"
"In post","2021","Unknown","Outer London - South","50-59","60","60","36460","35940"
"In post","2021","Unknown","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - South","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","20-29","70","70","28350","26810"
"In post","2021","Unknown","Outer London - West and North West","30-39","50","50","32220","28690"
"In post","2021","Unknown","Outer London - West and North West","40-49","50","50","35240","36580"
"In post","2021","Unknown","Outer London - West and North West","50-59","50","50","35040","33410"
"In post","2021","Unknown","Outer London - West and North West","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","30-39","80","80","[c]","[c]"
"In post","2021","Unknown","Overseas","40-49","90","80","[c]","[c]"
"In post","2021","Unknown","Overseas","50-59","60","60","[c]","[c]"
"In post","2021","Unknown","Overseas","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","20-29","50","50","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","30-39","60","50","29270","30880"
"In post","2021","Unknown","Shropshire and Staffordshire","40-49","80","70","33790","36240"
"In post","2021","Unknown","Shropshire and Staffordshire","50-59","120","110","31020","34320"
"In post","2021","Unknown","Shropshire and Staffordshire","60-64","40","30","[c]","[c]"
"In post","2021","Unknown","Shropshire and Staffordshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","20-29","60","60","24670","22920"
"In post","2021","Unknown","South Yorkshire","30-39","70","60","28090","28200"
"In post","2021","Unknown","South Yorkshire","40-49","90","80","31000","32690"
"In post","2021","Unknown","South Yorkshire","50-59","90","90","31060","31420"
"In post","2021","Unknown","South Yorkshire","60-64","30","30","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","20-29","70","70","24740","22920"
"In post","2021","Unknown","Surrey, East and West Sussex","30-39","100","90","29770","30210"
"In post","2021","Unknown","Surrey, East and West Sussex","40-49","90","80","32200","33850"
"In post","2021","Unknown","Surrey, East and West Sussex","50-59","90","90","30870","28480"
"In post","2021","Unknown","Surrey, East and West Sussex","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","20-29","50","50","24480","22920"
"In post","2021","Unknown","Tees Valley and Durham","30-39","90","80","28450","30210"
"In post","2021","Unknown","Tees Valley and Durham","40-49","100","90","31580","32690"
"In post","2021","Unknown","Tees Valley and Durham","50-59","80","80","31330","29200"
"In post","2021","Unknown","Tees Valley and Durham","60-64","40","30","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","16-19","40","40","[c]","[c]"
"In post","2021","Unknown","Unknown","20-29","370","370","28960","28980"
"In post","2021","Unknown","Unknown","30-39","420","420","37240","33860"
"In post","2021","Unknown","Unknown","40-49","410","410","39660","34460"
"In post","2021","Unknown","Unknown","50-59","520","520","42180","37150"
"In post","2021","Unknown","Unknown","60-64","130","130","39070","35380"
"In post","2021","Unknown","Unknown","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","20-29","130","120","24400","22920"
"In post","2021","Unknown","West Midlands","30-39","180","170","27100","26310"
"In post","2021","Unknown","West Midlands","40-49","190","170","31650","31420"
"In post","2021","Unknown","West Midlands","50-59","190","170","31510","28200"
"In post","2021","Unknown","West Midlands","60-64","60","50","29050","28200"
"In post","2021","Unknown","West Midlands","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","20-29","90","80","24510","22920"
"In post","2021","Unknown","West Wales and The Valleys","30-39","160","150","28770","30210"
"In post","2021","Unknown","West Wales and The Valleys","40-49","170","160","32390","31420"
"In post","2021","Unknown","West Wales and The Valleys","50-59","140","140","30510","28200"
"In post","2021","Unknown","West Wales and The Valleys","60-64","50","40","[c]","[c]"
"In post","2021","Unknown","West Wales and The Valleys","65+","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Yorkshire","20-29","100","90","24460","22920"
"In post","2021","Unknown","West Yorkshire","30-39","120","110","29240","31420"
"In post","2021","Unknown","West Yorkshire","40-49","170","150","32240","32690"
"In post","2021","Unknown","West Yorkshire","50-59","110","110","32510","32690"
"In post","2021","Unknown","West Yorkshire","60-64","40","30","[c]","[c]"
"In post","2021","Unknown","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Bedfordshire and Hertfordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Bedfordshire and Hertfordshire","20-29","290","290","25910","26890"
"In post","2022","AA/AO","Bedfordshire and Hertfordshire","30-39","220","210","26490","27180"
"In post","2022","AA/AO","Bedfordshire and Hertfordshire","40-49","200","180","24550","23580"
"In post","2022","AA/AO","Bedfordshire and Hertfordshire","50-59","300","280","23940","22750"
"In post","2022","AA/AO","Bedfordshire and Hertfordshire","60-64","120","110","22600","22030"
"In post","2022","AA/AO","Bedfordshire and Hertfordshire","65+","50","40","[c]","[c]"
"In post","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","20-29","710","700","25900","25630"
"In post","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","30-39","680","660","27660","27680"
"In post","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","40-49","590","560","26770","23520"
"In post","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","50-59","820","780","25410","22270"
"In post","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","60-64","300","260","24050","21960"
"In post","2022","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","65+","150","120","22690","21820"
"In post","2022","AA/AO","Cheshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cheshire","20-29","300","300","22830","21960"
"In post","2022","AA/AO","Cheshire","30-39","250","230","23110","21300"
"In post","2022","AA/AO","Cheshire","40-49","240","220","23940","21300"
"In post","2022","AA/AO","Cheshire","50-59","370","330","23360","21260"
"In post","2022","AA/AO","Cheshire","60-64","140","110","22560","21260"
"In post","2022","AA/AO","Cheshire","65+","40","30","[c]","[c]"
"In post","2022","AA/AO","Cornwall and Isles of Scilly","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cornwall and Isles of Scilly","20-29","90","80","21380","21260"
"In post","2022","AA/AO","Cornwall and Isles of Scilly","30-39","120","100","21250","21260"
"In post","2022","AA/AO","Cornwall and Isles of Scilly","40-49","130","120","21390","21260"
"In post","2022","AA/AO","Cornwall and Isles of Scilly","50-59","260","240","21150","21260"
"In post","2022","AA/AO","Cornwall and Isles of Scilly","60-64","100","80","20960","21260"
"In post","2022","AA/AO","Cornwall and Isles of Scilly","65+","30","30","[c]","[c]"
"In post","2022","AA/AO","Cumbria","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Cumbria","20-29","140","140","22080","21300"
"In post","2022","AA/AO","Cumbria","30-39","180","160","22390","21300"
"In post","2022","AA/AO","Cumbria","40-49","260","220","22190","21300"
"In post","2022","AA/AO","Cumbria","50-59","260","240","22750","21300"
"In post","2022","AA/AO","Cumbria","60-64","90","70","21450","21300"
"In post","2022","AA/AO","Cumbria","65+","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Derbyshire and Nottinghamshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Derbyshire and Nottinghamshire","20-29","860","840","22530","21260"
"In post","2022","AA/AO","Derbyshire and Nottinghamshire","30-39","750","690","23110","21260"
"In post","2022","AA/AO","Derbyshire and Nottinghamshire","40-49","730","660","22710","21260"
"In post","2022","AA/AO","Derbyshire and Nottinghamshire","50-59","1090","980","22660","21260"
"In post","2022","AA/AO","Derbyshire and Nottinghamshire","60-64","390","310","22330","21260"
"In post","2022","AA/AO","Derbyshire and Nottinghamshire","65+","90","70","21810","21260"
"In post","2022","AA/AO","Devon","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Devon","20-29","510","490","22250","21750"
"In post","2022","AA/AO","Devon","30-39","540","490","22920","21550"
"In post","2022","AA/AO","Devon","40-49","600","530","22970","21260"
"In post","2022","AA/AO","Devon","50-59","870","790","23050","21260"
"In post","2022","AA/AO","Devon","60-64","360","300","22430","21260"
"In post","2022","AA/AO","Devon","65+","140","110","22320","21260"
"In post","2022","AA/AO","Dorset and Somerset","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Dorset and Somerset","20-29","290","280","22710","21280"
"In post","2022","AA/AO","Dorset and Somerset","30-39","280","260","23460","21960"
"In post","2022","AA/AO","Dorset and Somerset","40-49","290","270","22980","21260"
"In post","2022","AA/AO","Dorset and Somerset","50-59","540","500","22620","21260"
"In post","2022","AA/AO","Dorset and Somerset","60-64","200","180","22730","21260"
"In post","2022","AA/AO","Dorset and Somerset","65+","80","60","21750","21180"
"In post","2022","AA/AO","East Anglia","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East Anglia","20-29","850","830","24100","22600"
"In post","2022","AA/AO","East Anglia","30-39","920","840","24730","22600"
"In post","2022","AA/AO","East Anglia","40-49","930","840","24190","21680"
"In post","2022","AA/AO","East Anglia","50-59","1380","1290","23520","21680"
"In post","2022","AA/AO","East Anglia","60-64","530","460","22780","21380"
"In post","2022","AA/AO","East Anglia","65+","180","140","21780","21260"
"In post","2022","AA/AO","East Wales","16-19","40","40","[c]","[c]"
"In post","2022","AA/AO","East Wales","20-29","1290","1260","21860","21250"
"In post","2022","AA/AO","East Wales","30-39","1050","970","22220","21260"
"In post","2022","AA/AO","East Wales","40-49","880","800","22060","21260"
"In post","2022","AA/AO","East Wales","50-59","1340","1200","22130","21300"
"In post","2022","AA/AO","East Wales","60-64","550","440","22040","21680"
"In post","2022","AA/AO","East Wales","65+","200","150","22070","21680"
"In post","2022","AA/AO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East Yorkshire and Northern Lincolnshire","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","East Yorkshire and Northern Lincolnshire","20-29","490","480","23340","23140"
"In post","2022","AA/AO","East Yorkshire and Northern Lincolnshire","30-39","430","390","24230","23140"
"In post","2022","AA/AO","East Yorkshire and Northern Lincolnshire","40-49","390","360","24240","21860"
"In post","2022","AA/AO","East Yorkshire and Northern Lincolnshire","50-59","610","540","24600","21830"
"In post","2022","AA/AO","East Yorkshire and Northern Lincolnshire","60-64","160","120","24010","21610"
"In post","2022","AA/AO","East Yorkshire and Northern Lincolnshire","65+","50","40","23750","21260"
"In post","2022","AA/AO","Eastern Scotland","16-19","60","50","21560","21130"
"In post","2022","AA/AO","Eastern Scotland","20-29","1440","1410","22490","21640"
"In post","2022","AA/AO","Eastern Scotland","30-39","1220","1140","22840","21640"
"In post","2022","AA/AO","Eastern Scotland","40-49","1100","1000","22780","21260"
"In post","2022","AA/AO","Eastern Scotland","50-59","1500","1390","22850","21640"
"In post","2022","AA/AO","Eastern Scotland","60-64","540","460","22870","21830"
"In post","2022","AA/AO","Eastern Scotland","65+","200","160","23340","23230"
"In post","2022","AA/AO","Essex","16-19","[c]","[c]","[c]","[c]"
"In post","2022","AA/AO","Essex","20-29","270","270","24060","24250"
"In post","2022","AA/AO","Essex","30-39","230","210","25070","24250"
