"Status","Year","Region_ITL1","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","London","Outer London - East and North East","Undeclared","230","210","30950","31060"
"In post","2021","London","Outer London - East and North East","Unknown","460","450","29570","31060"
"In post","2021","London","Outer London - East and North East","White","1550","1440","31410","31060"
"In post","2021","London","Outer London - South","Asian","1710","1590","34070","29870"
"In post","2021","London","Outer London - South","Black","1580","1510","33010","30470"
"In post","2021","London","Outer London - South","Chinese","70","60","39510","36160"
"In post","2021","London","Outer London - South","Mixed","360","340","35590","31060"
"In post","2021","London","Outer London - South","Other ethnicity","100","100","35130","31060"
"In post","2021","London","Outer London - South","Undeclared","580","550","37800","35070"
"In post","2021","London","Outer London - South","Unknown","1240","1200","36020","31150"
"In post","2021","London","Outer London - South","White","5110","4830","40570","36160"
"In post","2021","London","Outer London - West and North West","Asian","2630","2420","31160","29450"
"In post","2021","London","Outer London - West and North West","Black","880","830","31350","31060"
"In post","2021","London","Outer London - West and North West","Chinese","40","40","[c]","[c]"
"In post","2021","London","Outer London - West and North West","Mixed","270","260","31790","31060"
"In post","2021","London","Outer London - West and North West","Other ethnicity","130","120","33740","31060"
"In post","2021","London","Outer London - West and North West","Undeclared","600","540","34820","31060"
"In post","2021","London","Outer London - West and North West","Unknown","760","730","31520","30580"
"In post","2021","London","Outer London - West and North West","White","3760","3480","35350","31870"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Asian","280","260","28260","25440"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Black","110","110","27260","25560"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Chinese","40","40","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Mixed","140","130","29610","27570"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Other ethnicity","30","20","[c]","[c]"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Undeclared","800","730","29280","25560"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","3450","3120","26230","21440"
"In post","2021","North East (England)","Northumberland and Tyne and Wear","White","16510","14710","28680","25560"
"In post","2021","North East (England)","Tees Valley and Durham","Asian","110","100","26720","22850"
"In post","2021","North East (England)","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Mixed","80","80","28800","26880"
"In post","2021","North East (England)","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North East (England)","Tees Valley and Durham","Undeclared","240","220","28460","27130"
"In post","2021","North East (England)","Tees Valley and Durham","Unknown","900","850","25580","22850"
"In post","2021","North East (England)","Tees Valley and Durham","White","7850","7080","28150","27130"
"In post","2021","North West (England)","Cheshire","Asian","60","50","28950","27570"
"In post","2021","North West (England)","Cheshire","Black","30","30","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Mixed","50","40","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cheshire","Undeclared","130","130","31720","29330"
"In post","2021","North West (England)","Cheshire","Unknown","420","400","29660","27570"
"In post","2021","North West (England)","Cheshire","White","3200","3010","31490","28840"
"In post","2021","North West (England)","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Cumbria","Undeclared","90","80","31850","27570"
"In post","2021","North West (England)","Cumbria","Unknown","320","310","25760","21050"
"In post","2021","North West (England)","Cumbria","White","1710","1530","28200","25560"
"In post","2021","North West (England)","Greater Manchester","Asian","1370","1280","28870","27570"
"In post","2021","North West (England)","Greater Manchester","Black","520","490","28450","27370"
"In post","2021","North West (England)","Greater Manchester","Chinese","80","70","29800","25560"
"In post","2021","North West (England)","Greater Manchester","Mixed","330","310","29490","26670"
"In post","2021","North West (England)","Greater Manchester","Other ethnicity","80","80","32760","27570"
"In post","2021","North West (England)","Greater Manchester","Undeclared","790","730","31740","27570"
"In post","2021","North West (England)","Greater Manchester","Unknown","2790","2670","29300","25560"
"In post","2021","North West (England)","Greater Manchester","White","13770","12870","31570","27570"
"In post","2021","North West (England)","Lancashire","Asian","970","860","24840","21010"
"In post","2021","North West (England)","Lancashire","Black","60","50","27760","27570"
"In post","2021","North West (England)","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","North West (England)","Lancashire","Mixed","130","120","28650","27130"
"In post","2021","North West (England)","Lancashire","Other ethnicity","30","30","[c]","[c]"
"In post","2021","North West (England)","Lancashire","Undeclared","530","470","28580","27570"
"In post","2021","North West (England)","Lancashire","Unknown","1440","1330","26510","24440"
"In post","2021","North West (England)","Lancashire","White","10950","9940","28770","27570"
"In post","2021","North West (England)","Merseyside","Asian","170","150","33690","26370"
"In post","2021","North West (England)","Merseyside","Black","110","110","28530","25410"
"In post","2021","North West (England)","Merseyside","Chinese","60","50","28140","24890"
"In post","2021","North West (England)","Merseyside","Mixed","250","230","29030","25040"
"In post","2021","North West (England)","Merseyside","Other ethnicity","50","40","[c]","[c]"
"In post","2021","North West (England)","Merseyside","Undeclared","690","620","29830","27130"
"In post","2021","North West (England)","Merseyside","Unknown","2300","2140","27250","22920"
"In post","2021","North West (England)","Merseyside","White","15860","14420","28770","25560"
"In post","2021","Northern Ireland","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland","Undeclared","100","90","28160","25560"
"In post","2021","Northern Ireland","Northern Ireland","Unknown","650","610","25990","21440"
"In post","2021","Northern Ireland","Northern Ireland","White","3040","2850","28390","25560"
"In post","2021","Overseas","Overseas","Asian","150","150","46340","41410"
"In post","2021","Overseas","Overseas","Black","70","70","41950","37500"
"In post","2021","Overseas","Overseas","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Mixed","110","110","48540","48210"
"In post","2021","Overseas","Overseas","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Overseas","Overseas","Undeclared","200","190","47080","41620"
"In post","2021","Overseas","Overseas","Unknown","570","560","51740","51500"
"In post","2021","Overseas","Overseas","White","2620","2610","50320","50430"
"In post","2021","Scotland","Eastern Scotland","Asian","190","180","32310","27570"
"In post","2021","Scotland","Eastern Scotland","Black","90","80","32700","27990"
"In post","2021","Scotland","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Eastern Scotland","Mixed","120","110","37830","31810"
"In post","2021","Scotland","Eastern Scotland","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Scotland","Eastern Scotland","Undeclared","640","590","34450","32060"
"In post","2021","Scotland","Eastern Scotland","Unknown","4990","4690","31010","27570"
"In post","2021","Scotland","Eastern Scotland","White","13760","12930","35510","30650"
"In post","2021","Scotland","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Highlands and Islands","Undeclared","70","70","29560","27570"
"In post","2021","Scotland","Highlands and Islands","Unknown","250","220","27680","26530"
"In post","2021","Scotland","Highlands and Islands","White","1630","1530","28930","27570"
"In post","2021","Scotland","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","North Eastern Scotland","Undeclared","80","70","41810","33650"
"In post","2021","Scotland","North Eastern Scotland","Unknown","420","400","32600","29190"
"In post","2021","Scotland","North Eastern Scotland","White","1300","1230","36360","30650"
"In post","2021","Scotland","Southern Scotland","Asian","50","50","34070","27570"
"In post","2021","Scotland","Southern Scotland","Black","30","30","[c]","[c]"
"In post","2021","Scotland","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","Southern Scotland","Undeclared","160","140","29840","27570"
"In post","2021","Scotland","Southern Scotland","Unknown","1420","1300","27310","22820"
"In post","2021","Scotland","Southern Scotland","White","4320","3880","29980","27570"
"In post","2021","Scotland","West Central Scotland","Asian","240","210","28990","25560"
"In post","2021","Scotland","West Central Scotland","Black","100","90","28710","27570"
"In post","2021","Scotland","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Scotland","West Central Scotland","Mixed","110","100","31740","27570"
"In post","2021","Scotland","West Central Scotland","Other ethnicity","40","30","[c]","[c]"
"In post","2021","Scotland","West Central Scotland","Undeclared","690","640","30960","27570"
"In post","2021","Scotland","West Central Scotland","Unknown","3060","2870","29550","26160"
"In post","2021","Scotland","West Central Scotland","White","13660","12580","30900","27570"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Asian","600","560","30660","28420"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Black","280","270","30400","28670"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Chinese","30","30","[c]","[c]"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Mixed","170","170","32290","29290"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","60","60","30620","28960"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","460","440","34420","32000"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","1110","1060","31350","28350"
"In post","2021","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","White","6870","6540","33380","30400"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Asian","310","280","30370","27390"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Black","170","150","28800","27570"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Chinese","40","40","[c]","[c]"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Mixed","190","180","31950","28650"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Other ethnicity","50","50","31630","27570"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Undeclared","860","810","34960","33300"
"In post","2021","South East (England)","Hampshire and Isle of Wight","Unknown","1520","1370","30470","26590"
"In post","2021","South East (England)","Hampshire and Isle of Wight","White","12230","11290","32220","28650"
"In post","2021","South East (England)","Kent","Asian","160","150","29470","29290"
"In post","2021","South East (England)","Kent","Black","180","180","31630","29290"
"In post","2021","South East (England)","Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Kent","Mixed","110","110","30700","29290"
"In post","2021","South East (England)","Kent","Other ethnicity","40","40","[c]","[c]"
"In post","2021","South East (England)","Kent","Undeclared","510","470","30230","27990"
"In post","2021","South East (England)","Kent","Unknown","740","710","28660","27850"
"In post","2021","South East (England)","Kent","White","6770","6300","29620","28130"
"In post","2021","South East (England)","Surrey, East and West Sussex","Asian","310","290","29650","27850"
"In post","2021","South East (England)","Surrey, East and West Sussex","Black","210","200","30660","28590"
"In post","2021","South East (England)","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","Surrey, East and West Sussex","Mixed","190","190","30500","27800"
"In post","2021","South East (England)","Surrey, East and West Sussex","Other ethnicity","60","60","28480","27230"
"In post","2021","South East (England)","Surrey, East and West Sussex","Undeclared","440","390","31040","28350"
"In post","2021","South East (England)","Surrey, East and West Sussex","Unknown","870","810","29680","27570"
"In post","2021","South East (England)","Surrey, East and West Sussex","White","6200","5660","30680","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Undeclared","90","80","27690","26590"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","170","150","26640","22640"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","White","1360","1240","26510","26670"
"In post","2021","South West (England)","Devon","Asian","50","50","35110","31860"
"In post","2021","South West (England)","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon","Mixed","100","90","31350","27570"
"In post","2021","South West (England)","Devon","Other ethnicity","40","30","[c]","[c]"
"In post","2021","South West (England)","Devon","Undeclared","420","390","32220","27680"
"In post","2021","South West (England)","Devon","Unknown","1100","1020","29150","26120"
"In post","2021","South West (England)","Devon","White","7280","6690","31520","27570"
"In post","2021","South West (England)","Dorset and Somerset","Asian","30","30","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","Mixed","50","50","28840","27570"
"In post","2021","South West (England)","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset and Somerset","Undeclared","250","240","31410","29230"
"In post","2021","South West (England)","Dorset and Somerset","Unknown","520","490","29620","26780"
"In post","2021","South West (England)","Dorset and Somerset","White","4320","4000","29590","27570"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","690","660","34650","31650"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Black","490","470","32780","31110"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","40","40","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","450","430","34250","30730"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","120","120","34320","30010"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","1700","1630","38900","37320"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","2390","2280","34100","29690"
"In post","2021","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","White","23430","22210","36720","33300"
"In post","2021","Unknown","Unknown","Asian","170","150","29630","27570"
"In post","2021","Unknown","Unknown","Black","60","60","30280","29870"
"In post","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Undeclared","60","50","34660","30330"
"In post","2021","Unknown","Unknown","Unknown","2440","2430","37020","32700"
"In post","2021","Unknown","Unknown","White","970","920","33710","27570"
"In post","2021","Wales","East Wales","Asian","330","320","30400","25560"
"In post","2021","Wales","East Wales","Black","160","150","29350","26860"
"In post","2021","Wales","East Wales","Chinese","50","50","[c]","[c]"
"In post","2021","Wales","East Wales","Mixed","280","260","32140","27620"
"In post","2021","Wales","East Wales","Other ethnicity","70","70","32280","27570"
"In post","2021","Wales","East Wales","Undeclared","620","580","34060","29540"
"In post","2021","Wales","East Wales","Unknown","3040","2880","29020","25560"
"In post","2021","Wales","East Wales","White","15820","14760","33240","28850"
"In post","2021","Wales","West Wales and The Valleys","Asian","90","90","29270","22160"
"In post","2021","Wales","West Wales and The Valleys","Black","30","30","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","Mixed","100","90","27000","24470"
"In post","2021","Wales","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Wales","West Wales and The Valleys","Undeclared","630","590","30020","27130"
"In post","2021","Wales","West Wales and The Valleys","Unknown","1430","1320","26880","21590"
"In post","2021","Wales","West Wales and The Valleys","White","13380","12040","28790","26470"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Asian","190","170","26390","25400"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Black","60","60","26380","25790"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Mixed","60","60","27180","24440"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","140","130","29150","27570"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","370","350","26280","24610"
"In post","2021","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","White","3150","2950","28320","26670"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Asian","300","290","32060","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Black","110","100","28430","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Mixed","110","100","30960","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Undeclared","270","250","29960","27570"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","Unknown","860","810","28610","25560"
"In post","2021","West Midlands (England)","Shropshire and Staffordshire","White","6650","6170","29940","27570"
"In post","2021","West Midlands (England)","West Midlands","Asian","3580","3330","27550","25800"
"In post","2021","West Midlands (England)","West Midlands","Black","1030","970","28310","26550"
"In post","2021","West Midlands (England)","West Midlands","Chinese","40","40","[c]","[c]"
"In post","2021","West Midlands (England)","West Midlands","Mixed","360","330","28510","27570"
"In post","2021","West Midlands (England)","West Midlands","Other ethnicity","130","120","30430","27570"
"In post","2021","West Midlands (England)","West Midlands","Undeclared","850","770","30550","27570"
"In post","2021","West Midlands (England)","West Midlands","Unknown","2380","2250","29100","25560"
"In post","2021","West Midlands (England)","West Midlands","White","9830","9010","32790","27570"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Asian","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Mixed","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","170","160","29200","27570"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","410","390","25790","24880"
"In post","2021","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","White","4010","3650","28020","27130"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Asian","70","70","32440","29030"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Black","40","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Mixed","50","50","37150","33300"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Undeclared","200","190","32830","30040"
"In post","2021","Yorkshire and The Humber","North Yorkshire","Unknown","570","540","30860","26670"
"In post","2021","Yorkshire and The Humber","North Yorkshire","White","3770","3570","33800","29690"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Asian","410","380","28230","25000"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Black","150","140","27790","25220"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Mixed","140","130","30810","27570"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Other ethnicity","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Undeclared","420","390","32090","27940"
"In post","2021","Yorkshire and The Humber","South Yorkshire","Unknown","800","760","31780","27570"
"In post","2021","Yorkshire and The Humber","South Yorkshire","White","7950","7220","31560","27570"
"In post","2021","Yorkshire and The Humber","West Yorkshire","Asian","1800","1650","27800","26620"
"In post","2021","Yorkshire and The Humber","West Yorkshire","Black","320","310","28510","27570"
"In post","2021","Yorkshire and The Humber","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
