"Status","Year","Age","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Economics","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Economics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Wales","30","30","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Kent","40","40","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2021","16-19","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","Unknown","40","40","[c]","[c]"
"In post","2021","16-19","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","17620","17780"
"In post","2021","16-19","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Science and Engineering","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Northumberland and Tyne and Wear","30","30","[c]","[c]"
"In post","2021","16-19","Tax","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Tax","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Eastern Scotland","50","50","21270","21150"
"In post","2021","16-19","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"In post","2021","16-19","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","330","330","28840","28410"
"In post","2021","20-29","Commercial","Greater Manchester","40","40","[c]","[c]"
"In post","2021","20-29","Commercial","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","20-29","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Inner London - West","110","110","38970","37310"
"In post","2021","20-29","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Merseyside","30","30","[c]","[c]"
"In post","2021","20-29","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Commercial","West Yorkshire","30","30","[c]","[c]"
"In post","2021","20-29","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","East Wales","40","40","[c]","[c]"
"In post","2021","20-29","Communications","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Inner London - East","50","50","[c]","[c]"
"In post","2021","20-29","Communications","Inner London - West","530","530","36930","36160"
"In post","2021","20-29","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Inner London - West","50","50","32460","33100"
"In post","2021","20-29","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Devon","140","140","29190","27130"
"In post","2021","20-29","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","East Wales","170","170","29790","29540"
"In post","2021","20-29","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","160","160","31520","29360"
"In post","2021","20-29","Digital, Data and Technology","Greater Manchester","100","100","33110","31810"
"In post","2021","20-29","Digital, Data and Technology","Hampshire and Isle of Wight","50","50","30210","29540"
"In post","2021","20-29","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Inner London - East","120","120","37310","33610"
"In post","2021","20-29","Digital, Data and Technology","Inner London - West","290","290","39320","37000"
"In post","2021","20-29","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
