"Status","Year","Disability","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","North Yorkshire","Male","180","170","31590","28020"
"In post","2021","Declared disabled","Northern Ireland","Female","170","160","28530","25560"
"In post","2021","Declared disabled","Northern Ireland","Male","150","140","26090","23250"
"In post","2021","Declared disabled","Northumberland and Tyne and Wear","Female","1440","1220","26640","25560"
"In post","2021","Declared disabled","Northumberland and Tyne and Wear","Male","880","820","27140","23420"
"In post","2021","Declared disabled","Outer London - East and North East","Female","340","310","30020","31060"
"In post","2021","Declared disabled","Outer London - East and North East","Male","150","140","30670","31060"
"In post","2021","Declared disabled","Outer London - South","Female","660","590","34560","31060"
"In post","2021","Declared disabled","Outer London - South","Male","420","410","38400","35050"
"In post","2021","Declared disabled","Outer London - West and North West","Female","500","450","31340","31060"
"In post","2021","Declared disabled","Outer London - West and North West","Male","380","360","32850","31060"
"In post","2021","Declared disabled","Overseas","Female","90","90","47880","51500"
"In post","2021","Declared disabled","Overseas","Male","140","140","48330","42800"
"In post","2021","Declared disabled","Shropshire and Staffordshire","Female","620","560","28920","27570"
"In post","2021","Declared disabled","Shropshire and Staffordshire","Male","440","420","29850","27570"
"In post","2021","Declared disabled","South Yorkshire","Female","760","650","29430","27570"
"In post","2021","Declared disabled","South Yorkshire","Male","480","450","31090","27570"
"In post","2021","Declared disabled","Southern Scotland","Female","320","280","28650","26160"
"In post","2021","Declared disabled","Southern Scotland","Male","180","170","29110","26120"
"In post","2021","Declared disabled","Surrey, East and West Sussex","Female","560","490","28350","27570"
"In post","2021","Declared disabled","Surrey, East and West Sussex","Male","390","360","29910","27570"
"In post","2021","Declared disabled","Tees Valley and Durham","Female","680","580","26920","27130"
"In post","2021","Declared disabled","Tees Valley and Durham","Male","420","390","27840","27140"
"In post","2021","Declared disabled","Unknown","Female","120","110","30860","27570"
"In post","2021","Declared disabled","Unknown","Male","70","70","32220","27570"
"In post","2021","Declared disabled","West Central Scotland","Female","1030","880","27710","26120"
"In post","2021","Declared disabled","West Central Scotland","Male","720","670","29380","27570"
"In post","2021","Declared disabled","West Midlands","Female","1360","1200","28440","27570"
"In post","2021","Declared disabled","West Midlands","Male","740","700","29850","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","Female","1190","990","25230","21710"
"In post","2021","Declared disabled","West Wales and The Valleys","Male","570","540","27900","26120"
"In post","2021","Declared disabled","West Yorkshire","Female","1130","990","29490","27570"
"In post","2021","Declared disabled","West Yorkshire","Male","670","630","31530","27570"
"In post","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Female","1790","1620","31390","29290"
"In post","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Male","1330","1290","33660","30750"
"In post","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Female","3290","3040","31270","28350"
"In post","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Male","3100","3040","34440","31810"
"In post","2021","Declared non-disabled","Cheshire","Female","1310","1190","29870","27570"
"In post","2021","Declared non-disabled","Cheshire","Male","930","910","32300","29180"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Female","670","590","25830","26590"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Male","510","490","27370","26670"
"In post","2021","Declared non-disabled","Cumbria","Female","1010","870","26320","24920"
"In post","2021","Declared non-disabled","Cumbria","Male","670","650","29630","25490"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Female","4630","4130","30650","27570"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Male","3420","3290","33230","28210"
"In post","2021","Declared non-disabled","Devon","Female","3220","2800","30120","27570"
"In post","2021","Declared non-disabled","Devon","Male","3380","3260","34290","31740"
"In post","2021","Declared non-disabled","Dorset and Somerset","Female","1760","1550","28320","27570"
"In post","2021","Declared non-disabled","Dorset and Somerset","Male","1780","1730","30710","28220"
"In post","2021","Declared non-disabled","East Anglia","Female","4500","4030","28700","27130"
"In post","2021","Declared non-disabled","East Anglia","Male","4030","3900","31270","28130"
"In post","2021","Declared non-disabled","East Wales","Female","7460","6760","32450","27570"
"In post","2021","Declared non-disabled","East Wales","Male","6050","5860","35160","30130"
"In post","2021","Declared non-disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Female","1730","1500","26780","26750"
"In post","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Male","1610","1540","29230","27150"
"In post","2021","Declared non-disabled","Eastern Scotland","Female","5790","5280","34280","27570"
"In post","2021","Declared non-disabled","Eastern Scotland","Male","4330","4220","36710","31810"
"In post","2021","Declared non-disabled","Essex","Female","2220","1980","29640","29290"
"In post","2021","Declared non-disabled","Essex","Male","1630","1540","32450","29290"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Female","9630","8840","34010","30620"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Male","10720","10480","38830","36000"
"In post","2021","Declared non-disabled","Greater Manchester","Female","7330","6680","30640","27570"
"In post","2021","Declared non-disabled","Greater Manchester","Male","5790","5620","32530","27570"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Female","4960","4460","30620","27570"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Male","4810","4620","34690","31810"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Female","1570","1410","27240","25400"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Male","1300","1270","28700","26700"
"In post","2021","Declared non-disabled","Highlands and Islands","Female","730","670","28070","27570"
"In post","2021","Declared non-disabled","Highlands and Islands","Male","670","650","29840","27570"
"In post","2021","Declared non-disabled","Inner London - East","Female","6250","5830","40560","34100"
"In post","2021","Declared non-disabled","Inner London - East","Male","4760","4630","44830","38320"
"In post","2021","Declared non-disabled","Inner London - West","Female","20790","19850","46750","41970"
"In post","2021","Declared non-disabled","Inner London - West","Male","18670","18460","49330","45200"
"In post","2021","Declared non-disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Kent","Female","2990","2710","28760","27370"
"In post","2021","Declared non-disabled","Kent","Male","2940","2820","30230","29200"
"In post","2021","Declared non-disabled","Lancashire","Female","5850","5130","28090","27570"
"In post","2021","Declared non-disabled","Lancashire","Male","3950","3780","29590","27570"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Female","2510","2190","27170","25560"
"In post","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Male","1730","1670","28870","27370"
"In post","2021","Declared non-disabled","Lincolnshire","Female","1020","930","26570","25560"
"In post","2021","Declared non-disabled","Lincolnshire","Male","950","930","29690","27570"
"In post","2021","Declared non-disabled","Merseyside","Female","8180","7190","27890","25310"
"In post","2021","Declared non-disabled","Merseyside","Male","5250","5060","30090","26670"
"In post","2021","Declared non-disabled","North Eastern Scotland","Female","530","480","33730","28170"
"In post","2021","Declared non-disabled","North Eastern Scotland","Male","520","510","43490","35110"
"In post","2021","Declared non-disabled","North Yorkshire","Female","1740","1610","33610","29180"
"In post","2021","Declared non-disabled","North Yorkshire","Male","1590","1550","34710","30440"
"In post","2021","Declared non-disabled","Northern Ireland","Female","1090","980","29000","25560"
"In post","2021","Declared non-disabled","Northern Ireland","Male","1230","1190","28350","25490"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","Female","8470","7230","27860","25560"
"In post","2021","Declared non-disabled","Northumberland and Tyne and Wear","Male","5500","5290","30720","27570"
"In post","2021","Declared non-disabled","Outer London - East and North East","Female","1580","1420","30110","31060"
"In post","2021","Declared non-disabled","Outer London - East and North East","Male","1040","1010","31980","31060"
"In post","2021","Declared non-disabled","Outer London - South","Female","4410","4060","36360","31160"
"In post","2021","Declared non-disabled","Outer London - South","Male","3290","3230","39960","35200"
"In post","2021","Declared non-disabled","Outer London - West and North West","Female","3570","3250","32030","31060"
"In post","2021","Declared non-disabled","Outer London - West and North West","Male","2920","2770","33350","31060"
"In post","2021","Declared non-disabled","Overseas","Female","980","970","48630","47000"
"In post","2021","Declared non-disabled","Overseas","Male","1590","1590","49920","48120"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Female","3120","2810","28860","27570"
"In post","2021","Declared non-disabled","Shropshire and Staffordshire","Male","2500","2420","31350","27570"
"In post","2021","Declared non-disabled","South Yorkshire","Female","4260","3700","30370","27570"
"In post","2021","Declared non-disabled","South Yorkshire","Male","3020","2910","33200","27680"
"In post","2021","Declared non-disabled","Southern Scotland","Female","2040","1770","29500","27570"
"In post","2021","Declared non-disabled","Southern Scotland","Male","1440","1370","31410","27570"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","Female","3390","3010","29890","27570"
"In post","2021","Declared non-disabled","Surrey, East and West Sussex","Male","2450","2320","31690","28350"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Female","3820","3330","27490","25790"
"In post","2021","Declared non-disabled","Tees Valley and Durham","Male","2540","2410","29200","27280"
"In post","2021","Declared non-disabled","Unknown","Female","580","530","32300","27570"
"In post","2021","Declared non-disabled","Unknown","Male","430","420","33850","27570"
"In post","2021","Declared non-disabled","West Central Scotland","Female","6170","5480","29570","26570"
"In post","2021","Declared non-disabled","West Central Scotland","Male","4760","4590","31700","27570"
"In post","2021","Declared non-disabled","West Midlands","Female","7450","6590","30050","27570"
"In post","2021","Declared non-disabled","West Midlands","Male","4880","4740","32500","27570"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Female","7140","6210","28040","26130"
"In post","2021","Declared non-disabled","West Wales and The Valleys","Male","4330","4180","31420","27570"
"In post","2021","Declared non-disabled","West Yorkshire","Female","6220","5510","30830","27570"
"In post","2021","Declared non-disabled","West Yorkshire","Male","4830","4650","32980","27570"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Female","120","110","30860","28900"
"In post","2021","Undeclared","Bedfordshire and Hertfordshire","Male","130","130","33810","31880"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Female","320","290","31140","28670"
"In post","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Male","410","400","35090","34250"
"In post","2021","Undeclared","Cheshire","Female","130","120","28810","27570"
"In post","2021","Undeclared","Cheshire","Male","150","140","32310","31650"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Female","50","40","[c]","[c]"
"In post","2021","Undeclared","Cornwall and Isles of Scilly","Male","50","50","27840","26630"
"In post","2021","Undeclared","Cumbria","Female","50","40","26770","25420"
"In post","2021","Undeclared","Cumbria","Male","60","60","32060","29180"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Female","390","350","29560","27570"
"In post","2021","Undeclared","Derbyshire and Nottinghamshire","Male","400","380","31570","31650"
"In post","2021","Undeclared","Devon","Female","170","150","27450","26000"
"In post","2021","Undeclared","Devon","Male","280","260","30560","28220"
"In post","2021","Undeclared","Dorset and Somerset","Female","150","130","29780","27570"
"In post","2021","Undeclared","Dorset and Somerset","Male","260","240","31390","31650"
"In post","2021","Undeclared","East Anglia","Female","460","410","29500","27380"
"In post","2021","Undeclared","East Anglia","Male","660","620","32060","31650"
"In post","2021","Undeclared","East Wales","Female","410","370","30850","27570"
"In post","2021","Undeclared","East Wales","Male","570","540","31790","28850"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Female","140","120","28270","27570"
"In post","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Male","280","260","31540","31650"
"In post","2021","Undeclared","Eastern Scotland","Female","290","260","31150","27570"
"In post","2021","Undeclared","Eastern Scotland","Male","250","250","32440","27570"
"In post","2021","Undeclared","Essex","Female","190","170","29640","29050"
"In post","2021","Undeclared","Essex","Male","180","170","33600","31100"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Female","720","660","34680","31990"
"In post","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Male","1150","1120","39840","38090"
"In post","2021","Undeclared","Greater Manchester","Female","580","530","29810","27570"
"In post","2021","Undeclared","Greater Manchester","Male","620","580","31130","31180"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Female","440","400","30360","27380"
"In post","2021","Undeclared","Hampshire and Isle of Wight","Male","750","710","34250","31990"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Female","170","160","28350","26330"
"In post","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","Male","230","220","31250","31900"
"In post","2021","Undeclared","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Inner London - East","Female","540","490","39370","33930"
"In post","2021","Undeclared","Inner London - East","Male","470","440","41260","35900"
"In post","2021","Undeclared","Inner London - West","Female","1690","1630","43780","39460"
"In post","2021","Undeclared","Inner London - West","Male","1970","1950","46700","42460"
"In post","2021","Undeclared","Kent","Female","340","300","28900","27370"
"In post","2021","Undeclared","Kent","Male","440","410","31610","30890"
"In post","2021","Undeclared","Lancashire","Female","490","440","27650","27130"
"In post","2021","Undeclared","Lancashire","Male","510","470","29470","27680"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Female","220","200","26050","25830"
"In post","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","Male","230","220","29810","31180"
"In post","2021","Undeclared","Lincolnshire","Female","100","90","27070","23240"
"In post","2021","Undeclared","Lincolnshire","Male","160","150","30220","29600"
"In post","2021","Undeclared","Merseyside","Female","410","360","28810","26670"
"In post","2021","Undeclared","Merseyside","Male","460","430","30840","27570"
"In post","2021","Undeclared","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North Eastern Scotland","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","North Yorkshire","Female","140","130","32750","30810"
"In post","2021","Undeclared","North Yorkshire","Male","190","190","32420","30810"
"In post","2021","Undeclared","Northern Ireland","Female","100","90","28810","26750"
"In post","2021","Undeclared","Northern Ireland","Male","110","110","28340","25560"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Female","460","400","27360","25560"
"In post","2021","Undeclared","Northumberland and Tyne and Wear","Male","500","480","30540","27570"
"In post","2021","Undeclared","Outer London - East and North East","Female","150","140","29600","30340"
"In post","2021","Undeclared","Outer London - East and North East","Male","150","150","33140","33950"
"In post","2021","Undeclared","Outer London - South","Female","310","290","35900","31120"
"In post","2021","Undeclared","Outer London - South","Male","260","250","41010","36620"
"In post","2021","Undeclared","Outer London - West and North West","Female","250","230","32820","31060"
"In post","2021","Undeclared","Outer London - West and North West","Male","300","290","36410","31800"
"In post","2021","Undeclared","Overseas","Female","50","50","[c]","[c]"
"In post","2021","Undeclared","Overseas","Male","120","120","46480","41160"
"In post","2021","Undeclared","Shropshire and Staffordshire","Female","280","250","28910","26910"
"In post","2021","Undeclared","Shropshire and Staffordshire","Male","370","350","30390","28410"
"In post","2021","Undeclared","South Yorkshire","Female","280","260","32010","29730"
"In post","2021","Undeclared","South Yorkshire","Male","310","300","32110","30830"
"In post","2021","Undeclared","Southern Scotland","Female","70","60","29130","26160"
"In post","2021","Undeclared","Southern Scotland","Male","90","80","31630","27570"
"In post","2021","Undeclared","Surrey, East and West Sussex","Female","320","290","30020","27570"
"In post","2021","Undeclared","Surrey, East and West Sussex","Male","360","340","32400","31650"
"In post","2021","Undeclared","Tees Valley and Durham","Female","320","280","27850","27130"
"In post","2021","Undeclared","Tees Valley and Durham","Male","490","440","30700","31650"
"In post","2021","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Male","30","30","[c]","[c]"
"In post","2021","Undeclared","West Central Scotland","Female","340","300","28200","26280"
"In post","2021","Undeclared","West Central Scotland","Male","300","290","30890","27570"
"In post","2021","Undeclared","West Midlands","Female","490","440","29660","27570"
"In post","2021","Undeclared","West Midlands","Male","410","390","31580","27570"
"In post","2021","Undeclared","West Wales and The Valleys","Female","470","400","26370","21590"
"In post","2021","Undeclared","West Wales and The Valleys","Male","490","460","30990","27370"
"In post","2021","Undeclared","West Yorkshire","Female","460","410","30340","27570"
"In post","2021","Undeclared","West Yorkshire","Male","480","460","31120","31650"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Female","340","320","33050","30200"
"In post","2021","Unknown","Bedfordshire and Hertfordshire","Male","310","310","35380","31810"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Female","620","580","33610","29290"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Male","850","830","34080","30400"
"In post","2021","Unknown","Cheshire","Female","480","470","31530","30640"
"In post","2021","Unknown","Cheshire","Male","490","490","34990","34140"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Female","70","60","29480","22640"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Male","90","90","25170","21950"
"In post","2021","Unknown","Cumbria","Female","40","40","[c]","[c]"
"In post","2021","Unknown","Cumbria","Male","70","70","32870","30630"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Female","960","890","28410","25560"
"In post","2021","Unknown","Derbyshire and Nottinghamshire","Male","950","920","29580","25560"
"In post","2021","Unknown","Devon","Female","430","400","26390","22350"
"In post","2021","Unknown","Devon","Male","580","560","29690","26650"
"In post","2021","Unknown","Dorset and Somerset","Female","270","240","28620","24920"
"In post","2021","Unknown","Dorset and Somerset","Male","410","390","31540","27540"
"In post","2021","Unknown","East Anglia","Female","650","590","31060","26440"
"In post","2021","Unknown","East Anglia","Male","810","790","31880","27920"
"In post","2021","Unknown","East Wales","Female","2060","1880","28500","25560"
"In post","2021","Unknown","East Wales","Male","2040","1990","30840","26670"
"In post","2021","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Female","180","170","24950","22350"
"In post","2021","Unknown","East Yorkshire and Northern Lincolnshire","Male","270","260","26280","24920"
"In post","2021","Unknown","Eastern Scotland","Female","3540","3290","33200","29350"
"In post","2021","Unknown","Eastern Scotland","Male","3720","3570","33870","32140"
"In post","2021","Unknown","Essex","Female","350","310","29900","25850"
"In post","2021","Unknown","Essex","Male","330","320","31750","28130"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Female","1770","1640","34640","31810"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Male","2320","2280","38530","35740"
"In post","2021","Unknown","Greater Manchester","Female","1590","1480","29040","25560"
"In post","2021","Unknown","Greater Manchester","Male","1670","1640","30740","26130"
"In post","2021","Unknown","Hampshire and Isle of Wight","Female","1260","1110","29510","26350"
"In post","2021","Unknown","Hampshire and Isle of Wight","Male","1450","1350","32350","28650"
"In post","2021","Unknown","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Female","120","110","24900","22850"
"In post","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","Male","160","160","28060","24440"
"In post","2021","Unknown","Highlands and Islands","Female","170","150","27330","26160"
"In post","2021","Unknown","Highlands and Islands","Male","180","170","30120","29190"
"In post","2021","Unknown","Inner London - East","Female","1880","1790","41460","36160"
"In post","2021","Unknown","Inner London - East","Male","1740","1710","45290","40000"
"In post","2021","Unknown","Inner London - West","Female","6920","6720","44270","38670"
"In post","2021","Unknown","Inner London - West","Male","5900","5850","47040","40650"
"In post","2021","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Kent","Female","360","340","28150","25560"
"In post","2021","Unknown","Kent","Male","490","490","31420","29290"
"In post","2021","Unknown","Lancashire","Female","700","630","26070","22350"
"In post","2021","Unknown","Lancashire","Male","660","640","26920","23440"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Female","460","410","25280","22350"
"In post","2021","Unknown","Leicestershire, Rutland and Northamptonshire","Male","370","360","26580","23970"
"In post","2021","Unknown","Lincolnshire","Female","90","90","26750","21580"
"In post","2021","Unknown","Lincolnshire","Male","120","110","27550","24440"
"In post","2021","Unknown","Merseyside","Female","1630","1460","27710","22970"
"In post","2021","Unknown","Merseyside","Male","1270","1240","29770","25560"
"In post","2021","Unknown","North Eastern Scotland","Female","300","280","30650","28410"
"In post","2021","Unknown","North Eastern Scotland","Male","330","310","33420","33650"
"In post","2021","Unknown","North Yorkshire","Female","300","280","32250","26670"
"In post","2021","Unknown","North Yorkshire","Male","310","300","30340","26670"
"In post","2021","Unknown","Northern Ireland","Female","400","360","26610","22330"
"In post","2021","Unknown","Northern Ireland","Male","570","560","26360","21880"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Female","2310","1960","25330","21440"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Male","1810","1740","28320","25560"
"In post","2021","Unknown","Outer London - East and North East","Female","200","190","27870","28720"
"In post","2021","Unknown","Outer London - East and North East","Male","170","170","30620","31060"
"In post","2021","Unknown","Outer London - South","Female","700","670","34730","31060"
"In post","2021","Unknown","Outer London - South","Male","690","670","37920","35050"
"In post","2021","Unknown","Outer London - West and North West","Female","630","590","37780","31060"
"In post","2021","Unknown","Outer London - West and North West","Male","500","490","36600","31060"
"In post","2021","Unknown","Overseas","Female","390","390","50680","46620"
"In post","2021","Unknown","Overseas","Male","400","400","54610","53470"
"In post","2021","Unknown","Shropshire and Staffordshire","Female","510","480","29110","23970"
"In post","2021","Unknown","Shropshire and Staffordshire","Male","460","450","30970","25560"
"In post","2021","Unknown","South Yorkshire","Female","420","400","30460","27570"
"In post","2021","Unknown","South Yorkshire","Male","410","400","32440","27570"
"In post","2021","Unknown","Southern Scotland","Female","1060","930","27190","23340"
"In post","2021","Unknown","Southern Scotland","Male","820","780","28830","25560"
"In post","2021","Unknown","Surrey, East and West Sussex","Female","430","400","30490","27570"
"In post","2021","Unknown","Surrey, East and West Sussex","Male","410","400","31380","29170"
"In post","2021","Unknown","Tees Valley and Durham","Female","560","530","24700","22350"
"In post","2021","Unknown","Tees Valley and Durham","Male","430","420","26480","24440"
"In post","2021","Unknown","Unknown","Female","480","470","34480","32000"
"In post","2021","Unknown","Unknown","Male","1990","1990","37870","33570"
"In post","2021","Unknown","West Central Scotland","Female","1960","1800","31070","26670"
"In post","2021","Unknown","West Central Scotland","Male","2650","2530","32660","31810"
"In post","2021","Unknown","West Midlands","Female","1520","1420","30360","25560"
"In post","2021","Unknown","West Midlands","Male","1370","1330","32510","28130"
"In post","2021","Unknown","West Wales and The Valleys","Female","880","800","25470","21590"
"In post","2021","Unknown","West Wales and The Valleys","Male","640","620","28340","23840"
"In post","2021","Unknown","West Yorkshire","Female","1750","1640","31450","26800"
"In post","2021","Unknown","West Yorkshire","Male","1710","1680","30530","25560"
"In post","2022","Declared disabled","Bedfordshire and Hertfordshire","Female","370","330","31850","29290"
"In post","2022","Declared disabled","Bedfordshire and Hertfordshire","Male","180","170","32800","29290"
"In post","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Female","600","550","31840","28920"
"In post","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Male","440","430","33190","30700"
"In post","2022","Declared disabled","Cheshire","Female","300","260","29480","27570"
