"Status","Year","Region_ITL2","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","20-29","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA/AO","20-29","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","AA/AO","65+","40","30","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO/HEO","20-29","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA/AO","20-29","60","60","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA/AO","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","AA/AO","65+","40","30","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","20-29","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","30-39","40","30","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","50-59","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","EO","65+","30","20","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA/AO","20-29","100","90","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA/AO","30-39","40","40","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA/AO","40-49","40","40","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA/AO","50-59","40","40","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA/AO","20-29","80","80","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA/AO","40-49","30","20","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA/AO","50-59","70","60","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA/AO","60-64","50","40","[c]","[c]"
"Leaver CS","2021","South Yorkshire","AA/AO","65+","40","30","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","50-59","40","40","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","South Yorkshire","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO/HEO","50-59","40","40","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA/AO","50-59","30","20","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","AA/AO","65+","30","20","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA/AO","20-29","80","80","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA/AO","30-39","50","40","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA/AO","40-49","40","40","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA/AO","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA/AO","60-64","40","30","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","AA/AO","65+","50","40","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SCS","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","AA/AO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","AA/AO","20-29","80","70","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","AA/AO","30-39","50","50","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","AA/AO","40-49","70","60","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","AA/AO","50-59","90","70","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","AA/AO","60-64","70","50","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","AA/AO","65+","50","30","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","EO","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","G6/G7","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","SEO/HEO","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tees Valley and Durham","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","AA/AO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SCS","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","20-29","140","140","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","30-39","90","90","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","40-49","70","70","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","50-59","100","100","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","60-64","60","60","[c]","[c]"
