"Status","Year","Region_ITL3","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Surrey","South East (England)","LGBO","60","60","33770","33840"
"In post","2022","East Surrey","South East (England)","Undeclared","90","90","35290","34340"
"In post","2022","East Surrey","South East (England)","Unknown","190","170","31700","31020"
"In post","2022","East Sussex CC","South East (England)","Heterosexual / straight","1400","1270","27700","27570"
"In post","2022","East Sussex CC","South East (England)","LGBO","110","110","26600","26730"
"In post","2022","East Sussex CC","South East (England)","Undeclared","200","180","29290","27570"
"In post","2022","East Sussex CC","South East (England)","Unknown","310","270","26390","26140"
"In post","2022","Enfield","London","Heterosexual / straight","220","200","32570","31060"
"In post","2022","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","London","Undeclared","40","40","[c]","[c]"
"In post","2022","Enfield","London","Unknown","80","70","30730","31060"
"In post","2022","Essex Haven Gateway","East of England","Heterosexual / straight","680","640","31830","29290"
"In post","2022","Essex Haven Gateway","East of England","LGBO","30","30","[c]","[c]"
"In post","2022","Essex Haven Gateway","East of England","Undeclared","100","90","32810","29290"
"In post","2022","Essex Haven Gateway","East of England","Unknown","140","130","30010","28200"
"In post","2022","Essex Thames Gateway","East of England","Heterosexual / straight","670","610","28270","29140"
"In post","2022","Essex Thames Gateway","East of England","LGBO","40","40","[c]","[c]"
"In post","2022","Essex Thames Gateway","East of England","Undeclared","70","60","26620","25110"
"In post","2022","Essex Thames Gateway","East of England","Unknown","190","160","27270","25110"
"In post","2022","Falkirk","Scotland","Heterosexual / straight","1060","930","28170","27570"
"In post","2022","Falkirk","Scotland","LGBO","60","50","27790","27570"
"In post","2022","Falkirk","Scotland","Undeclared","80","70","28830","27570"
"In post","2022","Falkirk","Scotland","Unknown","690","610","28770","27570"
"In post","2022","Fermanagh and Omagh","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Wales","Heterosexual / straight","1410","1340","28660","26750"
"In post","2022","Flintshire and Wrexham","Wales","LGBO","100","90","26790","24730"
"In post","2022","Flintshire and Wrexham","Wales","Undeclared","410","390","29600","28430"
"In post","2022","Flintshire and Wrexham","Wales","Unknown","340","310","27190","24900"
"In post","2022","Glasgow City","Scotland","Heterosexual / straight","8520","8020","33720","28990"
"In post","2022","Glasgow City","Scotland","LGBO","690","670","31910","27570"
"In post","2022","Glasgow City","Scotland","Undeclared","900","830","31990","27570"
"In post","2022","Glasgow City","Scotland","Unknown","3410","3190","32220","27570"
"In post","2022","Gloucestershire CC","South West (England)","Heterosexual / straight","1020","930","31110","27570"
"In post","2022","Gloucestershire CC","South West (England)","LGBO","60","60","28700","27570"
"In post","2022","Gloucestershire CC","South West (England)","Undeclared","170","150","31180","27570"
"In post","2022","Gloucestershire CC","South West (England)","Unknown","280","240","29310","27130"
"In post","2022","Greater Manchester North East","North West (England)","Heterosexual / straight","830","780","28850","27570"
"In post","2022","Greater Manchester North East","North West (England)","LGBO","60","60","29880","27570"
"In post","2022","Greater Manchester North East","North West (England)","Undeclared","120","110","27820","27570"
"In post","2022","Greater Manchester North East","North West (England)","Unknown","240","210","26590","26760"
"In post","2022","Greater Manchester North West","North West (England)","Heterosexual / straight","1450","1320","26480","25700"
"In post","2022","Greater Manchester North West","North West (England)","LGBO","80","70","25780","23170"
"In post","2022","Greater Manchester North West","North West (England)","Undeclared","150","130","25350","24340"
"In post","2022","Greater Manchester North West","North West (England)","Unknown","470","410","24900","23170"
"In post","2022","Greater Manchester South East","North West (England)","Heterosexual / straight","700","640","26470","25060"
"In post","2022","Greater Manchester South East","North West (England)","LGBO","50","40","[c]","[c]"
"In post","2022","Greater Manchester South East","North West (England)","Undeclared","100","90","25370","24800"
"In post","2022","Greater Manchester South East","North West (England)","Unknown","220","200","25150","23170"
"In post","2022","Greater Manchester South West","North West (England)","Heterosexual / straight","4300","4070","33190","30360"
"In post","2022","Greater Manchester South West","North West (England)","LGBO","370","360","31580","27570"
"In post","2022","Greater Manchester South West","North West (England)","Undeclared","490","460","32970","30360"
"In post","2022","Greater Manchester South West","North West (England)","Unknown","2100","2000","31020","26820"
"In post","2022","Gwent Valleys","Wales","Heterosexual / straight","740","680","30500","27570"
"In post","2022","Gwent Valleys","Wales","LGBO","50","50","29550","27570"
"In post","2022","Gwent Valleys","Wales","Undeclared","80","70","30180","27570"
"In post","2022","Gwent Valleys","Wales","Unknown","140","120","25620","26120"
"In post","2022","Gwynedd","Wales","Heterosexual / straight","530","490","27030","24630"
"In post","2022","Gwynedd","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","Wales","Undeclared","80","70","25910","22080"
"In post","2022","Gwynedd","Wales","Unknown","150","130","23650","21260"
"In post","2022","Hackney and Newham","London","Heterosexual / straight","3810","3620","40530","37610"
"In post","2022","Hackney and Newham","London","LGBO","240","240","43400","37930"
"In post","2022","Hackney and Newham","London","Undeclared","560","530","40330","37610"
"In post","2022","Hackney and Newham","London","Unknown","1950","1830","38330","33440"
"In post","2022","Haringey and Islington","London","Heterosexual / straight","980","950","32600","31060"
"In post","2022","Haringey and Islington","London","LGBO","80","80","35370","32220"
"In post","2022","Haringey and Islington","London","Undeclared","110","110","32170","31060"
"In post","2022","Haringey and Islington","London","Unknown","420","390","31110","31060"
"In post","2022","Harrow and Hillingdon","London","Heterosexual / straight","2420","2230","31540","29170"
"In post","2022","Harrow and Hillingdon","London","LGBO","70","60","29560","29080"
"In post","2022","Harrow and Hillingdon","London","Undeclared","440","390","32880","30410"
"In post","2022","Harrow and Hillingdon","London","Unknown","340","310","30740","28650"
"In post","2022","Hartlepool and Stockton-on-Tees","North East (England)","Heterosexual / straight","1200","1110","27900","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","North East (England)","LGBO","70","70","26920","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","North East (England)","Undeclared","120","110","29870","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","North East (England)","Unknown","280","240","26850","27570"
"In post","2022","Heart of Essex","East of England","Heterosexual / straight","860","810","33140","30110"
"In post","2022","Heart of Essex","East of England","LGBO","60","60","32770","29360"
"In post","2022","Heart of Essex","East of England","Undeclared","90","90","30770","28700"
"In post","2022","Heart of Essex","East of England","Unknown","240","220","30250","27260"
"In post","2022","Herefordshire, County of","West Midlands (England)","Heterosexual / straight","340","330","29080","27020"
"In post","2022","Herefordshire, County of","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","West Midlands (England)","Undeclared","40","30","[c]","[c]"
"In post","2022","Herefordshire, County of","West Midlands (England)","Unknown","80","80","27270","25370"
"In post","2022","Hertfordshire CC","East of England","Heterosexual / straight","2040","1940","35980","31260"
"In post","2022","Hertfordshire CC","East of England","LGBO","110","100","34340","30710"
"In post","2022","Hertfordshire CC","East of England","Undeclared","210","200","35100","31880"
"In post","2022","Hertfordshire CC","East of England","Unknown","480","450","35990","31880"
"In post","2022","Hounslow and Richmond upon Thames","London","Heterosexual / straight","1910","1810","33220","31060"
"In post","2022","Hounslow and Richmond upon Thames","London","LGBO","140","130","32010","31060"
"In post","2022","Hounslow and Richmond upon Thames","London","Undeclared","270","250","34020","31060"
"In post","2022","Hounslow and Richmond upon Thames","London","Unknown","630","600","32430","31020"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Heterosexual / straight","680","610","31770","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","LGBO","30","30","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Undeclared","100","90","29530","27370"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","Scotland","Unknown","300","270","29140","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Heterosexual / straight","770","720","29620","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Undeclared","80","80","31580","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Scotland","Unknown","320","300","31160","27570"
"In post","2022","Isle of Anglesey","Wales","Heterosexual / straight","190","180","28910","27370"
"In post","2022","Isle of Anglesey","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","Wales","Undeclared","40","40","[c]","[c]"
"In post","2022","Isle of Anglesey","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","South East (England)","Heterosexual / straight","660","610","27570","26610"
"In post","2022","Isle of Wight","South East (England)","LGBO","50","50","26560","26100"
"In post","2022","Isle of Wight","South East (England)","Undeclared","80","70","28070","27380"
"In post","2022","Isle of Wight","South East (England)","Unknown","120","110","28930","27950"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","600","580","32920","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","40","40","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","50","50","33550","31980"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","190","180","33240","31060"
"In post","2022","Kent Thames Gateway","South East (England)","Heterosexual / straight","1110","1050","30490","30610"
"In post","2022","Kent Thames Gateway","South East (England)","LGBO","70","70","31790","30700"
"In post","2022","Kent Thames Gateway","South East (England)","Undeclared","100","90","32020","31650"
"In post","2022","Kent Thames Gateway","South East (England)","Unknown","330","300","29320","29290"
"In post","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Heterosexual / straight","1450","1310","28620","27130"
"In post","2022","Kingston upon Hull, City of","Yorkshire and The Humber","LGBO","90","80","27540","26520"
"In post","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Undeclared","210","190","29410","27570"
"In post","2022","Kingston upon Hull, City of","Yorkshire and The Humber","Unknown","360","320","27230","26850"
"In post","2022","Lambeth","London","Heterosexual / straight","2410","2320","42870","39840"
"In post","2022","Lambeth","London","LGBO","190","180","40900","36200"
"In post","2022","Lambeth","London","Undeclared","290","280","42730","37000"
"In post","2022","Lambeth","London","Unknown","540","510","42460","36200"
"In post","2022","Lancaster and Wyre","North West (England)","Heterosexual / straight","800","730","29410","26780"
"In post","2022","Lancaster and Wyre","North West (England)","LGBO","40","40","[c]","[c]"
"In post","2022","Lancaster and Wyre","North West (England)","Undeclared","80","70","30410","26930"
"In post","2022","Lancaster and Wyre","North West (England)","Unknown","190","180","27280","26670"
"In post","2022","Leeds","Yorkshire and The Humber","Heterosexual / straight","8540","8050","35100","31420"
"In post","2022","Leeds","Yorkshire and The Humber","LGBO","620","600","34450","31000"
"In post","2022","Leeds","Yorkshire and The Humber","Undeclared","1100","1030","35840","32000"
"In post","2022","Leeds","Yorkshire and The Humber","Unknown","3260","3090","33000","27570"
"In post","2022","Leicester","East Midlands (England)","Heterosexual / straight","1730","1580","28050","26610"
"In post","2022","Leicester","East Midlands (England)","LGBO","100","90","28090","27130"
"In post","2022","Leicester","East Midlands (England)","Undeclared","230","210","27850","26690"
"In post","2022","Leicester","East Midlands (England)","Unknown","560","500","26220","24800"
"In post","2022","Leicestershire CC and Rutland","East Midlands (England)","Heterosexual / straight","1430","1330","30040","27370"
"In post","2022","Leicestershire CC and Rutland","East Midlands (England)","LGBO","90","80","27840","26470"
"In post","2022","Leicestershire CC and Rutland","East Midlands (England)","Undeclared","190","180","31460","27570"
"In post","2022","Leicestershire CC and Rutland","East Midlands (England)","Unknown","290","260","27620","25610"
"In post","2022","Lewisham and Southwark","London","Heterosexual / straight","940","910","33990","31060"
"In post","2022","Lewisham and Southwark","London","LGBO","70","60","35550","31060"
"In post","2022","Lewisham and Southwark","London","Undeclared","160","150","35280","31060"
"In post","2022","Lewisham and Southwark","London","Unknown","240","220","35340","31880"
"In post","2022","Lincolnshire CC","East Midlands (England)","Heterosexual / straight","2310","2180","28870","26930"
"In post","2022","Lincolnshire CC","East Midlands (England)","LGBO","90","90","28160","27570"
"In post","2022","Lincolnshire CC","East Midlands (England)","Undeclared","290","280","29670","27380"
"In post","2022","Lincolnshire CC","East Midlands (England)","Unknown","320","290","28340","27120"
"In post","2022","Lisburn and Castlereagh","Northern Ireland","Heterosexual / straight","370","350","28090","24890"
"In post","2022","Lisburn and Castlereagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Northern Ireland","Undeclared","40","40","[c]","[c]"
"In post","2022","Lisburn and Castlereagh","Northern Ireland","Unknown","40","40","[c]","[c]"
"In post","2022","Liverpool","North West (England)","Heterosexual / straight","8660","8090","29930","26160"
"In post","2022","Liverpool","North West (England)","LGBO","500","480","29280","26590"
"In post","2022","Liverpool","North West (England)","Undeclared","800","740","29930","26160"
"In post","2022","Liverpool","North West (England)","Unknown","2530","2330","28350","24880"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Heterosexual / straight","170","160","29700","27570"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Scotland","Unknown","150","140","29360","27360"
"In post","2022","Luton","East of England","Heterosexual / straight","410","380","27790","27570"
"In post","2022","Luton","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Luton","East of England","Undeclared","50","40","[c]","[c]"
"In post","2022","Luton","East of England","Unknown","80","70","27090","26850"
"In post","2022","Manchester","North West (England)","Heterosexual / straight","6590","6280","35020","31420"
"In post","2022","Manchester","North West (England)","LGBO","650","640","33620","30090"
"In post","2022","Manchester","North West (England)","Undeclared","790","750","34250","30780"
"In post","2022","Manchester","North West (England)","Unknown","1860","1760","32910","28200"
"In post","2022","Medway","South East (England)","Heterosexual / straight","1040","990","31510","29290"
"In post","2022","Medway","South East (England)","LGBO","70","70","31850","29290"
"In post","2022","Medway","South East (England)","Undeclared","110","100","30970","29290"
"In post","2022","Medway","South East (England)","Unknown","240","220","29740","28140"
"In post","2022","Merton, Kingston upon Thames and Sutton","London","Heterosexual / straight","480","460","33780","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Merton, Kingston upon Thames and Sutton","London","Undeclared","60","60","36170","31060"
"In post","2022","Merton, Kingston upon Thames and Sutton","London","Unknown","120","110","30630","30700"
"In post","2022","Mid and East Antrim","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mid and East Antrim","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mid Kent","South East (England)","Heterosexual / straight","660","620","30710","29290"
"In post","2022","Mid Kent","South East (England)","LGBO","50","40","[c]","[c]"
"In post","2022","Mid Kent","South East (England)","Undeclared","80","70","33870","31060"
"In post","2022","Mid Kent","South East (England)","Unknown","140","130","31010","29290"
"In post","2022","Mid Lancashire","North West (England)","Heterosexual / straight","3730","3380","29490","26820"
"In post","2022","Mid Lancashire","North West (England)","LGBO","180","170","28540","26700"
"In post","2022","Mid Lancashire","North West (England)","Undeclared","480","430","28350","26820"
"In post","2022","Mid Lancashire","North West (England)","Unknown","1270","1130","26500","22600"
"In post","2022","Mid Ulster","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Mid Ulster","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Milton Keynes","South East (England)","Heterosexual / straight","1650","1570","33390","28990"
"In post","2022","Milton Keynes","South East (England)","LGBO","100","100","29250","27570"
"In post","2022","Milton Keynes","South East (England)","Undeclared","170","160","34660","31280"
"In post","2022","Milton Keynes","South East (England)","Unknown","320","310","31530","28140"
"In post","2022","Monmouthshire and Newport","Wales","Heterosexual / straight","3950","3710","35270","30770"
"In post","2022","Monmouthshire and Newport","Wales","LGBO","290","280","33760","30710"
"In post","2022","Monmouthshire and Newport","Wales","Undeclared","300","290","35840","31320"
"In post","2022","Monmouthshire and Newport","Wales","Unknown","1540","1430","34620","30710"
"In post","2022","Na h-Eileanan Siar","Scotland","Heterosexual / straight","120","120","28000","27570"
"In post","2022","Na h-Eileanan Siar","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Na h-Eileanan Siar","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Heterosexual / straight","60","60","23360","20560"
"In post","2022","Newry, Mourne and Down","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Newry, Mourne and Down","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Yorkshire and The Humber","Heterosexual / straight","570","510","27250","27570"
"In post","2022","North and North East Lincolnshire","Yorkshire and The Humber","LGBO","30","30","[c]","[c]"
"In post","2022","North and North East Lincolnshire","Yorkshire and The Humber","Undeclared","80","70","25750","26780"
"In post","2022","North and North East Lincolnshire","Yorkshire and The Humber","Unknown","160","150","25710","26750"
"In post","2022","North and West Norfolk","East of England","Heterosexual / straight","740","680","28270","27570"
"In post","2022","North and West Norfolk","East of England","LGBO","30","30","[c]","[c]"
"In post","2022","North and West Norfolk","East of England","Undeclared","60","60","31440","31650"
"In post","2022","North and West Norfolk","East of England","Unknown","110","100","27740","26680"
"In post","2022","North Hampshire","South East (England)","Heterosexual / straight","770","720","33430","27570"
"In post","2022","North Hampshire","South East (England)","LGBO","30","30","[c]","[c]"
"In post","2022","North Hampshire","South East (England)","Undeclared","140","130","35260","29330"
"In post","2022","North Hampshire","South East (England)","Unknown","120","110","38270","30330"
"In post","2022","North Lanarkshire","Scotland","Heterosexual / straight","1690","1490","28140","26820"
"In post","2022","North Lanarkshire","Scotland","LGBO","70","70","27030","26820"
"In post","2022","North Lanarkshire","Scotland","Undeclared","210","170","25740","22080"
"In post","2022","North Lanarkshire","Scotland","Unknown","820","730","26940","23330"
"In post","2022","North Northamptonshire","East Midlands (England)","Heterosexual / straight","380","340","26580","26780"
"In post","2022","North Northamptonshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Undeclared","40","40","[c]","[c]"
"In post","2022","North Northamptonshire","East Midlands (England)","Unknown","120","100","24850","24090"
"In post","2022","North Nottinghamshire","East Midlands (England)","Heterosexual / straight","780","730","30560","27570"
"In post","2022","North Nottinghamshire","East Midlands (England)","LGBO","40","40","[c]","[c]"
"In post","2022","North Nottinghamshire","East Midlands (England)","Undeclared","70","70","30170","27570"
"In post","2022","North Nottinghamshire","East Midlands (England)","Unknown","210","190","27770","27570"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Heterosexual / straight","1470","1390","31360","27570"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","LGBO","60","60","33020","27570"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Undeclared","220","210","31130","28200"
"In post","2022","North Yorkshire CC","Yorkshire and The Humber","Unknown","250","230","29510","27570"
"In post","2022","Northumberland","North East (England)","Heterosexual / straight","350","320","30160","27570"
"In post","2022","Northumberland","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Northumberland","North East (England)","Undeclared","50","50","29980","27570"
"In post","2022","Northumberland","North East (England)","Unknown","60","60","31370","27570"
"In post","2022","Norwich and East Norfolk","East of England","Heterosexual / straight","1390","1270","29460","27570"
"In post","2022","Norwich and East Norfolk","East of England","LGBO","100","90","28070","24330"
"In post","2022","Norwich and East Norfolk","East of England","Undeclared","200","180","30520","27570"
"In post","2022","Norwich and East Norfolk","East of England","Unknown","330","290","29930","27570"
"In post","2022","Nottingham","East Midlands (England)","Heterosexual / straight","5650","5300","33500","29610"
"In post","2022","Nottingham","East Midlands (England)","LGBO","420","410","31470","27570"
"In post","2022","Nottingham","East Midlands (England)","Undeclared","710","660","33430","31740"
"In post","2022","Nottingham","East Midlands (England)","Unknown","2040","1920","30150","26820"
"In post","2022","Orkney Islands","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Orkney Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","Heterosexual / straight","2490","2480","49420","47870"
"In post","2022","Overseas","Overseas","LGBO","180","180","50930","52430"
"In post","2022","Overseas","Overseas","Undeclared","350","350","46660","41960"
"In post","2022","Overseas","Overseas","Unknown","660","660","50450","51500"
"In post","2022","Oxfordshire CC","South East (England)","Heterosexual / straight","1860","1750","32640","29530"
"In post","2022","Oxfordshire CC","South East (England)","LGBO","100","100","35090","33100"
"In post","2022","Oxfordshire CC","South East (England)","Undeclared","280","260","35640","33300"
"In post","2022","Oxfordshire CC","South East (England)","Unknown","430","400","33970","29600"
"In post","2022","Perth and Kinross, and Stirling","Scotland","Heterosexual / straight","610","570","32700","30040"
"In post","2022","Perth and Kinross, and Stirling","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Perth and Kinross, and Stirling","Scotland","Undeclared","50","50","34870","27570"
"In post","2022","Perth and Kinross, and Stirling","Scotland","Unknown","760","710","31130","30020"
"In post","2022","Peterborough","East of England","Heterosexual / straight","1240","1130","29060","26350"
"In post","2022","Peterborough","East of England","LGBO","40","40","[c]","[c]"
"In post","2022","Peterborough","East of England","Undeclared","180","160","28560","27130"
"In post","2022","Peterborough","East of England","Unknown","170","150","29400","27130"
"In post","2022","Plymouth","South West (England)","Heterosexual / straight","2230","2080","32170","27570"
"In post","2022","Plymouth","South West (England)","LGBO","110","110","29180","27570"
"In post","2022","Plymouth","South West (England)","Undeclared","300","270","34080","33000"
"In post","2022","Plymouth","South West (England)","Unknown","640","600","28960","27130"
"In post","2022","Portsmouth","South East (England)","Heterosexual / straight","2680","2510","32090","27760"
"In post","2022","Portsmouth","South East (England)","LGBO","110","110","30130","27570"
"In post","2022","Portsmouth","South East (England)","Undeclared","450","420","33370","30820"
"In post","2022","Portsmouth","South East (England)","Unknown","570","520","29060","24880"
"In post","2022","Powys","Wales","Heterosexual / straight","470","440","30970","27570"
"In post","2022","Powys","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Powys","Wales","Undeclared","70","70","29540","26670"
"In post","2022","Powys","Wales","Unknown","40","40","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","London","Heterosexual / straight","810","760","30460","31060"
"In post","2022","Redbridge and Waltham Forest","London","LGBO","30","30","[c]","[c]"
"In post","2022","Redbridge and Waltham Forest","London","Undeclared","100","90","28490","30280"
"In post","2022","Redbridge and Waltham Forest","London","Unknown","280","240","29590","30330"
"In post","2022","Sandwell","West Midlands (England)","Heterosexual / straight","330","300","28200","27570"
"In post","2022","Sandwell","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Sandwell","West Midlands (England)","Undeclared","40","40","[c]","[c]"
"In post","2022","Sandwell","West Midlands (England)","Unknown","110","100","26810","27570"
"In post","2022","Scottish Borders","Scotland","Heterosexual / straight","280","260","31440","27570"
"In post","2022","Scottish Borders","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Borders","Scotland","Unknown","220","200","29410","25930"
"In post","2022","Sefton","North West (England)","Heterosexual / straight","3660","3400","31430","27570"
"In post","2022","Sefton","North West (England)","LGBO","180","170","29870","27470"
"In post","2022","Sefton","North West (England)","Undeclared","400","360","31800","27570"
"In post","2022","Sefton","North West (England)","Unknown","1040","950","28340","26590"
"In post","2022","Sheffield","Yorkshire and The Humber","Heterosexual / straight","5390","4970","34100","30320"
"In post","2022","Sheffield","Yorkshire and The Humber","LGBO","330","320","33820","30820"
"In post","2022","Sheffield","Yorkshire and The Humber","Undeclared","600","550","33170","30450"
"In post","2022","Sheffield","Yorkshire and The Humber","Unknown","1040","970","34550","28430"
"In post","2022","Shetland Islands","Scotland","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Shetland Islands","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Shetland Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire","West Midlands (England)","Heterosexual / straight","960","910","29860","27570"
"In post","2022","Shropshire","West Midlands (England)","LGBO","40","40","[c]","[c]"
"In post","2022","Shropshire","West Midlands (England)","Undeclared","100","90","30600","29670"
"In post","2022","Shropshire","West Midlands (England)","Unknown","150","140","30650","27570"
"In post","2022","Solihull","West Midlands (England)","Heterosexual / straight","800","740","28750","27370"
"In post","2022","Solihull","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Solihull","West Midlands (England)","Undeclared","90","80","29900","27570"
"In post","2022","Solihull","West Midlands (England)","Unknown","140","130","29380","24880"
"In post","2022","Somerset CC","South West (England)","Heterosexual / straight","1740","1630","32050","28080"
"In post","2022","Somerset CC","South West (England)","LGBO","80","80","28550","27570"
"In post","2022","Somerset CC","South West (England)","Undeclared","250","230","32090","29290"
"In post","2022","Somerset CC","South West (England)","Unknown","400","370","31550","27570"
"In post","2022","South and West Derbyshire","East Midlands (England)","Heterosexual / straight","830","760","34240","28210"
"In post","2022","South and West Derbyshire","East Midlands (England)","LGBO","50","50","30960","28850"
"In post","2022","South and West Derbyshire","East Midlands (England)","Undeclared","130","110","37830","31710"
"In post","2022","South and West Derbyshire","East Midlands (England)","Unknown","200","170","31260","27570"
"In post","2022","South Ayrshire","Scotland","Heterosexual / straight","200","190","28320","27570"
"In post","2022","South Ayrshire","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","South Ayrshire","Scotland","Undeclared","30","30","[c]","[c]"
"In post","2022","South Ayrshire","Scotland","Unknown","80","80","29690","27570"
"In post","2022","South Hampshire","South East (England)","Heterosexual / straight","2950","2560","30890","27570"
"In post","2022","South Hampshire","South East (England)","LGBO","140","130","30580","30210"
"In post","2022","South Hampshire","South East (England)","Undeclared","270","240","32310","30760"
"In post","2022","South Hampshire","South East (England)","Unknown","770","650","30510","26840"
"In post","2022","South Lanarkshire","Scotland","Heterosexual / straight","2170","1960","32760","27570"
"In post","2022","South Lanarkshire","Scotland","LGBO","120","110","31110","26820"
"In post","2022","South Lanarkshire","Scotland","Undeclared","160","150","31540","27570"
"In post","2022","South Lanarkshire","Scotland","Unknown","1350","1220","28540","23780"
"In post","2022","South Nottinghamshire","East Midlands (England)","Heterosexual / straight","780","730","32550","28550"
"In post","2022","South Nottinghamshire","East Midlands (England)","LGBO","40","30","[c]","[c]"
"In post","2022","South Nottinghamshire","East Midlands (England)","Undeclared","90","90","31280","29180"
