"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","London","Tower Hamlets","870","850","51680","54700"
"In post","2021","Cabinet Office","London","Westminster","5450","5380","49380","40600"
"In post","2021","Cabinet Office","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North East (England)","Tyneside","400","380","28460","23850"
"In post","2021","Cabinet Office","North West (England)","Blackpool","40","40","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Greater Manchester South West","170","170","45200","38890"
"In post","2021","Cabinet Office","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Liverpool","120","120","49230","49700"
"In post","2021","Cabinet Office","North West (England)","Manchester","100","90","46350","37300"
"In post","2021","Cabinet Office","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Central Hampshire","40","40","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Milton Keynes","90","90","29950","33000"
"In post","2021","Cabinet Office","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Bristol, City of","70","60","43300","38420"
"In post","2021","Cabinet Office","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West (England)","Wiltshire","70","60","61990","54700"
"In post","2021","Cabinet Office","Unknown","Unknown","600","600","36250","32000"
"In post","2021","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Wales","Monmouthshire and Newport","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","Leeds","190","180","47110","40250"
"In post","2021","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Yorkshire and The Humber","Sheffield","100","100","46980","49700"
"In post","2021","Cabinet Office","Yorkshire and The Humber","York","440","420","29190","26670"
"In post","2021","Chancellor's other departments","London","Camden and City of London","200","190","64910","57250"
"In post","2021","Chancellor's other departments","London","Westminster","160","160","52510","47410"
"In post","2021","Chancellor's other departments","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","London","Westminster","70","70","42950","37910"
"In post","2021","Charity Commission","North West (England)","Sefton","310","290","32780","29160"
"In post","2021","Charity Commission","South West (England)","Somerset","50","50","35580","30350"
"In post","2021","Charity Commission","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","London","Tower Hamlets","790","760","60810","56630"
"In post","2021","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Scotland","City of Edinburgh","50","50","56490","55860"
"In post","2021","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","180","170","30990","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Hertfordshire","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","East of England","Suffolk","110","110","30780","29940"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Croydon","70","60","32350","27650"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","250","240","42830","42790"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","60","60","43510","40220"
"In post","2021","Department for Business, Energy and Industrial Strategy","London","Westminster","5190","5080","49160","52080"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","210","190","31390","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","50","50","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","360","340","32540","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","130","130","47200","41420"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","140","130","27470","23560"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","110","100","30700","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","50","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","60","50","26670","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","40","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","120","110","35460","34390"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","1770","1690","40030","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","50","50","27720","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","120","120","46000","49080"
"In post","2021","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","1280","1180","31170","27460"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","1490","1410","37580","31010"
"In post","2021","Department for Business, Energy and Industrial Strategy","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","670","630","33290","30390"
"In post","2021","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","190","180","32180","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","London","Westminster","1710","1680","49440","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","40","40","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","East Midlands (England)","Nottingham","290","280","41750","37100"
"In post","2021","Department for Education","East of England","Cambridgeshire CC","40","40","[c]","[c]"
"In post","2021","Department for Education","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","London","Croydon","50","50","[c]","[c]"
"In post","2021","Department for Education","London","Westminster","2580","2490","50360","53420"
"In post","2021","Department for Education","North East (England)","Darlington","710","680","38100","36780"
"In post","2021","Department for Education","North East (England)","Tyneside","80","80","39120","36780"
"In post","2021","Department for Education","North West (England)","Manchester","1140","1120","40360","36780"
"In post","2021","Department for Education","South West (England)","Bristol, City of","220","210","43730","39780"
"In post","2021","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","West Midlands (England)","Coventry","1280","1250","40710","36820"
"In post","2021","Department for Education","Yorkshire and The Humber","Leeds","100","90","45390","40300"
"In post","2021","Department for Education","Yorkshire and The Humber","Sheffield","1390","1330","40460","36960"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","110","100","32290","26620"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","50","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","100","100","31940","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","50","50","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Peterborough","100","100","38230","36970"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Suffolk","520","490","34220","30220"
"In post","2021","Department for Environment, Food and Rural Affairs","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Hounslow and Richmond upon Thames","70","70","32710","31460"
"In post","2021","Department for Environment, Food and Rural Affairs","London","Westminster","2510","2440","45300","39910"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","520","480","32040","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","170","160","31160","26090"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","East Cumbria","490","450","27540","24920"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Mid Lancashire","100","100","33340","29690"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","Warrington","130","130","42470","47550"
"In post","2021","Department for Environment, Food and Rural Affairs","North West (England)","West Cumbria","510","450","24340","21050"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Perth and Kinross and Stirling","50","50","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire","370","350","35700","31540"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Central Hampshire","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","East Kent","40","40","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Surrey","820","780","36410","32560"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Bristol, City of","860","820","39290","36520"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","90","90","33110","29180"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Devon CC","530","490","29590","25540"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Dorset CC","150","140","33210","29270"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire","70","60","32830","30400"
"In post","2021","Department for Environment, Food and Rural Affairs","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
