"Status","Year","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Surrey, East and West Sussex","Male","240","230","35330","32560"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","Female","140","120","27120","24920"
"In post","2021","Animal and Plant Health Agency","West Wales and The Valleys","Male","70","70","28680","25520"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","60","60","33420","33000"
"In post","2021","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","60","60","37790","33300"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Female","60","50","47860","40250"
"In post","2021","Cabinet Office (excl. agencies)","East Anglia","Male","50","50","46530","44060"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Female","40","30","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","70","56320","51230"
"In post","2021","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","100","100","54730","53190"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Female","160","160","43420","37300"
"In post","2021","Cabinet Office (excl. agencies)","Greater Manchester","Male","120","110","47950","49700"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Female","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Male","50","50","55730","53320"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Female","450","440","49270","54700"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - East","Male","450","440","54950","54700"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Female","2970","2910","46810","38580"
"In post","2021","Cabinet Office (excl. agencies)","Inner London - West","Male","2580","2570","52520","46550"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Female","60","60","47310","49700"
"In post","2021","Cabinet Office (excl. agencies)","Merseyside","Male","70","70","50760","49700"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","Female","230","220","28570","26670"
"In post","2021","Cabinet Office (excl. agencies)","North Yorkshire","Male","210","210","30380","26670"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Female","250","230","27650","23850"
"In post","2021","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Male","160","150","29760","23850"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Female","60","50","46160","40160"
"In post","2021","Cabinet Office (excl. agencies)","South Yorkshire","Male","40","40","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Female","330","320","36050","32000"
"In post","2021","Cabinet Office (excl. agencies)","Unknown","Male","280","280","36480","32000"
"In post","2021","Cabinet Office (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Female","100","100","47700","40250"
"In post","2021","Cabinet Office (excl. agencies)","West Yorkshire","Male","80","80","46190","39810"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Female","70","60","31190","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Male","70","70","34900","29750"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Female","220","200","31780","29270"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Male","250","240","37130","32770"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","Female","50","50","[c]","[c]"
"In post","2021","Charity Commission","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Merseyside","Female","180","160","32560","29160"
"In post","2021","Charity Commission","Merseyside","Male","130","130","33070","29160"
"In post","2021","Companies House","East Wales","Female","570","490","29340","24500"
"In post","2021","Companies House","East Wales","Male","460","450","33330","30720"
"In post","2021","Companies House","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Female","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Inner London - East","Female","400","380","58800","56000"
"In post","2021","Competition and Markets Authority","Inner London - East","Male","390","380","62910","59170"
"In post","2021","Competition and Markets Authority","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Female","160","140","26500","22570"
"In post","2021","Criminal Injuries Compensation Authority","West Central Scotland","Male","140","140","25680","22860"
"In post","2021","Crown Commercial Service","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Anglia","Female","80","70","34840","34800"
"In post","2021","Crown Commercial Service","East Anglia","Male","90","90","35180","32640"
"In post","2021","Crown Commercial Service","East Wales","Female","50","50","33860","31680"
"In post","2021","Crown Commercial Service","East Wales","Male","60","60","33490","31300"
"In post","2021","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Inner London - East","Female","30","30","[c]","[c]"
"In post","2021","Crown Commercial Service","Inner London - East","Male","40","40","[c]","[c]"
"In post","2021","Crown Commercial Service","Merseyside","Female","230","220","36320","34800"
"In post","2021","Crown Commercial Service","Merseyside","Male","180","170","40710","35040"
"In post","2021","Crown Commercial Service","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","Female","540","500","35950","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Eastern Scotland","Male","230","220","38970","33040"
"In post","2021","Crown Office and Procurator Fiscal Service","Highlands and Islands","Female","60","50","31120","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Female","80","70","32540","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","Female","210","190","33530","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","Southern Scotland","Male","60","50","41080","33550"
"In post","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","Female","570","520","35050","29040"
"In post","2021","Crown Office and Procurator Fiscal Service","West Central Scotland","Male","250","240","35910","31720"
"In post","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Female","120","100","38990","30110"
"In post","2021","Crown Prosecution Service","Bedfordshire and Hertfordshire","Male","60","60","49620","51120"
"In post","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Female","100","90","41740","36240"
"In post","2021","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Male","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cumbria","Female","30","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Female","180","160","36980","28430"
"In post","2021","Crown Prosecution Service","Derbyshire and Nottinghamshire","Male","90","90","38360","34480"
"In post","2021","Crown Prosecution Service","Devon","Female","50","50","38720","36240"
"In post","2021","Crown Prosecution Service","Devon","Male","50","50","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Anglia","Female","80","70","32660","28430"
"In post","2021","Crown Prosecution Service","East Anglia","Male","40","40","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Wales","Female","190","170","38610","37890"
"In post","2021","Crown Prosecution Service","East Wales","Male","100","90","46140","48830"
"In post","2021","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Female","50","50","37270","28430"
"In post","2021","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Essex","Female","130","120","40170","34140"
"In post","2021","Crown Prosecution Service","Essex","Male","50","50","43630","36240"
"In post","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","100","100","38140","30930"
"In post","2021","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","60","60","44110","49580"
"In post","2021","Crown Prosecution Service","Greater Manchester","Female","240","210","39260","33310"
"In post","2021","Crown Prosecution Service","Greater Manchester","Male","120","110","43770","48080"
"In post","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Female","170","160","42130","36240"
"In post","2021","Crown Prosecution Service","Hampshire and Isle of Wight","Male","90","90","44300","50520"
"In post","2021","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Inner London - West","Female","1020","950","44070","40000"
"In post","2021","Crown Prosecution Service","Inner London - West","Male","550","530","47350","45530"
"In post","2021","Crown Prosecution Service","Kent","Female","80","70","36790","30110"
"In post","2021","Crown Prosecution Service","Kent","Male","50","50","[c]","[c]"
"In post","2021","Crown Prosecution Service","Lancashire","Female","110","100","38190","32890"
"In post","2021","Crown Prosecution Service","Lancashire","Male","60","60","43340","48080"
"In post","2021","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Female","110","100","37620","34480"
"In post","2021","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Male","40","40","[c]","[c]"
"In post","2021","Crown Prosecution Service","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Merseyside","Female","240","220","35850","28430"
"In post","2021","Crown Prosecution Service","Merseyside","Male","120","120","40890","38180"
"In post","2021","Crown Prosecution Service","North Yorkshire","Female","190","170","45680","51470"
"In post","2021","Crown Prosecution Service","North Yorkshire","Male","120","120","48490","55610"
"In post","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","Female","160","140","36040","28430"
"In post","2021","Crown Prosecution Service","Northumberland and Tyne and Wear","Male","80","80","41760","48080"
"In post","2021","Crown Prosecution Service","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outer London - South","Female","30","30","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Shropshire and Staffordshire","Female","50","50","39470","38760"
"In post","2021","Crown Prosecution Service","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","South Yorkshire","Female","100","80","34320","28430"
"In post","2021","Crown Prosecution Service","South Yorkshire","Male","40","40","[c]","[c]"
"In post","2021","Crown Prosecution Service","Surrey, East and West Sussex","Female","120","110","41010","33960"
"In post","2021","Crown Prosecution Service","Surrey, East and West Sussex","Male","50","50","[c]","[c]"
"In post","2021","Crown Prosecution Service","Tees Valley and Durham","Female","70","60","36990","28430"
"In post","2021","Crown Prosecution Service","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","West Midlands","Female","330","300","38140","32170"
"In post","2021","Crown Prosecution Service","West Midlands","Male","160","160","43130","40420"
"In post","2021","Crown Prosecution Service","West Wales and The Valleys","Female","50","50","38900","33310"
