"Status","Year","Region_ITL1","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Midlands (England)","North Nottinghamshire","Unknown","110","110","25410","25960"
"In post","2021","East Midlands (England)","North Nottinghamshire","White","830","780","29340","27570"
"In post","2021","East Midlands (England)","Nottingham","Asian","480","450","30720","27570"
"In post","2021","East Midlands (England)","Nottingham","Black","240","220","27240","25560"
"In post","2021","East Midlands (England)","Nottingham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","Nottingham","Mixed","160","150","31180","27180"
"In post","2021","East Midlands (England)","Nottingham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","Nottingham","Undeclared","330","300","31800","29760"
"In post","2021","East Midlands (England)","Nottingham","Unknown","1410","1350","28460","25560"
"In post","2021","East Midlands (England)","Nottingham","White","5300","4930","32960","28210"
"In post","2021","East Midlands (England)","South and West Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South and West Derbyshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South and West Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South and West Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South and West Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South and West Derbyshire","Undeclared","50","50","[c]","[c]"
"In post","2021","East Midlands (England)","South and West Derbyshire","Unknown","110","90","35610","30840"
"In post","2021","East Midlands (England)","South and West Derbyshire","White","940","860","32500","27570"
"In post","2021","East Midlands (England)","South Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","South Nottinghamshire","Undeclared","30","30","[c]","[c]"
"In post","2021","East Midlands (England)","South Nottinghamshire","Unknown","60","60","28280","26470"
"In post","2021","East Midlands (England)","South Nottinghamshire","White","640","590","30680","27570"
"In post","2021","East Midlands (England)","West Northamptonshire","Asian","70","60","26570","24440"
"In post","2021","East Midlands (England)","West Northamptonshire","Black","50","40","24820","22920"
"In post","2021","East Midlands (England)","West Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","West Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","West Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Midlands (England)","West Northamptonshire","Undeclared","50","50","[c]","[c]"
"In post","2021","East Midlands (England)","West Northamptonshire","Unknown","130","120","23440","22850"
"In post","2021","East Midlands (England)","West Northamptonshire","White","780","720","27100","24920"
"In post","2021","East of England","Bedford","Asian","80","70","27780","27570"
"In post","2021","East of England","Bedford","Black","30","30","[c]","[c]"
"In post","2021","East of England","Bedford","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Bedford","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Bedford","Unknown","110","100","28680","27570"
"In post","2021","East of England","Bedford","White","570","530","30900","29530"
"In post","2021","East of England","Breckland and South Norfolk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","Black","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","Unknown","40","40","[c]","[c]"
"In post","2021","East of England","Breckland and South Norfolk","White","470","450","29010","26910"
"In post","2021","East of England","Cambridgeshire CC","Asian","80","80","35750","29510"
"In post","2021","East of England","Cambridgeshire CC","Black","50","40","[c]","[c]"
"In post","2021","East of England","Cambridgeshire CC","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Cambridgeshire CC","Mixed","40","40","[c]","[c]"
"In post","2021","East of England","Cambridgeshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Cambridgeshire CC","Undeclared","180","170","35990","33300"
"In post","2021","East of England","Cambridgeshire CC","Unknown","280","270","30360","28400"
"In post","2021","East of England","Cambridgeshire CC","White","2720","2570","34010","31610"
"In post","2021","East of England","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Central Bedfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Central Bedfordshire","Undeclared","40","40","[c]","[c]"
"In post","2021","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Central Bedfordshire","White","350","340","30310","27570"
"In post","2021","East of England","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Haven Gateway","Undeclared","70","70","32360","30890"
"In post","2021","East of England","Essex Haven Gateway","Unknown","70","70","32520","26500"
"In post","2021","East of England","Essex Haven Gateway","White","930","870","31960","29290"
"In post","2021","East of England","Essex Thames Gateway","Asian","40","40","[c]","[c]"
"In post","2021","East of England","Essex Thames Gateway","Black","70","70","26680","24180"
"In post","2021","East of England","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Essex Thames Gateway","Undeclared","60","50","26920","25110"
"In post","2021","East of England","Essex Thames Gateway","Unknown","70","70","25720","24180"
"In post","2021","East of England","Essex Thames Gateway","White","690","610","27990","29290"
"In post","2021","East of England","Heart of Essex","Asian","30","30","[c]","[c]"
"In post","2021","East of England","Heart of Essex","Black","40","40","[c]","[c]"
"In post","2021","East of England","Heart of Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Heart of Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Heart of Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Heart of Essex","Undeclared","30","30","[c]","[c]"
"In post","2021","East of England","Heart of Essex","Unknown","150","140","28630","26550"
"In post","2021","East of England","Heart of Essex","White","820","770","32380","29340"
"In post","2021","East of England","Hertfordshire","Asian","340","320","33550","30090"
"In post","2021","East of England","Hertfordshire","Black","150","140","32870","29700"
"In post","2021","East of England","Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Hertfordshire","Mixed","100","90","33640","32640"
"In post","2021","East of England","Hertfordshire","Other ethnicity","30","30","[c]","[c]"
"In post","2021","East of England","Hertfordshire","Undeclared","110","110","34950","31880"
"In post","2021","East of England","Hertfordshire","Unknown","230","220","31750","29570"
"In post","2021","East of England","Hertfordshire","White","1740","1630","35510","31810"
"In post","2021","East of England","Luton","Asian","120","100","25330","25260"
"In post","2021","East of England","Luton","Black","50","40","[c]","[c]"
"In post","2021","East of England","Luton","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Luton","Unknown","50","40","[c]","[c]"
"In post","2021","East of England","Luton","White","290","250","26830","27260"
"In post","2021","East of England","North and West Norfolk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","Black","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","Undeclared","30","30","[c]","[c]"
"In post","2021","East of England","North and West Norfolk","Unknown","60","50","26910","26700"
"In post","2021","East of England","North and West Norfolk","White","820","760","27910","27380"
"In post","2021","East of England","Norwich and East Norfolk","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Black","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Norwich and East Norfolk","Undeclared","80","70","30610","27570"
"In post","2021","East of England","Norwich and East Norfolk","Unknown","170","160","32760","26490"
"In post","2021","East of England","Norwich and East Norfolk","White","1490","1350","29100","27570"
"In post","2021","East of England","Peterborough","Asian","230","180","23580","21430"
"In post","2021","East of England","Peterborough","Black","30","30","[c]","[c]"
"In post","2021","East of England","Peterborough","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","Mixed","30","30","[c]","[c]"
"In post","2021","East of England","Peterborough","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Peterborough","Undeclared","90","80","28470","27130"
"In post","2021","East of England","Peterborough","Unknown","110","100","29670","26350"
"In post","2021","East of England","Peterborough","White","1160","1060","29030","27130"
"In post","2021","East of England","Southend-on-Sea","Asian","40","40","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Black","30","30","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Southend-on-Sea","Undeclared","70","70","31910","31400"
"In post","2021","East of England","Southend-on-Sea","Unknown","220","200","31350","31810"
"In post","2021","East of England","Southend-on-Sea","White","950","850","32220","29290"
"In post","2021","East of England","Suffolk","Asian","50","40","[c]","[c]"
"In post","2021","East of England","Suffolk","Black","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Mixed","70","70","28310","27570"
"In post","2021","East of England","Suffolk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Suffolk","Undeclared","180","160","27840","27570"
"In post","2021","East of England","Suffolk","Unknown","440","420","27030","25560"
"In post","2021","East of England","Suffolk","White","3400","3180","29000","27570"
"In post","2021","East of England","Thurrock","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Black","30","30","[c]","[c]"
"In post","2021","East of England","Thurrock","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Thurrock","Undeclared","40","40","[c]","[c]"
"In post","2021","East of England","Thurrock","Unknown","40","40","[c]","[c]"
"In post","2021","East of England","Thurrock","White","230","220","26100","25310"
"In post","2021","East of England","West Essex","Asian","70","60","37820","29290"
"In post","2021","East of England","West Essex","Black","50","50","30940","29290"
"In post","2021","East of England","West Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","Undeclared","40","40","[c]","[c]"
"In post","2021","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East of England","West Essex","White","500","440","29350","27370"
"In post","2021","London","Barking & Dagenham and Havering","Asian","140","130","30720","31060"
"In post","2021","London","Barking & Dagenham and Havering","Black","100","90","31020","31060"
"In post","2021","London","Barking & Dagenham and Havering","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Undeclared","30","30","[c]","[c]"
"In post","2021","London","Barking & Dagenham and Havering","Unknown","60","50","28700","31060"
"In post","2021","London","Barking & Dagenham and Havering","White","240","220","30270","31060"
"In post","2021","London","Barnet","Asian","400","380","37740","32090"
"In post","2021","London","Barnet","Black","210","200","34320","31060"
"In post","2021","London","Barnet","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Barnet","Mixed","70","70","34350","31060"
"In post","2021","London","Barnet","Other ethnicity","40","30","[c]","[c]"
"In post","2021","London","Barnet","Undeclared","120","110","42810","36820"
"In post","2021","London","Barnet","Unknown","70","70","34930","31060"
"In post","2021","London","Barnet","White","760","710","42850","37960"
"In post","2021","London","Bexley and Greenwich","Asian","110","100","30500","31060"
"In post","2021","London","Bexley and Greenwich","Black","260","260","31000","31060"
"In post","2021","London","Bexley and Greenwich","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Bexley and Greenwich","Mixed","60","60","31680","31060"
"In post","2021","London","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Bexley and Greenwich","Undeclared","80","70","32730","31120"
"In post","2021","London","Bexley and Greenwich","Unknown","250","250","30270","31050"
"In post","2021","London","Bexley and Greenwich","White","990","930","32490","31880"
"In post","2021","London","Brent","Asian","140","130","29920","31060"
"In post","2021","London","Brent","Black","130","130","29690","31060"
"In post","2021","London","Brent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Brent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","London","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Brent","Undeclared","50","50","31610","31060"
"In post","2021","London","Brent","Unknown","80","80","31530","30850"
"In post","2021","London","Brent","White","160","150","34270","31060"
"In post","2021","London","Bromley","Asian","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","Black","100","100","29760","31060"
"In post","2021","London","Bromley","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","London","Bromley","Unknown","40","40","[c]","[c]"
"In post","2021","London","Bromley","White","250","220","29070","30700"
"In post","2021","London","Camden and City of London","Asian","580","540","33280","29570"
"In post","2021","London","Camden and City of London","Black","460","440","30330","28780"
"In post","2021","London","Camden and City of London","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Camden and City of London","Mixed","100","100","36800","31060"
"In post","2021","London","Camden and City of London","Other ethnicity","40","40","[c]","[c]"
"In post","2021","London","Camden and City of London","Undeclared","250","230","38390","36160"
"In post","2021","London","Camden and City of London","Unknown","580","570","33680","30160"
"In post","2021","London","Camden and City of London","White","1600","1540","44080","36540"
"In post","2021","London","Croydon","Asian","1610","1500","34290","29570"
"In post","2021","London","Croydon","Black","1390","1320","33390","29630"
"In post","2021","London","Croydon","Chinese","60","60","40400","36160"
"In post","2021","London","Croydon","Mixed","320","300","36250","32000"
"In post","2021","London","Croydon","Other ethnicity","90","90","35480","31060"
"In post","2021","London","Croydon","Undeclared","530","500","38220","35200"
"In post","2021","London","Croydon","Unknown","1110","1080","36940","32520"
"In post","2021","London","Croydon","White","4510","4280","41880","36620"
"In post","2021","London","Ealing","Asian","190","180","31380","31060"
"In post","2021","London","Ealing","Black","90","90","31230","31060"
"In post","2021","London","Ealing","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Ealing","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","London","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Ealing","Undeclared","40","40","[c]","[c]"
"In post","2021","London","Ealing","Unknown","50","40","[c]","[c]"
"In post","2021","London","Ealing","White","110","110","31750","31060"
"In post","2021","London","Enfield","Asian","70","60","30170","31060"
"In post","2021","London","Enfield","Black","100","100","30350","31060"
"In post","2021","London","Enfield","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Enfield","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","London","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Enfield","Undeclared","40","30","[c]","[c]"
"In post","2021","London","Enfield","Unknown","40","30","[c]","[c]"
"In post","2021","London","Enfield","White","90","90","30120","31060"
"In post","2021","London","Hackney and Newham","Asian","690","620","31410","31060"
"In post","2021","London","Hackney and Newham","Black","570","540","30180","31060"
"In post","2021","London","Hackney and Newham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Hackney and Newham","Mixed","80","70","32000","31060"
"In post","2021","London","Hackney and Newham","Other ethnicity","40","40","[c]","[c]"
"In post","2021","London","Hackney and Newham","Undeclared","200","190","32030","30330"
"In post","2021","London","Hackney and Newham","Unknown","380","360","36080","32520"
"In post","2021","London","Hackney and Newham","White","1060","990","39320","36160"
"In post","2021","London","Haringey and Islington","Asian","160","140","29000","31060"
"In post","2021","London","Haringey and Islington","Black","390","370","30650","31060"
"In post","2021","London","Haringey and Islington","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Haringey and Islington","Mixed","70","70","31930","31060"
"In post","2021","London","Haringey and Islington","Other ethnicity","30","30","[c]","[c]"
"In post","2021","London","Haringey and Islington","Undeclared","70","70","30260","31060"
"In post","2021","London","Haringey and Islington","Unknown","280","270","28240","30220"
"In post","2021","London","Haringey and Islington","White","500","480","33690","31880"
"In post","2021","London","Harrow and Hillingdon","Asian","1240","1130","29850","29080"
"In post","2021","London","Harrow and Hillingdon","Black","270","250","30100","29170"
"In post","2021","London","Harrow and Hillingdon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Harrow and Hillingdon","Mixed","70","60","31290","31060"
"In post","2021","London","Harrow and Hillingdon","Other ethnicity","40","40","[c]","[c]"
"In post","2021","London","Harrow and Hillingdon","Undeclared","290","260","32750","30410"
"In post","2021","London","Harrow and Hillingdon","Unknown","190","180","29170","28650"
"In post","2021","London","Harrow and Hillingdon","White","1300","1150","32660","30520"
"In post","2021","London","Hounslow and Richmond upon Thames","Asian","660","600","29820","29080"
"In post","2021","London","Hounslow and Richmond upon Thames","Black","170","170","31040","31060"
"In post","2021","London","Hounslow and Richmond upon Thames","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Hounslow and Richmond upon Thames","Mixed","90","80","30890","31060"
"In post","2021","London","Hounslow and Richmond upon Thames","Other ethnicity","40","30","[c]","[c]"
"In post","2021","London","Hounslow and Richmond upon Thames","Undeclared","90","90","34790","31890"
"In post","2021","London","Hounslow and Richmond upon Thames","Unknown","370","360","32080","30720"
"In post","2021","London","Hounslow and Richmond upon Thames","White","1430","1360","34230","31880"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Asian","110","110","33010","31060"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Black","210","200","31130","31060"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Mixed","40","40","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","100","100","30580","31060"
"In post","2021","London","Kensington & Chelsea and Hammersmith & Fulham","White","350","330","34250","32680"
"In post","2021","London","Lambeth","Asian","380","360","41070","34950"
"In post","2021","London","Lambeth","Black","570","550","35810","31880"
"In post","2021","London","Lambeth","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Lambeth","Mixed","150","140","37360","32330"
"In post","2021","London","Lambeth","Other ethnicity","60","60","44580","38240"
"In post","2021","London","Lambeth","Undeclared","270","250","42780","37430"
"In post","2021","London","Lambeth","Unknown","370","350","42770","37630"
"In post","2021","London","Lambeth","White","2570","2420","46360","40470"
"In post","2021","London","Lewisham and Southwark","Asian","150","140","31980","30890"
"In post","2021","London","Lewisham and Southwark","Black","410","400","30990","31060"
"In post","2021","London","Lewisham and Southwark","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Lewisham and Southwark","Mixed","60","60","32540","31060"
"In post","2021","London","Lewisham and Southwark","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Lewisham and Southwark","Undeclared","90","80","32830","31060"
"In post","2021","London","Lewisham and Southwark","Unknown","130","120","37310","31060"
"In post","2021","London","Lewisham and Southwark","White","530","500","36090","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Asian","80","70","30150","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Black","90","90","30780","31060"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","Unknown","90","80","28010","30470"
"In post","2021","London","Merton, Kingston upon Thames and Sutton","White","350","320","31980","31060"
"In post","2021","London","Redbridge and Waltham Forest","Asian","390","340","28870","30780"
"In post","2021","London","Redbridge and Waltham Forest","Black","180","170","30340","31060"
"In post","2021","London","Redbridge and Waltham Forest","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","London","Redbridge and Waltham Forest","Mixed","30","30","[c]","[c]"
