"Status","Year","Ethnicity","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","South East (England)","40","40","[c]","[c]"
"In post","2021","Asian","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Wales","50","50","31790","21590"
"In post","2021","Asian","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","East Midlands (England)","600","530","24580","27570"
"In post","2021","Asian","Department for Work and Pensions","East of England","350","310","28010","27570"
"In post","2021","Asian","Department for Work and Pensions","London","2450","2230","31100","31060"
"In post","2021","Asian","Department for Work and Pensions","North East (England)","150","140","28240","21010"
"In post","2021","Asian","Department for Work and Pensions","North West (England)","980","890","25960","27570"
"In post","2021","Asian","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Scotland","110","100","29380","27570"
"In post","2021","Asian","Department for Work and Pensions","South East (England)","400","360","27920","29050"
"In post","2021","Asian","Department for Work and Pensions","South West (England)","80","70","26890","27570"
"In post","2021","Asian","Department for Work and Pensions","Unknown","140","120","27810","27570"
"In post","2021","Asian","Department for Work and Pensions","Wales","60","60","25520","27570"
"In post","2021","Asian","Department for Work and Pensions","West Midlands (England)","1310","1180","25540","27570"
"In post","2021","Asian","Department for Work and Pensions","Yorkshire and The Humber","770","700","26860","27570"
"In post","2021","Asian","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","East of England","80","70","46180","38200"
"In post","2021","Asian","Department of Health and Social Care","London","780","740","42790","34980"
"In post","2021","Asian","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","North West (England)","40","40","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","South West (England)","60","50","37720","28870"
"In post","2021","Asian","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","West Midlands (England)","70","70","39720","24240"
"In post","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","80","80","39240","31380"
"In post","2021","Asian","ESTYN","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","London","40","40","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","London","320","310","42620","37100"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","Overseas","90","90","47570","46670"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","South East (England)","60","50","34030","27600"
"In post","2021","Asian","HM Land Registry","East Midlands (England)","90","80","29120","27130"
"In post","2021","Asian","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","London","40","40","[c]","[c]"
"In post","2021","Asian","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","West Midlands (England)","40","30","[c]","[c]"
"In post","2021","Asian","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Revenue and Customs","East Midlands (England)","410","380","28950","25560"
"In post","2021","Asian","HM Revenue and Customs","East of England","50","50","34180","31810"
"In post","2021","Asian","HM Revenue and Customs","London","1330","1250","37700","36160"
"In post","2021","Asian","HM Revenue and Customs","North East (England)","130","130","26290","24500"
"In post","2021","Asian","HM Revenue and Customs","North West (England)","830","770","27010","25560"
"In post","2021","Asian","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Revenue and Customs","Scotland","90","80","25140","20140"
"In post","2021","Asian","HM Revenue and Customs","South East (England)","70","70","30330","29570"
"In post","2021","Asian","HM Revenue and Customs","South West (England)","40","40","[c]","[c]"
"In post","2021","Asian","HM Revenue and Customs","Wales","100","100","26270","20390"
"In post","2021","Asian","HM Revenue and Customs","West Midlands (England)","670","640","29920","27230"
"In post","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","640","590","26640","25560"
"In post","2021","Asian","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","London","260","260","45090","40360"
"In post","2021","Asian","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Asian","Home Office","East of England","270","230","23970","21430"
"In post","2021","Asian","Home Office","London","3110","2900","33820","29080"
"In post","2021","Asian","Home Office","North East (England)","30","20","[c]","[c]"
"In post","2021","Asian","Home Office","North West (England)","210","190","26730","24890"
"In post","2021","Asian","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","Overseas","30","30","[c]","[c]"
"In post","2021","Asian","Home Office","Scotland","40","40","[c]","[c]"
"In post","2021","Asian","Home Office","South East (England)","110","100","26840","26200"
"In post","2021","Asian","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","West Midlands (England)","280","260","26140","25040"
"In post","2021","Asian","Home Office","Yorkshire and The Humber","360","330","24980","24890"
"In post","2021","Asian","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","East of England","110","110","40080","37000"
"In post","2021","Asian","Ministry of Defence","London","350","340","34630","30750"
"In post","2021","Asian","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","North West (England)","40","40","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","South East (England)","230","220","30050","26670"
"In post","2021","Asian","Ministry of Defence","South West (England)","430","420","36120","33270"
"In post","2021","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","West Midlands (England)","80","80","31740","26930"
"In post","2021","Asian","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","London","170","170","42790","38950"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","East Midlands (England)","400","360","24660","20100"
"In post","2021","Asian","Ministry of Justice","East of England","180","160","27150","24170"
"In post","2021","Asian","Ministry of Justice","London","1560","1480","32520","28720"
"In post","2021","Asian","Ministry of Justice","North East (England)","40","30","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","North West (England)","220","200","28390","24000"
"In post","2021","Asian","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","South East (England)","230","210","29010","27160"
"In post","2021","Asian","Ministry of Justice","South West (England)","50","50","26830","24440"
"In post","2021","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","Wales","30","30","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","West Midlands (England)","1000","930","24240","20650"
"In post","2021","Asian","Ministry of Justice","Yorkshire and The Humber","230","200","28750","24440"
"In post","2021","Asian","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","London","130","130","38540","37750"
"In post","2021","Asian","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","West Midlands (England)","50","50","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","London","40","40","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","London","90","90","46400","41000"
"In post","2021","Asian","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Scotland","180","170","36360","33100"
"In post","2021","Asian","The National Archives","London","50","40","[c]","[c]"
"In post","2021","Asian","UK Export Finance","London","60","60","49250","42240"
"In post","2021","Asian","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South East (England)","60","50","25250","23130"
"In post","2021","Asian","United Kingdom Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Wales","40","40","[c]","[c]"
"In post","2021","Asian","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Wales","50","50","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","London","440","420","40550","32160"
"In post","2021","Black","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","London","240","230","42400","35600"
"In post","2021","Black","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","40","40","[c]","[c]"
