"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","West Yorkshire","60","60","28970","27570"
"In post","2022","Legal","Legal","Bedfordshire and Hertfordshire","100","90","57120","60710"
"In post","2022","Legal","Legal","Berkshire, Buckinghamshire and Oxfordshire","120","100","52960","53430"
"In post","2022","Legal","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Derbyshire and Nottinghamshire","180","160","50030","49580"
"In post","2022","Legal","Legal","Devon","80","80","48700","49930"
"In post","2022","Legal","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","East Anglia","70","60","49890","51470"
"In post","2022","Legal","Legal","East Wales","220","200","51270","52510"
"In post","2022","Legal","Legal","East Yorkshire and Northern Lincolnshire","50","40","[c]","[c]"
"In post","2022","Legal","Legal","Eastern Scotland","310","300","52730","53490"
"In post","2022","Legal","Legal","Essex","110","100","53540","53050"
"In post","2022","Legal","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","230","210","51680","51960"
"In post","2022","Legal","Legal","Greater Manchester","310","280","51110","52080"
"In post","2022","Legal","Legal","Hampshire and Isle of Wight","150","140","55670","54390"
"In post","2022","Legal","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Highlands and Islands","30","30","[c]","[c]"
"In post","2022","Legal","Legal","Inner London - East","500","480","61110","62120"
"In post","2022","Legal","Legal","Inner London - West","2950","2750","60020","61000"
"In post","2022","Legal","Legal","Kent","60","60","55370","53050"
"In post","2022","Legal","Legal","Lancashire","120","110","51630","54200"
"In post","2022","Legal","Legal","Leicestershire, Rutland and Northamptonshire","100","90","50620","51470"
"In post","2022","Legal","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Merseyside","210","200","50250","51070"
"In post","2022","Legal","Legal","North Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Legal","Legal","North Yorkshire","40","40","[c]","[c]"
"In post","2022","Legal","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Northumberland, and Tyne and Wear","120","110","51310","51470"
"In post","2022","Legal","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Outer London - South","80","70","64020","66280"
"In post","2022","Legal","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Shropshire and Staffordshire","50","50","54290","55610"
"In post","2022","Legal","Legal","South Yorkshire","60","50","50330","51470"
"In post","2022","Legal","Legal","Southern Scotland","110","100","53130","53490"
"In post","2022","Legal","Legal","Surrey, East and West Sussex","110","100","55640","56560"
"In post","2022","Legal","Legal","Tees Valley and Durham","90","80","50380","50630"
"In post","2022","Legal","Legal","West Central Scotland","330","310","54990","53490"
"In post","2022","Legal","Legal","West Midlands","330","310","52440","51470"
"In post","2022","Legal","Legal","West Wales and The Valleys","70","60","51860","55090"
"In post","2022","Legal","Legal","West Yorkshire","320","300","51790","50500"
"In post","2022","Legal","Operational Delivery","Bedfordshire and Hertfordshire","70","60","26330","24590"
"In post","2022","Legal","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","60","50","27950","25780"
"In post","2022","Legal","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Derbyshire and Nottinghamshire","180","160","26110","25480"
"In post","2022","Legal","Operational Delivery","Devon","40","40","[c]","[c]"
"In post","2022","Legal","Operational Delivery","East Anglia","60","60","26380","25480"
"In post","2022","Legal","Operational Delivery","East Wales","140","130","26320","25480"
"In post","2022","Legal","Operational Delivery","East Yorkshire and Northern Lincolnshire","40","30","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Essex","90","80","27690","26970"
"In post","2022","Legal","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","28330","25480"
"In post","2022","Legal","Operational Delivery","Greater Manchester","200","180","27010","26220"
"In post","2022","Legal","Operational Delivery","Hampshire and Isle of Wight","120","110","28270","26970"
"In post","2022","Legal","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Inner London - East","100","100","29890","26400"
"In post","2022","Legal","Operational Delivery","Inner London - West","690","650","28750","27050"
"In post","2022","Legal","Operational Delivery","Kent","70","70","26630","24590"
"In post","2022","Legal","Operational Delivery","Lancashire","150","130","27440","27450"
"In post","2022","Legal","Operational Delivery","Leicestershire, Rutland and Northamptonshire","60","60","25740","23720"
"In post","2022","Legal","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Merseyside","170","160","25840","25480"
"In post","2022","Legal","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Northumberland, and Tyne and Wear","140","130","26940","25480"
"In post","2022","Legal","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","South Yorkshire","80","70","25010","22200"
"In post","2022","Legal","Operational Delivery","Surrey, East and West Sussex","80","80","27750","26970"
"In post","2022","Legal","Operational Delivery","Tees Valley and Durham","50","40","[c]","[c]"
"In post","2022","Legal","Operational Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","West Midlands","220","210","25900","25480"
"In post","2022","Legal","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Operational Delivery","West Yorkshire","170","160","26620","25480"
"In post","2022","Legal","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Inner London - West","350","340","31860","27580"
"In post","2022","Legal","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Outer London - South","40","40","[c]","[c]"
"In post","2022","Legal","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Inner London - West","50","50","[c]","[c]"
"In post","2022","Legal","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Greater Manchester","80","80","40590","40180"
"In post","2022","Legal","Tax","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Inner London - East","40","40","[c]","[c]"
"In post","2022","Legal","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","West Yorkshire","50","50","42750","33370"
"In post","2022","Legal","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Inner London - East","90","80","59770","62120"
"In post","2022","Legal","Unknown","Inner London - West","60","60","79740","79760"
"In post","2022","Legal","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Anglia","30","30","[c]","[c]"
"In post","2022","No function","Commercial","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Inner London - West","110","100","53530","50320"
"In post","2022","No function","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Outer London - South","60","60","43710","39440"
"In post","2022","No function","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2022","No function","Commercial","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","No function","Commercial","West Yorkshire","40","40","[c]","[c]"
"In post","2022","No function","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Devon","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Inner London - West","110","110","43380","40050"
"In post","2022","No function","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","West Midlands","30","30","[c]","[c]"
"In post","2022","No function","Communications","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Inner London - West","40","40","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Devon","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","No function","Economics","Greater Manchester","[c]","[c]","[c]","[c]"
