"Status","Year","Parent_department","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Inner London - West","Other ethnicity","100","90","52800","52730"
"In post","2021","Attorney General's Departments","Inner London - West","Undeclared","90","80","49020","50520"
"In post","2021","Attorney General's Departments","Inner London - West","Unknown","630","600","51340","52120"
"In post","2021","Attorney General's Departments","Inner London - West","White","2530","2370","53150","51830"
"In post","2021","Attorney General's Departments","Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","White","100","90","40360","35630"
"In post","2021","Attorney General's Departments","Lancashire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","White","140","130","39370","33460"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Asian","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","White","90","80","40840","48080"
"In post","2021","Attorney General's Departments","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","Unknown","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","White","310","290","37070","30610"
"In post","2021","Attorney General's Departments","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","White","260","240","46630","51470"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","White","220","200","37760","31180"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","White","50","50","37510","31180"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","White","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","White","50","50","40250","43420"
"In post","2021","Attorney General's Departments","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","White","120","110","35690","28430"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","White","120","110","43180","40000"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","White","90","80","38790","32520"
"In post","2021","Attorney General's Departments","West Midlands","Asian","100","90","36140","28430"
"In post","2021","Attorney General's Departments","West Midlands","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Midlands","Unknown","50","50","39620","34480"
"In post","2021","Attorney General's Departments","West Midlands","White","300","280","40710","38000"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Wales and The Valleys","White","60","60","41000","36240"
"In post","2021","Attorney General's Departments","West Yorkshire","Asian","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Yorkshire","Unknown","60","50","35750","28150"
"In post","2021","Attorney General's Departments","West Yorkshire","White","330","310","42070","38000"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
