"Status","Year","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Yorkshire and The Humber","470","450","38980","36820"
"In post","2021","Internal Audit","East Midlands (England)","30","30","[c]","[c]"
"In post","2021","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","London","220","210","53750","52360"
"In post","2021","Internal Audit","North East (England)","50","40","[c]","[c]"
"In post","2021","Internal Audit","North West (England)","70","60","43260","40790"
"In post","2021","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scotland","70","70","39890","36460"
"In post","2021","Internal Audit","South East (England)","70","70","37480","34710"
"In post","2021","Internal Audit","South West (England)","90","90","43970","42200"
"In post","2021","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Midlands (England)","50","50","50790","45390"
"In post","2021","Internal Audit","Yorkshire and The Humber","60","50","47490","45390"
"In post","2021","Legal","East Midlands (England)","620","560","37970","33310"
"In post","2021","Legal","East of England","590","530","40840","36360"
"In post","2021","Legal","London","5400","5070","52270","51940"
"In post","2021","Legal","North East (England)","490","450","38660","37050"
"In post","2021","Legal","North West (England)","1460","1350","39650","35000"
"In post","2021","Legal","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Scotland","2360","2160","34950","29350"
"In post","2021","Legal","South East (England)","900","820","42740","40700"
"In post","2021","Legal","South West (England)","570","530","42710","41940"
"In post","2021","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","540","500","41650","40590"
"In post","2021","Legal","West Midlands (England)","800","750","40310","38180"
"In post","2021","Legal","Yorkshire and The Humber","1070","980","41690","38760"
"In post","2021","No function","East Midlands (England)","10980","10190","29200","26580"
"In post","2021","No function","East of England","8560","7990","30260","28130"
"In post","2021","No function","London","42570","41190","42540","36800"
"In post","2021","No function","North East (England)","12370","10940","26740","22850"
"In post","2021","No function","North West (England)","21680","20040","29100","25560"
"In post","2021","No function","Northern Ireland","1770","1650","28890","25560"
"In post","2021","No function","Overseas","1800","1790","53100","53750"
"In post","2021","No function","Scotland","12440","11520","30060","27680"
"In post","2021","No function","South East (England)","16260","14960","30860","28880"
"In post","2021","No function","South West (England)","13080","12190","33030","29180"
"In post","2021","No function","Unknown","600","590","36290","32000"
"In post","2021","No function","Wales","15360","13890","26950","22490"
"In post","2021","No function","West Midlands (England)","13820","12980","29870","26370"
"In post","2021","No function","Yorkshire and The Humber","13640","12680","30910","27680"
"In post","2021","Project Delivery","East Midlands (England)","650","630","38330","35640"
"In post","2021","Project Delivery","East of England","880","840","38240","36340"
"In post","2021","Project Delivery","London","5120","4970","52500","52850"
"In post","2021","Project Delivery","North East (England)","1120","1060","39710","38630"
"In post","2021","Project Delivery","North West (England)","1980","1900","38800","37100"
"In post","2021","Project Delivery","Northern Ireland","80","70","39170","35000"
"In post","2021","Project Delivery","Overseas","640","640","55550","55620"
"In post","2021","Project Delivery","Scotland","1790","1710","36690","33930"
"In post","2021","Project Delivery","South East (England)","2290","2220","37970","35480"
"In post","2021","Project Delivery","South West (England)","11320","10940","38720","37320"
"In post","2021","Project Delivery","Unknown","40","30","[c]","[c]"
"In post","2021","Project Delivery","Wales","820","780","35300","31040"
"In post","2021","Project Delivery","West Midlands (England)","1030","990","37080","33300"
"In post","2021","Project Delivery","Yorkshire and The Humber","660","640","38590","35770"
"In post","2021","Property","East Midlands (England)","500","470","33120","31810"
"In post","2021","Property","East of England","540","520","32260","32100"
"In post","2021","Property","London","1310","1260","43540","37380"
"In post","2021","Property","North East (England)","560","520","29220","25000"
"In post","2021","Property","North West (England)","540","510","34830","31100"
"In post","2021","Property","Northern Ireland","100","100","28950","27680"
"In post","2021","Property","Overseas","190","190","38980","36460"
"In post","2021","Property","Scotland","1340","1300","30940","28870"
"In post","2021","Property","South East (England)","1020","990","34680","33300"
"In post","2021","Property","South West (England)","1380","1300","33120","32400"
"In post","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wales","490","460","32600","30000"
"In post","2021","Property","West Midlands (England)","550","510","34940","32480"
"In post","2021","Property","Yorkshire and The Humber","770","720","33240","30200"
"In post","2021","Security","East Midlands (England)","160","160","29470","26710"
"In post","2021","Security","East of England","550","540","33210","29130"
"In post","2021","Security","London","1090","1080","41070","37450"
"In post","2021","Security","North East (England)","100","100","33710","31810"
"In post","2021","Security","North West (England)","300","290","29360","24620"
"In post","2021","Security","Northern Ireland","400","390","21460","20310"
"In post","2021","Security","Overseas","130","130","39930","34450"
"In post","2021","Security","Scotland","1360","1320","30640","28210"
"In post","2021","Security","South East (England)","1900","1870","31840","28750"
"In post","2021","Security","South West (England)","1130","1100","27370","20920"
"In post","2021","Security","Unknown","70","70","33800","33300"
"In post","2021","Security","Wales","320","310","27670","25390"
"In post","2021","Security","West Midlands (England)","370","360","30420","26750"
"In post","2021","Security","Yorkshire and The Humber","900","870","31300","29200"
"In post","2021","Unknown","East Midlands (England)","5780","5210","26280","27570"
"In post","2021","Unknown","East of England","8710","7960","28440","27570"
"In post","2021","Unknown","London","26960","25480","38300","31560"
"In post","2021","Unknown","North East (England)","11020","9760","26880","26120"
"In post","2021","Unknown","North West (England)","25820","23470","27050","27120"
"In post","2021","Unknown","Northern Ireland","920","850","25440","22330"
"In post","2021","Unknown","Overseas","850","840","42540","40580"
"In post","2021","Unknown","Scotland","22600","20940","33440","27570"
"In post","2021","Unknown","South East (England)","14220","13080","28390","27570"
"In post","2021","Unknown","South West (England)","10120","9160","28270","27570"
"In post","2021","Unknown","Unknown","2910","2840","35100","32210"
"In post","2021","Unknown","Wales","12480","11500","32880","27570"
"In post","2021","Unknown","West Midlands (England)","10010","8960","26740","27570"
"In post","2021","Unknown","Yorkshire and The Humber","14330","12990","28880","27570"
"In post","2022","Analysis","East Midlands (England)","80","70","38180","33840"
"In post","2022","Analysis","East of England","380","360","35590","33370"
"In post","2022","Analysis","London","3750","3640","49680","45870"
"In post","2022","Analysis","North East (England)","190","180","39500","36010"
"In post","2022","Analysis","North West (England)","480","460","39620","35900"
"In post","2022","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scotland","150","140","43730","38150"
"In post","2022","Analysis","South East (England)","1000","950","39460","38070"
"In post","2022","Analysis","South West (England)","510","490","37180","35900"
"In post","2022","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Wales","1310","1260","37320","36840"
"In post","2022","Analysis","West Midlands (England)","110","100","39200","37450"
"In post","2022","Analysis","Yorkshire and The Humber","500","470","42010","37380"
"In post","2022","Commercial","East Midlands (England)","120","120","42560","38550"
"In post","2022","Commercial","East of England","220","210","43480","38980"
"In post","2022","Commercial","London","1860","1830","59180","54700"
"In post","2022","Commercial","North East (England)","110","110","44020","36780"
"In post","2022","Commercial","North West (England)","670","650","44950","39360"
"In post","2022","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","40","40","[c]","[c]"
"In post","2022","Commercial","Scotland","380","370","39520","34850"
"In post","2022","Commercial","South East (England)","520","500","41610","38070"
"In post","2022","Commercial","South West (England)","1440","1390","42990","40000"
"In post","2022","Commercial","Unknown","70","70","52900","49700"
"In post","2022","Commercial","Wales","360","340","35340","31250"
"In post","2022","Commercial","West Midlands (England)","320","310","43240","36610"
"In post","2022","Commercial","Yorkshire and The Humber","510","490","46300","39330"
"In post","2022","Communications","East Midlands (England)","660","650","30240","26820"
"In post","2022","Communications","East of England","70","70","33690","31450"
"In post","2022","Communications","London","2420","2370","47230","42890"
"In post","2022","Communications","North East (England)","1520","1440","29720","26820"
"In post","2022","Communications","North West (England)","810","790","31740","26820"
"In post","2022","Communications","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Scotland","90","90","37470","36360"
"In post","2022","Communications","South East (England)","290","270","34560","33300"
"In post","2022","Communications","South West (England)","310","290","36230","33350"
"In post","2022","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","940","900","31210","26820"
"In post","2022","Communications","West Midlands (England)","630","610","30720","26820"
"In post","2022","Communications","Yorkshire and The Humber","750","730","33070","26820"
"In post","2022","Counter Fraud","East Midlands (England)","920","840","33100","30350"
"In post","2022","Counter Fraud","East of England","730","670","29520","28880"
"In post","2022","Counter Fraud","London","3600","3400","37620","33440"
"In post","2022","Counter Fraud","North East (England)","1140","1060","30950","27570"
"In post","2022","Counter Fraud","North West (England)","2580","2410","32930","28920"
"In post","2022","Counter Fraud","Northern Ireland","450","430","32900","33080"
"In post","2022","Counter Fraud","Scotland","1830","1670","29080","27570"
"In post","2022","Counter Fraud","South East (England)","1210","1100","29460","27570"
"In post","2022","Counter Fraud","South West (England)","790","710","32540","27570"
"In post","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wales","1050","960","29210","27570"
"In post","2022","Counter Fraud","West Midlands (England)","1300","1190","31220","27570"
"In post","2022","Counter Fraud","Yorkshire and The Humber","1420","1310","31900","27570"
"In post","2022","Debt","East Midlands (England)","510","440","22710","21260"
"In post","2022","Debt","East of England","160","140","25480","24390"
"In post","2022","Debt","London","500","450","29910","26400"
"In post","2022","Debt","North East (England)","960","850","22560","21260"
"In post","2022","Debt","North West (England)","750","680","23530","21260"
"In post","2022","Debt","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Debt","Scotland","1350","1220","23200","21250"
"In post","2022","Debt","South East (England)","70","60","28800","28920"
"In post","2022","Debt","South West (England)","150","130","22710","21260"
"In post","2022","Debt","Unknown","70","60","25610","25110"
"In post","2022","Debt","Wales","460","420","23740","21250"
"In post","2022","Debt","West Midlands (England)","860","760","22940","21260"
"In post","2022","Debt","Yorkshire and The Humber","970","840","23560","21260"
"In post","2022","Digital, Data & Technology","East Midlands (England)","460","450","36280","33080"
"In post","2022","Digital, Data & Technology","East of England","820","790","35750","33370"
"In post","2022","Digital, Data & Technology","London","4310","4230","48710","45250"
"In post","2022","Digital, Data & Technology","North East (England)","2340","2250","41630","37900"
"In post","2022","Digital, Data & Technology","North West (England)","2910","2820","41230","36560"
"In post","2022","Digital, Data & Technology","Northern Ireland","70","70","33630","33080"
"In post","2022","Digital, Data & Technology","Overseas","70","70","32450","33170"
"In post","2022","Digital, Data & Technology","Scotland","940","920","38080","33930"
"In post","2022","Digital, Data & Technology","South East (England)","1400","1350","37560","33370"
"In post","2022","Digital, Data & Technology","South West (England)","3730","3590","38580","37420"
"In post","2022","Digital, Data & Technology","Unknown","60","60","40530","37300"
"In post","2022","Digital, Data & Technology","Wales","2100","2050","40330","38000"
"In post","2022","Digital, Data & Technology","West Midlands (England)","1310","1280","39550","36050"
"In post","2022","Digital, Data & Technology","Yorkshire and The Humber","1550","1500","41880","38180"
"In post","2022","Finance","East Midlands (England)","310","290","36470","33370"
"In post","2022","Finance","East of England","330","310","37260","33370"
"In post","2022","Finance","London","3000","2930","48490","43810"
"In post","2022","Finance","North East (England)","880","830","38570","35310"
"In post","2022","Finance","North West (England)","1390","1310","36960","34110"
"In post","2022","Finance","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Finance","Overseas","40","40","[c]","[c]"
"In post","2022","Finance","Scotland","1030","910","29590","24250"
"In post","2022","Finance","South East (England)","1030","970","36780","33300"
"In post","2022","Finance","South West (England)","1250","1190","38910","34290"
"In post","2022","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Wales","450","430","35530","31990"
"In post","2022","Finance","West Midlands (England)","860","830","38390","36500"
"In post","2022","Finance","Yorkshire and The Humber","1770","1630","35910","32300"
"In post","2022","Grants Management","East Midlands (England)","100","90","24700","21300"
"In post","2022","Grants Management","East of England","60","60","25030","22430"
"In post","2022","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","North East (England)","400","370","24520","21300"
"In post","2022","Grants Management","North West (England)","890","800","24180","21300"
"In post","2022","Grants Management","South East (England)","180","170","28650","25210"
"In post","2022","Grants Management","South West (England)","260","240","26540","25190"
"In post","2022","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","West Midlands (England)","170","160","25120","24920"
"In post","2022","Grants Management","Yorkshire and The Humber","250","230","25930","24920"
"In post","2022","Human Resources","East Midlands (England)","590","560","36780","33370"
"In post","2022","Human Resources","East of England","320","300","35770","32250"
"In post","2022","Human Resources","London","2900","2810","46270","41520"
"In post","2022","Human Resources","North East (England)","920","860","31060","27570"
"In post","2022","Human Resources","North West (England)","1770","1670","34390","31990"
"In post","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Overseas","40","40","[c]","[c]"
"In post","2022","Human Resources","Scotland","1120","1050","30430","26900"
"In post","2022","Human Resources","South East (England)","680","640","35590","31740"
"In post","2022","Human Resources","South West (England)","1130","1050","36070","33080"
"In post","2022","Human Resources","Unknown","40","40","[c]","[c]"
"In post","2022","Human Resources","Wales","770","720","35010","31040"
"In post","2022","Human Resources","West Midlands (England)","550","520","38130","33300"
"In post","2022","Human Resources","Yorkshire and The Humber","880","830","39210","35310"
"In post","2022","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","London","230","220","51900","49570"
"In post","2022","Internal Audit","North East (England)","40","40","[c]","[c]"
"In post","2022","Internal Audit","North West (England)","60","60","42090","40580"
"In post","2022","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scotland","60","60","42520","38500"
"In post","2022","Internal Audit","South East (England)","70","70","38360","38650"
"In post","2022","Internal Audit","South West (England)","110","100","43400","42160"
"In post","2022","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Wales","30","30","[c]","[c]"
"In post","2022","Internal Audit","West Midlands (England)","50","40","[c]","[c]"
"In post","2022","Internal Audit","Yorkshire and The Humber","60","50","47150","45660"
"In post","2022","Legal","East Midlands (England)","580","530","38890","33840"
"In post","2022","Legal","East of England","530","480","41500","36240"
"In post","2022","Legal","London","5150","4840","52580","53050"
"In post","2022","Legal","North East (England)","430","390","39520","33560"
"In post","2022","Legal","North West (England)","1350","1250","40280","34250"
"In post","2022","Legal","Northern Ireland","40","30","[c]","[c]"
"In post","2022","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","890","840","52590","53490"
"In post","2022","Legal","South East (England)","810","740","42810","40000"
"In post","2022","Legal","South West (England)","520","480","44290","48080"
"In post","2022","Legal","Wales","490","450","41820","41420"
"In post","2022","Legal","West Midlands (England)","690","640","41550","40180"
"In post","2022","Legal","Yorkshire and The Humber","940","870","41060","35980"
"In post","2022","No function","East Midlands (England)","15900","14660","29380","27570"
"In post","2022","No function","East of England","13640","12610","30340","28140"
"In post","2022","No function","London","52920","51010","41850","35900"
"In post","2022","No function","North East (England)","20360","18130","27340","25210"
"In post","2022","No function","North West (England)","39270","36080","28470","27130"
"In post","2022","No function","Northern Ireland","2040","1920","30640","26820"
"In post","2022","No function","Overseas","1750","1750","53070","53580"
"In post","2022","No function","Scotland","21860","19970","29110","27570"
"In post","2022","No function","South East (England)","22450","20560","30800","28140"
"In post","2022","No function","South West (England)","18830","17300","31450","27570"
"In post","2022","No function","Unknown","890","850","31540","29250"
"In post","2022","No function","Wales","21350","19410","27490","25190"
"In post","2022","No function","West Midlands (England)","21820","20120","29430","27570"
"In post","2022","No function","Yorkshire and The Humber","21440","19690","30380","27570"
"In post","2022","Project Delivery","East Midlands (England)","600","580","39360","36990"
"In post","2022","Project Delivery","East of England","680","640","40260","38600"
"In post","2022","Project Delivery","London","4420","4260","53120","52430"
"In post","2022","Project Delivery","North East (England)","1250","1190","41580","40180"
"In post","2022","Project Delivery","North West (England)","2180","2080","40000","37880"
"In post","2022","Project Delivery","Northern Ireland","100","90","42260","40180"
"In post","2022","Project Delivery","Overseas","600","600","55210","55510"
"In post","2022","Project Delivery","Scotland","1500","1440","38570","33930"
"In post","2022","Project Delivery","South East (England)","2010","1900","37970","36150"
"In post","2022","Project Delivery","South West (England)","10960","10580","39390","38000"
"In post","2022","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","640","610","43700","39040"
"In post","2022","Project Delivery","West Midlands (England)","910","880","38510","36570"
"In post","2022","Project Delivery","Yorkshire and The Humber","700","660","40500","36500"
"In post","2022","Property","East Midlands (England)","540","510","36100","33300"
"In post","2022","Property","East of England","600","580","34340","33000"
"In post","2022","Property","London","1690","1630","43160","38000"
"In post","2022","Property","North East (England)","770","730","30640","26030"
"In post","2022","Property","North West (England)","710","690","37940","33370"
"In post","2022","Property","Northern Ireland","90","80","29660","27680"
"In post","2022","Property","Overseas","180","180","39220","37950"
"In post","2022","Property","Scotland","590","570","33040","31270"
"In post","2022","Property","South East (England)","1000","960","36870","33300"
"In post","2022","Property","South West (England)","1260","1210","33460","31900"
"In post","2022","Property","Unknown","40","40","[c]","[c]"
"In post","2022","Property","Wales","510","490","34390","31660"
"In post","2022","Property","West Midlands (England)","700","660","37950","33370"
"In post","2022","Property","Yorkshire and The Humber","870","830","37820","33970"
"In post","2022","Security","East Midlands (England)","250","240","30690","28890"
"In post","2022","Security","East of England","900","880","33840","33300"
"In post","2022","Security","London","1950","1910","41300","37980"
"In post","2022","Security","North East (England)","120","110","34390","31990"
"In post","2022","Security","North West (England)","360","340","30760","28430"
"In post","2022","Security","Northern Ireland","410","400","22040","20560"
"In post","2022","Security","Overseas","160","160","40030","34450"
"In post","2022","Security","Scotland","1460","1410","30820","26750"
"In post","2022","Security","South East (England)","1970","1930","32150","29890"
"In post","2022","Security","South West (England)","1300","1270","29140","26000"
"In post","2022","Security","Unknown","110","110","30230","27370"
"In post","2022","Security","Wales","320","310","27990","24720"
"In post","2022","Security","West Midlands (England)","400","390","31450","28890"
"In post","2022","Security","Yorkshire and The Humber","1000","960","31980","32000"
"In post","2022","Unknown","East Midlands (England)","1390","1320","28400","24880"
"In post","2022","Unknown","East of England","3470","3240","28110","25220"
"In post","2022","Unknown","London","16130","15420","41090","35200"
"In post","2022","Unknown","North East (England)","1680","1520","26790","24880"
"In post","2022","Unknown","North West (England)","8150","7630","28380","24890"
"In post","2022","Unknown","Northern Ireland","940","890","26280","24880"
"In post","2022","Unknown","Overseas","790","780","42010","40120"
"In post","2022","Unknown","Scotland","17780","17040","38570","33070"
"In post","2022","Unknown","South East (England)","7970","7490","30340","26720"
"In post","2022","Unknown","South West (England)","4160","3940","31270","26670"
"In post","2022","Unknown","Unknown","1940","1930","37440","34020"
"In post","2022","Unknown","Wales","7120","6720","39490","38160"
"In post","2022","Unknown","West Midlands (England)","2500","2370","29490","26590"
"In post","2022","Unknown","Yorkshire and The Humber","5650","5320","29270","25310"
"Leaver CS","2021","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","London","150","140","37750","28490"
"Leaver CS","2021","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Wales","50","50","[c]","[c]"
"Leaver CS","2021","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","60","60","52030","47580"
"Leaver CS","2021","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","[c]","[c]","[c]","[c]"
