"Status","Year","Parent_department","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Croydon","Declared non-disabled","60","60","39350","32390"
"In post","2021","Attorney General's Departments","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derby","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon CC","Declared non-disabled","70","60","41760","40560"
"In post","2021","Attorney General's Departments","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Kent","Declared non-disabled","70","60","40180","30110"
"In post","2021","Attorney General's Departments","East Kent","Unknown","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Flintshire and Wrexham","Declared non-disabled","50","50","41160","37780"
"In post","2021","Attorney General's Departments","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Haringey and Islington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Harrow and Hillingdon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Heart of Essex","Declared non-disabled","130","110","43240","36240"
"In post","2021","Attorney General's Departments","Heart of Essex","Unknown","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hertfordshire","Declared non-disabled","130","110","43930","40800"
"In post","2021","Attorney General's Departments","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hertfordshire","Unknown","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hounslow and Richmond upon Thames","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kingston upon Hull, City of","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leeds","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leeds","Declared non-disabled","280","250","43110","48080"
"In post","2021","Attorney General's Departments","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leeds","Unknown","70","70","37110","38000"
"In post","2021","Attorney General's Departments","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicester","Declared non-disabled","90","80","41930","48830"
"In post","2021","Attorney General's Departments","Leicester","Unknown","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","Declared disabled","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Liverpool","Declared non-disabled","240","230","38500","30930"
"In post","2021","Attorney General's Departments","Liverpool","Unknown","80","80","34080","29280"
"In post","2021","Attorney General's Departments","Manchester","Declared disabled","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Manchester","Declared non-disabled","270","240","41510","34480"
"In post","2021","Attorney General's Departments","Manchester","Unknown","60","60","39270","38180"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Mid Lancashire","Declared non-disabled","120","110","40230","34480"
"In post","2021","Attorney General's Departments","Mid Lancashire","Unknown","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","Declared non-disabled","50","50","36310","28430"
"In post","2021","Attorney General's Departments","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","Declared disabled","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","Declared non-disabled","160","150","39350","32050"
"In post","2021","Attorney General's Departments","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Nottingham","Unknown","70","70","32310","25480"
"In post","2021","Attorney General's Departments","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Peterborough","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","Declared non-disabled","60","60","43120","37280"
"In post","2021","Attorney General's Departments","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Portsmouth","Unknown","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Sheffield","Declared non-disabled","90","80","36270","28430"
"In post","2021","Attorney General's Departments","Sheffield","Unknown","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Hampshire","Declared non-disabled","100","90","46010","50520"
"In post","2021","Attorney General's Departments","South Hampshire","Unknown","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Teesside","Declared non-disabled","70","60","40360","38000"
"In post","2021","Attorney General's Departments","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Staffordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","Declared disabled","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Tyneside","Declared non-disabled","160","140","39630","34480"
"In post","2021","Attorney General's Departments","Tyneside","Unknown","50","50","35080","30130"
"In post","2021","Attorney General's Departments","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wakefield","Declared non-disabled","60","50","36880","30130"
"In post","2021","Attorney General's Departments","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Sussex (North East)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","West Sussex (North East)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Westminster","Declared disabled","360","340","50310","51510"
"In post","2021","Attorney General's Departments","Westminster","Declared non-disabled","3170","2980","50770","51250"
"In post","2021","Attorney General's Departments","Westminster","Undeclared","130","120","55830","58310"
"In post","2021","Attorney General's Departments","Westminster","Unknown","850","800","48990","51250"
"In post","2021","Attorney General's Departments","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wiltshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Wolverhampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Worcestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","York","Declared disabled","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","York","Declared non-disabled","230","210","48770","54770"
"In post","2021","Attorney General's Departments","York","Unknown","50","50","39050","30130"
"In post","2021","Cabinet Office","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Belfast","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Blackpool","Unknown","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bradford","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Brighton and Hove","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","Declared non-disabled","80","70","57150","55520"
"In post","2021","Cabinet Office","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Central Hampshire","Unknown","30","30","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Croydon","Unknown","50","40","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Declared non-disabled","80","70","41630","37300"
"In post","2021","Cabinet Office","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Greater Manchester South West","Unknown","80","70","49630","51560"
"In post","2021","Cabinet Office","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","Declared non-disabled","70","60","45130","39210"
