"Status","Year","Age","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared non-disabled","Unknown","1110","1090","27730","26670"
"In post","2021","20-29","Declared non-disabled","White","36180","35690","29120","27500"
"In post","2021","20-29","Undeclared","Asian","210","210","30030","28650"
"In post","2021","20-29","Undeclared","Black","80","80","31530","31060"
"In post","2021","20-29","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Mixed","80","70","30140","28360"
"In post","2021","20-29","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Undeclared","520","510","31520","28900"
"In post","2021","20-29","Undeclared","Unknown","410","400","34120","33990"
"In post","2021","20-29","Undeclared","White","1450","1420","29210","27570"
"In post","2021","20-29","Unknown","Asian","500","490","30460","28650"
"In post","2021","20-29","Unknown","Black","180","180","31060","29270"
"In post","2021","20-29","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Mixed","200","190","32230","30600"
"In post","2021","20-29","Unknown","Other ethnicity","40","40","[c]","[c]"
"In post","2021","20-29","Unknown","Undeclared","240","230","31970","30930"
"In post","2021","20-29","Unknown","Unknown","18120","17870","28100","26370"
"In post","2021","20-29","Unknown","White","3920","3870","29990","28500"
"In post","2021","30-39","Declared disabled","Asian","540","500","32360","29170"
"In post","2021","30-39","Declared disabled","Black","270","260","33730","31060"
"In post","2021","30-39","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Mixed","270","250","33950","30860"
"In post","2021","30-39","Declared disabled","Other ethnicity","60","60","36370","32790"
"In post","2021","30-39","Declared disabled","Undeclared","240","230","32670","27570"
"In post","2021","30-39","Declared disabled","Unknown","220","210","32840","28630"
"In post","2021","30-39","Declared disabled","White","6540","6180","32500","28200"
"In post","2021","30-39","Declared non-disabled","Asian","6540","6150","32840","29080"
"In post","2021","30-39","Declared non-disabled","Black","2520","2430","32390","30880"
"In post","2021","30-39","Declared non-disabled","Chinese","280","270","39040","36160"
"In post","2021","30-39","Declared non-disabled","Mixed","1740","1670","36780","32050"
"In post","2021","30-39","Declared non-disabled","Other ethnicity","450","430","36730","31810"
"In post","2021","30-39","Declared non-disabled","Undeclared","1530","1450","34770","31060"
"In post","2021","30-39","Declared non-disabled","Unknown","2330","2150","31970","27570"
"In post","2021","30-39","Declared non-disabled","White","53850","50870","34650","30830"
"In post","2021","30-39","Undeclared","Asian","360","330","32450","27570"
"In post","2021","30-39","Undeclared","Black","120","120","32000","31060"
"In post","2021","30-39","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Undeclared","Mixed","110","100","35090","31180"
"In post","2021","30-39","Undeclared","Other ethnicity","40","30","[c]","[c]"
"In post","2021","30-39","Undeclared","Undeclared","1300","1270","36780","32940"
"In post","2021","30-39","Undeclared","Unknown","460","440","38350","34710"
"In post","2021","30-39","Undeclared","White","3050","2870","33010","30180"
"In post","2021","30-39","Unknown","Asian","530","510","36460","32960"
"In post","2021","30-39","Unknown","Black","200","190","35480","32560"
"In post","2021","30-39","Unknown","Chinese","40","40","[c]","[c]"
"In post","2021","30-39","Unknown","Mixed","210","200","38600","36410"
"In post","2021","30-39","Unknown","Other ethnicity","70","60","39690","36410"
"In post","2021","30-39","Unknown","Undeclared","470","450","37390","34140"
"In post","2021","30-39","Unknown","Unknown","13940","13390","34000","29920"
"In post","2021","30-39","Unknown","White","5140","4920","36300","33650"
"In post","2021","40-49","Declared disabled","Asian","810","730","32070","28750"
"In post","2021","40-49","Declared disabled","Black","360","330","32760","30940"
"In post","2021","40-49","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared disabled","Mixed","300","280","35650","30900"
"In post","2021","40-49","Declared disabled","Other ethnicity","90","80","35510","31450"
"In post","2021","40-49","Declared disabled","Undeclared","480","450","31720","27700"
"In post","2021","40-49","Declared disabled","Unknown","240","220","32260","29290"
"In post","2021","40-49","Declared disabled","White","9510","8790","32840","27570"
"In post","2021","40-49","Declared non-disabled","Asian","6130","5600","34540","29550"
"In post","2021","40-49","Declared non-disabled","Black","2870","2740","33870","31060"
"In post","2021","40-49","Declared non-disabled","Chinese","270","260","37720","33050"
"In post","2021","40-49","Declared non-disabled","Mixed","1280","1200","39000","33310"
"In post","2021","40-49","Declared non-disabled","Other ethnicity","460","440","37930","31650"
"In post","2021","40-49","Declared non-disabled","Undeclared","2120","1990","34120","29570"
"In post","2021","40-49","Declared non-disabled","Unknown","2440","2230","34280","29170"
"In post","2021","40-49","Declared non-disabled","White","61290","57300","36930","31810"
"In post","2021","40-49","Undeclared","Asian","340","310","33430","29550"
"In post","2021","40-49","Undeclared","Black","180","170","33650","31060"
"In post","2021","40-49","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Mixed","100","90","37270","33300"
"In post","2021","40-49","Undeclared","Other ethnicity","50","40","[c]","[c]"
"In post","2021","40-49","Undeclared","Undeclared","1830","1760","37080","32400"
"In post","2021","40-49","Undeclared","Unknown","440","410","37790","32750"
"In post","2021","40-49","Undeclared","White","3880","3660","33570","31650"
"In post","2021","40-49","Unknown","Asian","570","540","39810","35110"
"In post","2021","40-49","Unknown","Black","220","210","39450","36160"
"In post","2021","40-49","Unknown","Chinese","30","30","[c]","[c]"
"In post","2021","40-49","Unknown","Mixed","90","90","43070","40450"
"In post","2021","40-49","Unknown","Other ethnicity","50","50","[c]","[c]"
"In post","2021","40-49","Unknown","Undeclared","570","540","40710","37410"
"In post","2021","40-49","Unknown","Unknown","9590","9110","37400","31220"
"In post","2021","40-49","Unknown","White","5690","5370","38930","35950"
"In post","2021","50-59","Declared disabled","Asian","800","730","31950","29250"
"In post","2021","50-59","Declared disabled","Black","760","720","32400","30350"
"In post","2021","50-59","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","Mixed","300","290","34240","30260"
"In post","2021","50-59","Declared disabled","Other ethnicity","120","120","35630","31060"
"In post","2021","50-59","Declared disabled","Undeclared","900","840","32170","28770"
"In post","2021","50-59","Declared disabled","Unknown","470","430","32200","28970"
"In post","2021","50-59","Declared disabled","White","15070","13880","31760","27570"
"In post","2021","50-59","Declared non-disabled","Asian","4090","3820","33330","29370"
"In post","2021","50-59","Declared non-disabled","Black","3930","3810","33670","30840"
"In post","2021","50-59","Declared non-disabled","Chinese","180","170","36120","29870"
"In post","2021","50-59","Declared non-disabled","Mixed","1060","1000","36850","31810"
"In post","2021","50-59","Declared non-disabled","Other ethnicity","420","400","38010","31880"
"In post","2021","50-59","Declared non-disabled","Undeclared","3370","3140","33000","28350"
"In post","2021","50-59","Declared non-disabled","Unknown","2620","2430","34160","28200"
"In post","2021","50-59","Declared non-disabled","White","79110","74050","35180","29710"
"In post","2021","50-59","Undeclared","Asian","220","200","33050","29470"
"In post","2021","50-59","Undeclared","Black","290","280","32130","31060"
"In post","2021","50-59","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Undeclared","Mixed","100","90","34780","31650"
"In post","2021","50-59","Undeclared","Other ethnicity","60","50","39210","32790"
"In post","2021","50-59","Undeclared","Undeclared","2900","2770","36030","32520"
"In post","2021","50-59","Undeclared","Unknown","540","500","34930","31650"
"In post","2021","50-59","Undeclared","White","6110","5770","32870","31650"
"In post","2021","50-59","Unknown","Asian","410","390","39210","32520"
"In post","2021","50-59","Unknown","Black","260","250","38230","32520"
"In post","2021","50-59","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Mixed","90","90","42160","38100"
"In post","2021","50-59","Unknown","Other ethnicity","40","40","[c]","[c]"
"In post","2021","50-59","Unknown","Undeclared","690","650","39430","33650"
"In post","2021","50-59","Unknown","Unknown","9140","8650","35900","30430"
"In post","2021","50-59","Unknown","White","6940","6530","37730","33650"
"In post","2021","60-64","Declared disabled","Asian","200","170","30670","28180"
"In post","2021","60-64","Declared disabled","Black","190","170","30560","28200"
"In post","2021","60-64","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared disabled","Mixed","90","70","30760","27570"
"In post","2021","60-64","Declared disabled","Other ethnicity","40","30","[c]","[c]"
"In post","2021","60-64","Declared disabled","Undeclared","230","190","30230","27570"
"In post","2021","60-64","Declared disabled","Unknown","150","120","28760","26590"
"In post","2021","60-64","Declared disabled","White","4620","3720","29320","27570"
"In post","2021","60-64","Declared non-disabled","Asian","1020","870","31190","28120"
"In post","2021","60-64","Declared non-disabled","Black","810","740","31190","29250"
"In post","2021","60-64","Declared non-disabled","Chinese","50","40","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Mixed","210","190","33910","28200"
"In post","2021","60-64","Declared non-disabled","Other ethnicity","120","100","35810","31060"
"In post","2021","60-64","Declared non-disabled","Undeclared","960","780","31450","27570"
"In post","2021","60-64","Declared non-disabled","Unknown","790","660","30520","27130"
"In post","2021","60-64","Declared non-disabled","White","21130","17280","32000","27570"
"In post","2021","60-64","Undeclared","Asian","70","60","31520","27570"
"In post","2021","60-64","Undeclared","Black","70","70","29820","27570"
"In post","2021","60-64","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Undeclared","650","540","34320","30620"
"In post","2021","60-64","Undeclared","Unknown","130","110","30180","28130"
"In post","2021","60-64","Undeclared","White","1650","1350","30230","27570"
"In post","2021","60-64","Unknown","Asian","90","80","35750","29290"
"In post","2021","60-64","Unknown","Black","60","60","34290","29370"
"In post","2021","60-64","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Undeclared","180","150","36000","33650"
"In post","2021","60-64","Unknown","Unknown","2250","1890","31600","26580"
"In post","2021","60-64","Unknown","White","1860","1530","33790","28130"
"In post","2021","65+","Declared disabled","Asian","80","60","29930","28200"
"In post","2021","65+","Declared disabled","Black","50","40","[c]","[c]"
"In post","2021","65+","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Undeclared","90","60","28820","27570"
"In post","2021","65+","Declared disabled","Unknown","60","40","32180","27130"
"In post","2021","65+","Declared disabled","White","1360","1020","28070","26120"
"In post","2021","65+","Declared non-disabled","Asian","500","380","29770","25930"
"In post","2021","65+","Declared non-disabled","Black","230","200","29530","26280"
"In post","2021","65+","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Mixed","60","50","30040","26780"
"In post","2021","65+","Declared non-disabled","Other ethnicity","40","30","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Undeclared","330","250","31660","27570"
"In post","2021","65+","Declared non-disabled","Unknown","300","230","30690","25590"
"In post","2021","65+","Declared non-disabled","White","6260","4750","30630","26780"
"In post","2021","65+","Undeclared","Asian","40","30","[c]","[c]"
"In post","2021","65+","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Undeclared","190","150","33940","28130"
"In post","2021","65+","Undeclared","Unknown","50","40","29210","26870"
"In post","2021","65+","Undeclared","White","540","410","28780","26140"
"In post","2021","65+","Unknown","Asian","50","40","39340","32090"
"In post","2021","65+","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Undeclared","60","40","36320","29250"
"In post","2021","65+","Unknown","Unknown","650","510","31540","25560"
"In post","2021","65+","Unknown","White","610","480","34520","28130"
"In post","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared disabled","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Declared non-disabled","White","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared disabled","White","40","40","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Asian","90","80","23020","21260"
"In post","2022","16-19","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Declared non-disabled","White","530","510","21840","21260"
"In post","2022","16-19","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","White","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","480","460","21520","21250"
"In post","2022","16-19","Unknown","White","60","50","21770","21660"
"In post","2022","20-29","Declared disabled","Asian","400","390","30380","27570"
"In post","2022","20-29","Declared disabled","Black","210","210","30630","30730"
"In post","2022","20-29","Declared disabled","Mixed","260","250","30090","27910"
"In post","2022","20-29","Declared disabled","Other ethnicity","50","50","31860","31060"
"In post","2022","20-29","Declared disabled","Undeclared","100","100","29730","27570"
"In post","2022","20-29","Declared disabled","Unknown","130","130","29100","27570"
"In post","2022","20-29","Declared disabled","White","4640","4550","29410","27570"
"In post","2022","20-29","Declared non-disabled","Asian","5540","5430","29640","27570"
"In post","2022","20-29","Declared non-disabled","Black","1850","1830","30310","29290"
"In post","2022","20-29","Declared non-disabled","Mixed","1840","1810","31130","28690"
"In post","2022","20-29","Declared non-disabled","Other ethnicity","380","380","31660","30270"
"In post","2022","20-29","Declared non-disabled","Undeclared","610","600","31120","29180"
"In post","2022","20-29","Declared non-disabled","Unknown","1240","1210","27540","26030"
"In post","2022","20-29","Declared non-disabled","White","38920","38460","29750","27570"
"In post","2022","20-29","Undeclared","Asian","230","220","30690","29930"
"In post","2022","20-29","Undeclared","Black","70","70","31710","31060"
"In post","2022","20-29","Undeclared","Mixed","90","90","30830","29290"
"In post","2022","20-29","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Undeclared","Undeclared","430","420","32470","31060"
"In post","2022","20-29","Undeclared","Unknown","80","80","30850","30050"
"In post","2022","20-29","Undeclared","White","1530","1510","30210","27570"
"In post","2022","20-29","Unknown","Asian","740","730","30900","28840"
"In post","2022","20-29","Unknown","Black","240","230","32040","30280"
"In post","2022","20-29","Unknown","Mixed","250","250","33640","32660"
"In post","2022","20-29","Unknown","Other ethnicity","60","60","33450","30480"
"In post","2022","20-29","Unknown","Undeclared","210","200","32660","32190"
"In post","2022","20-29","Unknown","Unknown","19830","19550","29030","27230"
"In post","2022","20-29","Unknown","White","4640","4600","31500","29550"
"In post","2022","30-39","Declared disabled","Asian","590","560","33640","30820"
"In post","2022","30-39","Declared disabled","Black","320","310","34490","31060"
"In post","2022","30-39","Declared disabled","Mixed","320","310","34820","31060"
"In post","2022","30-39","Declared disabled","Other ethnicity","60","50","39660","36220"
"In post","2022","30-39","Declared disabled","Undeclared","250","240","33630","29430"
"In post","2022","30-39","Declared disabled","Unknown","240","220","33560","30450"
"In post","2022","30-39","Declared disabled","White","7130","6770","33470","29330"
"In post","2022","30-39","Declared non-disabled","Asian","7470","7070","34030","30750"
"In post","2022","30-39","Declared non-disabled","Black","2820","2720","32920","31060"
"In post","2022","30-39","Declared non-disabled","Mixed","1930","1850","37280","33300"
"In post","2022","30-39","Declared non-disabled","Other ethnicity","480","460","37900","33210"
"In post","2022","30-39","Declared non-disabled","Undeclared","1540","1480","35480","31900"
"In post","2022","30-39","Declared non-disabled","Unknown","2170","2010","32060","27570"
"In post","2022","30-39","Declared non-disabled","White","56980","54150","35440","31540"
"In post","2022","30-39","Undeclared","Asian","400","380","33250","28990"
"In post","2022","30-39","Undeclared","Black","120","110","33670","31060"
"In post","2022","30-39","Undeclared","Mixed","120","120","35110","31060"
"In post","2022","30-39","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Undeclared","1240","1210","37590","33370"
"In post","2022","30-39","Undeclared","Unknown","230","220","34260","31180"
"In post","2022","30-39","Undeclared","White","3040","2880","33710","30450"
"In post","2022","30-39","Unknown","Asian","760","730","37460","33370"
"In post","2022","30-39","Unknown","Black","270","260","36750","33810"
"In post","2022","30-39","Unknown","Mixed","240","230","40890","37370"
"In post","2022","30-39","Unknown","Other ethnicity","60","60","38810","36500"
"In post","2022","30-39","Unknown","Undeclared","420","400","37640","35000"
"In post","2022","30-39","Unknown","Unknown","16520","15900","34710","30750"
"In post","2022","30-39","Unknown","White","5800","5570","37610","35000"
"In post","2022","40-49","Declared disabled","Asian","940","860","32850","29290"
"In post","2022","40-49","Declared disabled","Black","400","370","33430","31060"
"In post","2022","40-49","Declared disabled","Mixed","350","320","36030","31060"
"In post","2022","40-49","Declared disabled","Other ethnicity","100","90","36200","31650"
"In post","2022","40-49","Declared disabled","Undeclared","480","450","32460","28770"
"In post","2022","40-49","Declared disabled","Unknown","240","220","34780","31210"
"In post","2022","40-49","Declared disabled","White","9970","9250","33810","28430"
"In post","2022","40-49","Declared non-disabled","Asian","6940","6400","35500","30820"
"In post","2022","40-49","Declared non-disabled","Black","3040","2930","34540","31060"
"In post","2022","40-49","Declared non-disabled","Mixed","1370","1290","39910","34340"
"In post","2022","40-49","Declared non-disabled","Other ethnicity","460","440","38320","33210"
"In post","2022","40-49","Declared non-disabled","Undeclared","2110","1980","35630","31060"
"In post","2022","40-49","Declared non-disabled","Unknown","2290","2110","34700","29280"
"In post","2022","40-49","Declared non-disabled","White","63060","59150","37910","32740"
"In post","2022","40-49","Undeclared","Asian","370","340","34580","30500"
"In post","2022","40-49","Undeclared","Black","170","160","35190","31650"
"In post","2022","40-49","Undeclared","Mixed","90","90","37870","32520"
"In post","2022","40-49","Undeclared","Other ethnicity","30","30","[c]","[c]"
"In post","2022","40-49","Undeclared","Undeclared","1740","1670","37990","33370"
"In post","2022","40-49","Undeclared","Unknown","270","260","34050","31650"
"In post","2022","40-49","Undeclared","White","3770","3570","34500","31650"
"In post","2022","40-49","Unknown","Asian","740","700","40860","36740"
"In post","2022","40-49","Unknown","Black","240","230","40400","37610"
"In post","2022","40-49","Unknown","Mixed","110","100","42900","40000"
"In post","2022","40-49","Unknown","Other ethnicity","50","40","[c]","[c]"
"In post","2022","40-49","Unknown","Undeclared","510","490","42200","38280"
"In post","2022","40-49","Unknown","Unknown","10850","10320","38270","32690"
"In post","2022","40-49","Unknown","White","5810","5510","40470","36840"
"In post","2022","50-59","Declared disabled","Asian","860","790","33060","29470"
"In post","2022","50-59","Declared disabled","Black","830","780","33440","31020"
"In post","2022","50-59","Declared disabled","Mixed","340","320","35230","31060"
"In post","2022","50-59","Declared disabled","Other ethnicity","130","120","35030","31590"
"In post","2022","50-59","Declared disabled","Undeclared","920","860","32940","28950"
"In post","2022","50-59","Declared disabled","Unknown","460","420","33420","29820"
"In post","2022","50-59","Declared disabled","White","15870","14680","32510","27570"
"In post","2022","50-59","Declared non-disabled","Asian","4510","4230","34080","29750"
"In post","2022","50-59","Declared non-disabled","Black","4120","3990","34160","31060"
"In post","2022","50-59","Declared non-disabled","Mixed","1110","1060","36770","31740"
"In post","2022","50-59","Declared non-disabled","Other ethnicity","400","380","37600","31880"
"In post","2022","50-59","Declared non-disabled","Undeclared","3360","3150","34310","30030"
"In post","2022","50-59","Declared non-disabled","Unknown","2430","2270","34520","28310"
"In post","2022","50-59","Declared non-disabled","White","79720","74940","36020","30870"
"In post","2022","50-59","Undeclared","Asian","250","240","34220","31020"
"In post","2022","50-59","Undeclared","Black","300","280","32990","31300"
"In post","2022","50-59","Undeclared","Mixed","100","100","36770","31650"
"In post","2022","50-59","Undeclared","Other ethnicity","40","40","[c]","[c]"
"In post","2022","50-59","Undeclared","Undeclared","2770","2650","36520","33300"
"In post","2022","50-59","Undeclared","Unknown","390","360","33400","31650"
"In post","2022","50-59","Undeclared","White","5940","5610","33180","31650"
"In post","2022","50-59","Unknown","Asian","440","420","40560","33440"
"In post","2022","50-59","Unknown","Black","260","260","39730","33390"
"In post","2022","50-59","Unknown","Mixed","100","90","41910","37960"
"In post","2022","50-59","Unknown","Other ethnicity","50","40","[c]","[c]"
"In post","2022","50-59","Unknown","Undeclared","620","590","39680","35000"
"In post","2022","50-59","Unknown","Unknown","9960","9380","37090","31740"
"In post","2022","50-59","Unknown","White","6770","6380","38980","35000"
"In post","2022","60-64","Declared disabled","Asian","250","210","30750","27710"
"In post","2022","60-64","Declared disabled","Black","240","220","30950","29290"
"In post","2022","60-64","Declared disabled","Mixed","100","80","30910","28030"
"In post","2022","60-64","Declared disabled","Other ethnicity","30","30","[c]","[c]"
"In post","2022","60-64","Declared disabled","Undeclared","270","220","31220","27570"
"In post","2022","60-64","Declared disabled","Unknown","160","120","32100","28580"
"In post","2022","60-64","Declared disabled","White","5070","4090","29770","27570"
"In post","2022","60-64","Declared non-disabled","Asian","1180","1020","32010","28780"
"In post","2022","60-64","Declared non-disabled","Black","1010","920","31670","29300"
"In post","2022","60-64","Declared non-disabled","Mixed","250","220","35800","29340"
"In post","2022","60-64","Declared non-disabled","Other ethnicity","130","110","36380","31740"
"In post","2022","60-64","Declared non-disabled","Undeclared","1050","860","32230","27570"
"In post","2022","60-64","Declared non-disabled","Unknown","740","630","31070","27130"
"In post","2022","60-64","Declared non-disabled","White","22570","18600","32520","27570"
"In post","2022","60-64","Undeclared","Asian","70","70","31580","28670"
"In post","2022","60-64","Undeclared","Black","90","80","30600","30910"
"In post","2022","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Undeclared","710","600","34640","31990"
"In post","2022","60-64","Undeclared","Unknown","100","80","30950","28920"
"In post","2022","60-64","Undeclared","White","1780","1440","30490","27570"
"In post","2022","60-64","Unknown","Asian","100","90","37890","33240"
"In post","2022","60-64","Unknown","Black","80","80","35670","31310"
"In post","2022","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Undeclared","170","140","40210","35000"
