"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Heterosexual / straight","300","280","35830","31440"
"In post","2021","Analysis","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Undeclared","40","40","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Unknown","310","300","36020","30660"
"In post","2021","Analysis","Social Research","Heterosexual / straight","610","590","42120","37520"
"In post","2021","Analysis","Social Research","LGBO","60","60","40440","37020"
"In post","2021","Analysis","Social Research","Undeclared","40","30","[c]","[c]"
"In post","2021","Analysis","Social Research","Unknown","160","150","38130","37020"
"In post","2021","Analysis","Statistics","Heterosexual / straight","1220","1180","44190","40480"
"In post","2021","Analysis","Statistics","LGBO","130","130","40940","37020"
"In post","2021","Analysis","Statistics","Undeclared","120","110","41550","38430"
"In post","2021","Analysis","Statistics","Unknown","320","300","40390","37020"
"In post","2021","Analysis","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Heterosexual / straight","50","50","45930","41850"
"In post","2021","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Heterosexual / straight","2810","2720","40840","37540"
"In post","2021","Commercial","Commercial","LGBO","130","120","38090","34490"
"In post","2021","Commercial","Commercial","Undeclared","360","340","38760","36460"
"In post","2021","Commercial","Commercial","Unknown","800","770","40350","38480"
"In post","2021","Commercial","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Heterosexual / straight","60","50","34310","30850"
"In post","2021","Commercial","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Heterosexual / straight","510","490","32790","30200"
"In post","2021","Commercial","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Knowledge and Information Management","Undeclared","120","110","37160","33300"
"In post","2021","Commercial","Knowledge and Information Management","Unknown","50","50","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Heterosexual / straight","300","290","43830","39000"
"In post","2021","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Operational Delivery","Unknown","60","60","42720","36800"
"In post","2021","Commercial","Other","Heterosexual / straight","50","50","42550","40840"
"In post","2021","Commercial","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Heterosexual / straight","50","50","47630","43950"
"In post","2021","Commercial","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Heterosexual / straight","80","80","40190","40010"
"In post","2021","Commercial","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Heterosexual / straight","310","310","70250","64500"
"In post","2021","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","1080","1060","70240","64500"
"In post","2021","Commercial","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Communications","Heterosexual / straight","2180","2100","41220","37560"
"In post","2021","Communications","Communications","LGBO","180","170","42070","40310"
"In post","2021","Communications","Communications","Undeclared","260","240","37910","35270"
"In post","2021","Communications","Communications","Unknown","810","790","42470","38650"
"In post","2021","Communications","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Operational Delivery","Heterosexual / straight","950","890","30540","28130"
"In post","2021","Communications","Operational Delivery","LGBO","50","50","29260","31810"
"In post","2021","Communications","Operational Delivery","Undeclared","90","90","29680","25560"
"In post","2021","Communications","Operational Delivery","Unknown","430","410","28630","25560"
"In post","2021","Communications","Other","Heterosexual / straight","190","190","25360","21700"
"In post","2021","Communications","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Tax","Heterosexual / straight","1020","980","27910","25560"
"In post","2021","Communications","Tax","LGBO","90","80","27750","25560"
"In post","2021","Communications","Tax","Undeclared","90","80","28380","25560"
"In post","2021","Communications","Tax","Unknown","950","930","26720","25560"
"In post","2021","Communications","Unknown","Heterosexual / straight","380","380","39240","34550"
"In post","2021","Communications","Unknown","LGBO","40","40","[c]","[c]"
"In post","2021","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","340","330","36570","31810"
"In post","2021","Counter Fraud","Counter Fraud","Heterosexual / straight","420","400","41080","38510"
"In post","2021","Counter Fraud","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Undeclared","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Counter Fraud","Unknown","180","180","40950","39170"
"In post","2021","Counter Fraud","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Heterosexual / straight","120","120","38640","36160"
"In post","2021","Counter Fraud","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Intelligence Analysis","Unknown","50","40","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Legal","Heterosexual / straight","1940","1860","31410","29570"
"In post","2021","Counter Fraud","Legal","LGBO","100","100","31020","29570"
"In post","2021","Counter Fraud","Legal","Undeclared","340","320","33360","31810"
"In post","2021","Counter Fraud","Legal","Unknown","950","910","30660","29570"
"In post","2021","Counter Fraud","Operational Delivery","Heterosexual / straight","1830","1690","31130","29570"
"In post","2021","Counter Fraud","Operational Delivery","LGBO","70","70","28610","25560"
"In post","2021","Counter Fraud","Operational Delivery","Undeclared","260","240","30230","28130"
"In post","2021","Counter Fraud","Operational Delivery","Unknown","720","660","27780","25560"
"In post","2021","Counter Fraud","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Heterosexual / straight","190","170","40360","36160"
"In post","2021","Counter Fraud","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Other","Undeclared","40","40","[c]","[c]"
"In post","2021","Counter Fraud","Other","Unknown","90","80","34090","29570"
"In post","2021","Counter Fraud","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Tax","Heterosexual / straight","1180","1110","39800","36160"
"In post","2021","Counter Fraud","Tax","LGBO","60","60","42290","36160"
"In post","2021","Counter Fraud","Tax","Undeclared","210","190","43330","38630"
"In post","2021","Counter Fraud","Tax","Unknown","460","430","35710","31810"
"In post","2021","Counter Fraud","Unknown","Heterosexual / straight","140","140","40750","35790"
"In post","2021","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Unknown","50","50","[c]","[c]"
"In post","2021","Debt","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Operational Delivery","Heterosexual / straight","1850","1630","24380","21440"
"In post","2021","Debt","Operational Delivery","LGBO","110","100","24110","21440"
"In post","2021","Debt","Operational Delivery","Undeclared","300","250","24170","21440"
"In post","2021","Debt","Operational Delivery","Unknown","1320","1170","23270","21440"
"In post","2021","Debt","Tax","Heterosexual / straight","270","260","21100","20140"
"In post","2021","Debt","Tax","LGBO","40","40","[c]","[c]"
"In post","2021","Debt","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Tax","Unknown","670","650","20580","20140"
"In post","2021","Debt","Unknown","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Unknown","Unknown","50","50","23000","20140"
"In post","2021","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","6500","6310","41430","38450"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","LGBO","400","390","40460","36800"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Undeclared","1060","1020","39890","37940"
"In post","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","2900","2830","40300","37100"
"In post","2021","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","110","100","37610","35510"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","300","290","36200","31810"
"In post","2021","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","Undeclared","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Delivery","Unknown","120","110","32330","31810"
"In post","2021","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Science and Engineering","Unknown","530","490","42260","39750"
"In post","2021","Digital, Data & Technology","Security","Heterosexual / straight","40","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Heterosexual / straight","830","810","50360","54700"
"In post","2021","Digital, Data & Technology","Unknown","LGBO","90","90","49030","54700"
"In post","2021","Digital, Data & Technology","Unknown","Undeclared","100","100","52280","54700"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","310","310","44350","40410"
"In post","2021","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","Heterosexual / straight","90","90","47570","46080"
"In post","2021","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Corporate Finance","Unknown","40","30","[c]","[c]"
"In post","2021","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Economics","Unknown","50","50","[c]","[c]"
"In post","2021","Finance","Finance","Heterosexual / straight","5360","5100","40390","36740"
"In post","2021","Finance","Finance","LGBO","200","200","42540","38630"
"In post","2021","Finance","Finance","Undeclared","740","690","39510","36160"
"In post","2021","Finance","Finance","Unknown","1260","1180","36870","32790"
"In post","2021","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Heterosexual / straight","460","430","30750","28130"
"In post","2021","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Operational Delivery","Undeclared","70","60","29890","25560"
