"Status","Year","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southern Scotland","920","820","26430","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","2280","2020","26690","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","2280","2000","25330","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","600","550","31150","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","4030","3550","25020","26120"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","5280","4670","26070","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","4230","3800","25910","27570"
"In post","2022","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","4570","4160","30450","27570"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","East Anglia","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","49120","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","2660","2580","48590","45210"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Merseyside","50","40","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North Yorkshire","40","30","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","40","40","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","50","50","47370","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","910","870","43520","39810"
"In post","2022","Disclosure Scotland","Scottish Government","West Central Scotland","360","330","29150","23230"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands","120","110","23610","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","6210","5490","26380","21840"
"In post","2022","Driver and Vehicle Licensing Agency","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Bedfordshire and Hertfordshire","120","110","29660","28550"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","90","90","27850","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Cumbria","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","410","390","33500","30730"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Devon","80","70","29020","26800"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Dorset and Somerset","70","60","28230","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Anglia","170","160","28550","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Wales","100","100","29040","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","East Yorkshire and Northern Lincolnshire","70","70","28360","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Eastern Scotland","130","120","29180","26800"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Essex","80","70","28670","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","410","390","33320","30130"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester","180","170","27780","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Hampshire and Isle of Wight","110","100","28240","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Herefordshire, Worcestershire and Warwickshire","70","70","28800","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Inner London - East","30","30","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Kent","160","150","31000","28930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Lancashire","100","90","28360","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire, Rutland and Northamptonshire","100","100","27850","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Lincolnshire","50","50","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Merseyside","120","110","28550","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","North Yorkshire","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","290","270","26450","26130"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Outer London - East and North East","140","130","31770","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Outer London - South","60","60","32220","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Outer London - West and North West","130","120","32650","30780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Shropshire and Staffordshire","190","180","28530","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","South Yorkshire","90","90","28200","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Southern Scotland","30","30","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","150","140","30060","27930"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","Tees Valley and Durham","60","60","29500","26830"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Central Scotland","90","80","28730","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Midlands","150","140","27900","26780"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","470","440","29440","26700"
"In post","2022","Driver and Vehicle Standards Agency","Department for Transport","West Yorkshire","260","240","26620","26470"
"In post","2022","Education and Skills Funding Agency","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","70","70","42250","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","100","100","38370","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Greater Manchester","230","220","38170","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Inner London - West","280","270","49300","47150"
"In post","2022","Education and Skills Funding Agency","Department for Education","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","50","50","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South Yorkshire","320","310","38790","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","170","160","37800","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands","560","550","41530","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Yorkshire","70","70","41940","37210"
"In post","2022","Education Scotland","Scottish Government","Eastern Scotland","100","100","53610","50670"
"In post","2022","Education Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","West Central Scotland","200","200","57930","62170"
"In post","2022","Estyn","Estyn","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","East Wales","80","70","53300","51380"
"In post","2022","Estyn","Estyn","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","790","760","38710","34390"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Inner London - West","170","160","47610","44260"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","130","120","39780","40090"
"In post","2022","Food Standards Agency","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East Anglia","70","70","33100","28800"
"In post","2022","Food Standards Agency","Food Standards Agency","East Wales","80","70","39060","37350"
"In post","2022","Food Standards Agency","Food Standards Agency","East Yorkshire and Northern Lincolnshire","50","50","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Essex","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Greater Manchester","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Inner London - West","160","150","45040","40960"
"In post","2022","Food Standards Agency","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Lancashire","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Lincolnshire","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","North Yorkshire","170","170","36990","32030"
"In post","2022","Food Standards Agency","Food Standards Agency","Northern Ireland","100","100","37610","37350"
"In post","2022","Food Standards Agency","Food Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Shropshire and Staffordshire","50","50","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Surrey, East and West Sussex","30","30","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Midlands","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","West Wales and The Valleys","80","70","34020","30350"
"In post","2022","Food Standards Agency","Food Standards Agency","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Eastern Scotland","50","40","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","North Eastern Scotland","210","200","37280","33070"
"In post","2022","Food Standards Scotland","Scottish Government","Southern Scotland","30","30","[c]","[c]"
"In post","2022","Food Standards Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","270","260","32180","27130"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","3890","3800","50260","48320"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","2090","2080","52460","53470"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","830","800","41790","38500"
"In post","2022","Forestry and Land Scotland","Scottish Government","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Scottish Government","Eastern Scotland","350","330","36060","32040"
"In post","2022","Forestry and Land Scotland","Scottish Government","Highlands and Islands","400","390","31300","28980"
"In post","2022","Forestry and Land Scotland","Scottish Government","North Eastern Scotland","70","70","30940","28980"
"In post","2022","Forestry and Land Scotland","Scottish Government","Southern Scotland","190","180","31410","28980"
"In post","2022","Forestry and Land Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Chancellor's other departments","Inner London - West","210","200","65470","57250"
"In post","2022","Government Internal Audit Agency","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Inner London - West","170","160","52020","51820"
"In post","2022","Government Internal Audit Agency","HM Treasury","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","HM Treasury","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Government Legal Department","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2022","Government Legal Department","Attorney General's Departments","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Attorney General's Departments","Inner London - West","2450","2280","54560","51940"
"In post","2022","Government Legal Department","Attorney General's Departments","Outer London - South","50","40","[c]","[c]"
"In post","2022","Government Legal Department","Attorney General's Departments","West Yorkshire","90","80","52440","51250"
"In post","2022","Government Property Agency","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Cabinet Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2022","Government Property Agency","Cabinet Office","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Cabinet Office","Inner London - West","100","100","52850","54700"
"In post","2022","Government Property Agency","Cabinet Office","West Midlands","70","70","48830","42900"
"In post","2022","Government Property Agency","Cabinet Office","West Yorkshire","50","50","[c]","[c]"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Bedfordshire and Hertfordshire","60","60","42680","45100"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Cheshire","30","30","[c]","[c]"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Derbyshire and Nottinghamshire","380","350","43070","39390"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","East Wales","90","80","40740","41480"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Eastern Scotland","40","40","[c]","[c]"
"In post","2022","Health and Safety Executive","Department for Work and Pensions","Essex","40","40","[c]","[c]"
