"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Croydon","150","140","43970","43420"
"In post","2021","Commercial","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","60","50","35920","28460"
"In post","2021","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","60","50","44170","40400"
"In post","2021","Commercial","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Westminster","570","550","50130","44070"
"In post","2021","Commercial","North East (England)","Darlington","50","50","40700","37100"
"In post","2021","Commercial","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","70","70","39740","38630"
"In post","2021","Commercial","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Liverpool","200","190","34520","34800"
"In post","2021","Commercial","North West (England)","Manchester","140","140","39510","36780"
"In post","2021","Commercial","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","40","40","[c]","[c]"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","50","50","36660","34190"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","90","90","35010","33300"
"In post","2021","Commercial","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","South Lanarkshire","70","70","40370","39630"
"In post","2021","Commercial","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","50","50","36230","36800"
"In post","2021","Commercial","South East (England)","Central Hampshire","140","130","34720","34800"
"In post","2021","Commercial","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Milton Keynes","80","70","43780","41160"
"In post","2021","Commercial","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Oxfordshire","40","40","[c]","[c]"
"In post","2021","Commercial","South East (England)","Portsmouth","60","60","36240","34770"
"In post","2021","Commercial","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","1160","1110","39660","37400"
"In post","2021","Commercial","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Bristol, City of","80","80","39830","39230"
"In post","2021","Commercial","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Devon CC","200","190","42960","40140"
"In post","2021","Commercial","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Somerset","60","50","40220","36370"
"In post","2021","Commercial","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South West (England)","Wiltshire","180","170","33620","34800"
"In post","2021","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Monmouthshire and Newport","100","100","35580","31700"
"In post","2021","Commercial","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Wales","Swansea","170","150","33520","31040"
"In post","2021","Commercial","West Midlands (England)","Birmingham","70","70","39140","36740"
"In post","2021","Commercial","West Midlands (England)","Coventry","60","60","38450","37100"
"In post","2021","Commercial","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Staffordshire CC","70","70","39280","33300"
"In post","2021","Commercial","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Leeds","180","180","40710","36820"
"In post","2021","Commercial","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Sheffield","90","90","38700","37100"
"In post","2021","Commercial","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","York","50","40","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Nottingham","80","70","37000","36470"
"In post","2021","Communications","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Croydon","30","30","[c]","[c]"
"In post","2021","Communications","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Lambeth","60","60","49970","45650"
"In post","2021","Communications","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Tower Hamlets","150","140","46810","40850"
"In post","2021","Communications","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","London","Westminster","1790","1760","46280","42710"
"In post","2021","Communications","North East (England)","Darlington","30","30","[c]","[c]"
"In post","2021","Communications","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North East (England)","Tyneside","80","80","34110","31810"
"In post","2021","Communications","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Manchester","80","80","33680","30420"
"In post","2021","Communications","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Sefton","40","40","[c]","[c]"
"In post","2021","Communications","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Communications","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","City of Edinburgh","40","40","[c]","[c]"
"In post","2021","Communications","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Central Hampshire","70","60","31680","28060"
"In post","2021","Communications","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","Portsmouth","40","40","[c]","[c]"
"In post","2021","Communications","South East (England)","South Hampshire","40","40","[c]","[c]"
"In post","2021","Communications","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","60","60","37320","36010"
"In post","2021","Communications","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Bristol, City of","90","80","37980","36500"
"In post","2021","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Devon CC","50","40","[c]","[c]"
"In post","2021","Communications","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","South West (England)","Wiltshire","50","50","32540","29200"
"In post","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Cardiff and Vale of Glamorgan","180","170","39580","37410"
"In post","2021","Communications","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Monmouthshire and Newport","60","60","35610","30640"
"In post","2021","Communications","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Swansea","70","70","30830","26780"
"In post","2021","Communications","West Midlands (England)","Birmingham","40","40","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Coventry","50","50","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Leeds","50","50","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Sheffield","50","50","38000","35610"
"In post","2021","Communications","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","London","Westminster","50","50","58230","57890"
"In post","2021","Corporate Finance","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Hackney and Newham","40","40","[c]","[c]"
"In post","2021","Counter Fraud","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Westminster","340","330","43660","40000"
"In post","2021","Counter Fraud","North East (England)","Durham CC","30","30","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Manchester","60","50","39650","39490"
"In post","2021","Counter Fraud","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Glasgow City","70","60","27850","25220"
"In post","2021","Counter Fraud","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","Birmingham","70","70","37490","37380"
"In post","2021","Counter Fraud","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
