"Status","Year","Disability","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chinese","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","East Anglia","30","30","[c]","[c]"
"In post","2021","Declared disabled","Mixed","East Wales","50","40","[c]","[c]"
"In post","2021","Declared disabled","Mixed","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","34660","28650"
"In post","2021","Declared disabled","Mixed","Greater Manchester","50","50","28520","26810"
"In post","2021","Declared disabled","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Inner London - East","80","70","34670","31060"
"In post","2021","Declared disabled","Mixed","Inner London - West","240","230","43080","39000"
"In post","2021","Declared disabled","Mixed","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Merseyside","60","50","27320","25560"
"In post","2021","Declared disabled","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Outer London - South","50","50","36470","31060"
"In post","2021","Declared disabled","Mixed","Outer London - West and North West","40","30","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Surrey, East and West Sussex","40","30","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","West Midlands","50","50","26100","26370"
"In post","2021","Declared disabled","Mixed","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Mixed","West Yorkshire","50","40","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Inner London - West","90","90","43800","38960"
"In post","2021","Declared disabled","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other ethnicity","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Derbyshire and Nottinghamshire","60","60","28380","27470"
"In post","2021","Declared disabled","Undeclared","Devon","50","50","26420","25450"
"In post","2021","Declared disabled","Undeclared","Dorset and Somerset","40","30","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","East Anglia","40","40","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","East Wales","50","50","30970","27570"
"In post","2021","Declared disabled","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Eastern Scotland","70","60","33830","33650"
"In post","2021","Declared disabled","Undeclared","Essex","40","30","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","37070","33670"
"In post","2021","Declared disabled","Undeclared","Greater Manchester","90","80","28030","26910"
"In post","2021","Declared disabled","Undeclared","Hampshire and Isle of Wight","70","60","29460","27570"
"In post","2021","Declared disabled","Undeclared","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Inner London - East","100","90","35990","31060"
"In post","2021","Declared disabled","Undeclared","Inner London - West","170","160","43390","39440"
"In post","2021","Declared disabled","Undeclared","Kent","60","50","29370","27370"
"In post","2021","Declared disabled","Undeclared","Lancashire","70","60","27720","27570"
"In post","2021","Declared disabled","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Merseyside","80","70","27080","26160"
"In post","2021","Declared disabled","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Northumberland and Tyne and Wear","80","70","28060","25560"
"In post","2021","Declared disabled","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Outer London - South","60","50","33930","30820"
"In post","2021","Declared disabled","Undeclared","Outer London - West and North West","50","50","32720","30780"
"In post","2021","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","South Yorkshire","50","50","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Surrey, East and West Sussex","40","40","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","West Central Scotland","50","40","[c]","[c]"
"In post","2021","Declared disabled","Undeclared","West Midlands","90","80","29090","26670"
"In post","2021","Declared disabled","Undeclared","West Wales and The Valleys","50","50","27400","26780"
"In post","2021","Declared disabled","Undeclared","West Yorkshire","60","60","29110","27380"
"In post","2021","Declared disabled","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Wales","40","30","[c]","[c]"
"In post","2021","Declared disabled","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Eastern Scotland","120","110","30720","30930"
"In post","2021","Declared disabled","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","36350","30750"
"In post","2021","Declared disabled","Unknown","Greater Manchester","40","40","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Hampshire and Isle of Wight","50","40","27050","23280"
"In post","2021","Declared disabled","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Inner London - East","40","40","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Inner London - West","150","150","42540","38600"
"In post","2021","Declared disabled","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Merseyside","50","40","25280","21440"
"In post","2021","Declared disabled","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Northumberland and Tyne and Wear","70","60","24650","21440"
"In post","2021","Declared disabled","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Southern Scotland","30","30","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Central Scotland","80","70","32230","33650"
"In post","2021","Declared disabled","Unknown","West Midlands","60","50","28640","27570"
"In post","2021","Declared disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","West Yorkshire","40","30","[c]","[c]"
"In post","2021","Declared disabled","White","Bedfordshire and Hertfordshire","350","330","30900","29290"
"In post","2021","Declared disabled","White","Berkshire, Buckinghamshire and Oxfordshire","800","760","31970","29290"
"In post","2021","Declared disabled","White","Cheshire","360","330","28950","27570"
"In post","2021","Declared disabled","White","Cornwall and Isles of Scilly","190","170","26440","27570"
"In post","2021","Declared disabled","White","Cumbria","220","190","27510","25190"
"In post","2021","Declared disabled","White","Derbyshire and Nottinghamshire","1280","1180","29600","27570"
"In post","2021","Declared disabled","White","Devon","860","770","28790","27570"
"In post","2021","Declared disabled","White","Dorset and Somerset","530","480","28770","27570"
"In post","2021","Declared disabled","White","East Anglia","1210","1110","29330","27570"
