"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Legal","Birmingham","240","230","53120","53350"
"In post","2021","Attorney General's Departments","Legal","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Brighton and Hove","50","50","57690","60710"
"In post","2021","Attorney General's Departments","Legal","Bristol, City of","90","80","52740","54910"
"In post","2021","Attorney General's Departments","Legal","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Cardiff and Vale of Glamorgan","110","100","52390","53350"
"In post","2021","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Devon CC","50","50","52200","55610"
"In post","2021","Attorney General's Departments","Legal","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Kent","60","60","53420","51730"
"In post","2021","Attorney General's Departments","Legal","Flintshire and Wrexham","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Heart of Essex","100","90","53140","51730"
"In post","2021","Attorney General's Departments","Legal","Hertfordshire","100","90","55040","57760"
"In post","2021","Attorney General's Departments","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Kingston upon Hull, City of","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Leeds","220","200","53360","53350"
"In post","2021","Attorney General's Departments","Legal","Leicester","80","70","49120","49580"
"In post","2021","Attorney General's Departments","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Liverpool","150","140","50880","51950"
"In post","2021","Attorney General's Departments","Legal","Manchester","180","170","54510","55610"
"In post","2021","Attorney General's Departments","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Mid Lancashire","90","80","52310","54290"
"In post","2021","Attorney General's Departments","Legal","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Nottingham","110","100","53030","52440"
"In post","2021","Attorney General's Departments","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Portsmouth","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Sheffield","60","50","48690","51470"
"In post","2021","Attorney General's Departments","Legal","South Hampshire","80","80","57780","55780"
"In post","2021","Attorney General's Departments","Legal","South Teesside","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Stoke-on-Trent","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Swansea","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Tyneside","110","100","51970","54200"
"In post","2021","Attorney General's Departments","Legal","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Surrey","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Westminster","2690","2510","60070","60730"
"In post","2021","Attorney General's Departments","Legal","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","York","160","140","58860","55610"
"In post","2021","Attorney General's Departments","Operational Delivery","Berkshire","60","60","28220","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Birmingham","230","210","25700","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Brighton and Hove","60","50","28120","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","Bristol, City of","60","60","26790","25920"
"In post","2021","Attorney General's Departments","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cardiff and Vale of Glamorgan","100","90","28020","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Devon CC","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Kent","60","60","26520","25780"
"In post","2021","Attorney General's Departments","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Heart of Essex","90","80","27890","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","Hertfordshire","80","70","26630","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Kingston upon Hull, City of","40","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Leeds","150","140","26080","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","Leicester","60","60","25740","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Liverpool","180","170","26140","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","Manchester","170","160","27340","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Mid Lancashire","80","80","27360","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Norwich and East Norfolk","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Nottingham","120","110","26010","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","Portsmouth","60","60","25900","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Sheffield","80","70","26210","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","South Hampshire","60","50","30150","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South Teesside","50","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Swansea","30","30","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Tyneside","120","110","25840","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Westminster","700","650","30110","27760"
"In post","2021","Attorney General's Departments","Operational Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","York","60","50","27530","23720"
"In post","2021","Attorney General's Departments","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Croydon","40","40","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Westminster","380","360","32140","27580"
"In post","2021","Attorney General's Departments","Other","York","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Westminster","70","70","49750","54760"
"In post","2021","Attorney General's Departments","Policy","York","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","York","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","Westminster","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Other","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Blackpool","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Bristol, City of","70","60","43300","38420"
"In post","2021","Cabinet Office","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Camden and City of London","100","90","54330","54700"
"In post","2021","Cabinet Office","Unknown","Cardiff and Vale of Glamorgan","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Central Hampshire","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Croydon","50","50","43890","32000"
"In post","2021","Cabinet Office","Unknown","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Greater Manchester South West","160","160","45470","40010"
"In post","2021","Cabinet Office","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Leeds","190","180","47110","40250"
"In post","2021","Cabinet Office","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Liverpool","120","120","49230","49700"
"In post","2021","Cabinet Office","Unknown","Manchester","100","90","46350","37300"
"In post","2021","Cabinet Office","Unknown","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Milton Keynes","90","90","29950","33000"
"In post","2021","Cabinet Office","Unknown","Monmouthshire and Newport","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Norwich and East Norfolk","90","90","46400","40250"
"In post","2021","Cabinet Office","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Sheffield","100","100","46980","49700"
"In post","2021","Cabinet Office","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Swansea","[c]","[c]","[c]","[c]"
